portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
101111.53002357483,10971.52352142334,0.10850912372570423,0.1451,0.0531,0.1283,0.1003,0.0531,0.1449,0.0682,0.0534,0.145,0.0,0.0,858,139,198,143,139,301,150,171,375,0,0
100870.83868789673,19230.16415786743,0.1906414619726446,0.0961,0.0616,0.0613,0.0774,0.1443,0.0614,0.0615,0.0778,0.168,0.0,0.0,566,160,94,110,376,129,135,250,437,0,0
100492.47882843018,23438.641256332397,0.23323776594613574,0.0601,0.0599,0.0749,0.0598,0.1637,0.0598,0.0602,0.1341,0.0943,0.0,0.0,353,156,115,85,426,125,133,433,246,0,0
100466.44277191162,17951.606338500977,0.17868261126012397,0.1602,0.0653,0.0686,0.0651,0.0651,0.0887,0.0653,0.1777,0.0653,0.0,0.0,934,173,105,92,169,187,145,571,171,0,0
99795.94222450256,13603.249374389648,0.1363106462163317,0.1508,0.0668,0.0662,0.1069,0.0665,0.0663,0.1043,0.125,0.111,0.0,0.0,881,176,101,151,172,139,232,405,293,0,0
98921.32378768921,22836.80353164673,0.23085824832530977,0.0672,0.067,0.067,0.0671,0.0744,0.0671,0.0671,0.1094,0.1828,0.0,0.0,393,176,104,94,192,142,150,351,489,0,0
98563.24029159546,11576.39011001587,0.11745139542660707,0.1561,0.0572,0.0672,0.0712,0.0571,0.093,0.0688,0.1561,0.1558,0.0,0.0,916,151,104,100,147,199,154,493,420,0,0
99699.47409820557,30113.38103866577,0.30204152339864515,0.055,0.1469,0.0546,0.0546,0.0548,0.0546,0.073,0.055,0.1494,0.0,0.0,325,389,84,77,141,115,162,175,399,0,0
100226.78645706177,18076.554512023926,0.18035652095628263,0.0581,0.0537,0.1464,0.0727,0.1466,0.1298,0.054,0.054,0.1043,0.0,0.0,342,142,226,102,378,271,119,172,278,0,0
100189.11037445068,20684.98777961731,0.20645944157312537,0.1428,0.0523,0.0563,0.1423,0.0557,0.0523,0.0965,0.1427,0.0524,0.0,0.0,840,138,87,199,144,110,213,451,139,0,0
100222.27171897888,10426.102857589722,0.10402979975173873,0.1047,0.051,0.0508,0.0997,0.0511,0.1219,0.139,0.139,0.1388,0.0,0.0,618,135,78,139,132,262,307,435,369,0,0
99791.70895957947,11201.209386825562,0.11224589200454119,0.1489,0.0547,0.0542,0.0546,0.0545,0.1487,0.0747,0.1487,0.1488,0.0,0.0,876,145,83,76,140,325,165,461,397,0,0
99528.64686393738,11416.602912902832,0.11470670276980784,0.1526,0.056,0.0556,0.1525,0.1484,0.0558,0.0558,0.056,0.1525,0.0,0.0,897,149,85,211,380,122,123,176,404,0,0
99733.60893440247,13417.933753967285,0.13453773404302083,0.0878,0.0663,0.0659,0.0706,0.081,0.1806,0.0664,0.0662,0.1806,0.0,0.0,515,175,100,99,206,399,146,208,477,0,0
99562.70234680176,31767.124824523926,0.31906651864340824,0.1467,0.0583,0.0581,0.1107,0.0583,0.058,0.0744,0.0584,0.0582,0.0,0.0,862,155,90,157,149,126,164,182,154,0,0
99396.99004745483,29390.75853729248,0.29569062929632506,0.054,0.0539,0.0678,0.1468,0.0541,0.0539,0.0728,0.147,0.0541,0.0,0.0,316,143,105,208,139,119,161,452,145,0,0
100109.72882843018,11091.641914367676,0.11079484525801411,0.0544,0.0745,0.0543,0.065,0.0543,0.1481,0.1478,0.1428,0.1481,0.0,0.0,318,196,84,92,140,319,323,444,390,0,0
99467.95846939087,10315.34262084961,0.10370518083995797,0.1376,0.0508,0.0509,0.1388,0.051,0.1386,0.1387,0.0511,0.1388,0.0,0.0,806,135,79,197,131,296,305,157,370,0,0
99707.33780288696,10663.765335083008,0.10695065749488143,0.1403,0.0525,0.0528,0.1358,0.0525,0.1432,0.1203,0.0525,0.1434,0.0,0.0,831,139,82,194,135,301,265,159,382,0,0
99523.53074073792,31140.26494216919,0.312893490719201,0.0572,0.0569,0.1318,0.0571,0.057,0.0572,0.0572,0.1555,0.057,0.0,0.0,337,151,205,81,147,122,126,470,152,0,0
99817.10397529602,16095.353141784668,0.16124844841990352,0.1154,0.054,0.1466,0.147,0.147,0.0537,0.0538,0.0671,0.0541,0.0,0.0,677,143,228,209,379,115,118,202,144,0,0
100274.37488746643,13836.644277572632,0.13798783879830612,0.0877,0.0677,0.0672,0.0679,0.0676,0.0675,0.0675,0.1845,0.1843,0.0,0.0,516,179,104,96,175,145,148,555,490,0,0
99992.18244361877,29530.446466445923,0.295327552062351,0.0537,0.0751,0.0997,0.0532,0.0964,0.0535,0.0735,0.146,0.0536,0.0,0.0,315,199,154,75,250,115,161,439,143,0,0
99533.74312591553,26693.7901763916,0.26818834837370203,0.115,0.0486,0.1328,0.0527,0.1328,0.0486,0.104,0.0487,0.0487,0.0,0.0,678,129,205,74,346,107,229,145,131,0,0
98155.20124816895,14277.702285766602,0.1454604759015045,0.1952,0.0745,0.1123,0.0715,0.1142,0.0716,0.0717,0.0717,0.0718,0.0,0.0,1160,200,175,102,296,159,159,212,194,0,0
95623.85038375854,30219.762954711914,0.3160274642093335,0.1086,0.0574,0.1564,0.0571,0.0574,0.0576,0.0576,0.0744,0.0574,0.0,0.0,652,156,245,82,149,129,128,217,155,0,0
92929.67825698853,11696.328453063965,0.12586214299288584,0.1682,0.0618,0.0616,0.0613,0.0616,0.1682,0.0617,0.0618,0.168,0.0,0.0,1025,170,98,89,161,387,138,182,460,0,0
91830.1397562027,21386.79914855957,0.23289520418175114,0.0604,0.0584,0.0586,0.1589,0.1482,0.0585,0.0719,0.0587,0.0935,0.0,0.0,369,160,93,229,386,135,161,176,257,0,0
94211.92315769196,12395.75571346283,0.131573109835735,0.1763,0.0646,0.0647,0.0646,0.0647,0.0647,0.0646,0.1279,0.1763,0.0,0.0,1064,173,101,92,168,148,144,387,484,0,0
96305.52715206146,10991.773963928223,0.1141344042130913,0.1529,0.0617,0.0562,0.1525,0.0562,0.0561,0.1528,0.056,0.1414,0.0,0.0,921,165,88,217,147,125,340,171,383,0,0
96403.48688411713,11860.124424934387,0.12302588638926495,0.1648,0.0805,0.0602,0.1644,0.0606,0.0605,0.1648,0.0606,0.0605,0.0,0.0,998,215,95,234,159,132,367,186,163,0,0
95723.74168682098,26669.077283859253,0.2786046263330614,0.0681,0.0508,0.0508,0.1383,0.0687,0.0508,0.1045,0.1386,0.0509,0.0,0.0,413,136,81,197,180,109,233,429,137,0,0
93814.43781280518,11794.554969787598,0.1257221728847551,0.0619,0.0616,0.0617,0.0614,0.0618,0.168,0.0619,0.168,0.168,0.0,0.0,380,167,99,88,162,366,139,524,457,0,0
94863.0212135315,13358.183671951294,0.1408154990328924,0.0695,0.0695,0.0692,0.0846,0.0695,0.1888,0.0693,0.0695,0.1692,0.0,0.0,426,186,110,120,182,412,154,219,459,0,0
95088.5301322937,11292.481479644775,0.11875755639438215,0.1591,0.0582,0.0585,0.0992,0.1589,0.1274,0.0584,0.0585,0.1029,0.0,0.0,972,156,94,141,414,278,130,184,278,0,0
93738.63109207153,14931.395404815674,0.15928753418801078,0.2136,0.0783,0.0786,0.0784,0.0785,0.0782,0.0782,0.0786,0.0784,0.0,0.0,1312,210,126,111,205,171,174,247,213,0,0
95643.41749954224,30050.393230438232,0.3141919644452485,0.0772,0.0575,0.1081,0.0573,0.0575,0.0574,0.0575,0.156,0.0573,0.0,0.0,472,153,172,81,150,126,127,490,155,0,0
94771.60960006714,30151.711069107056,0.31815130286745386,0.0581,0.058,0.0581,0.058,0.0582,0.1578,0.0579,0.1177,0.0581,0.0,0.0,357,155,93,82,153,350,128,371,157,0,0
95015.33840370178,11409.876893997192,0.12008457882367196,0.1603,0.0588,0.0786,0.0855,0.0589,0.1601,0.0586,0.0588,0.1603,0.0,0.0,982,156,125,121,155,354,130,186,433,0,0
95169.06142044067,13047.556432723999,0.13709871924744663,0.0776,0.0673,0.067,0.0676,0.0672,0.1835,0.0675,0.1834,0.0819,0.0,0.0,474,178,106,95,176,410,149,577,222,0,0
94828.16201400757,26460.254724502563,0.27903371912443037,0.0508,0.1215,0.0506,0.0504,0.1383,0.0508,0.0696,0.1382,0.0509,0.0,0.0,310,321,80,71,362,114,154,432,139,0,0
95593.82666397095,32384.45989704132,0.3387714565594112,0.0618,0.0616,0.0617,0.0612,0.168,0.0616,0.0616,0.0619,0.0618,0.0,0.0,375,162,97,86,438,138,135,194,169,0,0
96275.28209877014,22401.126423835754,0.23267785807009247,0.106,0.0576,0.0576,0.0579,0.0578,0.1573,0.058,0.1574,0.0578,0.0,0.0,643,152,91,81,150,345,127,492,157,0,0
96307.68110084534,11228.36285495758,0.11658844576685612,0.1564,0.0572,0.0575,0.0573,0.0574,0.0979,0.1431,0.1005,0.1561,0.0,0.0,963,152,90,80,149,215,315,310,426,0,0
94784.83168029785,20777.70924091339,0.21920922232573087,0.0808,0.0543,0.1483,0.0544,0.1485,0.0545,0.0546,0.131,0.0543,0.0,0.0,499,144,232,76,384,121,121,400,149,0,0
95009.36409759521,26569.426105499268,0.2796506045257466,0.051,0.051,0.1385,0.0504,0.1387,0.0506,0.0507,0.1387,0.0507,0.0,0.0,312,134,220,70,357,112,112,423,139,0,0
94203.37740325928,10587.965050697327,0.11239474998197889,0.1488,0.0551,0.0549,0.0674,0.1504,0.1503,0.0553,0.0552,0.1502,0.0,0.0,915,146,87,94,388,333,123,169,416,0,0
93717.4691991806,28999.43877887726,0.3094347193397195,0.1369,0.0566,0.0614,0.0561,0.0566,0.1536,0.0566,0.0563,0.0565,0.0,0.0,837,149,97,78,145,343,126,171,159,0,0
93621.06807422638,30355.016938209534,0.32423275617986874,0.0592,0.059,0.059,0.1019,0.0591,0.059,0.059,0.1608,0.0589,0.0,0.0,364,155,94,142,151,131,132,484,166,0,0
93736.31875705719,24781.89532661438,0.26437879847664286,0.0483,0.0482,0.0756,0.1312,0.048,0.0482,0.0916,0.131,0.1136,0.0,0.0,293,127,124,183,122,107,205,391,321,0,0
92092.57242393494,10403.644319534302,0.11296941811596509,0.114,0.0554,0.0555,0.1084,0.0552,0.1413,0.1508,0.0553,0.1511,0.0,0.0,696,147,93,153,140,321,338,163,433,0,0
92226.98319625854,12196.895186424255,0.13224866263346516,0.1286,0.0645,0.0643,0.0642,0.0646,0.176,0.0646,0.0647,0.1763,0.0,0.0,785,172,107,91,164,401,144,191,504,0,0
93783.81882476807,10802.61916923523,0.11518638614428318,0.0527,0.0527,0.143,0.052,0.0524,0.1431,0.1392,0.1069,0.1429,0.0,0.0,322,140,237,73,134,324,311,315,407,0,0
93990.8544960022,12582.896797180176,0.1338736291381985,0.066,0.0999,0.1794,0.0659,0.1794,0.0658,0.0659,0.0779,0.0659,0.0,0.0,404,266,295,92,460,149,148,233,186,0,0
95386.4509601593,28351.224884033203,0.2972248636850411,0.0545,0.0679,0.1481,0.0544,0.067,0.0544,0.0542,0.148,0.0544,0.0,0.0,338,181,242,76,172,120,122,443,152,0,0
96468.61868858337,10145.24611568451,0.10516628364333731,0.1404,0.1404,0.0516,0.051,0.0513,0.1403,0.1279,0.0515,0.1404,0.0,0.0,863,371,85,71,131,304,283,154,387,0,0
96664.19077014923,26788.704773902893,0.2771316302393904,0.1373,0.0518,0.0579,0.1373,0.0505,0.0504,0.137,0.0504,0.0503,0.0,0.0,850,137,98,193,130,107,304,152,137,0,0
97253.314286232,10681.317450523376,0.10982985545445328,0.0944,0.0536,0.0531,0.1454,0.0534,0.1455,0.1457,0.0535,0.1456,0.0,0.0,583,142,89,205,137,307,321,163,394,0,0
98313.1924085617,13343.694670677185,0.13572638975270562,0.0997,0.1819,0.1244,0.081,0.0667,0.0669,0.0669,0.0875,0.0893,0.0,0.0,619,485,210,114,171,140,147,266,241,0,0
98342.34621524811,15808.562895774841,0.16075031259853859,0.0606,0.0606,0.1647,0.1237,0.0605,0.0826,0.0607,0.1649,0.0607,0.0,0.0,379,161,277,174,155,174,133,504,164,0,0
98460.17199516296,14097.051696777344,0.14317516830531118,0.0707,0.0704,0.0703,0.0706,0.0704,0.1497,0.0707,0.1923,0.0917,0.0,0.0,442,187,118,99,180,320,155,583,250,0,0
97919.16787719727,10503.973796844482,0.10727188582747929,0.1436,0.0786,0.0526,0.0528,0.0528,0.1434,0.1434,0.1436,0.0819,0.0,0.0,900,208,89,74,135,308,316,434,223,0,0
97696.92569351196,28606.38320541382,0.29280740414653156,0.0533,0.0983,0.1449,0.0531,0.1449,0.0532,0.0531,0.0534,0.0531,0.0,0.0,336,260,245,75,374,113,118,161,143,0,0
98690.67659759521,26478.93286037445,0.2683022730540248,0.049,0.0489,0.1329,0.049,0.0878,0.1333,0.0486,0.1332,0.049,0.0,0.0,305,129,222,69,227,281,108,400,133,0,0
98967.16475200653,28722.432898521423,0.2902218424716374,0.0528,0.0526,0.144,0.0527,0.1437,0.0526,0.0527,0.1058,0.0529,0.0,0.0,328,139,239,74,369,111,118,318,144,0,0
98995.50937175751,30445.12225627899,0.30754043743487924,0.0563,0.0562,0.1529,0.0758,0.1263,0.0562,0.0563,0.0562,0.0562,0.0,0.0,350,148,253,106,323,121,126,169,154,0,0
98839.4400548935,14337.861773490906,0.1450621509543957,0.0644,0.1739,0.1198,0.0643,0.0642,0.0643,0.0645,0.1752,0.0644,0.0,0.0,397,458,201,90,164,138,143,524,176,0,0
98360.75839424133,11637.446406364441,0.11831391498345514,0.0784,0.0636,0.0581,0.0579,0.0578,0.1582,0.13,0.1579,0.1195,0.0,0.0,485,168,98,81,147,342,287,471,328,0,0
99919.7386636734,13150.938115119934,0.13161501712274853,0.0867,0.0644,0.0644,0.0977,0.0644,0.1757,0.0747,0.0644,0.1758,0.0,0.0,536,169,111,137,163,379,163,193,477,0,0
100387.6485490799,13346.11571598053,0.1329457947155278,0.0653,0.0651,0.121,0.0649,0.0652,0.0654,0.065,0.1776,0.1776,0.0,0.0,401,167,205,91,166,142,142,544,480,0,0
100030.02872180939,12634.770764350891,0.12630977843152566,0.1682,0.168,0.1677,0.0613,0.0617,0.0617,0.0615,0.0617,0.0619,0.0,0.0,1034,431,282,85,157,137,134,189,168,0,0
99933.38705921173,14115.186627388,0.1412459543578222,0.0696,0.1893,0.0697,0.0697,0.0694,0.0735,0.0754,0.0697,0.1725,0.0,0.0,430,488,115,97,176,165,166,214,470,0,0
100873.28246021271,12431.65932559967,0.12324035683584571,0.1313,0.0605,0.0599,0.0604,0.0602,0.097,0.1641,0.1644,0.079,0.0,0.0,800,155,99,84,155,215,362,515,214,0,0
100848.89559650421,25221.57023334503,0.2500926766144904,0.0663,0.0661,0.0657,0.0656,0.066,0.0662,0.1033,0.0705,0.1801,0.0,0.0,404,170,108,91,170,146,228,222,487,0,0
100694.38972187042,11894.78954410553,0.1181276293243379,0.058,0.0577,0.0575,0.157,0.0577,0.1454,0.1333,0.1574,0.0579,0.0,0.0,358,149,95,217,150,318,294,493,156,0,0
101609.09763431549,13529.129441261292,0.13314880021818268,0.0654,0.0654,0.065,0.0734,0.0652,0.1777,0.1777,0.0713,0.1058,0.0,0.0,402,169,106,102,170,383,391,225,286,0,0
102166.56374454498,11963.684536933899,0.11709980348216106,0.1087,0.0646,0.0686,0.156,0.1564,0.0572,0.1565,0.0575,0.0572,0.0,0.0,671,167,113,217,412,121,346,182,155,0,0
101836.98129367828,25053.957043647766,0.2460202249259232,0.1222,0.1131,0.1219,0.0953,0.1221,0.0447,0.0448,0.0449,0.0449,0.0,0.0,754,291,201,133,322,95,99,141,122,0,0
101751.6414346695,32963.25851535797,0.32395800254998647,0.0593,0.0589,0.0593,0.059,0.0854,0.0593,0.059,0.0749,0.1609,0.0,0.0,364,152,98,82,225,127,130,237,439,0,0
101460.84732913971,12376.96810245514,0.12198762801875847,0.0797,0.1631,0.0598,0.0599,0.0599,0.0699,0.1628,0.06,0.1629,0.0,0.0,483,418,99,83,159,150,358,196,442,0,0
100747.41494083405,13783.269558906555,0.13681015604222757,0.0676,0.1837,0.067,0.0674,0.0674,0.1834,0.0918,0.0674,0.0675,0.0,0.0,411,472,111,94,179,395,202,218,183,0,0
100833.13957691193,28045.024928092957,0.2781330130725644,0.051,0.0506,0.1385,0.0521,0.0509,0.1386,0.0509,0.0508,0.1386,0.0,0.0,309,131,228,72,135,298,112,163,379,0,0
100407.29736042023,12568.106495857239,0.1251712457785114,0.0618,0.0617,0.0677,0.0996,0.1256,0.1677,0.0616,0.0615,0.1676,0.0,0.0,374,159,112,138,332,367,135,195,456,0,0
99014.66323184967,15319.939160346985,0.15472394350798618,0.0572,0.1021,0.1553,0.1552,0.1472,0.0571,0.0571,0.0571,0.057,0.0,0.0,347,262,258,214,389,126,125,180,156,0,0
98202.81274700165,28147.76167011261,0.28662887429333866,0.0523,0.1179,0.0908,0.1125,0.1309,0.0523,0.0523,0.0522,0.0522,0.0,0.0,317,306,150,158,346,115,114,164,140,0,0
99298.21875476837,31111.799647331238,0.31331679497863324,0.0571,0.0569,0.0588,0.057,0.0571,0.1553,0.0648,0.1226,0.0572,0.0,0.0,346,147,97,80,150,334,141,383,153,0,0
98912.63737392426,22697.67573451996,0.22947194956206488,0.0509,0.1383,0.0941,0.0645,0.0508,0.0508,0.1316,0.1386,0.0509,0.0,0.0,308,356,154,90,133,110,286,439,136,0,0
100009.03632450104,13240.479054450989,0.13239282709903713,0.111,0.0647,0.1078,0.0649,0.0647,0.1763,0.0932,0.12,0.0649,0.0,0.0,667,166,175,90,169,380,202,382,172,0,0
99827.10818958282,27931.504921913147,0.27979879842725786,0.0509,0.1386,0.1384,0.0506,0.0558,0.0509,0.0511,0.133,0.0509,0.0,0.0,305,353,228,70,145,111,110,418,135,0,0
100087.63595676422,11924.451481819153,0.11914010524706836,0.0587,0.1593,0.0586,0.1599,0.0587,0.0588,0.1596,0.1087,0.0585,0.0,0.0,352,404,96,219,154,130,343,341,156,0,0
99934.69995212555,18972.091946601868,0.1898448882689455,0.0852,0.0546,0.0787,0.1218,0.0546,0.0543,0.1196,0.1483,0.093,0.0,0.0,512,139,129,166,142,119,258,469,247,0,0
100078.10547924042,28445.021763801575,0.2842282198247851,0.0519,0.0518,0.0513,0.1346,0.0801,0.0517,0.141,0.1015,0.0519,0.0,0.0,313,132,84,184,208,111,305,322,137,0,0
100046.31244373322,11396.016644477844,0.11390741313816087,0.0559,0.0559,0.0559,0.1515,0.0556,0.152,0.1517,0.0558,0.1518,0.0,0.0,337,143,91,206,144,329,328,178,403,0,0
99958.29406261444,12591.404719352722,0.12596658273765052,0.0618,0.0616,0.0616,0.0616,0.0617,0.168,0.0617,0.1682,0.1679,0.0,0.0,371,157,100,84,159,366,133,535,446,0,0
99847.35177326202,11365.404202461243,0.11382779814000803,0.0823,0.0558,0.0554,0.1514,0.0696,0.1384,0.0558,0.1261,0.1515,0.0,0.0,494,142,91,208,181,300,121,400,401,0,0
100636.71513462067,10897.606150627136,0.10828658443441366,0.09,0.0846,0.0528,0.1437,0.0531,0.1444,0.126,0.053,0.1442,0.0,0.0,539,215,86,197,138,313,274,168,382,0,0
99387.48136997223,12355.064560890198,0.12431208025986874,0.061,0.061,0.0604,0.0725,0.0608,0.1656,0.1654,0.0634,0.1655,0.0,0.0,365,154,98,99,157,366,359,203,439,0,0
98210.90130519867,16688.59711933136,0.16992611713714076,0.1393,0.1123,0.1391,0.0511,0.1241,0.0512,0.0511,0.0511,0.1108,0.0,0.0,837,284,228,70,318,114,111,163,293,0,0
99842.21202373505,13938.670992851257,0.13960699297745605,0.1873,0.0809,0.0768,0.0688,0.0859,0.0689,0.0685,0.0688,0.1545,0.0,0.0,1115,203,125,94,219,157,149,220,408,0,0
99040.48551654816,30071.346293449402,0.30362680611480786,0.0554,0.0552,0.0591,0.0602,0.1503,0.0553,0.0553,0.1504,0.0551,0.0,0.0,330,138,96,82,379,130,120,475,147,0,0
98646.66013431549,13844.822360038757,0.1403476036714056,0.0689,0.1165,0.1487,0.0684,0.1696,0.0812,0.0688,0.0689,0.0687,0.0,0.0,414,291,240,93,427,192,151,217,186,0,0
98296.86459064484,12381.13701915741,0.12595658132859464,0.1682,0.0618,0.1681,0.0612,0.0616,0.1681,0.0615,0.0618,0.0618,0.0,0.0,1019,156,273,84,156,391,135,194,162,0,0
98467.73474216461,31663.654572486877,0.32156375543113075,0.1098,0.0587,0.0582,0.0584,0.0584,0.1593,0.0585,0.0585,0.0586,0.0,0.0,666,148,94,80,148,369,128,187,155,0,0
96976.06517887115,23534.360424995422,0.24268215442219257,0.0588,0.0587,0.0582,0.0586,0.0868,0.1595,0.0584,0.0586,0.1596,0.0,0.0,359,149,94,81,219,378,128,185,427,0,0
97108.17787361145,11847.850727081299,0.12200672473230371,0.1642,0.1638,0.0604,0.0603,0.0604,0.164,0.0604,0.0846,0.06,0.0,0.0,1002,413,97,83,151,387,132,266,163,0,0
98195.97249603271,27301.364503860474,0.2780293713671759,0.0507,0.0504,0.0505,0.1373,0.0505,0.0507,0.1375,0.1378,0.0564,0.0,0.0,306,128,81,190,127,118,304,435,154,0,0
99336.77051734924,10330.08616065979,0.10399055764406628,0.1387,0.0509,0.0506,0.1387,0.0509,0.1384,0.1384,0.0507,0.1386,0.0,0.0,833,129,81,191,127,328,304,158,379,0,0
97884.21435928345,25687.714435577393,0.26242959197987514,0.1305,0.0998,0.1304,0.0478,0.0558,0.0476,0.0477,0.1303,0.0477,0.0,0.0,783,253,208,66,139,114,105,399,131,0,0
96623.59111213684,26464.429971694946,0.27389201402151947,0.0499,0.0497,0.0977,0.1352,0.0615,0.0499,0.0499,0.0967,0.1356,0.0,0.0,304,127,156,187,154,120,110,296,373,0,0
97092.63195610046,21090.54913520813,0.21722090245472,0.0594,0.0595,0.066,0.0636,0.0591,0.1615,0.0591,0.1615,0.0931,0.0,0.0,360,151,105,88,147,390,130,497,255,0,0
97862.26489639282,13150.61233329773,0.13437878580901777,0.1614,0.0661,0.0685,0.0679,0.0659,0.1795,0.0658,0.1245,0.066,0.0,0.0,976,168,109,94,163,432,144,383,180,0,0
99436.08593940735,28078.580640792847,0.28237817665010356,0.0515,0.0516,0.1281,0.0515,0.1402,0.0516,0.0514,0.1403,0.0514,0.0,0.0,313,132,205,72,350,121,113,432,139,0,0
99345.04023170471,15413.019033432007,0.15514633641985418,0.0782,0.0766,0.1001,0.0763,0.0765,0.0762,0.0765,0.208,0.0764,0.0,0.0,475,196,160,107,191,180,168,640,207,0,0
99125.37838745117,11045.340299606323,0.11142797615796657,0.1489,0.0548,0.1074,0.1075,0.0545,0.0633,0.1489,0.0545,0.1487,0.0,0.0,903,140,172,150,136,152,327,167,405,0,0
100005.82536506653,11623.280111312866,0.11622603052254839,0.1546,0.0566,0.0858,0.0568,0.0565,0.1543,0.108,0.0569,0.1543,0.0,0.0,936,144,137,79,141,371,237,175,420,0,0
99301.25415611267,29646.138069152832,0.2985474687212489,0.0543,0.0542,0.081,0.0539,0.1476,0.0541,0.0542,0.1479,0.0543,0.0,0.0,329,138,129,75,367,131,119,452,148,0,0
