date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2018-01-02,100000.0,5388.689250946045,0.05388689250946045,0.1387,0.051,0.0634,0.0503,0.1253,0.0506,0.1386,0.1386,0.1387,0.0509,0.0,574,85,86,54,271,96,207,337,263,200,0
2018-01-03,100336.59438705444,5304.606706619263,0.0528681159553455,0.1344,0.1097,0.0489,0.1044,0.1341,0.0491,0.1342,0.0492,0.1339,0.0493,0.0,555,182,66,112,291,92,200,121,253,194,0
2018-01-04,100716.67162895203,6695.448656082153,0.06647805718549459,0.1719,0.0628,0.0629,0.0624,0.1717,0.0631,0.0633,0.1491,0.0633,0.0632,0.0,706,104,85,67,373,118,94,371,119,254,0
2018-01-05,101112.43839073181,5764.859592437744,0.057014346446284135,0.1486,0.0547,0.0921,0.1487,0.1488,0.0543,0.1195,0.0588,0.0545,0.063,0.0,611,90,124,159,323,102,177,147,102,254,0
2018-01-08,101322.68032646179,15810.333358764648,0.15603943073578133,0.152,0.0554,0.0554,0.0551,0.152,0.0556,0.0555,0.0556,0.0555,0.1519,0.0,627,91,75,59,330,104,82,138,104,609,0
2018-01-09,101265.44812774658,15692.584648132324,0.1549648467297167,0.152,0.0559,0.0553,0.0553,0.1519,0.0555,0.0559,0.0559,0.0555,0.152,0.0,622,92,74,59,330,104,82,140,104,616,0
2018-01-10,100943.1494178772,14150.542154312134,0.14018328371876665,0.1372,0.0504,0.0607,0.0498,0.1369,0.0502,0.0499,0.137,0.0505,0.1372,0.0,555,83,81,53,298,94,73,346,95,563,0
2018-01-11,101215.48502349854,6013.436197280884,0.0594122153925833,0.1504,0.0973,0.0548,0.079,0.1506,0.0549,0.1118,0.0673,0.1193,0.0553,0.0,607,160,73,83,329,101,162,171,222,229,0
2018-01-12,101659.19072341919,11919.980430603027,0.1172543313179949,0.1498,0.0548,0.0715,0.0547,0.1495,0.0547,0.0548,0.0884,0.0546,0.1499,0.0,602,90,95,57,328,100,79,227,102,628,0
2018-01-16,101530.23583984375,15105.877233505249,0.14878205599102148,0.1452,0.0528,0.053,0.083,0.1449,0.053,0.053,0.0681,0.053,0.1452,0.0,584,87,70,87,316,98,77,175,100,605,0
2018-01-17,102211.5927696228,14405.074453353882,0.14093386144389541,0.1386,0.0508,0.0509,0.0505,0.1387,0.0509,0.0509,0.1385,0.0508,0.1386,0.0,557,83,67,53,301,94,74,356,96,578,0
2018-01-18,101858.01138877869,15550.269449234009,0.1526661402202392,0.1498,0.0548,0.0549,0.0544,0.1498,0.055,0.0549,0.0694,0.0546,0.1497,0.0,601,89,72,57,325,102,80,179,103,628,0
2018-01-19,102346.05076026917,15312.68871498108,0.14961680105125735,0.1464,0.0534,0.0579,0.0537,0.1461,0.0536,0.0534,0.0858,0.0536,0.1465,0.0,586,87,76,56,315,100,78,223,101,613,0
2018-01-22,102994.83255386353,8269.392599105835,0.08028939310893257,0.1622,0.0591,0.0594,0.0588,0.1621,0.0593,0.1123,0.0594,0.0595,0.1277,0.0,648,96,78,61,349,109,165,155,113,533,0
2018-01-23,103262.74604415894,15898.264698028564,0.1539593445561663,0.1509,0.0636,0.0582,0.0552,0.0933,0.0552,0.108,0.0555,0.0551,0.151,0.0,604,103,77,57,202,102,159,144,105,622,0
2018-01-24,103299.05168914795,14760.369678497314,0.14288969198783033,0.1396,0.0514,0.0508,0.0506,0.1397,0.0513,0.0509,0.1322,0.0511,0.1396,0.0,555,84,67,52,302,95,75,345,97,577,0
2018-01-25,103483.2975654602,15013.975929260254,0.14508598278638055,0.1426,0.0518,0.0519,0.0969,0.1423,0.0524,0.0671,0.0524,0.0551,0.1424,0.0,569,85,68,100,308,98,99,135,104,591,0
2018-01-26,104140.61538124084,9426.428674697876,0.09051635272356846,0.1791,0.0659,0.0798,0.0652,0.1328,0.0657,0.0654,0.0722,0.0656,0.1179,0.0,714,107,103,67,288,123,96,187,124,491,0
2018-01-29,103444.69974708557,13424.653524398804,0.12977613698160526,0.127,0.0497,0.0467,0.1269,0.1267,0.0466,0.0463,0.1271,0.0463,0.1269,0.0,505,81,60,130,274,88,68,331,88,531,0
2018-01-30,102773.60257148743,13536.478425979614,0.13171162718134638,0.1294,0.0613,0.0575,0.1291,0.1295,0.0475,0.0898,0.0476,0.0473,0.1294,0.0,518,100,75,132,280,91,132,123,90,540,0
2018-01-31,103030.29558372498,5865.101919174194,0.05692599332987516,0.1457,0.0905,0.0573,0.1449,0.1455,0.0532,0.1456,0.0535,0.0535,0.0534,0.0,583,147,76,149,317,102,214,137,102,219,0
2018-02-01,102718.65703773499,15805.11615562439,0.15386801785987314,0.1521,0.0556,0.0559,0.0559,0.1518,0.0555,0.0559,0.0559,0.0556,0.152,0.0,601,90,74,58,331,105,82,145,107,633,0
