date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2021-01-04,100000.0,242.3606662750244,0.002423606662750244,0.1276,0.0469,0.1273,0.0461,0.0469,0.1275,0.0468,0.1272,0.0465,0.1273,0.1274,475,38,121,30,79,399,58,239,71,418,200
2021-01-05,100965.46615028381,306.005521774292,0.0030307939282805145,0.1387,0.0504,0.1385,0.0506,0.0506,0.0509,0.0508,0.1386,0.0505,0.1386,0.1387,519,41,132,33,86,154,63,263,76,460,219
2021-01-06,102445.10141563416,528.6825561523438,0.005160642615867053,0.1273,0.0464,0.1269,0.0458,0.0464,0.1273,0.0464,0.1273,0.0463,0.1274,0.1273,463,39,121,30,80,379,57,239,68,431,205
2021-01-07,103302.8205833435,436.1776542663574,0.0042223208601981435,0.1289,0.0473,0.1285,0.0463,0.047,0.1176,0.0471,0.1287,0.047,0.1288,0.1286,466,39,122,30,82,348,58,247,69,438,206
2021-01-08,103758.87447357178,531.5698013305664,0.005123126132849114,0.1387,0.0498,0.138,0.0502,0.0505,0.0508,0.0508,0.1387,0.0506,0.1385,0.1384,504,41,131,32,88,151,63,265,75,468,222
2021-01-11,103137.92903518677,364.939453125,0.003538363204873897,0.1386,0.0509,0.1385,0.0495,0.0509,0.0508,0.0503,0.1387,0.0509,0.1387,0.1386,499,42,130,32,89,148,62,266,75,474,225
2021-01-12,103172.1774635315,381.81968116760254,0.0037008008414144908,0.1386,0.0507,0.138,0.0503,0.0508,0.0508,0.0507,0.1384,0.0508,0.1385,0.1387,494,42,131,32,89,143,62,267,74,473,229
2021-01-13,103628.41890335083,466.09888458251953,0.004497790176816527,0.1275,0.0459,0.1272,0.0454,0.0466,0.1274,0.0469,0.1274,0.0467,0.1274,0.1271,457,38,121,29,82,363,58,242,69,431,210
2021-01-14,103896.74036598206,377.1659851074219,0.0036302003679695213,0.1362,0.049,0.1359,0.0496,0.0496,0.0678,0.0501,0.136,0.0498,0.1361,0.1363,487,41,130,32,88,188,62,260,74,459,227
2021-01-15,103582.32804870605,399.73797607421875,0.0038591329583387585,0.1387,0.051,0.1378,0.0509,0.0508,0.0507,0.0504,0.1382,0.0505,0.1386,0.1383,503,43,131,33,90,146,63,261,76,459,229
2021-01-19,104052.80303955078,339.2827796936035,0.0032606789032357075,0.1346,0.0491,0.0791,0.0494,0.0492,0.1345,0.0488,0.1345,0.0492,0.1344,0.1341,489,41,75,32,88,381,61,256,74,450,219
2021-01-20,105158.5991268158,456.84990882873535,0.004344389451953408,0.1275,0.0459,0.127,0.0467,0.0465,0.1272,0.0462,0.127,0.0468,0.1273,0.1275,470,38,121,30,84,363,58,243,71,422,204
2021-01-21,104385.63489723206,466.5763568878174,0.004469737213814555,0.1273,0.0468,0.1273,0.0457,0.0467,0.1272,0.0461,0.1272,0.0465,0.1275,0.127,471,38,121,29,84,373,58,243,71,421,201
2021-01-22,104142.97108459473,369.65056800842285,0.0035494528738589364,0.1385,0.0504,0.1378,0.0504,0.0506,0.051,0.0508,0.1387,0.0509,0.1385,0.1387,515,41,131,32,91,150,64,264,78,455,219
2021-01-25,104633.24851608276,404.2402172088623,0.0038634011936151263,0.1385,0.0506,0.138,0.0503,0.0509,0.0509,0.051,0.1387,0.0504,0.1385,0.1383,521,41,131,32,91,152,65,260,78,453,218
2021-01-26,104475.91057777405,424.1016368865967,0.0040593246284356295,0.1273,0.0458,0.1272,0.0457,0.0469,0.1274,0.0467,0.1275,0.0466,0.1274,0.1275,482,37,121,29,83,388,60,241,73,412,198
2021-01-27,101980.6525630951,438.60492515563965,0.004300864076980447,0.1342,0.0485,0.0815,0.0485,0.1337,0.0491,0.0492,0.134,0.0489,0.1342,0.134,511,39,78,31,235,148,63,254,77,429,210
2021-01-28,102913.0280342102,252.2825527191162,0.002451415117581156,0.1352,0.0495,0.1354,0.0497,0.0736,0.0496,0.0495,0.1354,0.0493,0.1352,0.1352,510,40,129,32,130,149,63,256,77,435,213
2021-01-29,101262.83346366882,476.2373847961426,0.004702983004786327,0.1381,0.0503,0.1375,0.0494,0.0541,0.0507,0.0508,0.1379,0.0504,0.1381,0.138,523,41,130,32,96,155,65,258,79,442,218
2021-02-01,102556.67321586609,392.94797134399414,0.003831520261162322,0.1386,0.051,0.1384,0.05,0.0507,0.0507,0.0507,0.1384,0.051,0.1385,0.1382,525,41,132,32,91,156,65,261,80,439,217
2021-02-02,103784.3279838562,542.0441207885742,0.005222793569303546,0.1275,0.0461,0.1268,0.0457,0.0465,0.1273,0.0464,0.1273,0.0466,0.1275,0.1271,477,37,122,29,84,392,59,241,73,407,199
2021-02-03,104390.40711021423,402.7565803527832,0.0038581761629452914,0.1387,0.0506,0.1385,0.0499,0.0507,0.0508,0.0509,0.1382,0.0508,0.1386,0.1384,519,41,135,32,92,151,65,264,80,447,215
2021-02-04,105326.62698936462,494.30722999572754,0.004693088956941917,0.1381,0.0497,0.1378,0.05,0.0539,0.0506,0.0502,0.1381,0.0508,0.1382,0.138,510,40,135,32,98,150,64,264,81,447,215
2021-02-05,105929.63396644592,396.4900665283203,0.003742957014785039,0.1387,0.0505,0.1383,0.0502,0.0508,0.0507,0.051,0.1386,0.0508,0.1385,0.1383,515,41,136,32,92,150,65,265,80,449,214
2021-02-08,106535.25243759155,375.59180068969727,0.003525516597519861,0.1386,0.0508,0.1387,0.0502,0.0507,0.0508,0.0503,0.1383,0.0509,0.1386,0.1387,511,41,137,32,92,145,64,268,80,451,215
2021-02-09,106573.38611984253,237.9898567199707,0.0022331077709433892,0.1288,0.047,0.1287,0.0467,0.0474,0.1185,0.0473,0.1286,0.0474,0.1287,0.1287,475,38,127,30,86,342,60,249,75,417,199
2021-02-10,107042.18074417114,302.4561195373535,0.0028255788272869564,0.1385,0.0504,0.1385,0.0507,0.0509,0.051,0.0509,0.1383,0.0509,0.1385,0.1385,513,41,137,33,93,145,65,268,81,448,213
2021-02-11,106857.95239257812,370.2219924926758,0.0034646180672875193,0.1305,0.0473,0.1299,0.0476,0.0481,0.1061,0.0478,0.1306,0.0478,0.1305,0.1304,484,38,128,31,88,306,61,254,76,422,200
2021-02-12,107357.03939056396,468.0806884765625,0.004360037228426998,0.1385,0.0498,0.1384,0.0505,0.0506,0.0508,0.051,0.1387,0.0507,0.1385,0.1382,511,40,136,33,93,145,65,273,80,450,212
2021-02-16,107280.93638038635,353.91317558288574,0.0032989381666842905,0.1385,0.0509,0.1381,0.0503,0.0506,0.051,0.051,0.1387,0.0506,0.1386,0.1383,502,41,137,33,93,142,65,276,80,455,211
2021-02-17,107540.94986534119,429.21361351013184,0.0039911644266447084,0.1386,0.0503,0.1383,0.0505,0.0507,0.0509,0.0508,0.1385,0.0504,0.1387,0.1383,501,41,137,33,93,140,65,276,80,456,211
2021-02-18,107155.260471344,445.7906074523926,0.00416023072961134,0.1386,0.0503,0.1379,0.0507,0.0508,0.051,0.0507,0.1383,0.0509,0.1385,0.1381,502,41,137,33,93,143,65,273,81,454,211
2021-02-19,107005.51106643677,292.02961349487305,0.002729108160733515,0.1275,0.0466,0.1275,0.0458,0.0464,0.1275,0.0468,0.1275,0.0468,0.1275,0.1272,456,38,128,30,86,351,59,255,73,416,196
2021-02-22,107156.73350906372,504.60407638549805,0.0047090281670709635,0.1297,0.0467,0.129,0.0463,0.0475,0.1115,0.0477,0.1297,0.0476,0.1299,0.1298,460,39,130,31,88,297,60,265,74,422,201
2021-02-23,107684.21173477173,487.470645904541,0.004526853454666043,0.1383,0.0499,0.138,0.0502,0.0506,0.0528,0.0508,0.138,0.0507,0.1383,0.1379,490,42,140,34,94,139,64,281,79,450,213
2021-02-24,108487.23238754272,480.61836433410645,0.004430183660849795,0.1385,0.0503,0.1379,0.0504,0.0507,0.0507,0.0506,0.1387,0.0508,0.1386,0.1384,485,42,140,34,95,130,63,288,79,452,215
2021-02-25,106567.335313797,321.7694568634033,0.003019400418673551,0.1344,0.0494,0.134,0.0494,0.0795,0.0495,0.0489,0.1341,0.0492,0.1345,0.134,471,42,135,34,148,127,61,276,77,438,209
2021-02-26,105379.72219657898,466.9175281524658,0.0044308100118299965,0.1387,0.0502,0.1383,0.0501,0.0508,0.0508,0.0506,0.1384,0.0504,0.1385,0.1386,490,42,139,34,95,132,63,287,79,454,213
2021-03-01,107496.96643257141,310.67258644104004,0.002890059103536774,0.1385,0.0508,0.1384,0.0503,0.0508,0.0507,0.0508,0.1387,0.0507,0.1386,0.1387,484,42,140,34,96,131,63,287,79,463,212
2021-03-02,106980.22550201416,358.45323181152344,0.0033506494319810037,0.1387,0.0503,0.1386,0.05,0.051,0.051,0.0509,0.1385,0.0506,0.1387,0.1384,484,42,140,34,96,132,63,286,78,464,212
2021-03-03,106085.16706085205,479.2141361236572,0.00451725862720066,0.1325,0.0482,0.1321,0.0477,0.0485,0.0926,0.0482,0.1322,0.0485,0.1325,0.1324,455,41,134,33,91,234,59,274,75,445,204
2021-03-04,105410.155128479,480.75825119018555,0.004560834301061544,0.1275,0.0463,0.1273,0.0456,0.0465,0.1272,0.0469,0.1271,0.0466,0.1273,0.1271,440,40,130,32,87,312,58,262,73,428,195
2021-03-05,107585.3680152893,383.13899421691895,0.0035612555990185376,0.1386,0.0509,0.138,0.0506,0.0508,0.051,0.0503,0.1387,0.0506,0.1386,0.1386,479,44,141,36,95,123,62,287,79,470,212
