date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2012-01-03,100000.0,11101.111598968506,0.11101111598968506,0.1496,0.0706,0.0548,0.0549,0.0548,0.1496,0.0557,0.1495,0.1495,0.0,0.0,1772,328,195,164,242,339,208,667,573,0,0
2012-01-04,100077.95553588867,12909.40263748169,0.12899346882493304,0.0639,0.1108,0.0743,0.0637,0.0646,0.1736,0.0638,0.1737,0.0826,0.0,0.0,760,514,266,189,286,393,237,780,314,0,0
2012-01-05,100246.42028808594,29238.08642101288,0.29166214950109054,0.0533,0.0533,0.1451,0.0533,0.1452,0.0531,0.0833,0.0533,0.0684,0.0,0.0,627,247,519,157,644,121,310,239,260,0,0
2012-01-06,100068.15468883514,32119.250212669373,0.3209737434705888,0.0588,0.0803,0.064,0.0586,0.1598,0.0813,0.0588,0.0588,0.0587,0.0,0.0,694,371,228,172,712,186,219,265,223,0,0
2012-01-09,100217.26413440704,10339.232237815857,0.10316817493590054,0.1384,0.0647,0.0508,0.1266,0.0507,0.1381,0.1383,0.0508,0.1383,0.0,0.0,1627,300,181,373,226,315,512,229,525,0,0
2012-01-10,101212.33933258057,20719.8284368515,0.2047164266084869,0.0623,0.1131,0.1694,0.0622,0.1266,0.0622,0.0741,0.0623,0.063,0.0,0.0,727,528,605,184,568,142,273,283,237,0,0
2012-01-11,101262.34790229797,12779.353798866272,0.1262004492646794,0.0625,0.0623,0.0625,0.0623,0.0623,0.1097,0.1126,0.1697,0.1698,0.0,0.0,721,290,223,184,281,254,414,775,633,0,0
2012-01-12,101563.91571044922,12704.919966697693,0.12509285288801217,0.1425,0.1023,0.1011,0.0616,0.0617,0.1677,0.069,0.0617,0.1074,0.0,0.0,1643,475,361,182,279,393,252,283,396,0,0
2012-01-13,101124.97644996643,34482.92443370819,0.3409931516846315,0.0879,0.0623,0.0821,0.0625,0.0857,0.0623,0.0624,0.0624,0.0914,0.0,0.0,1017,290,293,184,386,146,229,285,338,0,0
2012-01-17,101306.54244422913,14264.177456855774,0.1408021349135317,0.0621,0.1688,0.0959,0.0619,0.1687,0.0617,0.1001,0.062,0.0779,0.0,0.0,725,783,341,182,759,144,366,284,287,0,0
2012-01-18,102124.33788108826,12373.133456230164,0.12115753906416722,0.0601,0.1634,0.1058,0.1316,0.114,0.0601,0.1104,0.06,0.0736,0.0,0.0,697,753,377,384,516,139,403,277,270,0,0
2012-01-19,102539.32402229309,16486.619904518127,0.16078338785355917,0.1289,0.1552,0.0986,0.0661,0.0785,0.0661,0.0874,0.0661,0.0923,0.0,0.0,1487,713,353,192,356,153,317,309,340,0,0
2012-01-20,102506.5817565918,19673.47289466858,0.19192399705010604,0.0881,0.1083,0.0651,0.0652,0.0651,0.0951,0.0652,0.1774,0.0784,0.0,0.0,1010,497,233,191,295,220,238,828,290,0,0
2012-01-23,102674.57462120056,24714.682651519775,0.24070888769396093,0.0539,0.0851,0.13,0.0538,0.0537,0.1201,0.0538,0.1464,0.0623,0.0,0.0,616,390,468,158,244,276,197,682,231,0,0
2012-01-24,102498.47615432739,11304.60350894928,0.11029045438615538,0.0545,0.1482,0.0543,0.0544,0.0544,0.1478,0.0885,0.1395,0.1481,0.0,0.0,623,678,195,159,248,340,323,654,548,0,0
2012-01-25,103537.67761993408,10916.37545967102,0.10543384505631691,0.1416,0.1203,0.0519,0.1417,0.052,0.1415,0.0519,0.052,0.1416,0.0,0.0,1632,552,187,415,237,325,189,242,521,0,0
2012-01-26,103066.87727165222,13633.559146881104,0.13227876411688774,0.078,0.0655,0.0652,0.0657,0.0655,0.1778,0.0704,0.1015,0.178,0.0,0.0,903,301,235,192,298,412,256,469,652,0,0
2012-01-27,102900.96270370483,12933.493494033813,0.1256887511468166,0.1169,0.0621,0.062,0.062,0.0621,0.1686,0.0619,0.1098,0.1687,0.0,0.0,1346,285,223,181,284,391,225,513,616,0,0
2012-01-30,102544.67335319519,13336.600189208984,0.13005648907060885,0.0644,0.1665,0.1199,0.0641,0.0963,0.0913,0.0641,0.1021,0.1013,0.0,0.0,745,759,430,187,442,212,233,478,369,0,0
2012-01-31,102603.06119441986,13826.310584068298,0.1347553418300959,0.0668,0.1197,0.0667,0.0826,0.0667,0.1621,0.1498,0.0667,0.0843,0.0,0.0,770,545,239,241,306,379,546,311,307,0,0
2012-02-01,103318.7091665268,14038.25362110138,0.13587329665989956,0.0673,0.0672,0.0671,0.0672,0.0674,0.183,0.0947,0.0673,0.1829,0.0,0.0,770,305,240,197,309,429,344,315,664,0,0
2012-02-02,103407.87260341644,13661.742659568787,0.1321151118925294,0.137,0.1401,0.1303,0.0807,0.0848,0.0653,0.0922,0.071,0.0666,0.0,0.0,1560,635,468,237,388,152,335,333,243,0,0
2012-02-03,104650.92146778107,19438.393788337708,0.18574508007865193,0.0741,0.1444,0.117,0.0742,0.1083,0.0738,0.0741,0.0741,0.0741,0.0,0.0,832,654,423,216,500,171,268,351,270,0,0
2012-02-06,104525.64549160004,23976.934651374817,0.2293880562861644,0.0545,0.0544,0.0545,0.0542,0.0544,0.1479,0.0544,0.1482,0.148,0.0,0.0,614,246,198,158,251,338,197,704,542,0,0
2012-02-07,104757.68922901154,22347.663195610046,0.21332718734140518,0.0556,0.1513,0.1512,0.0554,0.1511,0.0553,0.0556,0.0556,0.0555,0.0,0.0,628,684,548,161,698,126,202,263,204,0,0
2012-02-08,104922.75137042999,30117.03287410736,0.2870400602418356,0.0525,0.0569,0.0884,0.0523,0.1427,0.0524,0.0524,0.1429,0.0724,0.0,0.0,590,256,321,152,660,120,190,676,266,0,0
2012-02-09,104981.8945608139,16587.23220348358,0.15800088456086045,0.0665,0.1807,0.0663,0.1486,0.0941,0.0838,0.0663,0.0664,0.0694,0.0,0.0,750,806,242,431,433,192,240,315,255,0,0
2012-02-10,104346.71698284149,32747.758675575256,0.31383602304383196,0.0574,0.0849,0.0573,0.0573,0.0768,0.1239,0.0573,0.114,0.0573,0.0,0.0,650,379,209,166,352,285,208,539,213,0,0
2012-02-13,104762.40833950043,13683.52214717865,0.1306148108282779,0.1049,0.1627,0.0597,0.0956,0.0598,0.1043,0.0597,0.0598,0.1629,0.0,0.0,1182,725,217,276,274,239,215,284,606,0,0
2012-02-14,104496.4452009201,22099.419333457947,0.21148489109812665,0.0627,0.0627,0.0626,0.0624,0.0627,0.1705,0.0627,0.0718,0.1705,0.0,0.0,711,278,226,180,286,389,226,340,641,0,0
2012-02-15,104261.91263961792,23360.356325149536,0.22405455389922477,0.0606,0.0957,0.0604,0.1107,0.0607,0.1649,0.0606,0.0876,0.0747,0.0,0.0,690,426,218,320,276,376,221,415,280,0,0
2012-02-16,105150.06830596924,13113.611323356628,0.12471329343503798,0.1128,0.0656,0.0614,0.1075,0.0614,0.1669,0.0615,0.0711,0.1672,0.0,0.0,1275,290,222,312,280,379,224,336,621,0,0
2012-02-17,105400.86016082764,14805.252534866333,0.1404661452693602,0.0566,0.154,0.0566,0.0621,0.1542,0.0565,0.1542,0.0565,0.1088,0.0,0.0,638,683,206,179,704,128,561,268,405,0,0
2012-02-21,105448.7122001648,17464.235691070557,0.16561829278597168,0.072,0.0962,0.072,0.0777,0.0877,0.0852,0.0923,0.0721,0.1791,0.0,0.0,812,425,264,225,403,192,335,343,663,0,0
2012-02-22,105257.7122554779,13929.149673461914,0.13233376799652988,0.1672,0.0791,0.0779,0.0652,0.0654,0.0655,0.1779,0.1037,0.0657,0.0,0.0,1907,350,285,189,301,147,645,492,243,0,0
2012-02-23,105615.81375312805,12797.029808044434,0.12116584963267796,0.0601,0.1501,0.1632,0.0601,0.0673,0.1634,0.0601,0.06,0.0944,0.0,0.0,682,664,599,174,309,366,218,286,350,0,0
2012-02-24,105879.22912788391,24497.938035964966,0.2313762410035652,0.0638,0.0638,0.0729,0.0637,0.0656,0.1171,0.0638,0.153,0.1048,0.0,0.0,728,281,267,185,301,262,232,728,390,0,0
2012-02-27,105960.593044281,12471.855212211609,0.11770276905679088,0.1494,0.1492,0.1493,0.0651,0.1403,0.0548,0.0547,0.0647,0.0548,0.0,0.0,1693,657,546,188,644,123,199,308,204,0,0
2012-02-28,106225.89547157288,17654.519620895386,0.16619788934252772,0.0597,0.073,0.0594,0.0594,0.1193,0.1014,0.0595,0.1622,0.1401,0.0,0.0,676,320,217,171,547,229,217,778,521,0,0
2012-02-29,105680.70472717285,15777.247570037842,0.1492916574578932,0.0692,0.1219,0.0692,0.0692,0.0727,0.1386,0.1404,0.0775,0.092,0.0,0.0,783,534,253,199,331,315,513,370,347,0,0
2012-03-01,106245.03907585144,27191.055810928345,0.2559277689334356,0.053,0.0537,0.1212,0.053,0.1313,0.1277,0.053,0.0984,0.0528,0.0,0.0,597,235,443,152,602,289,194,471,198,0,0
2012-03-02,105998.83929538727,14760.7349319458,0.13925374117363698,0.0691,0.0691,0.069,0.0688,0.0691,0.1878,0.0708,0.069,0.188,0.0,0.0,779,302,252,197,316,429,260,330,705,0,0
2012-03-05,105432.39955806732,15385.580409049988,0.1459283908318554,0.0859,0.1639,0.0717,0.1638,0.0879,0.0599,0.0601,0.1008,0.0601,0.0,0.0,966,719,261,467,398,137,221,478,228,0,0
2012-03-06,104181.06136608124,36537.92702960968,0.35071563440133585,0.0665,0.0866,0.0642,0.0664,0.0643,0.064,0.0796,0.0667,0.091,0.0,0.0,758,379,234,190,290,147,296,314,348,0,0
2012-03-07,104621.47289943695,31291.38059425354,0.2990913789211425,0.0562,0.1528,0.0628,0.0711,0.109,0.056,0.056,0.0809,0.0561,0.0,0.0,635,667,229,202,493,128,207,382,215,0,0
2012-03-08,105322.69772434235,14585.648777008057,0.13848533214732686,0.0668,0.0766,0.0667,0.0798,0.0668,0.1445,0.0749,0.1038,0.1816,0.0,0.0,753,333,242,226,302,330,275,492,689,0,0
2012-03-09,105567.8909111023,20827.656480789185,0.19729158460054821,0.0711,0.071,0.071,0.0709,0.0823,0.0833,0.079,0.0807,0.1933,0.0,0.0,797,308,257,200,372,191,290,382,735,0,0
2012-03-12,105503.38995933533,27040.166917800903,0.25629666428939507,0.0728,0.075,0.0727,0.0725,0.0814,0.1381,0.0728,0.0858,0.0728,0.0,0.0,817,325,263,205,366,318,267,401,278,0,0
2012-03-13,106739.34747505188,13002.209621429443,0.12181271413963292,0.0602,0.1375,0.0601,0.0831,0.0602,0.089,0.1639,0.0602,0.1638,0.0,0.0,659,591,217,234,272,205,596,284,623,0,0
2012-03-14,106474.30634212494,27520.631786346436,0.2584720458090302,0.0682,0.0681,0.0816,0.0679,0.1022,0.1074,0.11,0.0681,0.068,0.0,0.0,743,291,294,191,462,249,400,325,259,0,0
2012-03-15,106883.69012641907,14325.245590209961,0.13402648779497095,0.083,0.0982,0.0665,0.0664,0.0665,0.145,0.0699,0.0897,0.1808,0.0,0.0,893,420,240,187,301,337,252,430,686,0,0
2012-03-16,107130.42841815948,14783.668785095215,0.1379969165006089,0.0686,0.1224,0.1697,0.0685,0.0731,0.0949,0.0686,0.0823,0.1138,0.0,0.0,737,525,614,194,332,218,248,396,432,0,0
2012-03-19,107363.17816448212,29914.96972179413,0.27863342193506896,0.0697,0.0647,0.0648,0.0648,0.0648,0.1522,0.0737,0.0869,0.0796,0.0,0.0,746,276,235,183,295,349,267,422,301,0,0
2012-03-20,106990.25869083405,15910.986374855042,0.14871434623625365,0.0739,0.0738,0.0737,0.0737,0.0738,0.2005,0.0737,0.0751,0.133,0.0,0.0,784,314,268,207,335,465,269,363,504,0,0
2012-03-21,106695.31278133392,21559.82609462738,0.20206910249949817,0.0692,0.1025,0.0692,0.1226,0.0691,0.0692,0.0769,0.1245,0.0948,0.0,0.0,736,435,251,343,312,162,280,601,358,0,0
2012-03-22,106130.87951374054,22961.44290828705,0.216350255585268,0.0687,0.082,0.1315,0.0685,0.0826,0.0735,0.0685,0.1071,0.1013,0.0,0.0,736,347,476,191,371,175,251,513,387,0,0
2012-03-23,106477.59602451324,13779.229115486145,0.12940965639676816,0.0639,0.0933,0.0638,0.0955,0.0639,0.0677,0.1455,0.1032,0.1738,0.0,0.0,682,396,231,267,287,160,534,496,659,0,0
2012-03-26,107658.35022449493,17715.096968650818,0.16454921454499677,0.0668,0.0667,0.1543,0.0665,0.1409,0.0733,0.0993,0.0667,0.1009,0.0,0.0,709,282,555,185,636,174,363,322,382,0,0
2012-03-27,107498.34435749054,17740.861636161804,0.16503381277356027,0.0633,0.0632,0.063,0.0676,0.071,0.1367,0.0693,0.1451,0.1558,0.0,0.0,677,267,226,188,320,327,254,696,590,0,0
2012-03-28,106778.4626865387,13272.606596946716,0.12430040911817662,0.0616,0.1218,0.0617,0.0614,0.1065,0.1674,0.0953,0.0662,0.1339,0.0,0.0,653,513,220,171,478,403,350,318,511,0,0
2012-03-29,106749.13819789886,18492.49078655243,0.17323316233494815,0.0677,0.0678,0.0677,0.075,0.096,0.1002,0.1141,0.1175,0.1208,0.0,0.0,725,286,241,209,431,241,419,562,460,0,0
2012-03-30,107172.40671539307,15206.669323921204,0.14188978105440908,0.1202,0.097,0.0699,0.116,0.0701,0.0755,0.1543,0.0701,0.085,0.0,0.0,1285,412,248,323,314,181,566,335,324,0,0
2012-04-02,107850.80464935303,36658.40525817871,0.3398992281732468,0.0624,0.0624,0.0841,0.0622,0.1395,0.0624,0.0624,0.0623,0.0624,0.0,0.0,666,264,299,174,624,149,229,298,236,0,0
2012-04-03,107546.09729766846,14268.195003509521,0.13267050466757244,0.1297,0.0656,0.0656,0.0695,0.0658,0.1499,0.0768,0.0658,0.1787,0.0,0.0,1388,277,233,194,295,360,283,314,679,0,0
2012-04-04,106567.96867370605,20829.896293640137,0.19546113670814091,0.0659,0.0914,0.067,0.1016,0.0657,0.0655,0.1286,0.1504,0.0684,0.0,0.0,710,387,237,284,293,158,473,712,261,0,0
2012-04-05,106390.81051445007,14143.162243843079,0.1329359385030923,0.0657,0.0873,0.1105,0.1061,0.0656,0.1784,0.0656,0.0657,0.1221,0.0,0.0,709,368,390,294,292,432,242,313,468,0,0
2012-04-09,105326.78213691711,13125.720532417297,0.12461902154529719,0.0615,0.103,0.0613,0.0878,0.0614,0.1668,0.1014,0.0785,0.1537,0.0,0.0,667,433,217,243,273,405,376,372,592,0,0
2012-04-10,103674.77491569519,13037.78727054596,0.12575660068852665,0.1302,0.0622,0.0621,0.0988,0.0623,0.0907,0.1129,0.0855,0.1695,0.0,0.0,1421,261,219,276,275,221,421,404,656,0,0
2012-04-11,104469.87538337708,14941.132553100586,0.14301857351959638,0.1137,0.0823,0.0766,0.0724,0.0707,0.0937,0.0724,0.1029,0.1723,0.0,0.0,1230,346,271,201,313,230,269,489,665,0,0
2012-04-12,105839.97659111023,13751.509964942932,0.1299273715646112,0.0644,0.0642,0.0642,0.0641,0.0642,0.175,0.0673,0.1319,0.1747,0.0,0.0,693,270,229,178,288,426,248,633,665,0,0
2012-04-13,104853.24240207672,18566.233033180237,0.17706875445954273,0.0751,0.086,0.0653,0.1563,0.0954,0.0653,0.0652,0.1082,0.1062,0.0,0.0,820,364,233,431,424,160,241,516,405,0,0
