date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2018-01-02,100000.0,12580.272102355957,0.12580272102355958,0.0532,0.0528,0.1444,0.0531,0.1443,0.0527,0.0529,0.1444,0.0527,0.1238,0.0,220,88,196,57,312,100,79,351,100,486,0
2018-01-03,100264.76705169678,5445.4938316345215,0.05431114031139982,0.0725,0.143,0.1209,0.1427,0.0526,0.0662,0.1,0.1428,0.0524,0.0526,0.0,299,237,163,153,114,124,149,351,99,207,0
2018-01-04,100433.87582397461,7090.93229675293,0.07060299364709223,0.169,0.0775,0.1706,0.0841,0.0628,0.0627,0.0628,0.1056,0.0624,0.0721,0.0,692,128,230,90,136,117,93,262,117,289,0
2018-01-05,100906.94610214233,14031.521141052246,0.13905406597925318,0.0502,0.053,0.1243,0.1096,0.1361,0.0501,0.0501,0.1014,0.0498,0.1363,0.0,206,87,167,117,295,94,74,253,93,548,0
2018-01-08,101169.01515960693,7226.776264190674,0.07143270350896981,0.1626,0.1201,0.0599,0.1628,0.0595,0.0594,0.1131,0.0597,0.0599,0.0714,0.0,670,197,81,174,129,111,167,148,112,286,0
2018-01-09,101267.74522018433,6179.135570526123,0.061017805393918455,0.155,0.1154,0.0568,0.0562,0.0566,0.1546,0.1144,0.0567,0.1162,0.057,0.0,634,190,76,60,123,290,168,142,218,231,0
2018-01-10,101072.97922897339,6118.781585693359,0.06053825297690801,0.1561,0.0922,0.08,0.1557,0.0574,0.0678,0.1556,0.0574,0.06,0.0574,0.0,632,152,107,166,125,127,228,145,113,236,0
2018-01-11,101832.41674423218,5562.931596755981,0.054628297889935604,0.1391,0.139,0.1387,0.1296,0.0509,0.0557,0.1393,0.0512,0.0507,0.0511,0.0,565,230,186,137,112,103,203,131,95,213,0
2018-01-12,102450.1873703003,7964.893440246582,0.07774405928080867,0.1284,0.0616,0.0911,0.0619,0.1456,0.0618,0.0619,0.1685,0.0617,0.0796,0.0,520,102,122,65,322,114,90,436,116,336,0
2018-01-16,102249.50550842285,16393.039743423462,0.16032390241802272,0.1567,0.0573,0.0571,0.1109,0.0574,0.0574,0.0711,0.0576,0.0574,0.1569,0.0,635,95,76,117,126,107,104,149,109,658,0
2018-01-17,102883.42516326904,15140.599893569946,0.1471626733805065,0.0531,0.1448,0.0528,0.1448,0.0659,0.0533,0.0533,0.087,0.0531,0.1449,0.0,215,238,70,153,144,99,78,225,101,608,0
2018-01-18,102594.53618812561,6579.695383071899,0.06413299993877686,0.1079,0.0617,0.0613,0.0616,0.1528,0.0615,0.1383,0.1675,0.0616,0.0615,0.0,436,101,81,65,334,115,203,435,117,260,0
2018-01-19,103003.40526008606,16578.43514442444,0.16095035986978773,0.0586,0.0586,0.0583,0.0581,0.1115,0.0585,0.0585,0.1591,0.0586,0.1593,0.0,236,96,77,61,242,110,86,416,111,671,0
2018-01-22,103599.38181304932,6368.2072830200195,0.06146954906074434,0.0963,0.1604,0.0591,0.1609,0.0591,0.0697,0.1495,0.059,0.0654,0.0591,0.0,387,262,78,168,128,129,221,155,125,248,0
2018-01-23,103922.01204109192,6528.430307388306,0.06282047642425256,0.0785,0.1079,0.1269,0.0732,0.0596,0.1082,0.1626,0.0598,0.1007,0.0598,0.0,316,176,169,76,130,201,241,156,193,248,0
2018-01-24,103918.42283439636,17187.276990890503,0.16539201156160752,0.06,0.0712,0.0814,0.0599,0.0598,0.0596,0.06,0.16,0.0597,0.1631,0.0,240,117,108,62,130,111,89,420,114,678,0
2018-01-25,104177.54322242737,8765.821306228638,0.08414309874358344,0.0961,0.1199,0.1266,0.1425,0.0651,0.0653,0.0808,0.0691,0.0653,0.0852,0.0,386,198,167,148,142,123,120,179,124,356,0
2018-01-26,105104.6212978363,17515.34835243225,0.166646795698914,0.0601,0.0598,0.1635,0.0597,0.0599,0.0863,0.0601,0.0601,0.0602,0.1637,0.0,242,98,213,62,131,163,89,157,115,688,0
2018-01-29,104403.7539691925,11173.95757484436,0.1070263965617709,0.068,0.0572,0.1564,0.0571,0.1562,0.0661,0.0574,0.1118,0.0574,0.1054,0.0,273,94,203,59,341,126,85,294,110,445,0
2018-01-30,103521.80354499817,7010.645830154419,0.06772144215114141,0.0642,0.1271,0.1719,0.0883,0.0629,0.0731,0.1182,0.063,0.0976,0.0659,0.0,259,209,226,91,137,141,175,164,187,277,0
2018-01-31,103588.18305015564,6927.570318222046,0.06687606746483654,0.1747,0.0643,0.0637,0.0638,0.0639,0.1748,0.0961,0.1033,0.0642,0.0643,0.0,703,105,85,66,140,337,142,266,123,265,0
2018-02-01,103453.06447029114,15710.637273788452,0.1518624639514677,0.0548,0.0546,0.0548,0.0546,0.0546,0.149,0.0548,0.1248,0.0969,0.1493,0.0,218,89,73,57,120,284,81,326,188,626,0
2018-02-02,101630.2121295929,5140.232454299927,0.050577799126753795,0.128,0.1279,0.1281,0.1274,0.0468,0.0747,0.0945,0.0472,0.1278,0.047,0.0,512,211,170,132,103,146,140,122,250,196,0
2018-02-05,97791.84571266174,8132.648908615112,0.0831628531944369,0.1461,0.0537,0.1459,0.0572,0.1252,0.0535,0.146,0.0538,0.0536,0.0819,0.0,592,89,195,59,275,105,218,136,105,337,0
2018-02-06,99019.86502456665,6062.573053359985,0.061225826270878796,0.0764,0.0595,0.0956,0.0943,0.0591,0.1466,0.1279,0.0592,0.161,0.0592,0.0,308,97,128,96,130,289,190,154,309,247,0
2018-02-07,98466.90526390076,14329.647542953491,0.14552755064809503,0.1109,0.0524,0.0525,0.1427,0.0523,0.0527,0.0522,0.1432,0.0524,0.1431,0.0,444,86,70,145,115,105,77,372,101,597,0
2018-02-08,95786.06997871399,5618.719530105591,0.05865904647047538,0.1173,0.0552,0.1102,0.0602,0.0554,0.125,0.1508,0.0606,0.1509,0.0556,0.0,478,92,148,62,121,250,225,155,293,233,0
2018-02-09,96976.52700042725,7059.885692596436,0.07279994356330509,0.0591,0.085,0.0589,0.1604,0.0589,0.0587,0.156,0.1606,0.059,0.0707,0.0,239,140,79,166,130,119,233,407,114,293,0
2018-02-12,98117.87692070007,15911.509708404541,0.16216728498176122,0.0587,0.0586,0.0588,0.1597,0.0588,0.0585,0.0585,0.1081,0.0584,0.1597,0.0,237,96,79,165,130,118,87,275,112,668,0
2018-02-13,98405.56852340698,5604.469886779785,0.05695277178797755,0.0913,0.0537,0.0535,0.1455,0.0535,0.1462,0.1458,0.0535,0.1464,0.0538,0.0,368,88,72,150,118,297,217,136,282,224,0
2018-02-14,99493.32079696655,4853.261764526367,0.04877977461854242,0.1248,0.0971,0.0966,0.1248,0.0457,0.1245,0.1245,0.0458,0.1217,0.0458,0.0,497,158,130,128,102,252,185,119,234,194,0
2018-02-15,100429.17916488647,5552.228538513184,0.0552850136253472,0.0515,0.0515,0.1242,0.0653,0.0925,0.1401,0.1401,0.1403,0.0878,0.0515,0.0,206,83,167,67,205,287,207,360,169,218,0
2018-02-16,100604.67180252075,6362.910820007324,0.0632466733999911,0.0608,0.0773,0.0606,0.1645,0.0606,0.1652,0.0608,0.0608,0.1653,0.0607,0.0,244,125,81,170,134,340,90,155,320,256,0
2018-02-20,99969.49476242065,5830.142774581909,0.05831921816187379,0.0548,0.149,0.0543,0.0738,0.0547,0.1493,0.1494,0.0546,0.147,0.0548,0.0,219,239,73,76,123,307,222,140,284,232,0
2018-02-21,99312.06624031067,15472.781938552856,0.1557996175521366,0.0557,0.0555,0.0552,0.1513,0.0557,0.0558,0.0556,0.1518,0.0555,0.152,0.0,221,89,74,155,126,116,82,392,107,651,0
2018-02-22,99681.11889457703,4595.028430938721,0.04609727982486265,0.1179,0.1175,0.118,0.1178,0.0433,0.1178,0.1176,0.0431,0.1176,0.0433,0.0,473,189,159,121,98,243,173,111,226,184,0
