date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2021-01-04,100000.0,520.3916358947754,0.005203916358947754,0.0822,0.0814,0.0652,0.0646,0.0653,0.0658,0.1516,0.1789,0.0826,0.0807,0.0765,306,66,62,42,110,206,188,336,126,265,120
2021-01-05,100830.16627883911,269.6526679992676,0.00267432533289255,0.1097,0.0616,0.061,0.0614,0.126,0.1679,0.0614,0.0618,0.1635,0.0616,0.0615,410,50,58,40,214,507,76,117,246,204,97
2021-01-06,102802.72026062012,378.41576194763184,0.003680989773308448,0.163,0.1626,0.163,0.0593,0.0595,0.0599,0.0649,0.06,0.0848,0.0598,0.0594,595,137,156,39,103,179,80,113,125,203,96
2021-01-07,104023.97982978821,408.04250144958496,0.003922581140591377,0.056,0.1518,0.1517,0.0552,0.1521,0.0561,0.0556,0.1035,0.0554,0.0794,0.0793,204,126,145,36,267,167,69,200,82,272,128
2021-01-08,104551.07883262634,471.104305267334,0.004505972683663218,0.0685,0.0675,0.068,0.1136,0.1344,0.0687,0.068,0.1864,0.0682,0.0784,0.0736,251,56,65,73,236,206,85,359,102,267,119
2021-01-11,103862.02344322205,336.379674911499,0.003238716749008715,0.1186,0.0638,0.0645,0.0646,0.0756,0.176,0.0644,0.0647,0.1758,0.0645,0.0642,430,53,61,42,133,516,80,125,261,222,105
2021-01-12,104759.82490348816,425.87474250793457,0.0040652487048377485,0.068,0.1675,0.1483,0.0619,0.1022,0.0619,0.0814,0.0618,0.1197,0.0617,0.0615,246,141,143,40,182,177,101,121,177,214,103
2021-01-13,104910.78189659119,368.6927146911621,0.0035143453134738466,0.1387,0.1385,0.0509,0.1375,0.1387,0.051,0.0503,0.0509,0.1384,0.0508,0.0508,503,116,49,89,247,147,63,98,207,174,85
2021-01-14,104772.40795898438,425.7602844238281,0.004063668027850444,0.0635,0.0628,0.1731,0.063,0.1729,0.0718,0.0633,0.1348,0.0634,0.0635,0.0637,229,53,167,41,309,201,79,260,95,216,107
2021-01-15,104324.9363822937,433.2003631591797,0.004152414352516237,0.0594,0.0954,0.1619,0.0582,0.1618,0.0593,0.0596,0.162,0.0594,0.0594,0.0594,217,81,155,38,289,172,75,308,90,198,99
2021-01-19,104730.44613647461,432.426944732666,0.004128951615169948,0.0552,0.0547,0.0545,0.0553,0.1505,0.1508,0.0548,0.1508,0.0554,0.1068,0.1071,202,46,52,36,271,430,69,289,84,360,176
2021-01-20,105780.19122695923,470.903600692749,0.004451718183061236,0.0604,0.0624,0.0595,0.1641,0.1641,0.0801,0.0601,0.0603,0.1639,0.0603,0.0603,224,52,57,106,298,230,76,116,250,201,97
2021-01-21,105164.94399642944,324.6736373901367,0.003087280086424617,0.1312,0.0538,0.0857,0.0579,0.1469,0.066,0.0537,0.054,0.0539,0.147,0.1467,489,44,82,37,266,195,68,104,83,489,234
2021-01-22,104916.42322731018,232.99916076660156,0.0022208073207165046,0.0558,0.1514,0.118,0.0688,0.1518,0.1519,0.0559,0.0558,0.0771,0.0559,0.0553,209,124,113,44,275,450,71,107,119,185,88
2021-01-25,105232.15197563171,400.3634262084961,0.0038045732097278314,0.0584,0.0577,0.0576,0.0579,0.159,0.0583,0.0585,0.1125,0.0585,0.159,0.1589,221,47,55,37,286,175,75,212,91,523,252
2021-01-26,105318.1993598938,438.15599060058594,0.004160306511729444,0.1386,0.0503,0.0501,0.05,0.051,0.0508,0.1382,0.0509,0.1387,0.1387,0.1386,529,41,48,32,91,156,179,97,219,452,217
2021-01-27,102780.08692741394,470.1509132385254,0.004574338544494116,0.0563,0.0555,0.056,0.0558,0.1174,0.0823,0.0558,0.1533,0.0561,0.1536,0.1532,216,45,54,36,208,250,72,293,89,495,242
2021-01-28,103630.25033378601,380.861665725708,0.003675197777666062,0.1535,0.0553,0.0709,0.0741,0.1534,0.1533,0.0936,0.0562,0.0737,0.0562,0.0561,583,45,68,48,273,464,120,107,116,182,89
2021-01-29,101521.98780059814,431.2638530731201,0.004247984721498717,0.0561,0.1102,0.0559,0.0554,0.1523,0.1526,0.0935,0.056,0.1521,0.0561,0.0556,213,90,53,36,271,468,120,105,239,180,88
2021-02-01,102711.16250991821,477.0468292236328,0.0046445470732313756,0.1577,0.0596,0.1623,0.0593,0.06,0.0604,0.137,0.1181,0.0604,0.0602,0.0604,598,48,155,38,108,186,176,223,95,191,95
2021-02-02,104072.43357086182,379.75267791748047,0.003648926664705221,0.1623,0.1614,0.0591,0.0598,0.09,0.0596,0.0635,0.0627,0.0598,0.1118,0.1064,609,130,57,38,163,184,81,119,94,358,167
2021-02-03,104409.90333747864,360.1788902282715,0.0034496621365895166,0.1681,0.0617,0.0615,0.0608,0.0617,0.168,0.0618,0.0618,0.1677,0.0617,0.0618,629,50,60,39,112,499,79,118,264,199,96
2021-02-04,105367.93851661682,293.2303714752197,0.002782918367801003,0.1386,0.0509,0.051,0.1233,0.0506,0.1386,0.0831,0.0507,0.1386,0.0877,0.084,512,41,50,79,92,411,106,97,221,284,131
2021-02-05,106143.53288078308,368.5008602142334,0.0034717222068359212,0.0747,0.1131,0.0741,0.1001,0.1285,0.1337,0.0743,0.0746,0.0747,0.0745,0.0741,278,92,73,64,233,396,95,143,118,242,115
2021-02-08,107207.25127983093,532.3362522125244,0.004965487370094281,0.0496,0.1341,0.1348,0.0639,0.1343,0.0495,0.0492,0.081,0.0493,0.127,0.1224,184,109,134,41,245,142,63,158,78,416,191
2021-02-09,107197.6074886322,383.4331340789795,0.003576881453437669,0.0936,0.1597,0.0584,0.0589,0.0695,0.0589,0.0588,0.059,0.059,0.1604,0.1601,347,130,58,38,127,171,75,115,94,523,249
2021-02-10,107522.34417915344,337.3363285064697,0.0031373602489953236,0.1121,0.0636,0.0594,0.0596,0.0594,0.1229,0.1513,0.0596,0.1619,0.0745,0.0725,417,52,59,39,109,351,194,116,259,242,112
2021-02-11,107261.2248134613,367.7817211151123,0.0034288413334336233,0.155,0.057,0.1223,0.1544,0.0566,0.057,0.0733,0.0569,0.1505,0.057,0.0565,577,46,121,101,104,165,94,111,240,185,87
2021-02-12,107887.80037879944,349.6202220916748,0.0032405908811203935,0.0656,0.0657,0.0648,0.1781,0.1783,0.0655,0.0656,0.0814,0.1008,0.0655,0.0655,243,53,64,117,329,188,84,161,160,214,101
2021-02-16,107808.13555526733,472.19177055358887,0.004379927063217989,0.0519,0.1347,0.0512,0.141,0.1413,0.0519,0.1218,0.0575,0.141,0.0518,0.0515,189,109,51,93,261,145,156,115,224,171,79
2021-02-17,107935.13712501526,482.0144557952881,0.004465778880115727,0.1789,0.0648,0.0774,0.0655,0.1047,0.0656,0.0653,0.0795,0.0653,0.1173,0.111,649,53,77,43,193,181,84,159,104,387,170
2021-02-18,107476.74955749512,421.7221851348877,0.003923845732879051,0.0509,0.0501,0.1385,0.0505,0.1383,0.0509,0.0505,0.1384,0.0508,0.1387,0.1384,185,41,138,33,254,143,65,274,81,456,212
2021-02-19,107094.23887825012,448.7171115875244,0.004189927640250076,0.0559,0.0551,0.0557,0.055,0.0556,0.1518,0.0555,0.1518,0.0557,0.1519,0.1518,200,45,56,36,103,418,70,304,87,496,234
2021-02-22,107202.920129776,402.2337188720703,0.003752078006691801,0.0595,0.146,0.0536,0.1254,0.054,0.0563,0.0532,0.0538,0.1015,0.1464,0.1465,211,122,54,84,100,150,67,110,158,476,227
2021-02-23,107490.48302841187,378.6326026916504,0.0035224755906210813,0.0565,0.1369,0.1135,0.1539,0.0808,0.0567,0.0747,0.0566,0.1537,0.0567,0.0564,200,115,115,104,150,149,94,115,239,184,87
2021-02-24,108566.61151123047,259.0362949371338,0.002385966471011562,0.095,0.0562,0.1043,0.0562,0.153,0.0562,0.0561,0.0582,0.0559,0.1532,0.1531,333,47,106,38,287,144,70,121,87,500,238
2021-02-25,106582.72762489319,280.2804889678955,0.0026296989691830135,0.0511,0.0553,0.139,0.1292,0.1391,0.051,0.0513,0.1395,0.1393,0.0513,0.0513,179,47,140,89,259,131,64,287,218,167,80
2021-02-26,105476.29372215271,361.916654586792,0.0034312606351163464,0.146,0.092,0.0537,0.053,0.0534,0.1461,0.1459,0.0535,0.146,0.0536,0.0533,516,77,54,36,100,380,182,111,229,176,82
2021-03-01,107990.3859462738,405.40723419189453,0.00375410487368374,0.0641,0.1048,0.1623,0.0751,0.1623,0.0597,0.0594,0.0597,0.0594,0.0963,0.0932,225,87,165,51,308,155,74,124,93,323,143
2021-03-02,107436.02848815918,404.97154235839844,0.003769420259266485,0.0591,0.0584,0.0592,0.0585,0.1613,0.1609,0.0588,0.161,0.1007,0.0592,0.0591,207,49,60,40,305,418,73,334,156,199,91
2021-03-03,106798.36635780334,497.7205581665039,0.004660376138142467,0.0744,0.0736,0.1215,0.0733,0.2022,0.0743,0.0738,0.08,0.0739,0.0742,0.0741,257,63,124,51,382,189,91,167,115,251,115
