,Annual return,Cumulative returns,Annual volatility,Sharpe ratio,Calmar ratio,Stability,Max drawdown,Omega ratio,Sortino ratio,Skew,Kurtosis,Tail ratio,Daily value at risk (95%),Portfolio turnover (in %),lookback
0,0.18603924648333203,0.18363262842178352,0.1074082375015444,1.6426075652835777,1.972738247161175,0.9030093565640516,-0.09430508418998196,1.3419523924417565,2.673922469338338,0.4796097138086544,1.9694011947374364,1.2022201903813288,-0.010504365907649183,64.07580143951708,10
1,0.11555448729723161,0.11410319828033444,0.10358660325423587,1.107690284655678,1.0038170326080862,0.9061364074656383,-0.11511508924788966,1.2138818692376463,1.6250595494575664,-0.14247804205099637,2.8995651533208546,1.075010566562839,-0.009922157857767334,42.51534546085613,30
2,0.057439444345987356,0.05673660205841058,0.10785896607472274,0.5718056160909814,0.57820792998654,0.9026419703431385,-0.09934046450612408,1.0986715126212425,0.8883333813695665,-0.07707659769420185,0.7542505426371346,1.1057097779952887,-0.010496745323790368,36.27723382030178,60
3,0.012671728218069722,0.012519933910369874,0.10985324912726134,0.16958954318685618,0.12716122694495585,0.9010200229502009,-0.09965088040204992,1.0286922696782985,0.2555692834638469,-0.13148464239878782,0.8062714718600845,1.1297422580546868,-0.010681478520771037,37.035727402408405,90
4,0.04707844384172777,0.04650515273094169,0.10281329367573538,0.49890647975214064,0.6649673200712037,0.906771804198104,-0.07079813160846261,1.0851720719951465,0.7803582219306487,-0.07260430643304738,0.3234097957323221,1.1110671917600206,-0.010688631794570802,31.6709338850871,120
5,0.05308721063063038,0.052438933553695666,0.10340073975312007,0.5519517377342057,0.6851549316583516,0.9062890425682918,-0.07748205285793958,1.0959921348151802,0.8992987812717487,0.17869699181032966,0.48256264438636887,1.128585197375446,-0.010656122262191859,26.747728338681902,150
6,0.11616043353804373,0.11470115001678471,0.09013836830872587,1.2644771542836906,1.8409248432439589,0.9173147456055792,-0.06309895483476301,1.233590738679555,2.021389870198277,0.09786814129565402,0.585334209010234,1.1680030209522678,-0.00855608886620185,20.200391535397166,252
7,0.10497614849085335,0.1036637991142273,0.09123747541449591,1.1398946143810977,1.6254931471539187,0.9163908155006862,-0.06458110800076668,1.2098916884827815,1.8762942420047257,0.19266008540246818,0.6507703841120662,1.205158630342043,-0.008824258939259111,7.7545864933474284,504
8,0.1348160281750348,0.13310873273849477,0.09578985117937171,1.3684712966572583,2.1146208962150497,0.9125837394129216,-0.06375423056508209,1.2589322470837976,2.1758768923831706,0.129106634322437,0.8574379878076424,1.1203266708025605,-0.009667869698190912,7.320885788516939,756
9,0.11632091066936079,0.11485950925827026,0.10235359362096591,1.1264735065127272,1.808926554826978,0.9071499433455295,-0.06430383276698969,1.2112243929747784,1.6933896086248517,-0.0031266892116789007,1.248241934578176,1.1009804714316127,-0.010204787473388443,13.521549606213377,882
