date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2015-01-16,99370.2794418335,242.65998458862305,0.0024419774801042434,0.1184,0.1122,0.2121,0.1166,0.1215,0.0892,0.087,0.1407,539,522,1118,305,467,480,366,83,21489.645235061646,21524.59118270874
2015-01-20,99911.25215911865,111.63467979431152,0.0011173384116588004,0.0946,0.0946,0.1993,0.0958,0.1749,0.0764,0.0995,0.1638,438,443,1036,250,676,410,417,97,8980.668281555176,8849.642976760864
2015-01-21,100636.77972984314,136.3478775024414,0.0013548513562185098,0.1896,0.0757,0.0758,0.2063,0.0789,0.0758,0.0909,0.2056,882,355,390,541,307,406,380,122,25009.91075515747,25034.6239528656
2015-01-22,101321.52485656738,148.7450714111328,0.0014680500675616466,0.0758,0.0774,0.0758,0.2061,0.2062,0.0759,0.0757,0.2056,352,366,388,542,815,407,316,121,13316.22717666626,13328.624370574951
2015-01-23,100869.22059059143,247.10857009887695,0.002449791607906267,0.0827,0.1708,0.0861,0.225,0.0826,0.0827,0.0827,0.185,382,805,450,591,325,444,345,109,14525.194705963135,14623.558204650879
2015-01-26,102038.30118560791,205.50626182556152,0.002014011008001252,0.0838,0.1358,0.0826,0.0826,0.2245,0.0825,0.0824,0.2236,393,632,427,217,894,440,343,133,18939.79557800293,18898.193269729614
2015-01-27,101875.68390655518,154.40404891967773,0.0015156123914839567,0.071,0.0711,0.071,0.1932,0.1933,0.0711,0.1349,0.1928,330,333,366,506,763,379,560,116,16567.739276885986,16516.637063980103
2015-01-28,100246.50024032593,245.7500457763672,0.0024514576088663282,0.0746,0.2028,0.138,0.2026,0.1173,0.1144,0.0744,0.0734,350,947,722,523,467,616,308,44,25501.90089035034,25593.24688720703
2015-01-29,101882.4165058136,230.40021514892578,0.0022614325714955803,0.0758,0.1562,0.1224,0.0907,0.1955,0.076,0.0759,0.2053,363,723,631,236,784,404,317,124,22045.46692085266,22030.11709022522
2015-01-30,100458.49970245361,147.08789825439453,0.0014641657867681857,0.1209,0.0794,0.0796,0.2162,0.1729,0.0795,0.0892,0.1608,574,369,412,564,690,425,374,97,18854.85231399536,18771.53999710083
2015-02-02,101811.04292869568,186.67352485656738,0.0018335292467960077,0.0832,0.102,0.0835,0.0787,0.2146,0.0788,0.1436,0.2137,390,470,433,206,861,421,605,129,17962.320531845093,18001.906158447266
2015-02-03,103600.92860221863,200.94302558898926,0.0019395871089198523,0.0793,0.0757,0.0756,0.2058,0.2058,0.0756,0.0755,0.2048,368,348,385,549,833,401,316,124,13321.090309143066,13335.359809875488
2015-02-04,103030.7405128479,104.30544853210449,0.0010123721135353544,0.1267,0.0725,0.0725,0.1883,0.1972,0.0726,0.0724,0.1968,596,337,377,497,790,390,304,119,4992.391914367676,4895.754337310791
2015-02-05,104233.78774642944,176.08608055114746,0.0016893378275719365,0.1148,0.079,0.1151,0.1451,0.2153,0.0791,0.1195,0.1305,536,366,597,384,869,421,500,79,12602.883922576904,12674.664554595947
2015-02-06,103086.7661190033,255.13181114196777,0.0024749230259822467,0.0851,0.0851,0.0851,0.1159,0.2313,0.0852,0.0851,0.2248,397,400,447,306,925,459,356,135,12529.299659729004,12608.345390319824
2015-02-09,102812.14481925964,233.3404884338379,0.002269580980379728,0.0801,0.0864,0.1848,0.1463,0.1314,0.0919,0.1238,0.1529,370,410,980,389,521,496,518,92,18446.80820465088,18425.01688194275
2015-02-10,103819.7906703949,266.47105979919434,0.0025666692070800026,0.0696,0.1893,0.1894,0.0694,0.0721,0.1894,0.1499,0.0682,327,896,994,184,288,1018,631,41,23810.48108100891,23843.611652374268
2015-02-11,103350.74941825867,262.68391036987305,0.002541673977677664,0.1595,0.0725,0.0726,0.197,0.1299,0.0725,0.0979,0.1956,748,343,382,519,520,390,412,117,41543.17173576355,41539.38458633423
2015-02-12,104938.7059841156,255.00479316711426,0.0024300356172270118,0.1635,0.1191,0.214,0.0787,0.0785,0.0921,0.1253,0.1264,766,555,1102,209,317,491,526,76,24686.806182861328,24679.12706565857
2015-02-13,105305.40141868591,122.51372337341309,0.0011634134785385628,0.0961,0.1342,0.1851,0.0843,0.1191,0.0844,0.0844,0.2113,450,628,953,222,482,451,354,127,15390.585123062134,15258.094053268433
2015-02-17,105650.70085716248,134.36036682128906,0.0012717413678394946,0.072,0.1423,0.1575,0.1958,0.0718,0.072,0.1394,0.1478,335,671,806,518,290,385,587,89,18633.19041824341,18645.037061691284
2015-02-18,106225.71522903442,74.38184928894043,0.0007002245089954435,0.0994,0.1074,0.1005,0.1045,0.2032,0.0815,0.0814,0.2214,470,508,512,273,826,437,343,134,25964.721767425537,25904.74324989319
2015-02-19,106170.53110313416,201.05850410461426,0.0018937317353089798,0.1041,0.1082,0.1733,0.0768,0.1818,0.0837,0.1167,0.1536,496,512,885,199,738,448,492,93,12394.872608184814,12521.549263000488
2015-02-20,107366.22595596313,219.95827102661133,0.002048672839788822,0.0734,0.1059,0.0735,0.0735,0.1997,0.0735,0.1997,0.1988,355,500,370,191,809,393,846,121,15793.998239517212,15812.898006439209
2015-02-23,107004.08828735352,238.3359546661377,0.0022273537252716904,0.0775,0.0774,0.0774,0.2108,0.1654,0.0775,0.1024,0.2094,374,365,393,549,671,416,433,127,17130.713041305542,17149.09072494507
2015-02-24,107523.8238773346,145.18275260925293,0.0013502379972542683,0.0772,0.2099,0.1628,0.0852,0.1758,0.097,0.0772,0.1135,372,987,825,222,715,519,326,69,26622.24769973755,26529.094497680664
2015-02-25,107475.92734718323,259.1283988952637,0.0024110366413326416,0.077,0.0771,0.1246,0.2092,0.1768,0.077,0.1145,0.1414,367,362,636,546,717,413,483,86,20401.13730621338,20515.08295249939
2015-02-26,107381.21738815308,222.80726051330566,0.002074918369642986,0.0836,0.2275,0.2274,0.0836,0.0972,0.1119,0.0846,0.0822,401,1071,1165,216,394,605,358,50,31831.240646362305,31794.919507980347
2015-02-27,107586.91363143921,149.5233612060547,0.0013897913431951147,0.074,0.1307,0.074,0.2016,0.1692,0.074,0.074,0.2011,355,614,378,524,689,399,314,123,33381.2560005188,33307.97210121155
2015-03-02,107869.6721458435,122.97081565856934,0.0011399943395796045,0.0803,0.0804,0.0804,0.1446,0.2186,0.0803,0.0961,0.2183,386,377,410,376,893,434,408,133,11615.267129898071,11588.714584350586
2015-03-03,107073.42385292053,297.34510040283203,0.0027770205687199724,0.0827,0.0828,0.1022,0.2252,0.1116,0.0828,0.086,0.224,397,390,525,584,456,448,366,136,12331.213781356812,12505.588066101074
2015-03-04,106688.65676689148,152.9447536468506,0.0014335615264238072,0.0666,0.1811,0.1811,0.0666,0.1334,0.1228,0.1812,0.0658,318,852,933,173,543,665,772,40,35648.49989318848,35504.099546432495
2015-03-05,106979.24389839172,175.40581130981445,0.0016396247058580251,0.0795,0.1327,0.1077,0.2163,0.1602,0.0795,0.0795,0.1429,383,624,554,560,656,429,338,87,28647.16813468933,28669.629192352295
2015-03-06,105608.63739395142,130.88661193847656,0.0012393551812455532,0.1092,0.0767,0.0766,0.2086,0.1649,0.0767,0.0776,0.2084,528,362,398,534,672,417,333,127,10512.182689666748,10467.66349029541
2015-03-09,105794.03255081177,234.20159721374512,0.0022137505449682194,0.0756,0.2041,0.0756,0.0758,0.2058,0.0757,0.1305,0.1546,368,956,388,195,841,412,558,94,23359.8818359375,23463.19682121277
2015-03-10,103621.93607711792,126.45359420776367,0.001220336146910572,0.0793,0.0989,0.1175,0.1888,0.2022,0.0792,0.0792,0.1536,386,464,606,483,823,433,341,93,16829.78113937378,16722.033136367798
2015-03-11,103954.25091362,216.48753929138184,0.0020825270480883994,0.0905,0.17,0.1552,0.131,0.0957,0.1399,0.0907,0.1249,442,790,795,333,392,762,395,76,19888.729330062866,19978.763275146484
2015-03-12,105031.38571929932,90.68803405761719,0.0008634374709668658,0.1213,0.0703,0.0703,0.191,0.1207,0.0703,0.1643,0.191,594,327,361,480,494,384,719,116,26716.261791229248,26590.462285995483
2015-03-13,104495.47852706909,198.6821746826172,0.0019013470963832129,0.1211,0.0836,0.0884,0.1365,0.1751,0.0836,0.2194,0.0905,595,388,458,341,711,458,965,55,16190.919250488281,16298.913391113281
2015-03-16,105625.76628875732,143.17337036132812,0.0013554776963219752,0.0714,0.1942,0.1943,0.0712,0.0833,0.1711,0.1209,0.0924,350,889,1004,179,341,931,532,56,32075.071157455444,32019.562353134155
2015-03-17,105236.31463623047,220.14972496032715,0.0020919558587861706,0.0787,0.0785,0.14,0.0784,0.2137,0.0785,0.1172,0.2129,384,362,724,196,872,428,513,129,27819.87529373169,27896.85164833069
2015-03-18,107262.3168964386,242.35498428344727,0.0022594606502621063,0.0924,0.1302,0.145,0.1515,0.0845,0.1335,0.1394,0.1213,450,605,758,380,341,726,604,74,23758.640811920166,23780.846071243286
2015-03-19,105899.1937713623,228.68269538879395,0.002159437548528677,0.1092,0.0719,0.0719,0.1955,0.1956,0.0719,0.0869,0.195,538,335,374,490,785,393,377,118,25954.953742980957,25941.281454086304
2015-03-20,107980.13305282593,210.06198501586914,0.0019453762379891015,0.0792,0.092,0.0792,0.2151,0.2152,0.079,0.1027,0.1357,389,426,407,541,862,429,444,83,9471.025415420532,9452.404705047607
2015-03-23,108488.63813400269,246.48073959350586,0.0022719497989186527,0.0904,0.246,0.1724,0.1049,0.0905,0.1137,0.0904,0.0893,444,1146,883,264,360,617,392,55,31828.66069793701,31865.07945251465
2015-03-24,108700.34982681274,230.97663116455078,0.002124893172216605,0.0733,0.0733,0.0733,0.1991,0.1992,0.0734,0.1081,0.1982,358,340,373,503,796,398,474,123,36089.48476791382,36073.98065948486
2015-03-25,107854.26083183289,160.3804702758789,0.0014870109816611256,0.0725,0.1974,0.1973,0.0724,0.0724,0.1974,0.117,0.072,355,914,999,182,290,1072,511,45,41004.87243080139,40934.27626991272
2015-03-26,106888.20090866089,249.01966094970703,0.0023297207627481884,0.1465,0.1154,0.0673,0.1511,0.1835,0.0674,0.0845,0.182,712,533,342,380,739,366,370,113,39890.0913105011,39978.73050117493
2015-03-27,106987.72260284424,170.8560390472412,0.0015969686510805218,0.0699,0.102,0.1899,0.0698,0.1294,0.1248,0.19,0.1226,345,470,963,175,519,671,835,76,30494.737253189087,30416.57363128662
2015-03-30,107347.64096260071,122.24777221679688,0.0011388025961314538,0.0851,0.2314,0.085,0.1197,0.2166,0.0851,0.085,0.0911,421,1061,430,300,871,460,375,56,30230.52444267273,30181.916175842285
2015-03-31,105895.67520904541,115.35995864868164,0.0010893736540321696,0.1572,0.0721,0.0722,0.1963,0.1603,0.0722,0.0723,0.1962,765,332,365,495,645,391,320,120,26756.05637359619,26749.168560028076
2015-04-01,106476.20505142212,232.21526718139648,0.0021809123181019585,0.0731,0.199,0.1065,0.0732,0.1991,0.1519,0.1026,0.0924,356,913,534,185,796,818,454,57,32761.59048461914,32878.445793151855
2015-04-02,107290.46977996826,152.6373748779297,0.0014226554808731758,0.1695,0.0828,0.0823,0.1676,0.2241,0.0824,0.0882,0.1017,822,380,413,423,897,442,391,63,24174.68832206726,24095.110429763794
2015-04-06,108275.88751029968,108.7392807006836,0.0010042797450202368,0.078,0.101,0.1202,0.1379,0.1773,0.0954,0.0944,0.1948,378,463,601,347,712,511,419,121,18220.38605117798,18176.487957000732
2015-04-07,108170.4732875824,236.8133144378662,0.0021892602226882517,0.0858,0.1332,0.0857,0.1079,0.2333,0.098,0.1205,0.1334,414,615,430,270,936,527,532,83,13496.406085968018,13624.4801197052
2015-04-08,108321.16022872925,199.42216110229492,0.0018410268195170568,0.1422,0.0791,0.0789,0.0787,0.1771,0.0789,0.149,0.2142,687,367,397,197,710,425,654,133,17854.756734848022,17817.36558151245
2015-04-09,108555.81201171875,187.63519477844238,0.0017284675163978039,0.0745,0.0746,0.106,0.2026,0.1651,0.0993,0.0745,0.2018,359,347,536,508,660,535,328,125,18664.21481513977,18652.427848815918
2015-04-10,108879.38805007935,282.1473693847656,0.0025913754149223473,0.0758,0.1995,0.2063,0.0757,0.0929,0.1596,0.1131,0.0744,365,922,1051,190,371,863,498,46,35497.08101272583,35591.59318733215
2015-04-13,108214.44241905212,114.0080509185791,0.0010535382188367397,0.0814,0.0795,0.082,0.197,0.2045,0.0752,0.0752,0.2042,390,369,418,495,816,406,330,126,39797.6176071167,39629.47828865051
2015-04-14,108899.15408325195,103.44980049133301,0.0009499596334076848,0.08,0.1258,0.1019,0.1183,0.1681,0.08,0.1072,0.2179,382,585,519,297,670,432,468,135,12766.522010803223,12755.963760375977
2015-04-15,109650.16444015503,246.85768508911133,0.002251320701154457,0.1193,0.0798,0.0798,0.2169,0.1259,0.0798,0.0805,0.2157,563,374,405,546,501,431,351,134,15053.589971542358,15196.997856140137
2015-04-16,109728.74962043762,162.38211631774902,0.001479850238697192,0.0717,0.1429,0.1721,0.0768,0.1928,0.0717,0.076,0.1946,337,677,882,193,763,387,330,121,24492.67131614685,24408.19574737549
2015-04-17,108309.49112701416,163.1942596435547,0.0015067401567991612,0.0911,0.1375,0.1359,0.214,0.0912,0.1409,0.0912,0.0966,425,657,700,535,360,760,395,60,25977.828344345093,25978.6404876709
2015-04-20,108655.17436027527,185.6753387451172,0.001708849484972165,0.077,0.1457,0.1488,0.1824,0.0873,0.0771,0.0856,0.1944,359,693,767,456,347,417,371,120,12796.878036499023,12819.359115600586
2015-04-21,109245.06059455872,240.94021606445312,0.002205502150423576,0.0991,0.1563,0.085,0.2198,0.1839,0.0849,0.0851,0.0837,468,741,440,544,728,458,369,52,18856.68148612976,18911.946363449097
2015-04-22,109302.77944946289,123.12638282775879,0.0011264707397920046,0.0816,0.1153,0.1591,0.1587,0.1462,0.093,0.0816,0.1633,385,550,822,390,584,501,353,101,17612.933475494385,17495.11964225769
2015-04-23,109820.89793395996,196.9697380065918,0.001793554247981456,0.0817,0.0957,0.0935,0.0999,0.2221,0.093,0.1381,0.1742,382,460,482,247,881,501,596,108,15648.672101974487,15722.51545715332
2015-04-24,110107.68999671936,259.84970474243164,0.0023599596426932016,0.0884,0.1836,0.0883,0.1904,0.0882,0.0884,0.0883,0.1822,415,880,452,470,352,476,379,113,21254.08949661255,21316.96946334839
2015-04-27,110580.22359466553,115.31301498413086,0.0010427996185539785,0.0736,0.0735,0.19,0.1147,0.2002,0.0736,0.0736,0.1999,347,348,965,285,804,393,316,125,25735.9119720459,25591.375282287598
2015-04-28,110706.42664909363,175.3415985107422,0.0015838429964551452,0.0759,0.1804,0.0771,0.1447,0.2066,0.1171,0.1213,0.0753,356,860,391,359,833,628,519,47,26302.42332839966,26362.45191192627
2015-04-29,109890.78853416443,124.29231643676758,0.001131053094574217,0.1791,0.0674,0.0675,0.1835,0.1834,0.0674,0.0673,0.1833,832,324,344,456,735,363,287,114,27383.05974960327,27332.010467529297
2015-04-30,108813.5857963562,136.5672435760498,0.001255056917540006,0.0758,0.1177,0.2065,0.0891,0.2066,0.1051,0.1015,0.0964,354,561,1039,225,821,559,433,60,30529.27985572815,30541.55478286743
2015-05-01,110034.91046905518,136.47691345214844,0.001240305580023437,0.0793,0.1841,0.0794,0.1285,0.2161,0.0794,0.0793,0.1526,374,876,398,324,856,422,342,95,19231.139207839966,19231.048877716064
2015-05-04,110079.77066040039,119.76263046264648,0.0010879622090794322,0.1022,0.0808,0.2057,0.2055,0.1348,0.0755,0.1188,0.0757,479,385,1036,516,535,404,511,47,29146.8637008667,29130.149417877197
2015-05-05,108295.68863868713,272.8945560455322,0.002519902310755928,0.143,0.1533,0.0917,0.0937,0.1933,0.0787,0.0788,0.1651,667,732,466,236,757,421,339,102,28355.771291732788,28508.903217315674
2015-05-06,108493.16807746887,168.52972984313965,0.0015533672103924742,0.079,0.1409,0.1096,0.1813,0.178,0.0792,0.0792,0.1512,372,666,551,458,701,419,340,94,11396.678268432617,11292.313442230225
2015-05-07,108374.47754478455,236.02567291259766,0.0021778713794958107,0.0813,0.0812,0.0813,0.2207,0.1484,0.0812,0.0837,0.2199,384,384,408,556,586,433,360,136,12639.800540924072,12707.29648399353
2015-05-08,110470.62607192993,163.9233856201172,0.0014838640048385617,0.0902,0.1446,0.12,0.1016,0.1984,0.0976,0.0902,0.1559,430,682,599,255,787,520,382,97,20248.94478225708,20176.8424949646
2015-05-11,109731.58650779724,230.7259464263916,0.0021026393016745164,0.1472,0.124,0.1242,0.2176,0.11,0.0801,0.0854,0.1095,699,588,622,551,434,430,357,68,19544.11208152771,19610.914642333984
2015-05-12,109497.24133300781,160.35672760009766,0.0014644818960544744,0.0784,0.1048,0.089,0.1745,0.1824,0.0785,0.0785,0.2124,372,499,445,441,718,422,330,132,19175.59526824951,19105.226049423218
2015-05-13,110021.7710723877,210.47851181030273,0.0019130623853693515,0.078,0.1909,0.212,0.0777,0.0848,0.2001,0.0778,0.0769,372,915,1053,196,332,1072,327,48,36361.897720336914,36412.01950454712
2015-05-14,111895.23633956909,226.54085540771484,0.002024579980511682,0.0853,0.0974,0.1441,0.1277,0.1897,0.1037,0.1006,0.1496,413,463,713,326,741,554,426,94,29163.506916046143,29179.569259643555
2015-05-15,111925.3367843628,133.53621101379395,0.0011930829502087362,0.1304,0.1408,0.106,0.2238,0.0898,0.0823,0.0824,0.1433,630,671,522,569,353,439,350,90,20610.46399116516,20517.45934677124
2015-05-18,111778.90202903748,59.95230293273926,0.0005363472161961753,0.0814,0.1681,0.0813,0.0814,0.2213,0.0814,0.0813,0.2031,396,800,404,205,872,438,347,127,24368.40735244751,24294.823444366455
2015-05-19,111538.60729598999,176.15019989013672,0.0015792755904033026,0.1194,0.0758,0.0758,0.206,0.16,0.0758,0.0806,0.2051,584,359,376,517,633,406,346,128,18328.420303344727,18444.618200302124
2015-05-20,111655.82920837402,207.615083694458,0.001859420015653667,0.0908,0.0828,0.0829,0.2252,0.2255,0.083,0.0832,0.1248,445,393,412,566,889,444,355,78,12064.848203659058,12096.313087463379
2015-05-21,112177.79830360413,269.23723793029785,0.0024000937975411094,0.0774,0.152,0.1343,0.1014,0.1868,0.1103,0.1062,0.1293,378,723,668,255,736,591,451,81,19703.364252090454,19764.986406326294
2015-05-22,111267.77638244629,206.91477012634277,0.0018596109031166533,0.116,0.2131,0.0932,0.0784,0.2131,0.0783,0.0889,0.1172,566,1019,464,196,841,420,378,73,14134.118600845337,14071.796133041382
2015-05-26,109014.78712463379,220.60061073303223,0.0020235842911918477,0.0756,0.1057,0.0808,0.1753,0.2054,0.0754,0.0755,0.2043,369,509,406,435,809,405,320,126,19867.364166259766,19881.050006866455
2015-05-27,110261.1111869812,126.3679428100586,0.0011460789887720556,0.1426,0.0769,0.0768,0.1637,0.1407,0.0769,0.1125,0.2088,703,370,382,408,552,410,479,129,12228.65121459961,12134.418546676636
2015-05-28,110286.08271217346,173.33252143859863,0.0015716626901235114,0.0805,0.1815,0.0851,0.2189,0.1632,0.0805,0.0805,0.1083,396,876,422,547,637,430,343,67,21402.267601013184,21449.232179641724
2015-05-29,109125.98768424988,255.89278984069824,0.002344929885822524,0.1427,0.1333,0.1779,0.0769,0.1569,0.0933,0.0771,0.1396,700,648,881,192,610,502,328,86,21701.30549621582,21783.86576461792
2015-06-01,108806.46408081055,212.8374900817871,0.0019561107134564424,0.074,0.2013,0.2003,0.0892,0.2013,0.0845,0.074,0.0734,363,979,993,221,785,455,317,45,16020.330307006836,15977.275007247925
2015-06-02,109728.73480606079,136.75630569458008,0.0012463126084182867,0.1972,0.0761,0.0762,0.2073,0.0827,0.0761,0.0762,0.2068,966,370,374,519,324,407,328,128,41566.17444610596,41490.09326171875
2015-06-03,110260.64333152771,104.38220596313477,0.0009466859870324004,0.084,0.0871,0.084,0.1101,0.2285,0.1011,0.1155,0.1886,413,419,410,276,897,536,499,117,25080.244216918945,25047.8701171875
2015-06-04,109210.33186340332,287.2562789916992,0.0026303031415653043,0.1013,0.0829,0.083,0.148,0.1887,0.0859,0.0831,0.2244,500,400,408,370,736,459,359,139,9911.381902694702,10094.255975723267
2015-06-05,108136.29063796997,123.43744850158691,0.0011414988231364784,0.1969,0.0723,0.0724,0.1835,0.1169,0.0723,0.0875,0.1969,960,352,361,457,459,389,378,121,14455.267724990845,14291.448894500732
2015-06-08,107624.00274467468,209.02966690063477,0.001942221638016318,0.0787,0.0788,0.083,0.1369,0.2143,0.0787,0.1148,0.2129,387,382,413,341,834,422,494,131,17471.484939575195,17557.077157974243
2015-06-09,107248.98220062256,227.51963996887207,0.0021214153766351673,0.0757,0.1324,0.148,0.0753,0.2057,0.1346,0.1512,0.075,367,643,734,189,804,720,652,46,22609.69407081604,22628.184043884277
2015-06-10,109627.5832157135,179.65231132507324,0.001638750997288452,0.0777,0.1744,0.1708,0.1451,0.0862,0.1567,0.0777,0.1098,381,839,839,366,339,837,334,68,21111.032335281372,21063.165006637573
2015-06-11,109867.03240394592,208.0093288421631,0.0018932824914882505,0.2417,0.1236,0.1145,0.1419,0.0888,0.0889,0.0888,0.1099,1190,596,562,357,350,474,382,68,19583.90302658081,19612.2600440979
2015-06-12,108748.75503730774,165.7236156463623,0.0015239127619392843,0.0791,0.1888,0.0842,0.0791,0.2151,0.079,0.1581,0.115,390,912,416,198,846,423,677,71,28849.89274597168,28807.60703277588
2015-06-15,107823.6291885376,135.34523010253906,0.0012552464716790222,0.0817,0.0719,0.0718,0.1955,0.1954,0.0718,0.1155,0.1952,399,349,358,484,770,386,493,120,21253.096893310547,21222.718507766724
2015-06-16,107827.91379547119,132.85709953308105,0.0012321215801790008,0.0767,0.1874,0.1755,0.1182,0.0768,0.1825,0.0769,0.1047,374,910,878,294,303,982,328,64,35611.60057258606,35609.1124420166
2015-06-17,107526.05535697937,87.82183456420898,0.0008167493383128984,0.0723,0.1969,0.1967,0.1108,0.1452,0.1327,0.0724,0.0723,350,957,986,277,572,716,306,44,10700.768926620483,10655.733661651611
2015-06-18,108827.71523094177,239.80083465576172,0.002203490481692864,0.1721,0.1972,0.0837,0.0925,0.1846,0.0838,0.0838,0.1001,841,951,416,234,732,453,355,61,19616.919401168823,19768.898401260376
2015-06-19,108304.00682067871,129.167875289917,0.0011926417044180373,0.0855,0.1465,0.086,0.0795,0.2165,0.0795,0.1248,0.1805,421,710,424,200,854,429,529,110,16678.37672805786,16567.743768692017
2015-06-22,110219.22455024719,246.14004516601562,0.002233186144888946,0.1216,0.0713,0.0712,0.1936,0.1938,0.0713,0.082,0.1928,605,340,345,488,769,378,350,119,18277.692291259766,18394.664461135864
2015-06-23,110560.6941871643,134.89984703063965,0.001220142909036664,0.0851,0.0915,0.1593,0.2304,0.0848,0.0848,0.0849,0.1778,422,439,777,576,337,451,363,110,17823.521459579468,17712.28126144409
2015-06-24,109528.78711509705,195.04025268554688,0.0017807213776647695,0.1204,0.0972,0.0776,0.2106,0.1463,0.0775,0.0775,0.1912,593,467,380,527,584,411,330,118,12637.408473968506,12697.548879623413
2015-06-25,109525.86430549622,173.68903923034668,0.001585826693372468,0.0951,0.1738,0.1521,0.0805,0.2195,0.0808,0.1094,0.0872,468,832,738,201,883,428,466,54,28421.918174743652,28400.566961288452
2015-06-26,109911.83012008667,254.54622650146484,0.00231591291149783,0.075,0.075,0.0751,0.204,0.2041,0.075,0.0867,0.2028,371,359,363,509,817,397,373,126,26303.004013061523,26383.86120033264
2015-06-29,106807.13196372986,90.24423408508301,0.0008449270420979811,0.0804,0.0764,0.0764,0.1403,0.1575,0.0999,0.1607,0.2075,398,370,380,349,625,535,692,128,12202.890615463257,12038.588623046875
2015-06-30,106393.95767974854,100.92843818664551,0.0009486294183213437,0.0843,0.1071,0.0815,0.1314,0.2098,0.0815,0.0816,0.2218,417,521,404,324,840,440,352,136,11328.387393951416,11339.071598052979
2015-07-01,107050.98703193665,104.13762092590332,0.0009727852476020219,0.1177,0.1848,0.1957,0.1193,0.1459,0.0786,0.0785,0.0784,588,897,963,294,585,424,340,48,24117.131578445435,24120.340761184692
2015-07-02,107011.53504943848,251.44171714782715,0.0023496692859481276,0.1163,0.0742,0.0743,0.179,0.2019,0.0742,0.0769,0.2009,578,361,368,441,803,402,331,123,25359.453693389893,25506.757789611816
2015-07-06,105360.97965240479,178.14629554748535,0.0016908185187268169,0.1157,0.1185,0.1292,0.0868,0.14,0.0867,0.0866,0.2349,572,582,667,212,556,478,373,142,16633.14684867859,16559.851427078247
2015-07-07,105448.41338920593,190.6006374359131,0.0018075249433333212,0.0839,0.129,0.0828,0.2219,0.0904,0.0829,0.0828,0.2245,416,632,431,541,358,457,360,135,15303.203327178955,15315.657669067383
2015-07-08,103334.53981399536,189.29634857177734,0.0018318787591497991,0.1492,0.1058,0.1912,0.1003,0.1543,0.0845,0.0844,0.1285,738,516,974,250,605,464,366,77,24523.702039718628,24522.397750854492
2015-07-09,104739.52333641052,199.57204055786133,0.0019054129157802292,0.0977,0.1192,0.2313,0.0849,0.1606,0.1199,0.1005,0.0841,492,578,1159,212,630,654,435,51,11189.608665466309,11199.884357452393
2015-07-10,108594.09043312073,222.5428409576416,0.002049308945542464,0.1292,0.0797,0.0798,0.2167,0.1062,0.087,0.0835,0.2158,668,382,393,552,418,467,364,134,32711.03204345703,32734.00284385681
2015-07-13,109164.03248214722,64.79080009460449,0.0005935178338634608,0.1912,0.0703,0.0703,0.1449,0.1911,0.0703,0.0702,0.1911,989,340,351,366,756,380,306,118,16100.163766860962,15942.411725997925
