date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2014-04-14,101863.74446678162,189.1346092224121,0.0018567411811971045,0.1216,0.0985,0.1761,0.1832,0.0983,0.1245,0.0985,0.0975,533,433,738,515,378,595,393,66,18358.294563293457,18432.31538772583
2014-04-15,101464.72911453247,119.04475784301758,0.001173262461565742,0.2151,0.0867,0.0869,0.0867,0.2361,0.1141,0.0867,0.0866,939,385,368,243,904,545,345,58,23372.076023101807,23301.986171722412
2014-04-16,102564.62582969666,206.63884353637695,0.002014718445709442,0.0875,0.1088,0.1737,0.2381,0.0876,0.0893,0.0874,0.1254,384,481,723,662,338,426,348,84,30492.643590927124,30580.237676620483
2014-04-17,102965.3247127533,202.74305534362793,0.0019690420625509486,0.1529,0.0888,0.0887,0.2414,0.0999,0.0887,0.0887,0.1489,671,390,370,672,385,423,352,100,10916.260440826416,10912.364652633667
2014-04-21,103156.18704223633,234.8613109588623,0.0022767544797162825,0.1764,0.0784,0.0783,0.151,0.2131,0.0785,0.0803,0.1417,776,344,326,421,821,374,318,95,14139.253890991211,14171.372146606445
2014-04-22,103507.83090400696,229.10401725769043,0.0022133979164355327,0.1625,0.0745,0.0746,0.2029,0.1034,0.0747,0.1035,0.2016,715,324,309,572,398,355,410,135,14133.050498962402,14127.29320526123
2014-04-23,103363.39216423035,99.34934616088867,0.0009611656901027019,0.1984,0.073,0.0729,0.1792,0.1403,0.0728,0.1207,0.1417,873,318,304,503,539,347,478,95,9279.500545501709,9149.745874404907
2014-04-24,103371.70350837708,180.54132080078125,0.0017465255449345524,0.0816,0.131,0.0815,0.2218,0.222,0.0815,0.0816,0.0972,359,573,339,625,855,387,322,65,20723.974113464355,20805.166088104248
2014-04-25,102782.72584152222,176.14899063110352,0.0017137995629995517,0.1713,0.1226,0.165,0.1518,0.1078,0.0937,0.0817,0.1044,750,539,690,428,414,444,321,70,19808.248678207397,19803.85634803772
2014-04-28,103112.76344871521,156.9919948577881,0.0015225272760328121,0.1639,0.2005,0.0738,0.0736,0.1395,0.2005,0.0736,0.0731,719,878,309,207,536,950,290,49,22268.777492523193,22249.620496749878
2014-04-29,103892.7180595398,227.48558044433594,0.002189620068597747,0.2262,0.2261,0.1074,0.0916,0.0984,0.0831,0.0832,0.0818,987,989,447,259,380,395,326,55,16254.668043136597,16325.161628723145
2014-04-30,104419.04116821289,257.18938064575195,0.0024630505870230613,0.206,0.1355,0.0757,0.0755,0.2059,0.1045,0.0757,0.1187,899,591,316,215,792,497,296,80,17297.02855682373,17326.732357025146
2014-05-01,104562.1940574646,199.67106246948242,0.0019095913610969995,0.1565,0.0919,0.1193,0.186,0.1419,0.0919,0.0919,0.1186,685,401,499,524,546,437,359,80,17730.701362609863,17673.183044433594
2014-05-02,104387.4891166687,135.83622550964355,0.0013012692101236976,0.1987,0.0982,0.0759,0.2062,0.1688,0.0759,0.0757,0.0993,864,431,318,581,650,362,295,67,9940.742086410522,9876.907249450684
2014-05-05,104231.10820388794,269.2897777557373,0.0025835835615311293,0.1146,0.0813,0.0815,0.1932,0.1989,0.0814,0.0813,0.1651,499,357,343,545,766,387,316,111,11691.686351776123,11825.139904022217
2014-05-06,103893.03847694397,163.50406455993652,0.001573773055027373,0.1114,0.1383,0.0784,0.2136,0.2054,0.0884,0.0786,0.0843,483,609,330,602,789,422,304,57,9430.927354812622,9325.141641616821
2014-05-07,104072.29481506348,216.01916885375977,0.002075664510306282,0.1743,0.0902,0.1283,0.2454,0.0902,0.0903,0.0902,0.0891,756,394,546,696,346,428,349,60,17086.33462524414,17138.849729537964
2014-05-08,103990.22994995117,186.22956466674805,0.0017908371272606796,0.0759,0.0899,0.1089,0.1888,0.1911,0.0836,0.0758,0.1841,329,394,461,537,736,396,292,124,20412.184341430664,20382.394737243652
2014-05-09,103858.4054069519,159.65424346923828,0.001537229874112352,0.0741,0.2006,0.2006,0.1558,0.1468,0.0738,0.0738,0.073,323,880,862,439,564,351,285,49,21201.110513687134,21174.535192489624
2014-05-12,104540.5931148529,241.26699447631836,0.0023078785693443674,0.2035,0.0833,0.1313,0.1083,0.1946,0.0749,0.0749,0.127,886,363,566,307,748,356,289,85,24361.633178710938,24443.245929718018
2014-05-13,104473.11344337463,99.38425064086914,0.0009512902158767988,0.1279,0.0959,0.1403,0.1839,0.1259,0.1336,0.0959,0.0957,556,418,612,514,485,635,370,64,18483.32332420349,18341.440580368042
2014-05-14,104210.27330589294,175.15234756469727,0.0016807589310371058,0.1603,0.0711,0.071,0.1934,0.1933,0.0711,0.071,0.1672,694,310,311,542,740,338,274,112,18768.5581035614,18844.32620048523
2014-05-15,103519.89679908752,174.34160232543945,0.0016841361681784075,0.1505,0.0985,0.1829,0.1494,0.099,0.0918,0.092,0.1341,651,429,821,420,375,438,353,90,18893.6472530365,18892.83650779724
2014-05-16,103767.59224510193,227.51740837097168,0.002192567095838258,0.1456,0.0787,0.0786,0.1991,0.192,0.0894,0.0787,0.1357,633,345,350,560,729,427,301,91,14994.68410873413,15047.859914779663
2014-05-19,103827.3865070343,196.9702854156494,0.0018970937441664746,0.106,0.1232,0.1199,0.1662,0.2267,0.0904,0.0834,0.0823,460,539,537,467,863,431,320,55,13195.144319534302,13164.59719657898
2014-05-20,103220.8624382019,215.6742763519287,0.0020894446263811485,0.1753,0.1302,0.0826,0.1228,0.2048,0.0892,0.0824,0.1106,761,569,369,347,777,425,317,74,10796.359733581543,10815.063724517822
2014-05-21,104009.21043777466,172.99614715576172,0.001663277188891456,0.0936,0.1358,0.2147,0.1443,0.1077,0.0935,0.0935,0.1152,406,594,954,406,411,446,359,77,18532.56742477417,18489.889295578003
2014-05-22,103907.76794052124,149.9403018951416,0.0014430134037810363,0.2254,0.0829,0.0828,0.1336,0.2256,0.083,0.0827,0.0826,972,362,373,372,858,396,318,55,25848.13152694702,25825.0756816864
2014-05-23,104307.14233016968,72.85054969787598,0.0006984234067814622,0.0946,0.1994,0.0899,0.229,0.0843,0.1339,0.0842,0.0841,408,872,399,634,322,640,326,56,28344.323196411133,28267.233444213867
2014-05-27,105377.51230239868,128.27557373046875,0.0012172955209111427,0.1785,0.0717,0.0717,0.1359,0.195,0.0716,0.08,0.1944,781,311,312,377,752,342,312,130,32394.576223373413,32450.001247406006
2014-05-28,105069.90831947327,174.3662624359131,0.0016595261690505985,0.1946,0.0967,0.0873,0.2375,0.1191,0.0873,0.0889,0.0869,852,421,377,660,459,418,348,58,19276.703844070435,19322.79453277588
2014-05-29,105609.7878112793,132.72244834899902,0.0012567248841193492,0.1071,0.0733,0.0732,0.1995,0.1995,0.0734,0.0734,0.1993,471,319,317,551,771,352,287,133,20398.276885986328,20356.633071899414
