,Annual return,Cumulative returns,Annual volatility,Sharpe ratio,Calmar ratio,Stability,Max drawdown,Omega ratio,Sortino ratio,Skew,Kurtosis,Tail ratio,Daily value at risk (95%),Portfolio turnover (in %),lookback
0,0.14276464178174764,0.14215963351249705,0.10285975767894756,1.349326397977737,1.4827831969488876,0.9067336014731159,-0.09628153466772042,1.2628797078125005,1.6475162188604662,-0.7906351720723584,2.0290232673504227,0.862079718772274,-0.011597104619556098,70.05170705215735,10
1,0.18484779753165226,0.1840505771255494,0.11038589744591844,1.5922741753016367,3.2781638076709267,0.900587806725729,-0.05638760244351033,1.3015394756114789,2.379466817167832,-0.15809365222156832,0.8348091274731635,0.9089803496652266,-0.012077021428555379,49.84728342488239,30
2,0.2476956865667086,0.2466004807853699,0.11433111581369762,1.9936693993973673,3.4206869125371906,0.8973993329350659,-0.07241109546122941,1.3769615678268319,2.916841784261833,-0.40013371794993974,0.44462354580558694,0.9278825707086377,-0.01231742234585459,47.443452698751116,60
3,0.2723141411711396,0.27109876635551444,0.11687042802806055,2.120229043038668,3.538989962909365,0.8953590093396901,-0.07694685320533465,1.4127055437034086,2.953392609363547,-0.49000232691202433,0.8721023668640653,1.0137879848129274,-0.011700739517688685,35.22923115636463,90
4,0.2811106483836774,0.2798518774986267,0.11576332685997809,2.1989587248484237,4.634130652126305,0.8962474172853813,-0.06066092423498975,1.4255083086961682,3.0799201534090845,-0.46965497586627575,0.8335542438401982,0.971638587798325,-0.01168672285742689,26.80281477883637,120
5,0.3206157640482947,0.319159183959961,0.11841934130264106,2.408996880339648,5.515899227390878,0.8941190151766186,-0.05812574719570283,1.4746149537652826,3.39256445617813,-0.4609371437301715,0.7018987246258308,1.0685872414911404,-0.012504872890817309,23.247357248029463,150
6,0.33827452585043294,0.3367280077171326,0.11345960033974758,2.6264158695034543,5.8688794835889295,0.8981017359721646,-0.05763869011049648,1.5351385642714541,3.6910406330898753,-0.4260936736902908,0.9229116975219203,0.9814530542284328,-0.012427649327030166,15.294477066131988,252
7,0.2856892407363474,0.2844077876663209,0.11202387830142312,2.300430552300472,4.168746783350122,0.8992612654392498,-0.06853120507999756,1.4792833991872014,3.0631392332658507,-0.4751659165904048,1.9353378384936293,0.9476944254036966,-0.012111811709336617,10.366624401539065,504
8,0.2574835333643408,0.2563407781982421,0.10903913573138842,2.1567342174273008,3.8026857574732267,0.9016814355613525,-0.06771096792794971,1.4416963878754665,2.9455194032048704,-0.4393505411267431,2.04785839409471,1.0804462692161156,-0.010201470259320056,7.477383130857653,756
9,0.2519594266577265,0.25084354475021353,0.10900703300511404,2.1169130406096555,3.673336078288312,0.9017075367775316,-0.06859144420434671,1.426395027282541,2.93944201615276,-0.44098749383592345,1.7775408464572346,1.1701344116910686,-0.009769067136414178,6.4455252308434465,882
