,Annual return,Cumulative returns,Annual volatility,Sharpe ratio,Calmar ratio,Stability,Max drawdown,Omega ratio,Sortino ratio,Skew,Kurtosis,Tail ratio,Daily value at risk (95%),Portfolio turnover (in %),lookback
0,0.07619447137721247,0.1578570989418029,0.16239642938918789,0.5336974729483605,0.49438080853972094,0.8602916997305958,-0.15412101372274575,1.1096380458878952,0.6116222522431564,-0.4802853835722657,3.126080591912423,0.9077699658825952,-0.0186363617939577,132.59302901909143,10
1,0.057892969144397455,0.11888762506484984,0.16684143816552335,0.4208453360128605,0.3304067248424681,0.8570144728251792,-0.1752172846118667,1.0847672552422645,0.5199731812649617,-0.0985735632552318,4.4090237389092986,0.848104302957041,-0.018295476692697977,88.79394774117004,30
2,0.10119314907887933,0.21216259014129646,0.16398524914737683,0.6698706853492331,0.5420742005289803,0.8591174164213021,-0.1866776706586119,1.127212641025712,0.9475180345451708,0.07847848243526538,2.7634504651375407,0.9801381696256338,-0.017204283224556815,51.58216287925454,60
3,0.09353536800041296,0.19539536962509163,0.17958143715849642,0.5878847306827787,0.4903536859115793,0.8477583391011208,-0.19075082065821217,1.1093789574488475,0.8143479217953676,-0.14800968533841471,2.8444007541958563,0.9850440797595417,-0.018260347384169272,39.94368325654953,90
4,0.10408575668592035,0.21852647199630737,0.180332067065851,0.6394096279559627,0.5435731781265218,0.8472192088162676,-0.19148434999067118,1.1176502144571323,0.9019393457204098,-0.09659923136883848,2.0572153376132247,0.9688018251109225,-0.018505285916267312,40.7464132247293,120
5,0.0536109127541875,0.10986592853546151,0.18552199799194397,0.37443335999087257,0.29666932326721457,0.8435102863496552,-0.1807093236461774,1.0674326772376577,0.5196712162643499,-0.19960119176642094,2.4900338157871857,0.9764033283395394,-0.018371645933050296,47.239374020062485,150
6,0.048212025442003315,0.09854316970825194,0.1753518719427249,0.35654511115592885,0.30848534819668055,0.8508090418464319,-0.1562862733152073,1.0638766559250366,0.4616360289901201,-0.49520325221650985,2.137198399778536,0.885245659112336,-0.01891130224993757,40.3866841173305,252
7,0.12695925491782623,0.2694349290657043,0.17683487681345839,0.7646886132109917,0.7313873177593081,0.8497368829752241,-0.17358689689449494,1.1421312590580868,1.0074205979735427,-0.3533604645120406,2.0639675398665,0.9564323029256855,-0.018846155458630786,39.44464738726273,504
8,0.10006115909105562,0.20967668235778802,0.15291591163960097,0.7004710035685385,0.6678385558541925,0.8673659456897128,-0.14982836527470828,1.1326896366717352,0.8968271186928656,-0.5245513087083624,3.7819387726354288,0.9683276230489914,-0.01539190970373241,26.632072612511443,756
9,0.13644421805527385,0.28954042055130014,0.13528801905678972,1.0134819537507567,1.142693500203886,0.8808337472202088,-0.11940578819335954,1.1890063324700468,1.3465784986539817,-0.5235183763917315,2.4856051360314066,0.9770173323098306,-0.01412421383723439,1.072779043745434,1008
