date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2014-01-02,100000.0,18428.452026367188,0.18428452026367187,0.0988,0.0893,0.0966,0.0886,0.0887,0.0882,0.0885,0.0886,0.0884,0.0,0.0,694,292,211,152,283,157,212,345,243,0,0
2014-01-03,99949.40522384644,18266.56827354431,0.1827581488117368,0.0955,0.0935,0.0941,0.089,0.0892,0.0891,0.0888,0.0891,0.089,0.0,0.0,666,307,205,153,285,159,212,348,245,0,0
2014-01-06,99740.91756439209,18387.71810722351,0.1843548120093493,0.0951,0.0926,0.0943,0.0886,0.089,0.0888,0.0889,0.0892,0.0891,0.0,0.0,661,304,206,153,285,158,213,347,246,0,0
2014-01-07,100215.9179649353,18167.13831138611,0.18127996709806754,0.0967,0.0948,0.093,0.0887,0.0891,0.0891,0.089,0.089,0.0892,0.0,0.0,675,310,202,153,285,158,213,345,248,0,0
2014-01-08,100165.70193099976,18157.520881652832,0.18127483291796667,0.0966,0.0943,0.0925,0.0891,0.0894,0.0891,0.0894,0.0894,0.089,0.0,0.0,672,308,199,154,288,159,214,348,246,0,0
2014-01-09,100287.65283966064,18275.54284286499,0.1822312351061185,0.096,0.0929,0.094,0.089,0.0891,0.0892,0.0893,0.0893,0.0889,0.0,0.0,666,306,201,154,286,160,213,346,247,0,0
2014-01-10,100541.86293411255,18471.361600875854,0.1837181156368723,0.0948,0.0901,0.096,0.089,0.0893,0.0891,0.0892,0.0893,0.0894,0.0,0.0,661,297,205,154,287,160,213,342,248,0,0
2014-01-13,99492.20709896088,18111.823707580566,0.18204263666163792,0.0973,0.0934,0.0934,0.0887,0.0891,0.0888,0.089,0.089,0.0891,0.0,0.0,681,308,199,155,285,161,213,341,248,0,0
2014-01-14,100313.17096424103,18206.757122039795,0.18149916852424114,0.0973,0.0973,0.091,0.0888,0.0889,0.0886,0.0888,0.0889,0.0889,0.0,0.0,681,318,193,155,285,160,212,343,246,0,0
2014-01-15,100639.0679473877,18320.274293899536,0.18203938756146915,0.0967,0.096,0.0925,0.0887,0.0889,0.0887,0.0887,0.089,0.0887,0.0,0.0,671,311,197,155,286,161,211,345,245,0,0
2014-01-16,100625.54168224335,18399.78192806244,0.18285399134710262,0.0962,0.0957,0.0923,0.0888,0.089,0.0888,0.0889,0.0889,0.0886,0.0,0.0,672,310,196,156,286,161,212,342,244,0,0
2014-01-17,100339.2524061203,18495.30643749237,0.18432772812212253,0.0943,0.0896,0.0958,0.0892,0.0894,0.0895,0.0892,0.0893,0.0894,0.0,0.0,659,291,203,157,289,162,213,343,246,0,0
2014-01-21,100710.94375228882,18474.69698524475,0.1834427947640485,0.0948,0.0903,0.0964,0.0888,0.0891,0.0893,0.0893,0.0892,0.0892,0.0,0.0,664,293,204,157,288,161,214,340,245,0,0
2014-01-22,100728.09509849548,18330.030521392822,0.18197535159846984,0.0968,0.0899,0.0965,0.089,0.0891,0.0891,0.0892,0.0893,0.0891,0.0,0.0,678,292,204,157,288,160,213,340,247,0,0
2014-01-23,99972.85224533081,18247.909559249878,0.1825286480220648,0.0954,0.0919,0.0947,0.0891,0.0893,0.0894,0.0892,0.0894,0.0891,0.0,0.0,674,297,200,157,289,161,214,339,249,0,0
2014-01-24,98301.971408844,17780.528705596924,0.18087662384355044,0.098,0.0951,0.0926,0.0889,0.0891,0.089,0.0887,0.0889,0.0889,0.0,0.0,697,308,197,157,286,161,216,335,251,0,0
2014-01-27,97973.43741703033,17916.956323623657,0.18287565278902038,0.0955,0.0954,0.0917,0.0888,0.0893,0.089,0.0891,0.0891,0.0892,0.0,0.0,681,311,196,157,287,161,216,334,252,0,0
2014-01-28,98521.38242340088,17724.695085525513,0.17990708869017583,0.0976,0.0968,0.0929,0.0889,0.0889,0.0886,0.0886,0.089,0.0889,0.0,0.0,691,319,197,157,285,160,214,334,251,0,0
2014-01-29,97845.73070716858,17668.063610076904,0.1805706133766189,0.0966,0.0961,0.0903,0.0892,0.0895,0.0892,0.0895,0.0895,0.0895,0.0,0.0,687,317,192,159,290,161,217,334,250,0,0
2014-01-30,98707.00374221802,17823.589372634888,0.1805706656761941,0.0971,0.0976,0.0907,0.0888,0.0891,0.0888,0.0892,0.089,0.0891,0.0,0.0,687,321,191,157,291,161,216,330,250,0,0
2014-01-31,98230.40863227844,17694.656953811646,0.18013420895000934,0.0969,0.0968,0.0913,0.0891,0.0891,0.0891,0.0892,0.0891,0.0893,0.0,0.0,690,316,193,159,291,163,216,326,251,0,0
2014-02-03,96522.1158618927,17511.518285751343,0.18142493178255076,0.0974,0.0989,0.0896,0.0888,0.0891,0.0885,0.0886,0.0889,0.0888,0.0,0.0,699,324,190,160,292,162,217,322,251,0,0
2014-02-04,97052.64666557312,17465.058561325073,0.17995447997937333,0.0979,0.1011,0.0886,0.0889,0.0887,0.0884,0.0887,0.0889,0.0887,0.0,0.0,700,332,187,159,291,161,217,326,250,0,0
2014-02-05,96905.88777923584,17541.3632106781,0.1810144214419623,0.0973,0.0995,0.0892,0.0886,0.0889,0.0888,0.0888,0.089,0.089,0.0,0.0,695,326,189,158,291,163,217,327,250,0,0
2014-02-06,97920.47511959076,17550.601907730103,0.17923321844890425,0.0991,0.1036,0.0883,0.0884,0.0883,0.0881,0.0883,0.0884,0.0883,0.0,0.0,705,339,188,156,289,161,215,326,247,0,0
2014-02-07,98923.91609573364,17791.740522384644,0.1798527719542227,0.0975,0.1064,0.088,0.088,0.0883,0.0881,0.0881,0.088,0.0879,0.0,0.0,692,347,186,155,289,161,213,326,245,0,0
2014-02-10,99065.16465568542,17942.965606689453,0.18112285654652363,0.0969,0.1046,0.0881,0.0884,0.0882,0.0881,0.0882,0.0882,0.0882,0.0,0.0,688,341,185,156,288,162,215,325,245,0,0
2014-02-11,99970.5382900238,17883.171699523926,0.17888441940407668,0.0987,0.1068,0.088,0.0877,0.0881,0.0879,0.088,0.088,0.088,0.0,0.0,700,347,184,155,287,161,214,324,244,0,0
2014-02-12,100007.70770835876,17876.18159866333,0.1787480386091203,0.0974,0.1053,0.0884,0.0883,0.0883,0.0882,0.0885,0.0884,0.0886,0.0,0.0,691,341,185,156,289,162,214,325,246,0,0
2014-02-13,100476.40078735352,17934.542854309082,0.17849507659281538,0.1,0.1046,0.0882,0.0881,0.088,0.0882,0.0881,0.0881,0.0882,0.0,0.0,710,338,184,156,288,162,214,322,244,0,0
2014-02-14,100949.41684150696,18150.089498519897,0.17979390140525506,0.0971,0.1062,0.0881,0.0882,0.0881,0.0878,0.0883,0.0882,0.0881,0.0,0.0,692,344,184,156,288,160,214,322,243,0,0
2014-02-18,101085.89996147156,18335.68144607544,0.18138713166785875,0.0976,0.1046,0.0883,0.0877,0.0881,0.0881,0.0881,0.0881,0.0881,0.0,0.0,695,339,183,155,290,160,214,321,243,0,0
2014-02-19,100583.94287014008,18148.589687347412,0.18043227546546206,0.0979,0.1044,0.0882,0.088,0.0883,0.0881,0.0881,0.0884,0.0882,0.0,0.0,703,338,183,156,290,159,215,322,244,0,0
2014-02-20,101117.0240688324,18308.931051254272,0.18106675131964933,0.0962,0.1051,0.088,0.088,0.0883,0.0882,0.0885,0.0883,0.0883,0.0,0.0,693,341,182,156,290,159,215,321,243,0,0
2014-02-21,101003.48384857178,18117.63236618042,0.17937631134925064,0.0992,0.1042,0.088,0.0882,0.0882,0.0882,0.0883,0.0882,0.0882,0.0,0.0,712,339,182,156,290,160,214,320,243,0,0
2014-02-24,101403.37303543091,18479.9585647583,0.18224204986062248,0.0953,0.0984,0.0897,0.0888,0.0893,0.0891,0.089,0.089,0.089,0.0,0.0,682,320,185,157,294,160,215,325,247,0,0
2014-02-25,101381.0528717041,18522.120911598206,0.18269805241653603,0.0957,0.0972,0.0915,0.0889,0.0888,0.0886,0.0887,0.0889,0.089,0.0,0.0,689,317,189,156,291,159,215,325,246,0,0
2014-02-26,101409.42893886566,18406.308478355408,0.18150490216695322,0.0972,0.0982,0.0905,0.0888,0.0887,0.0885,0.0888,0.0889,0.0889,0.0,0.0,701,320,187,155,291,160,215,326,244,0,0
2014-02-27,101781.17684650421,18632.772772789,0.18306698104787109,0.0952,0.0965,0.0911,0.0888,0.0891,0.0889,0.089,0.0892,0.0893,0.0,0.0,685,313,188,155,292,161,215,329,244,0,0
2014-02-28,102097.82748413086,18723.962772369385,0.1833923721372001,0.0955,0.0947,0.0923,0.0889,0.0891,0.089,0.0889,0.0892,0.0889,0.0,0.0,686,308,191,155,291,161,215,328,243,0,0
2014-03-03,101482.55751419067,18692.325262069702,0.1841924929755134,0.0954,0.0921,0.0927,0.0892,0.0895,0.089,0.0892,0.0894,0.0893,0.0,0.0,687,301,192,156,292,161,216,330,243,0,0
2014-03-04,102655.8233089447,19093.298612594604,0.18599333186518752,0.0929,0.0892,0.0982,0.0887,0.089,0.0889,0.0891,0.0891,0.0889,0.0,0.0,663,291,202,155,290,161,215,330,241,0,0
2014-03-05,102638.16246795654,18867.852256774902,0.18382881964264913,0.0945,0.089,0.098,0.0891,0.089,0.0892,0.0892,0.089,0.0891,0.0,0.0,667,290,202,155,291,163,215,332,241,0,0
2014-03-06,102747.41855430603,18959.742334365845,0.18452767574247989,0.0931,0.0897,0.0958,0.0892,0.0895,0.0892,0.0896,0.0895,0.0897,0.0,0.0,656,292,199,155,293,162,215,336,242,0,0
2014-03-07,102784.94731903076,19021.024143218994,0.1850565149795745,0.0935,0.0891,0.0984,0.089,0.0891,0.0888,0.089,0.089,0.0889,0.0,0.0,656,291,205,155,291,161,213,333,241,0,0
2014-03-10,102745.15295982361,18963.251571655273,0.18456589946457586,0.092,0.0893,0.0984,0.0894,0.0893,0.089,0.0895,0.0893,0.0893,0.0,0.0,645,292,204,156,291,161,215,335,242,0,0
2014-03-11,102294.31571769714,19131.36944961548,0.18702280097764717,0.0905,0.0892,0.0991,0.0887,0.089,0.0889,0.0893,0.0892,0.0891,0.0,0.0,636,291,205,155,289,162,215,334,243,0,0
2014-03-12,102391.10216903687,18924.816297531128,0.1848287194554099,0.0918,0.0892,0.1,0.0891,0.0891,0.0888,0.089,0.0892,0.089,0.0,0.0,647,291,207,156,289,162,215,330,243,0,0
