portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
110277.10964393616,12591.480690002441,0.11418036554147946,0.1512,0.0594,0.0553,0.1512,0.0556,0.0555,0.1511,0.0556,0.1509,0.0,0.0,1291,245,153,331,209,119,478,245,545,0,0
110918.94958686829,34399.99214935303,0.31013629571394397,0.0566,0.0566,0.0564,0.0564,0.0566,0.1541,0.0668,0.0567,0.1296,0.0,0.0,483,235,156,123,212,330,212,248,468,0,0
111631.0758266449,12914.201997756958,0.1156864421678762,0.0572,0.0572,0.0569,0.1248,0.0572,0.1556,0.0864,0.1554,0.1336,0.0,0.0,487,238,158,273,214,332,272,679,478,0,0
111661.21965503693,13144.52617263794,0.11771791686716547,0.0894,0.058,0.058,0.0577,0.0578,0.1574,0.1432,0.1031,0.1578,0.0,0.0,765,241,160,126,216,338,451,448,565,0,0
113008.3598241806,15470.175890922546,0.13689408389778582,0.062,0.0619,0.0617,0.0619,0.0618,0.1683,0.0819,0.1684,0.1352,0.0,0.0,532,256,170,135,230,363,257,729,482,0,0
113195.72256565094,13771.332158088684,0.12165947481011595,0.0899,0.0682,0.0598,0.1629,0.0697,0.0629,0.1631,0.0657,0.1361,0.0,0.0,768,282,164,354,260,135,516,284,488,0,0
113454.56490039825,14302.853158950806,0.1260667930947272,0.1114,0.0622,0.0623,0.0623,0.0622,0.1694,0.0969,0.102,0.1454,0.0,0.0,949,257,171,136,232,365,306,435,521,0,0
112943.27017593384,34070.83408164978,0.30166325119307247,0.0552,0.0552,0.1182,0.0549,0.15,0.0741,0.055,0.0551,0.0807,0.0,0.0,470,227,325,120,559,160,174,235,290,0,0
113184.26496505737,34671.15213108063,0.3063248424309194,0.0559,0.0558,0.0909,0.0557,0.0917,0.0799,0.0557,0.1522,0.0558,0.0,0.0,475,230,250,122,342,172,176,651,199,0,0
113665.46008110046,13032.520995140076,0.11465682702415803,0.0908,0.0562,0.0559,0.0558,0.056,0.1524,0.1525,0.1526,0.113,0.0,0.0,765,233,154,122,209,326,479,650,405,0,0
114184.2308139801,32646.12007522583,0.28590743084664905,0.0546,0.0887,0.0828,0.066,0.1422,0.0519,0.0753,0.1003,0.0523,0.0,0.0,462,376,226,145,530,110,235,429,187,0,0
114242.91839408875,34244.22142410278,0.29974918275437434,0.0547,0.0547,0.149,0.0545,0.0562,0.0728,0.0548,0.1489,0.0546,0.0,0.0,460,231,405,120,210,155,171,638,195,0,0
114183.74909210205,16517.73804283142,0.14465927221839603,0.1309,0.1091,0.0715,0.1335,0.0716,0.0716,0.1086,0.0869,0.0716,0.0,0.0,1104,463,195,294,268,152,339,371,255,0,0
113628.19403266907,12816.726175308228,0.1127952994801916,0.0556,0.129,0.0556,0.07,0.0555,0.0936,0.1513,0.1513,0.1252,0.0,0.0,470,541,151,154,208,200,474,653,448,0,0
114091.11966133118,15587.753002166748,0.13662547136391978,0.0676,0.1262,0.0729,0.0676,0.0676,0.1835,0.0674,0.0675,0.143,0.0,0.0,573,531,198,149,253,391,212,290,509,0,0
114082.93228054047,14226.963429450989,0.12470720330422058,0.0615,0.1609,0.0616,0.167,0.0614,0.0613,0.1671,0.0615,0.0731,0.0,0.0,522,675,166,367,230,131,527,263,261,0,0
113818.75892734528,14614.342177391052,0.12840011888303868,0.0708,0.0634,0.0634,0.0631,0.0632,0.1722,0.0634,0.1397,0.1724,0.0,0.0,604,266,171,139,237,370,200,595,611,0,0
113824.31193447113,15341.179016113281,0.1347794575287679,0.1818,0.0995,0.086,0.1584,0.0666,0.0669,0.0668,0.0669,0.0723,0.0,0.0,1551,415,232,350,250,144,210,284,257,0,0
113859.79050540924,27896.980261802673,0.2450116949800408,0.0448,0.1216,0.1216,0.1064,0.1215,0.0447,0.0447,0.1052,0.0446,0.0,0.0,382,509,328,234,456,96,140,450,159,0,0
114786.24137592316,12088.253872871399,0.10531100006387138,0.0931,0.0986,0.0522,0.1205,0.0522,0.1418,0.1421,0.0521,0.1421,0.0,0.0,788,412,141,263,196,302,441,223,507,0,0
114978.86368465424,14741.788753509521,0.1282130322138246,0.0631,0.0718,0.0628,0.1713,0.0732,0.063,0.1714,0.0629,0.1322,0.0,0.0,535,299,170,372,275,135,532,270,470,0,0
114754.04278945923,14661.705741882324,0.1277663547661005,0.0628,0.0648,0.0629,0.0626,0.0627,0.1707,0.1303,0.0844,0.1709,0.0,0.0,533,269,170,136,235,366,405,364,608,0,0
114114.31214904785,14764.610980987549,0.12938439274561006,0.0603,0.0603,0.0862,0.0964,0.0603,0.1641,0.0921,0.1627,0.0882,0.0,0.0,513,250,233,209,225,352,287,701,315,0,0
113937.14346790314,14135.89794254303,0.12406751224656784,0.1241,0.0612,0.066,0.0929,0.0612,0.1666,0.0742,0.063,0.1667,0.0,0.0,1062,254,178,203,229,358,231,270,594,0,0
114552.51997852325,28665.32421684265,0.25023739523335614,0.0586,0.0586,0.0605,0.0587,0.0585,0.0786,0.0584,0.1583,0.1595,0.0,0.0,503,244,164,128,219,169,182,679,563,0,0
114361.48764133453,14040.109987258911,0.12276956409741813,0.0606,0.0606,0.0604,0.0893,0.0605,0.165,0.0605,0.1556,0.1647,0.0,0.0,521,253,164,195,227,355,189,671,577,0,0
114124.19351005554,28373.575788497925,0.24862016471553786,0.0697,0.1044,0.0695,0.0899,0.0695,0.0695,0.0787,0.1308,0.0694,0.0,0.0,600,432,189,196,261,150,245,566,243,0,0
114282.30905342102,15341.253359794617,0.13423996668306187,0.0663,0.1803,0.0755,0.0659,0.0662,0.0793,0.1802,0.0661,0.0859,0.0,0.0,569,742,205,144,249,171,559,288,300,0,0
113773.99750614166,14130.98706150055,0.12420225509556998,0.0611,0.1053,0.1659,0.166,0.1327,0.0608,0.0611,0.061,0.062,0.0,0.0,524,432,452,365,500,131,190,266,216,0,0
112332.9663476944,13595.359766960144,0.12102733693401825,0.0598,0.1023,0.0596,0.1154,0.0598,0.0976,0.1623,0.0598,0.1624,0.0,0.0,514,421,163,255,226,209,504,261,563,0,0
111951.31487751007,22319.2646112442,0.19936581035840897,0.1293,0.084,0.0927,0.1113,0.0736,0.0859,0.0734,0.0736,0.0767,0.0,0.0,1110,345,254,246,279,184,227,324,267,0,0
111327.96324062347,17014.715249061584,0.15283415553274876,0.074,0.0845,0.0739,0.0738,0.0739,0.1229,0.0738,0.0809,0.1894,0.0,0.0,640,346,201,163,280,266,228,357,661,0,0
111834.34606266022,16149.310017585754,0.14440384896190459,0.0716,0.1507,0.0716,0.0715,0.0715,0.174,0.0716,0.0715,0.1016,0.0,0.0,616,619,195,157,272,376,222,314,354,0,0
111222.46268367767,28916.440712928772,0.2599874163474387,0.1033,0.0552,0.0477,0.1086,0.0853,0.0477,0.1199,0.1247,0.0478,0.0,0.0,890,226,130,239,325,103,372,551,167,0,0
111981.93043422699,17416.561034202576,0.15553010174648005,0.0713,0.1021,0.0712,0.0916,0.0712,0.0714,0.0714,0.1517,0.1427,0.0,0.0,612,419,194,201,272,153,220,671,496,0,0
112469.9127035141,12540.596749305725,0.11150179143789712,0.0551,0.055,0.0549,0.0699,0.055,0.1497,0.1496,0.1498,0.1496,0.0,0.0,474,225,150,154,210,320,463,660,518,0,0
112129.72963809967,33760.09614086151,0.3010806879658295,0.0673,0.0549,0.0548,0.1494,0.0551,0.0548,0.1481,0.0549,0.0597,0.0,0.0,581,225,149,329,212,117,458,243,206,0,0
110940.79543495178,16110.652891159058,0.14521847286199838,0.0722,0.0722,0.0721,0.0998,0.1029,0.072,0.0954,0.0721,0.1962,0.0,0.0,632,298,197,221,394,153,298,316,682,0,0
111092.87726783752,12565.151673316956,0.11310492609731596,0.1013,0.0557,0.0558,0.1106,0.0559,0.1519,0.1363,0.0675,0.1519,0.0,0.0,887,230,152,244,216,318,426,295,530,0,0
111138.04216480255,38723.88823032379,0.3484305416582879,0.0638,0.0637,0.0868,0.0856,0.0636,0.0973,0.0635,0.0636,0.0635,0.0,0.0,557,262,236,188,245,206,198,280,221,0,0
110946.79355239868,14017.868891716003,0.12634767029202654,0.0622,0.0621,0.062,0.0621,0.0621,0.1689,0.062,0.1629,0.1693,0.0,0.0,545,256,169,137,238,357,194,715,589,0,0
111183.39094161987,12658.072489738464,0.1138485917953785,0.1529,0.0562,0.056,0.1526,0.0562,0.0561,0.147,0.0562,0.1529,0.0,0.0,1331,232,152,335,216,118,458,250,530,0,0
112020.76471042633,14435.516154289246,0.12886464568961883,0.0637,0.0638,0.0636,0.0941,0.0637,0.1257,0.1734,0.0937,0.1292,0.0,0.0,555,263,172,206,245,265,539,420,447,0,0
112123.61055469513,14421.502381324768,0.12862145903060979,0.0638,0.0638,0.0637,0.0927,0.0638,0.1736,0.1734,0.0637,0.1128,0.0,0.0,555,263,172,203,246,365,538,287,390,0,0
112160.77272510529,30959.35950756073,0.276026624597523,0.0659,0.0891,0.0504,0.1373,0.093,0.0504,0.1372,0.0505,0.0503,0.0,0.0,573,367,136,301,358,106,426,226,174,0,0
112971.4820652008,13891.989483833313,0.12296899385471137,0.0606,0.0607,0.0791,0.0607,0.0605,0.1647,0.0605,0.165,0.1651,0.0,0.0,525,249,214,133,233,345,187,741,567,0,0
113642.98625087738,14135.231808662415,0.12438279101059159,0.0614,0.0639,0.0611,0.0678,0.0613,0.1666,0.1655,0.0613,0.1667,0.0,0.0,528,262,165,148,237,351,507,275,571,0,0
114040.00822925568,14269.711956977844,0.12512899795913124,0.1433,0.0602,0.0601,0.0603,0.0602,0.1635,0.0601,0.1369,0.1303,0.0,0.0,1236,249,162,131,232,343,184,622,445,0,0
113565.514960289,35234.76449108124,0.31025936441535046,0.0567,0.0567,0.0566,0.0567,0.0566,0.1204,0.0751,0.1543,0.0567,0.0,0.0,491,233,152,123,217,253,230,700,195,0,0
113871.60076236725,32879.97761249542,0.2887460735808127,0.0928,0.0561,0.0558,0.1526,0.13,0.056,0.0559,0.056,0.0561,0.0,0.0,803,231,150,331,496,118,171,253,192,0,0
114415.7322769165,18395.71678161621,0.1607796097226707,0.1553,0.0569,0.0635,0.1208,0.1,0.0571,0.1552,0.0734,0.057,0.0,0.0,1336,236,170,262,380,121,471,332,194,0,0
114794.85704421997,35964.855962753296,0.31329675291027476,0.0573,0.0573,0.0741,0.0573,0.0974,0.0732,0.057,0.1558,0.0573,0.0,0.0,492,237,199,124,370,155,173,703,196,0,0
116066.09934997559,23026.919375419617,0.19839487588866284,0.0636,0.1728,0.0767,0.0633,0.0635,0.0752,0.106,0.0634,0.117,0.0,0.0,547,714,207,137,241,159,321,281,396,0,0
115923.51166915894,27863.580235481262,0.2403617681545294,0.0543,0.0621,0.0866,0.0541,0.0544,0.1474,0.1201,0.1264,0.0543,0.0,0.0,469,256,234,117,207,312,362,562,184,0,0
115134.79192733765,34256.88984775543,0.2975372541548969,0.0544,0.0543,0.0543,0.0542,0.0543,0.1477,0.0584,0.0769,0.1479,0.0,0.0,469,224,146,117,207,313,177,345,504,0,0
114819.83550167084,18683.87101650238,0.16272337383927446,0.0661,0.0661,0.0659,0.0659,0.066,0.1794,0.0696,0.1795,0.0789,0.0,0.0,576,271,178,143,252,381,211,793,270,0,0
114718.02846622467,25656.20468902588,0.22364579510342256,0.0864,0.0974,0.0568,0.1322,0.0749,0.0571,0.1487,0.0571,0.0657,0.0,0.0,757,401,154,286,287,121,449,252,225,0,0
114436.49615383148,13141.472839355469,0.11483637896156851,0.1312,0.0567,0.0565,0.1539,0.0662,0.0563,0.1541,0.0566,0.1539,0.0,0.0,1141,233,154,334,255,119,466,251,524,0,0
114888.03417301178,12017.874168395996,0.10460509882428733,0.0824,0.0515,0.0513,0.1404,0.0975,0.1401,0.1402,0.0516,0.1404,0.0,0.0,719,212,140,303,375,297,424,230,477,0,0
114362.93204116821,14424.161945343018,0.12612619917921156,0.0623,0.0621,0.0655,0.169,0.152,0.0642,0.1149,0.0622,0.1216,0.0,0.0,543,256,178,363,586,136,348,278,416,0,0
113804.61675167084,12244.991515159607,0.10759661483574945,0.1435,0.0958,0.0524,0.143,0.0526,0.0659,0.1432,0.0526,0.1434,0.0,0.0,1254,395,142,307,204,140,434,234,490,0,0
114495.14873981476,35902.141530036926,0.3135691068590424,0.0628,0.0627,0.0628,0.0626,0.0751,0.0721,0.0789,0.1339,0.0757,0.0,0.0,548,258,169,134,291,153,239,598,259,0,0
114470.49274349213,12669.082007408142,0.11067552610083793,0.1484,0.0545,0.0545,0.148,0.0546,0.0543,0.1481,0.0787,0.1482,0.0,0.0,1296,224,147,317,212,115,451,351,506,0,0
113521.40965747833,17099.885179519653,0.15063136752013703,0.0746,0.0744,0.0745,0.0745,0.0744,0.0746,0.0747,0.2027,0.1251,0.0,0.0,651,306,201,160,288,158,228,907,427,0,0
114200.84490013123,14143.20294380188,0.12384499393301449,0.1086,0.0611,0.0611,0.0612,0.0612,0.1294,0.061,0.1663,0.1663,0.0,0.0,946,252,164,131,238,273,186,747,563,0,0
113335.18089103699,27699.734016418457,0.24440543349950278,0.0676,0.0876,0.0676,0.0673,0.0677,0.0673,0.0748,0.0721,0.1837,0.0,0.0,591,360,182,145,262,142,228,323,625,0,0
112397.50037288666,21826.80042743683,0.19419293449609532,0.0592,0.0592,0.0612,0.1188,0.1609,0.0591,0.1609,0.0591,0.0674,0.0,0.0,520,245,166,258,618,125,492,261,231,0,0
112393.34282588959,36927.43444061279,0.32855535312102696,0.0671,0.0701,0.067,0.0669,0.1167,0.0669,0.067,0.0828,0.0669,0.0,0.0,587,289,182,146,448,142,205,364,229,0,0
113967.8053073883,14447.194787979126,0.1267655786562957,0.0627,0.0627,0.1059,0.0624,0.0626,0.0823,0.1706,0.0936,0.1704,0.0,0.0,541,258,285,135,239,174,516,411,579,0,0
114564.49713897705,38030.8202457428,0.3319599107532239,0.0741,0.0607,0.1062,0.0603,0.0961,0.0604,0.0605,0.089,0.0607,0.0,0.0,639,249,286,130,368,127,183,391,206,0,0
114834.11210536957,14078.658786773682,0.12259997076352518,0.1645,0.0618,0.0605,0.0711,0.0604,0.0602,0.1281,0.1644,0.1064,0.0,0.0,1415,253,162,153,231,126,387,728,361,0,0
113955.88931751251,31118.23810005188,0.27307266246984296,0.0569,0.0567,0.0587,0.0566,0.0567,0.1544,0.0756,0.1546,0.0567,0.0,0.0,489,232,157,122,217,322,229,689,192,0,0
115015.811252594,14476.40214729309,0.12586445280554068,0.0624,0.0624,0.0623,0.1341,0.0623,0.1264,0.1284,0.0666,0.1693,0.0,0.0,530,255,165,288,237,262,390,297,573,0,0
115856.8617401123,14508.343441963196,0.12522644946579004,0.1679,0.0617,0.0617,0.0675,0.0617,0.1382,0.087,0.0616,0.1676,0.0,0.0,1425,254,163,145,234,288,264,272,564,0,0
116407.38191223145,14855.527655601501,0.12761671477846856,0.0967,0.0733,0.0634,0.0634,0.0634,0.0632,0.1239,0.1723,0.1528,0.0,0.0,823,298,169,136,241,131,374,763,515,0,0
116354.58276176453,16475.23317050934,0.14159505177584886,0.1113,0.0702,0.0702,0.1183,0.0727,0.0702,0.0701,0.0846,0.1908,0.0,0.0,949,284,188,253,277,146,211,375,643,0,0
117199.4534778595,36544.53546619415,0.3118148965865092,0.0571,0.057,0.0568,0.057,0.057,0.0653,0.0784,0.1458,0.1139,0.0,0.0,489,232,152,122,216,136,236,643,381,0,0
116880.43330097198,18581.71518421173,0.1589805466956393,0.06,0.06,0.0599,0.0601,0.0599,0.0914,0.1553,0.1313,0.1631,0.0,0.0,517,245,160,129,226,193,466,577,548,0,0
117214.91312122345,12969.212922096252,0.11064473433242676,0.0967,0.0595,0.0545,0.0544,0.0543,0.1481,0.1316,0.1483,0.142,0.0,0.0,834,243,146,116,206,312,393,655,476,0,0
117788.08961200714,14272.886471748352,0.12117427592860285,0.09,0.0598,0.0599,0.1039,0.0597,0.1625,0.1627,0.0934,0.0869,0.0,0.0,777,244,161,221,227,342,486,410,292,0,0
117793.33885765076,12649.965428352356,0.10739117806686344,0.1046,0.0528,0.053,0.144,0.053,0.1441,0.1441,0.0529,0.144,0.0,0.0,905,215,142,307,199,303,431,233,486,0,0
118275.45067596436,15047.737573623657,0.12722621209746632,0.0628,0.0626,0.0625,0.0625,0.0627,0.1703,0.0628,0.1561,0.1706,0.0,0.0,544,254,167,133,234,357,188,689,577,0,0
117680.56052970886,16723.72738647461,0.14211121455571796,0.0701,0.0702,0.0699,0.1109,0.1275,0.0781,0.0702,0.0701,0.1908,0.0,0.0,607,284,187,236,478,164,210,310,646,0,0
117393.5283908844,18906.309133529663,0.16105069327652763,0.0622,0.0669,0.062,0.0987,0.1503,0.0956,0.1692,0.0622,0.0718,0.0,0.0,543,271,166,209,565,201,505,275,243,0,0
117692.07959079742,14592.276249885559,0.12398690124791166,0.0614,0.0613,0.0611,0.069,0.0613,0.1669,0.1669,0.0613,0.1668,0.0,0.0,536,249,163,146,230,353,496,270,567,0,0
118175.8238992691,32275.356881141663,0.2731130261351305,0.0648,0.0648,0.0646,0.0963,0.0648,0.0648,0.1763,0.0657,0.0647,0.0,0.0,568,263,173,204,244,136,524,290,220,0,0
117923.77222728729,13829.747866630554,0.11727701383207942,0.0575,0.0573,0.1433,0.1324,0.0573,0.0781,0.1391,0.0676,0.15,0.0,0.0,505,233,384,280,215,165,413,300,511,0,0
118325.31461715698,12568.194715499878,0.10621729387464067,0.0839,0.0523,0.0523,0.142,0.1421,0.142,0.0848,0.0522,0.1423,0.0,0.0,736,211,141,302,529,300,252,229,483,0,0
116839.24361610413,17001.78613090515,0.14551434607679856,0.0623,0.0624,0.0622,0.062,0.063,0.1411,0.0624,0.1695,0.1695,0.0,0.0,546,252,167,133,235,299,185,742,576,0,0
118009.10680770874,13560.803003311157,0.11491319077101363,0.1377,0.0569,0.0569,0.1543,0.0568,0.1256,0.0853,0.0569,0.1547,0.0,0.0,1191,230,152,329,213,265,252,252,521,0,0
118058.84051036835,13162.47234249115,0.11149078108500629,0.1496,0.055,0.0547,0.1493,0.055,0.1073,0.1494,0.0548,0.1133,0.0,0.0,1294,222,146,318,207,226,442,243,382,0,0
117676.26929569244,16951.303387641907,0.14405031268494176,0.0827,0.1145,0.0714,0.0715,0.0716,0.1491,0.1198,0.0822,0.0931,0.0,0.0,720,460,190,152,268,316,353,366,314,0,0
118470.68896198273,27723.548192977905,0.23401187615169858,0.0579,0.0579,0.0965,0.0641,0.0578,0.1575,0.0576,0.1575,0.0592,0.0,0.0,503,232,257,135,216,333,170,703,200,0,0
119070.762591362,40807.78079032898,0.3427187321406253,0.0627,0.1045,0.1078,0.0623,0.0627,0.0625,0.0626,0.0695,0.0627,0.0,0.0,543,422,286,131,234,132,185,309,211,0,0
119402.72148323059,39299.9688873291,0.3291379660290955,0.0603,0.0606,0.1636,0.0661,0.0602,0.0603,0.0613,0.0602,0.0782,0.0,0.0,521,245,433,139,225,127,181,267,262,0,0
119091.40104007721,16611.236720085144,0.13948309092858058,0.0803,0.0768,0.1622,0.0686,0.1054,0.0836,0.0687,0.1459,0.069,0.0,0.0,692,311,430,145,394,177,202,646,232,0,0
118816.69162273407,37185.393275260925,0.31296438881947436,0.0573,0.0573,0.0572,0.0571,0.0647,0.0574,0.1229,0.156,0.0573,0.0,0.0,492,232,151,121,242,121,363,694,193,0,0
118388.14594936371,34392.91877269745,0.29050981833441153,0.053,0.0528,0.144,0.0528,0.0529,0.0778,0.0528,0.1441,0.0792,0.0,0.0,455,214,378,112,198,164,156,646,268,0,0
118930.98866081238,14638.81915473938,0.12308666832400472,0.1651,0.1485,0.0605,0.1195,0.0895,0.1016,0.0699,0.0605,0.0617,0.0,0.0,1404,599,159,252,336,213,206,272,208,0,0
119387.36767196655,15005.89076423645,0.1256907749693186,0.0802,0.0621,0.0619,0.0765,0.0621,0.1314,0.0621,0.169,0.169,0.0,0.0,681,252,161,161,233,275,182,763,569,0,0
119063.56276226044,21750.44854927063,0.1826793020859012,0.0694,0.085,0.0693,0.0691,0.0694,0.0693,0.128,0.0693,0.1886,0.0,0.0,587,344,179,145,260,146,375,313,637,0,0
118980.80009269714,16211.583959579468,0.13625378167695235,0.1116,0.0672,0.0672,0.0706,0.0673,0.0673,0.1622,0.1831,0.0674,0.0,0.0,944,271,174,147,252,142,474,835,228,0,0
119097.93975448608,14358.12280845642,0.12055727276269354,0.0597,0.1464,0.0594,0.0799,0.0595,0.0907,0.162,0.0597,0.1622,0.0,0.0,504,586,154,166,223,193,472,273,549,0,0
119038.51132202148,14766.850898742676,0.1240510380610824,0.0805,0.0622,0.1269,0.1412,0.08,0.0606,0.0986,0.1646,0.0614,0.0,0.0,682,248,329,293,300,129,288,753,208,0,0
118741.21125602722,16797.523871421814,0.14146330236772942,0.0699,0.1442,0.0696,0.0697,0.0699,0.1055,0.0697,0.0698,0.1902,0.0,0.0,591,575,180,145,263,224,204,320,644,0,0
118321.68168830872,14654.977935791016,0.1238570795029451,0.0611,0.061,0.0612,0.0875,0.0611,0.1663,0.0823,0.1296,0.1661,0.0,0.0,520,242,159,183,228,351,242,589,567,0,0
118339.23810577393,16631.628640174866,0.14054196145245748,0.0924,0.0694,0.0694,0.0691,0.0695,0.1888,0.1216,0.0694,0.1097,0.0,0.0,785,275,181,145,260,400,359,314,373,0,0
117919.86673927307,15782.380272865295,0.13383987541099376,0.0661,0.0662,0.066,0.1384,0.0659,0.0977,0.1371,0.066,0.1627,0.0,0.0,565,262,172,289,248,207,403,300,554,0,0
119079.33351325989,12861.492596626282,0.10800776437998884,0.0969,0.0529,0.0528,0.144,0.0528,0.144,0.144,0.0605,0.1441,0.0,0.0,825,210,137,301,198,307,421,274,489,0,0
119283.16144180298,16144.060907363892,0.13534232922926354,0.0671,0.0688,0.0917,0.1599,0.0671,0.0807,0.0893,0.1729,0.0671,0.0,0.0,570,273,238,335,251,172,261,789,227,0,0
118902.7471446991,15700.347381591797,0.1320436050353421,0.0652,0.0651,0.0651,0.1705,0.0651,0.1121,0.1353,0.0651,0.1244,0.0,0.0,554,258,169,356,245,239,395,299,418,0,0
117662.9088306427,14187.44967842102,0.12057707751252035,0.1463,0.1089,0.0593,0.0595,0.0595,0.1617,0.063,0.0596,0.1617,0.0,0.0,1247,431,155,124,221,346,185,273,547,0,0
117467.78480529785,15136.632581710815,0.128857734116632,0.0636,0.0636,0.0635,0.0632,0.0635,0.173,0.1442,0.0637,0.1728,0.0,0.0,541,253,167,132,239,368,422,291,585,0,0
117532.61505317688,15873.208993911743,0.1350536528667384,0.067,0.0669,0.0669,0.0993,0.0668,0.1821,0.0668,0.0668,0.1822,0.0,0.0,570,267,176,207,252,389,195,306,614,0,0
118137.74349975586,14341.122425079346,0.12139323132669266,0.06,0.0599,0.0599,0.1119,0.0599,0.163,0.0974,0.1035,0.163,0.0,0.0,510,238,158,233,227,347,283,474,550,0,0
117976.00716972351,20363.31200027466,0.17260553640351162,0.0681,0.0784,0.0865,0.1852,0.1173,0.0678,0.0878,0.0681,0.0681,0.0,0.0,582,311,229,386,446,145,255,312,228,0,0
119540.69445610046,13790.50315284729,0.11536241457850696,0.0828,0.0765,0.0565,0.1341,0.0807,0.0961,0.1541,0.0568,0.1471,0.0,0.0,700,305,148,279,306,205,446,260,493,0,0
119528.85138320923,14308.477827072144,0.11970731469006755,0.1582,0.0615,0.0579,0.158,0.0582,0.0578,0.1581,0.1125,0.058,0.0,0.0,1340,245,152,329,221,123,457,519,194,0,0
120165.95388412476,34333.93353366852,0.2857209752337713,0.0578,0.0622,0.0576,0.1257,0.0576,0.0576,0.12,0.0577,0.1181,0.0,0.0,489,247,151,262,219,123,346,265,396,0,0
120488.52662181854,13342.197297096252,0.11073417254884246,0.119,0.0544,0.0542,0.148,0.0543,0.1379,0.1479,0.0545,0.119,0.0,0.0,1005,214,142,308,207,295,426,252,398,0,0
120925.50108718872,17771.507305145264,0.1469624450208546,0.0624,0.1009,0.0774,0.0624,0.0623,0.1696,0.0622,0.0863,0.1695,0.0,0.0,528,397,204,130,238,362,179,399,563,0,0
121393.07058906555,20164.581413269043,0.16610982254110115,0.0702,0.0701,0.0853,0.0698,0.1047,0.1908,0.0701,0.0815,0.0914,0.0,0.0,595,276,224,145,400,406,201,380,303,0,0
121539.73280143738,26264.254486083984,0.21609603609210315,0.0677,0.0841,0.0676,0.0675,0.0676,0.1019,0.0678,0.1844,0.0752,0.0,0.0,575,332,178,141,258,216,195,857,249,0,0
121539.10598087311,41599.04873275757,0.34226883929279606,0.0627,0.0716,0.1108,0.0625,0.0625,0.0623,0.0626,0.1003,0.0626,0.0,0.0,533,283,291,130,238,133,180,465,207,0,0
