window,best_agent_path,status,Annual return,Cumulative returns,Annual volatility,Sharpe ratio,Calmar ratio,Stability,Max drawdown,Omega ratio,Sortino ratio,Skew,Kurtosis,Tail ratio,Daily value at risk (95%),Portfolio turnover,mean_reward,std_reward,n_eval_episodes,final_portfolio_value_first_episode
1,../models/sliding_window_jules/20250531_205413/agent_win1_seed0_valrew0.94.zip,completed,-0.0136138887051519,-0.010227891285999546,0.11287923825024124,-0.24218885407465138,-0.2959433792822436,0.8985700924498159,-0.04600166673155483,0.961026191085054,-0.3871844855323953,0.08620512658961246,0.5085734993078597,1.2229594977637874,-0.010403084798213391,,-0.14644622867117363,0.0,1.0,98977.21087140005
2,../models/sliding_window_jules/20250531_205413/agent_win2_seed3_valrew0.10.zip,completed,0.0257492772058614,0.019456134240499523,0.10605036983949467,0.10423545782037345,0.46144547351441667,0.9041179563505012,-0.055801343135413656,1.0168103518826235,0.16003076374470915,-0.26329324451356545,0.6404627057807439,0.9455245664454488,-0.011435571565433188,,2.5734197213743237,0.0,1.0,101945.61342404995
