date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-01-02,100000.0,11985.55679512024,0.11985556795120239,0.0593,0.0591,0.0591,0.0591,0.0593,0.1611,0.1611,0.101,0.1612,0.0,0.0,545,234,178,141,230,349,522,430,540,0,0
2013-01-03,99848.89151954651,12399.568532943726,0.12418333688277726,0.1071,0.167,0.1048,0.1274,0.0955,0.0615,0.0897,0.0614,0.0614,0.0,0.0,985,664,315,303,371,133,290,261,207,0,0
2013-01-04,100269.91561412811,23793.279914855957,0.23729231015233312,0.0624,0.0783,0.0622,0.1068,0.0848,0.0745,0.062,0.1695,0.0622,0.0,0.0,569,314,187,254,330,160,200,720,208,0,0
2013-01-07,99917.02947711945,17419.27517414093,0.17433740039409265,0.0586,0.1592,0.0583,0.0585,0.0907,0.1209,0.0586,0.0618,0.1591,0.0,0.0,534,637,174,139,354,261,189,264,531,0,0
2013-01-08,99720.3698797226,25277.213832855225,0.2534809474066658,0.0685,0.1068,0.0685,0.0904,0.1098,0.0875,0.0684,0.0685,0.0782,0.0,0.0,625,428,204,215,429,189,222,293,260,0,0
2013-01-09,99936.3282213211,28361.045944213867,0.2837911543178262,0.0761,0.0913,0.062,0.0618,0.0991,0.1185,0.0662,0.0619,0.0794,0.0,0.0,697,366,183,147,387,257,213,266,263,0,0
2013-01-10,100415.05834388733,12989.433526992798,0.12935742647789356,0.0639,0.0639,0.0638,0.0639,0.0638,0.1458,0.1348,0.0967,0.1738,0.0,0.0,581,256,188,152,249,315,434,416,576,0,0
2013-01-11,100394.9529914856,11491.007789611816,0.11445802251221093,0.0695,0.1524,0.056,0.1027,0.1514,0.0561,0.1523,0.089,0.0561,0.0,0.0,633,610,165,244,588,121,492,382,186,0,0
2013-01-14,100396.78960037231,12768.536861419678,0.12718072870900174,0.0631,0.1711,0.0629,0.0705,0.0628,0.1711,0.064,0.0628,0.1447,0.0,0.0,576,689,185,167,243,369,206,270,480,0,0
2013-01-15,100503.21236419678,12738.949541091919,0.12675166535900734,0.0623,0.0646,0.0675,0.1036,0.0621,0.1642,0.0841,0.1199,0.145,0.0,0.0,567,262,199,244,240,353,270,515,481,0,0
