date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-02-15,103696.32964801788,19013.38157272339,0.18335636022279234,0.0922,0.0901,0.0939,0.0901,0.0901,0.0899,0.0901,0.0903,0.0901,0.0,0.0,835,370,275,212,345,188,286,386,306,0,0
2013-02-19,104257.96468067169,19175.948570251465,0.1839279006547351,0.0923,0.0902,0.0933,0.0899,0.0902,0.09,0.0899,0.0901,0.0901,0.0,0.0,833,370,273,212,344,187,285,384,309,0,0
2013-02-20,103161.62348842621,18996.131791114807,0.18413951960775413,0.0918,0.0902,0.0927,0.0903,0.0902,0.09,0.0903,0.0902,0.0902,0.0,0.0,832,371,270,214,341,189,287,381,315,0,0
2013-02-21,102659.93913555145,18784.21002292633,0.18297507461137097,0.0919,0.0903,0.0924,0.0904,0.0904,0.0903,0.0904,0.0905,0.0904,0.0,0.0,836,373,269,215,339,190,288,382,317,0,0
2013-02-22,103426.64609622955,18916.07988166809,0.1828936796816201,0.0916,0.0905,0.0921,0.0903,0.0905,0.0906,0.0904,0.0905,0.0906,0.0,0.0,829,372,269,215,340,190,288,381,316,0,0
2013-02-25,101923.91418647766,18725.90090751648,0.18372431099198172,0.0921,0.0903,0.0907,0.0902,0.0911,0.0904,0.0905,0.0905,0.0904,0.0,0.0,844,371,264,215,342,192,290,379,318,0,0
2013-02-26,102435.88711357117,18824.3986492157,0.18376761484327261,0.0919,0.0904,0.0905,0.0902,0.0917,0.0904,0.0903,0.0906,0.0903,0.0,0.0,842,371,264,214,345,191,289,380,316,0,0
2013-02-27,103537.97973060608,18970.18772506714,0.18321960477136395,0.0908,0.0919,0.0905,0.0902,0.0919,0.0903,0.0904,0.0904,0.0904,0.0,0.0,828,378,264,213,347,190,287,380,314,0,0
2013-02-28,103558.78714752197,19074.306906700134,0.184188202972369,0.0921,0.0907,0.0904,0.0902,0.0911,0.0901,0.0903,0.0905,0.0905,0.0,0.0,841,374,264,212,344,190,287,379,314,0,0
2013-03-01,103745.45307826996,18975.589804649353,0.18290526708995491,0.0905,0.0922,0.0902,0.0902,0.0925,0.0901,0.0903,0.091,0.0901,0.0,0.0,826,380,262,212,349,190,288,381,313,0,0
2013-03-04,104129.95730686188,19148.4800863266,0.18389021355206844,0.0916,0.0911,0.0904,0.0902,0.091,0.0905,0.0904,0.0903,0.0905,0.0,0.0,832,376,262,211,342,192,290,376,315,0,0
2013-03-05,104856.85819911957,19407.662402153015,0.18508720111848603,0.0916,0.0903,0.0902,0.0901,0.091,0.0905,0.0904,0.0904,0.0905,0.0,0.0,831,370,261,210,343,192,288,377,315,0,0
2013-03-06,104993.54708003998,19308.40579509735,0.1839008808834502,0.0916,0.0906,0.0906,0.0903,0.0909,0.0904,0.0906,0.0905,0.0906,0.0,0.0,826,372,262,211,344,192,289,378,313,0,0
2013-03-07,105134.56487941742,19367.339519500732,0.18421476839433182,0.092,0.0904,0.0908,0.0904,0.0905,0.0903,0.0906,0.0904,0.0904,0.0,0.0,825,371,263,211,343,191,289,380,312,0,0
2013-03-08,105547.88202190399,19446.455059051514,0.18424296808737345,0.0912,0.0905,0.0906,0.0905,0.0911,0.0904,0.0904,0.0905,0.0905,0.0,0.0,819,372,263,210,346,191,287,381,311,0,0
2013-03-11,105839.27666473389,19497.446365356445,0.18421749448570335,0.092,0.0905,0.0908,0.0905,0.0904,0.0902,0.0905,0.0905,0.0904,0.0,0.0,822,372,263,210,344,191,287,381,310,0,0
2013-03-12,105695.54534339905,19459.157373428345,0.18410574741070312,0.0916,0.0905,0.0906,0.0904,0.0907,0.0904,0.0904,0.0906,0.0906,0.0,0.0,822,373,261,210,345,191,288,382,310,0,0
2013-03-13,105838.23868942261,19508.824434280396,0.18432680547082925,0.0914,0.0906,0.0909,0.0903,0.0906,0.0906,0.0904,0.0904,0.0906,0.0,0.0,819,374,262,209,344,192,287,380,311,0,0
2013-03-14,106277.64728355408,19597.85835456848,0.18440244826158425,0.0918,0.0904,0.0906,0.0905,0.0905,0.0905,0.0905,0.0905,0.0905,0.0,0.0,821,372,262,210,344,190,287,381,310,0,0
2013-03-15,106242.34987926483,19521.939938545227,0.18374913545050736,0.0912,0.0907,0.0904,0.0906,0.0912,0.0904,0.0905,0.0906,0.0906,0.0,0.0,812,375,262,211,348,190,287,379,310,0,0
2013-03-18,105727.88831043243,19399.976981163025,0.18348968556150366,0.0913,0.0907,0.0906,0.0903,0.0916,0.0906,0.0904,0.0906,0.0904,0.0,0.0,817,373,263,211,349,191,287,379,310,0,0
2013-03-19,105551.3707742691,19456.94176387787,0.18433623003805655,0.0916,0.0905,0.0905,0.0903,0.0912,0.0902,0.0905,0.0905,0.0904,0.0,0.0,823,372,262,212,344,192,287,377,311,0,0
2013-03-20,106152.67003917694,19509.860808372498,0.18379058012551305,0.092,0.0904,0.0911,0.0904,0.0905,0.0902,0.0904,0.0906,0.0906,0.0,0.0,826,372,263,211,340,192,288,377,311,0,0
2013-03-21,105405.76231479645,19403.485058784485,0.18408372211033,0.0912,0.0906,0.0908,0.0903,0.0911,0.0904,0.0904,0.0906,0.0905,0.0,0.0,823,374,262,211,341,192,289,376,314,0,0
2013-03-22,105980.43627929688,19527.26554584503,0.18425349273316452,0.0917,0.0904,0.0907,0.0904,0.0906,0.0906,0.0903,0.0905,0.0904,0.0,0.0,827,373,261,210,338,192,288,377,315,0,0
2013-03-25,105664.57006835938,19385.663328170776,0.18346417645601815,0.0921,0.0902,0.0938,0.0901,0.09,0.0901,0.0901,0.0901,0.09,0.0,0.0,830,372,270,209,335,191,289,375,315,0,0
2013-03-26,106346.31685447693,19468.88557624817,0.1830706144989409,0.0925,0.09,0.0943,0.09,0.09,0.09,0.09,0.0901,0.0901,0.0,0.0,834,371,270,209,334,190,289,374,315,0,0
2013-03-27,106393.56554794312,19484.342945098877,0.1831345988335999,0.0923,0.0899,0.0951,0.09,0.0899,0.0897,0.0899,0.09,0.09,0.0,0.0,836,372,271,209,334,189,289,372,315,0,0
