date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2015-01-02,100000.0,18166.38242149353,0.1816638242149353,0.094,0.0977,0.0907,0.0885,0.093,0.0884,0.0887,0.0887,0.0886,0.0,0.0,571,269,157,139,254,169,190,263,225,0,0
2015-01-05,98465.07988166809,17675.363389968872,0.17950895293245595,0.0919,0.1024,0.0888,0.0888,0.0945,0.0886,0.0885,0.0886,0.0885,0.0,0.0,561,282,152,140,256,174,191,262,227,0,0
2015-01-06,97770.03856563568,17456.854435920715,0.17855014370482686,0.09,0.1044,0.0885,0.0885,0.0965,0.0884,0.0884,0.0883,0.0883,0.0,0.0,554,289,151,140,260,175,192,259,227,0,0
2015-01-07,98715.98577594757,17462.88608264923,0.1769002856567139,0.0925,0.1101,0.0873,0.0878,0.095,0.0878,0.0873,0.0876,0.0877,0.0,0.0,569,305,147,138,254,175,190,257,225,0,0
2015-01-08,100144.16264438629,17672.518303871155,0.17647077809843578,0.0924,0.1127,0.087,0.0872,0.0966,0.087,0.0869,0.087,0.0869,0.0,0.0,568,310,146,137,258,172,188,257,221,0,0
2015-01-09,99465.50384235382,17533.26172351837,0.1762747992641491,0.0946,0.1109,0.0874,0.0874,0.0942,0.0874,0.087,0.0874,0.0874,0.0,0.0,586,304,147,138,252,173,189,258,222,0,0
2015-01-12,98837.93541622162,17492.56095314026,0.17698225766732598,0.093,0.11,0.0874,0.0875,0.0956,0.0874,0.0874,0.0874,0.0874,0.0,0.0,577,303,146,138,255,177,190,257,221,0,0
2015-01-13,98600.34049892426,17645.513562202454,0.17895996578627402,0.0918,0.104,0.0884,0.0883,0.0955,0.0883,0.0884,0.0882,0.0882,0.0,0.0,570,286,148,139,254,180,192,258,225,0,0
2015-01-14,98218.72120761871,17565.21945667267,0.17883779426879928,0.0929,0.1063,0.088,0.0876,0.0948,0.088,0.0878,0.0879,0.0879,0.0,0.0,583,293,147,139,252,178,191,254,226,0,0
2015-01-15,97684.39716911316,17398.385266304016,0.17810812955300925,0.0923,0.1045,0.0881,0.0882,0.0974,0.0878,0.0878,0.088,0.0878,0.0,0.0,583,290,148,141,257,179,191,251,225,0,0
2015-01-16,98793.72656917572,17720.773884773254,0.1793714489792538,0.0933,0.1057,0.0876,0.0877,0.0952,0.0877,0.0879,0.0878,0.0878,0.0,0.0,589,294,146,140,252,175,192,251,224,0,0
2015-01-20,98939.01798820496,18278.47986125946,0.1847449088633418,0.0912,0.0978,0.0922,0.0883,0.0927,0.0881,0.0884,0.0883,0.0882,0.0,0.0,579,270,154,142,245,176,192,252,225,0,0
2015-01-21,99516.52986717224,17947.228545188904,0.18034419577474836,0.0921,0.0995,0.0901,0.089,0.093,0.0889,0.089,0.0889,0.089,0.0,0.0,587,276,151,143,246,175,193,253,226,0,0
2015-01-22,100529.55420398712,18011.348492622375,0.17916471066881567,0.0914,0.1038,0.0885,0.0885,0.0942,0.0884,0.0886,0.0887,0.0888,0.0,0.0,574,286,148,141,249,175,191,256,225,0,0
2015-01-23,100008.02612018585,17930.903882026672,0.17929464841629802,0.0921,0.1028,0.0902,0.0882,0.0928,0.0887,0.0884,0.0887,0.0886,0.0,0.0,582,282,151,140,247,176,191,254,227,0,0
2015-01-26,100276.98241519928,17855.35779094696,0.17806038196299542,0.0947,0.1083,0.088,0.0878,0.0915,0.0877,0.0878,0.0881,0.088,0.0,0.0,597,299,147,139,244,172,190,253,225,0,0
2015-01-27,99452.36050891876,17763.1636800766,0.1786097744606436,0.0938,0.1089,0.0887,0.0872,0.0923,0.0874,0.0878,0.0875,0.0877,0.0,0.0,593,307,148,138,247,170,191,249,224,0,0
2015-01-28,98267.10057640076,17518.755630493164,0.1782769159539074,0.0921,0.1046,0.0885,0.0884,0.0942,0.0884,0.0885,0.0885,0.0884,0.0,0.0,586,292,148,140,252,177,192,251,227,0,0
2015-01-29,99063.95390892029,17699.41777420044,0.1786665792733585,0.0947,0.1066,0.0879,0.0876,0.0927,0.088,0.0879,0.0879,0.088,0.0,0.0,602,297,147,138,248,177,190,248,225,0,0
2015-01-30,98092.71731185913,17630.821744918823,0.1797362967208505,0.0926,0.1042,0.088,0.0881,0.0941,0.0881,0.0883,0.0883,0.0885,0.0,0.0,593,291,148,139,254,174,192,252,225,0,0
2015-02-02,99088.66571331024,17787.024371147156,0.17950614475534193,0.0924,0.1067,0.0876,0.0874,0.0954,0.0879,0.0877,0.0877,0.0877,0.0,0.0,588,298,148,138,257,170,190,252,223,0,0
2015-02-03,100291.19592952728,18160.702258110046,0.18107972579039966,0.0909,0.1005,0.0883,0.0888,0.0955,0.0887,0.0886,0.0887,0.0889,0.0,0.0,576,281,150,139,258,169,191,257,224,0,0
2015-02-04,99859.54800701141,18200.279704093933,0.18225878313424812,0.0928,0.1029,0.0876,0.0878,0.0952,0.0876,0.0878,0.088,0.0879,0.0,0.0,587,286,150,136,256,169,190,257,222,0,0
2015-02-05,100793.04278755188,18121.98811340332,0.17979403748729192,0.0921,0.1051,0.0877,0.0876,0.0955,0.088,0.0882,0.088,0.088,0.0,0.0,582,292,149,136,258,169,191,257,219,0,0
2015-02-06,100291.71152496338,18237.142488479614,0.1818409738070952,0.0912,0.0995,0.0897,0.0885,0.0945,0.0885,0.0889,0.0888,0.0886,0.0,0.0,569,276,153,137,255,169,192,269,220,0,0
2015-02-09,99916.49839782715,17969.292251586914,0.17984309438107457,0.0938,0.1005,0.0901,0.0885,0.0915,0.0889,0.089,0.089,0.0889,0.0,0.0,586,278,155,137,248,169,192,271,220,0,0
2015-02-10,100800.2967338562,18114.71216583252,0.1797089170646088,0.0936,0.0996,0.089,0.0888,0.0933,0.0891,0.0887,0.089,0.0891,0.0,0.0,585,274,152,137,252,171,192,268,221,0,0
2015-02-11,100625.67557144165,18252.79432296753,0.18139301146861384,0.0934,0.0991,0.0899,0.0883,0.0927,0.0886,0.0889,0.0889,0.0887,0.0,0.0,583,271,153,136,249,171,192,273,220,0,0
2015-02-12,101348.91624832153,18421.347831726074,0.1817616656757408,0.0948,0.1005,0.0896,0.0881,0.0925,0.0881,0.0882,0.0882,0.0884,0.0,0.0,590,273,153,135,249,169,190,274,217,0,0
2015-02-13,101621.55434036255,18587.694749832153,0.18291094709667713,0.0937,0.099,0.0914,0.0884,0.0907,0.0881,0.0888,0.0885,0.0885,0.0,0.0,585,268,156,135,246,166,191,280,216,0,0
2015-02-17,101748.37334442139,18545.327640533447,0.18226657617175795,0.0918,0.0941,0.0908,0.0894,0.0925,0.0899,0.0897,0.0899,0.0897,0.0,0.0,572,255,154,137,251,169,193,285,219,0,0
2015-02-18,101940.73489761353,18642.255207061768,0.18287346295654566,0.0917,0.0933,0.0913,0.0898,0.0921,0.0897,0.0896,0.0899,0.0898,0.0,0.0,576,253,155,138,249,171,192,279,219,0,0
2015-02-19,101814.10382461548,18717.083740234375,0.18383586396317292,0.093,0.0974,0.0934,0.0882,0.0905,0.0884,0.0885,0.0884,0.0885,0.0,0.0,586,263,158,135,246,169,189,277,215,0,0
2015-02-20,102185.93576431274,18683.157968521118,0.1828349256556497,0.0922,0.0953,0.0922,0.0892,0.0919,0.0892,0.0889,0.089,0.0893,0.0,0.0,579,257,155,136,250,172,189,280,217,0,0
2015-02-23,102205.51301193237,18652.879062652588,0.1825036489027249,0.0912,0.095,0.0926,0.0911,0.0906,0.0888,0.0908,0.0886,0.0887,0.0,0.0,574,256,155,139,246,172,194,277,216,0,0
2015-02-24,102512.21799468994,18513.263849258423,0.18059568128959416,0.0934,0.0954,0.094,0.0893,0.0899,0.0893,0.0895,0.0893,0.0892,0.0,0.0,587,257,158,136,244,173,191,278,217,0,0
2015-02-25,102340.4076499939,18616.025638580322,0.1819029850090834,0.0931,0.0935,0.0935,0.0894,0.0905,0.0894,0.0895,0.0896,0.0896,0.0,0.0,584,253,157,135,246,172,191,283,218,0,0
2015-02-26,102058.56281661987,18531.1118144989,0.18157331734913648,0.0901,0.0891,0.097,0.0947,0.0891,0.089,0.0917,0.089,0.0888,0.0,0.0,565,239,162,143,241,174,196,282,217,0,0
2015-02-27,101854.29697608948,18673.77778816223,0.18333814421738084,0.0906,0.089,0.0962,0.0928,0.0892,0.0893,0.0914,0.089,0.0892,0.0,0.0,569,239,161,140,240,175,196,282,218,0,0
2015-03-02,102119.77709197998,18652.76029396057,0.18265570906172174,0.0909,0.0887,0.0986,0.093,0.0884,0.0884,0.092,0.0886,0.0887,0.0,0.0,568,237,164,139,238,175,196,287,216,0,0
2015-03-03,101861.09127044678,18590.16241455078,0.18250503880027047,0.0881,0.088,0.0979,0.0956,0.0879,0.088,0.094,0.0878,0.0901,0.0,0.0,551,236,164,143,237,173,201,282,220,0,0
2015-03-04,101536.0348815918,18394.345113754272,0.18116075869227308,0.088,0.0879,0.0987,0.0961,0.088,0.0876,0.0945,0.0879,0.0901,0.0,0.0,552,236,164,144,238,172,203,283,220,0,0
2015-03-05,101620.12899589539,18558.300813674927,0.18262425955417286,0.0886,0.0885,0.0984,0.0954,0.0886,0.0886,0.0917,0.0889,0.0888,0.0,0.0,554,238,163,143,239,175,197,284,218,0,0
2015-03-06,100274.86009407043,18658.888946533203,0.1860774368473695,0.089,0.0889,0.0984,0.0929,0.0891,0.0891,0.0889,0.0889,0.0888,0.0,0.0,553,239,164,139,242,177,191,289,218,0,0
2015-03-09,100569.19039726257,18755.786420822144,0.18649634492168154,0.089,0.0891,0.0963,0.0931,0.089,0.0887,0.089,0.0903,0.0891,0.0,0.0,552,239,160,139,241,178,190,294,219,0,0
2015-03-10,99371.65686225891,18242.011618614197,0.18357358823049336,0.0896,0.0894,0.0951,0.0934,0.0895,0.0896,0.0893,0.091,0.0896,0.0,0.0,561,242,158,140,243,180,192,293,221,0,0
2015-03-11,99193.26333141327,18123.286662101746,0.18270682961150575,0.0911,0.089,0.0977,0.0931,0.089,0.089,0.0903,0.089,0.0892,0.0,0.0,566,242,162,140,243,178,194,288,220,0,0
2015-03-12,100229.14773845673,18189.666838645935,0.181480809216407,0.0895,0.0894,0.0955,0.0947,0.0897,0.0895,0.0915,0.0894,0.0894,0.0,0.0,550,244,158,141,244,182,196,287,220,0,0
2015-03-13,99658.48418331146,18250.4736661911,0.18313015510672673,0.0889,0.089,0.0983,0.0945,0.0888,0.0887,0.0907,0.089,0.0891,0.0,0.0,547,243,162,141,242,180,195,287,220,0,0
2015-03-16,100716.01532268524,18357.821000099182,0.18227310662839807,0.0925,0.0895,0.097,0.0912,0.0896,0.0894,0.0893,0.0896,0.0896,0.0,0.0,568,244,158,136,244,181,191,287,224,0,0
2015-03-17,100367.300740242,18290.6303358078,0.18223694570749993,0.0898,0.0898,0.0946,0.0937,0.0908,0.0899,0.0897,0.0898,0.0897,0.0,0.0,551,244,154,140,248,182,192,287,226,0,0
2015-03-18,101558.02020549774,18513.257742881775,0.18229242462014417,0.0928,0.0948,0.0935,0.0894,0.0907,0.0889,0.0893,0.0892,0.0892,0.0,0.0,573,257,152,134,249,177,191,281,224,0,0
2015-03-19,100999.01648616791,18447.15779399872,0.18264690524511304,0.0939,0.0954,0.0933,0.0885,0.0904,0.089,0.0892,0.0889,0.0889,0.0,0.0,582,258,150,132,248,179,191,281,226,0,0
2015-03-20,101793.72935771942,18743.977633476257,0.18413685942880553,0.0927,0.0956,0.0938,0.0894,0.0901,0.0881,0.0894,0.0883,0.0884,0.0,0.0,571,259,151,133,246,176,192,279,225,0,0
2015-03-23,101611.11572551727,18426.273142814636,0.1813411161884064,0.0936,0.0973,0.0925,0.0887,0.09,0.0889,0.0898,0.0889,0.089,0.0,0.0,579,263,149,132,245,178,194,280,226,0,0
2015-03-24,101099.66223812103,18615.72662639618,0.18413243144720282,0.0909,0.0934,0.0934,0.0907,0.0907,0.0888,0.0899,0.089,0.0891,0.0,0.0,564,252,151,135,247,178,194,282,226,0,0
2015-03-25,100122.01331996918,18017.891047477722,0.17995933611418982,0.0938,0.0984,0.0938,0.0888,0.0903,0.0888,0.0888,0.0888,0.0886,0.0,0.0,586,270,153,133,244,174,193,282,225,0,0
2015-03-26,99915.55281734467,18146.612656593323,0.1816194991160895,0.0922,0.0972,0.0913,0.0891,0.0912,0.0893,0.0892,0.0895,0.0894,0.0,0.0,575,266,149,134,247,175,194,286,226,0,0
2015-03-27,100088.760263443,18219.48495197296,0.18203327630412816,0.0919,0.0964,0.0912,0.0894,0.0923,0.089,0.0894,0.0892,0.0892,0.0,0.0,575,264,148,134,249,176,194,284,226,0,0
2015-03-30,101165.15790081024,18339.05300617218,0.18127835103221146,0.0927,0.0998,0.0887,0.0887,0.0926,0.0889,0.0892,0.089,0.089,0.0,0.0,578,273,144,133,250,174,193,283,225,0,0
2015-03-31,100483.0997133255,18234.608414649963,0.18146940596650196,0.0924,0.0973,0.0908,0.0889,0.0931,0.089,0.0889,0.089,0.0891,0.0,0.0,576,267,149,133,252,174,193,281,226,0,0
2015-04-01,100313.95936870575,18169.31801891327,0.18112452278083868,0.0941,0.0988,0.0906,0.0887,0.0915,0.0886,0.0889,0.0889,0.0888,0.0,0.0,586,271,150,133,247,173,194,280,224,0,0
2015-04-02,100576.27385234833,18247.218821525574,0.18142667373334515,0.0916,0.1003,0.0895,0.0886,0.093,0.089,0.0887,0.0889,0.089,0.0,0.0,569,276,148,132,250,174,194,280,225,0,0
2015-04-06,101244.05219364166,18232.94322490692,0.1800890307119887,0.0933,0.0984,0.092,0.0891,0.0909,0.089,0.0888,0.0892,0.0891,0.0,0.0,583,270,153,133,244,172,194,279,225,0,0
2015-04-07,100967.52066898346,18158.03634929657,0.17984037073492878,0.0941,0.1032,0.0883,0.0881,0.093,0.0883,0.0884,0.0884,0.0884,0.0,0.0,589,283,146,132,250,170,193,279,223,0,0
2015-04-08,101167.21684932709,18291.974818229675,0.18080931143408582,0.092,0.0953,0.0925,0.0895,0.0918,0.0894,0.0895,0.0896,0.0897,0.0,0.0,575,261,152,133,247,174,195,284,226,0,0
2015-04-09,101489.13363742828,18322.604130744934,0.18053759524840127,0.0936,0.1,0.0917,0.0886,0.0907,0.0885,0.0887,0.0889,0.0889,0.0,0.0,586,274,150,132,244,170,193,284,224,0,0
2015-04-10,101909.6782617569,18539.91958141327,0.18192501338089934,0.0927,0.0963,0.0914,0.0892,0.0919,0.089,0.0891,0.0892,0.0892,0.0,0.0,583,264,149,133,248,171,192,284,225,0,0
2015-04-13,101470.43036746979,18528.224221229553,0.18259727640979317,0.0933,0.095,0.0944,0.0891,0.0897,0.0891,0.0891,0.089,0.0888,0.0,0.0,582,260,154,133,242,172,193,285,224,0,0
2015-04-14,101728.94189739227,18683.861981391907,0.18366318997239908,0.0918,0.093,0.0949,0.0902,0.09,0.0889,0.0894,0.0892,0.0889,0.0,0.0,574,256,155,135,243,169,194,285,224,0,0
2015-04-15,102188.0465631485,18726.837502479553,0.18325859170727027,0.0909,0.0916,0.0941,0.0917,0.0901,0.089,0.0906,0.0893,0.0894,0.0,0.0,569,251,154,138,245,166,197,286,224,0,0
2015-04-16,102096.87564945221,18586.482855796814,0.18204751847268244,0.0921,0.0906,0.0978,0.0907,0.0887,0.0883,0.0928,0.0885,0.0885,0.0,0.0,575,249,160,136,240,165,202,285,222,0,0
2015-04-17,101239.65120983124,18375.433360099792,0.18150431318668334,0.0924,0.093,0.0935,0.0901,0.0908,0.0895,0.0897,0.0899,0.0896,0.0,0.0,580,257,153,136,246,167,196,288,225,0,0
2015-04-20,101972.30001735687,18517.51204586029,0.18159355082417866,0.0918,0.0943,0.0959,0.0898,0.0894,0.0892,0.0896,0.0893,0.0892,0.0,0.0,578,258,157,135,243,167,195,284,224,0,0
2015-04-21,101756.362906456,18481.17063999176,0.18162176901882182,0.0925,0.0948,0.0936,0.0894,0.0897,0.0895,0.0897,0.0897,0.0895,0.0,0.0,584,259,152,134,243,169,195,287,226,0,0
2015-04-22,102086.58532047272,18837.177947044373,0.18452157928399937,0.0927,0.0936,0.0923,0.0892,0.0902,0.0892,0.0893,0.0895,0.0894,0.0,0.0,583,254,150,134,245,168,194,287,226,0,0
2015-04-23,102317.39285755157,18668.530743598938,0.18245706054677976,0.0912,0.0897,0.0961,0.0921,0.0886,0.0886,0.0936,0.0886,0.089,0.0,0.0,574,243,156,138,242,166,204,283,225,0,0
2015-04-24,102555.36694812775,18911.883498191833,0.18440657043094993,0.091,0.0895,0.095,0.0918,0.0899,0.0895,0.0898,0.0896,0.0896,0.0,0.0,575,241,155,136,246,169,197,284,225,0,0
2015-04-27,102193.76843547821,18660.504618644714,0.18259924165949848,0.0921,0.0901,0.096,0.0913,0.089,0.0886,0.0928,0.0888,0.0887,0.0,0.0,582,241,159,136,244,167,203,284,220,0,0
2015-04-28,102442.77759456635,18555.596123695374,0.18113132579372368,0.0916,0.0894,0.098,0.0921,0.0892,0.0894,0.0905,0.0893,0.0894,0.0,0.0,577,239,162,138,245,168,198,284,222,0,0
2015-04-29,102137.93290996552,18682.145955085754,0.18291094623536241,0.0899,0.0896,0.0962,0.0937,0.0894,0.0893,0.0898,0.0895,0.0896,0.0,0.0,565,240,160,141,247,166,197,285,222,0,0
2015-04-30,101391.55623149872,18374.402356147766,0.1812222145421563,0.0912,0.0894,0.0974,0.0927,0.0894,0.0896,0.0897,0.0897,0.0897,0.0,0.0,573,241,163,140,246,166,197,287,222,0,0
2015-05-01,102264.96554279327,18569.79011440277,0.1815850620575641,0.0928,0.0935,0.0936,0.0898,0.0902,0.0896,0.0896,0.0897,0.0896,0.0,0.0,583,251,156,135,248,167,196,288,220,0,0
2015-05-04,102494.93514347076,18486.22725200653,0.1803623488919702,0.0925,0.0945,0.0952,0.0905,0.0894,0.0892,0.09,0.0893,0.0891,0.0,0.0,577,254,158,136,246,167,197,285,220,0,0
2015-05-05,101421.91273021698,18404.950558662415,0.18146917232393078,0.0918,0.0936,0.0938,0.0905,0.091,0.0896,0.0893,0.0894,0.0895,0.0,0.0,572,253,156,136,250,168,196,289,221,0,0
2015-05-06,101161.28106594086,18316.215693473816,0.18105954670082317,0.0926,0.0953,0.0943,0.089,0.0901,0.0894,0.0895,0.0895,0.0893,0.0,0.0,578,259,157,134,246,168,196,290,220,0,0
2015-05-07,101433.9075422287,18578.108233451843,0.18315481167594233,0.0907,0.0939,0.0927,0.0899,0.0904,0.0898,0.0897,0.0899,0.0899,0.0,0.0,564,254,154,135,247,171,196,291,221,0,0
2015-05-08,102496.46910762787,18518.139399528503,0.18067099833539893,0.0937,0.0987,0.0932,0.0886,0.0899,0.0887,0.0889,0.089,0.0887,0.0,0.0,580,266,154,133,246,168,194,289,217,0,0
2015-05-11,102053.46959972382,18368.66237926483,0.17999057211196023,0.0931,0.0997,0.0906,0.0893,0.091,0.089,0.0892,0.089,0.0891,0.0,0.0,576,269,149,134,249,171,194,290,218,0,0
2015-05-12,101793.6237745285,18423.36810016632,0.18098744712118542,0.0928,0.0979,0.0915,0.0887,0.0918,0.0891,0.0889,0.0892,0.0892,0.0,0.0,575,265,151,133,251,170,193,290,220,0,0
2015-05-13,101684.58029651642,18394.206336021423,0.1808947461098149,0.0926,0.0988,0.0911,0.0889,0.0911,0.089,0.0892,0.0893,0.0892,0.0,0.0,573,266,150,134,249,170,193,293,220,0,0
2015-05-14,102529.48252773285,18526.573523521423,0.18069508464075426,0.0924,0.0992,0.0916,0.0885,0.0921,0.0887,0.0888,0.089,0.089,0.0,0.0,571,265,150,134,250,171,192,291,219,0,0
2015-05-15,102768.65669727325,18502.474020957947,0.1800400493261373,0.0941,0.1005,0.0928,0.0884,0.0892,0.0889,0.0886,0.0887,0.0888,0.0,0.0,586,270,152,133,242,171,192,287,218,0,0
2015-05-18,102954.64688205719,18624.944155693054,0.18090435662442145,0.0924,0.0952,0.0931,0.0892,0.0914,0.0893,0.0895,0.0895,0.0894,0.0,0.0,573,255,152,134,249,172,194,289,221,0,0
2015-05-19,102820.42671489716,18742.838194847107,0.1822871076660446,0.0918,0.0947,0.0937,0.09,0.0898,0.0892,0.0903,0.0892,0.0891,0.0,0.0,565,254,152,135,245,174,196,287,221,0,0
2015-05-20,102774.32766819,18536.567978858948,0.18036185105199437,0.0933,0.099,0.0939,0.0886,0.09,0.0889,0.0886,0.0887,0.0887,0.0,0.0,576,265,152,133,246,173,193,285,220,0,0
2015-05-21,103016.8577337265,18727.097880363464,0.18178673172859197,0.0922,0.0958,0.093,0.09,0.0907,0.089,0.0898,0.0888,0.0888,0.0,0.0,572,256,151,135,248,172,195,286,220,0,0
2015-05-22,102835.435172081,18620.68227672577,0.18107262584698175,0.0934,0.0955,0.0954,0.0887,0.089,0.0888,0.09,0.0891,0.0889,0.0,0.0,578,255,155,133,244,172,196,287,220,0,0
2015-05-26,101930.63604831696,18644.122387886047,0.18290989942462832,0.0922,0.095,0.0922,0.0895,0.0906,0.0892,0.0894,0.0897,0.0893,0.0,0.0,572,255,150,134,248,174,195,288,222,0,0
2015-05-27,102590.77229785919,18512.598046302795,0.1804509083190624,0.0925,0.0995,0.0921,0.0889,0.0905,0.089,0.0889,0.0891,0.0889,0.0,0.0,571,264,149,133,248,175,194,287,221,0,0
2015-05-28,102500.48527431488,18541.64558315277,0.18089324683225705,0.0923,0.0968,0.0922,0.0889,0.0916,0.0892,0.0895,0.0894,0.0892,0.0,0.0,570,257,149,133,251,176,196,287,221,0,0
2015-05-29,102022.72885799408,18531.724555015564,0.1816430981846208,0.093,0.0946,0.0924,0.0893,0.0911,0.0896,0.0895,0.0894,0.0895,0.0,0.0,577,252,149,134,250,176,197,286,222,0,0
