date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2016-01-04,100000.0,17837.137367248535,0.17837137367248534,0.1011,0.103,0.0876,0.0879,0.0895,0.0879,0.0878,0.0889,0.088,0.0,0.0,637,272,145,127,231,215,199,279,249,0,0
2016-01-05,100216.90336894989,18078.542959213257,0.18039414860641678,0.0939,0.1025,0.0884,0.0883,0.091,0.0888,0.0887,0.089,0.0888,0.0,0.0,591,272,146,128,234,217,201,278,252,0,0
2016-01-06,99026.19875049591,17898.65203475952,0.18074663332131474,0.0933,0.0949,0.0888,0.0885,0.0934,0.0888,0.0889,0.0938,0.0889,0.0,0.0,589,252,146,128,238,223,202,290,256,0,0
2016-01-07,97264.87221336365,17462.0996799469,0.1795314102879961,0.0964,0.0934,0.0885,0.0883,0.0916,0.0886,0.0885,0.0965,0.0888,0.0,0.0,615,251,146,128,232,224,203,295,258,0,0
2016-01-08,96466.30024528503,17317.3789768219,0.17951739553387006,0.0944,0.0961,0.0885,0.088,0.0924,0.0886,0.0883,0.0956,0.0886,0.0,0.0,607,258,147,128,234,225,203,290,258,0,0
2016-01-11,96313.93579864502,17307.776012420654,0.17970167939771958,0.0905,0.0908,0.0888,0.0889,0.0946,0.0888,0.0885,0.1009,0.0886,0.0,0.0,580,242,149,128,237,230,203,304,262,0,0
2016-01-12,96802.39464950562,17376.228833198547,0.17950205566828187,0.0974,0.0979,0.0883,0.088,0.0911,0.0885,0.0883,0.0924,0.0886,0.0,0.0,623,259,147,126,228,230,202,281,263,0,0
2016-01-13,94985.62132167816,16983.088227272034,0.17879641140375482,0.0952,0.0937,0.0885,0.088,0.0931,0.0884,0.0883,0.0975,0.0885,0.0,0.0,613,250,149,128,233,231,203,291,264,0,0
2016-01-14,96273.52756786346,17225.2953042984,0.17892037135708197,0.0956,0.0957,0.0884,0.0882,0.0939,0.0882,0.0885,0.0939,0.0885,0.0,0.0,619,254,147,129,237,224,204,280,264,0,0
2016-01-15,94721.85329437256,17053.559450149536,0.18003827899303457,0.0986,0.093,0.0886,0.0884,0.0903,0.0886,0.0888,0.0946,0.0888,0.0,0.0,642,250,147,130,228,228,205,280,266,0,0
2016-01-19,94707.93794631958,16887.557321548462,0.17831195238481828,0.0964,0.0946,0.088,0.0881,0.0938,0.0879,0.088,0.0967,0.0881,0.0,0.0,628,254,146,129,234,231,203,282,267,0,0
2016-01-20,93694.05194664001,16849.897329330444,0.17983956269632442,0.0935,0.0923,0.0886,0.089,0.0945,0.0887,0.0886,0.0963,0.0887,0.0,0.0,615,247,145,130,236,237,205,284,268,0,0
2016-01-21,94181.5051870346,16993.25512123108,0.18043091462049002,0.0948,0.0927,0.0884,0.0889,0.0948,0.0887,0.0886,0.094,0.0887,0.0,0.0,629,248,146,129,237,231,205,279,267,0,0
2016-01-22,95768.1333322525,17231.86072731018,0.17993313775394312,0.1,0.1031,0.0877,0.0876,0.09,0.0876,0.0879,0.0884,0.0878,0.0,0.0,663,273,145,127,225,222,205,262,264,0,0
2016-01-25,94373.61770534515,16881.752702713013,0.17888211889281913,0.0934,0.1004,0.0888,0.0886,0.0929,0.0889,0.0889,0.0903,0.0888,0.0,0.0,623,265,146,128,231,233,207,266,272,0,0
2016-01-26,95560.00869560242,17654.867595672607,0.18475163236862566,0.0947,0.1016,0.0878,0.0874,0.093,0.0876,0.0877,0.0877,0.0876,0.0,0.0,629,269,145,126,232,224,203,260,267,0,0
2016-01-27,94910.07552051544,17188.00004196167,0.1810977385456444,0.0956,0.0958,0.0886,0.0887,0.0919,0.0886,0.0886,0.0923,0.0888,0.0,0.0,633,257,147,129,228,226,206,271,271,0,0
2016-01-28,95490.4300441742,17214.633893966675,0.18027601180561367,0.0982,0.108,0.0872,0.0872,0.0899,0.0871,0.0873,0.0873,0.0874,0.0,0.0,654,288,149,126,222,217,203,254,268,0,0
2016-01-29,97354.05816841125,17289.798246383667,0.17759709838160334,0.0968,0.1067,0.0875,0.0878,0.0908,0.0879,0.088,0.0891,0.0879,0.0,0.0,639,281,150,128,224,217,203,259,267,0,0
