date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC,purchases,sales
2017-01-18,100474.64846038818,14863.614562988281,0.1479339792748637,0.0924,0.0536,0.0536,0.0536,0.1459,0.0537,0.0535,0.1461,0.0535,0.1461,0.0,471,119,88,70,351,104,99,393,125,629,0,11832.030527114868,12586.288921356201
2017-01-19,100027.74736785889,16526.762769699097,0.16522178300107865,0.0596,0.0597,0.0595,0.0591,0.1622,0.0598,0.0596,0.0929,0.0598,0.1624,0.0,304,132,98,77,390,116,109,251,140,703,0,6872.9758224487305,8536.124029159546
2017-01-20,100390.44742012024,13362.361196517944,0.13310391117790618,0.1302,0.0625,0.0477,0.0475,0.1302,0.0475,0.127,0.0965,0.0477,0.1302,0.0,663,138,79,62,312,92,233,261,111,562,0,14509.404174804688,11345.002601623535
2017-01-23,100214.73984146118,16120.19206237793,0.16085649763577622,0.0749,0.0577,0.0578,0.0576,0.1575,0.0578,0.1026,0.0578,0.0578,0.1576,0.0,383,127,96,75,377,113,189,157,134,675,0,9462.181104660034,12220.01197052002
2017-01-24,100777.28728103638,8987.82673072815,0.08918504330905344,0.0577,0.0736,0.0577,0.057,0.1179,0.0576,0.1565,0.1413,0.1068,0.0845,0.0,293,162,97,74,282,112,287,386,243,364,0,20330.57297515869,13198.207643508911
2017-01-25,101249.28975486755,15768.463869094849,0.1557390072293004,0.0564,0.0562,0.0562,0.0563,0.1536,0.0561,0.0806,0.0565,0.1189,0.1535,0.0,283,123,94,73,369,109,147,155,270,668,0,11942.282066345215,18722.919204711914
2017-01-26,101192.85557174683,5725.018623352051,0.05657532432507501,0.1485,0.0542,0.0546,0.1098,0.0842,0.0546,0.148,0.1485,0.0866,0.0544,0.0,743,119,92,142,203,106,269,407,196,237,0,30797.98208618164,20754.536840438843
2017-01-27,100971.11831665039,12407.226829528809,0.12287896812848141,0.0563,0.1527,0.0659,0.0765,0.1529,0.0562,0.0562,0.0563,0.0781,0.126,0.0,282,333,110,99,370,110,102,154,177,552,0,25435.21809387207,32117.426300048828
2017-01-30,100448.65313339233,16780.88325881958,0.1670593157335335,0.0603,0.0604,0.06,0.0597,0.1639,0.06,0.0599,0.0846,0.0601,0.1641,0.0,303,132,100,77,395,119,109,230,137,719,0,8939.700714111328,13313.3571434021
2017-01-31,100726.47122192383,17090.127798080444,0.1696686838202335,0.0619,0.0617,0.0614,0.0618,0.168,0.0618,0.0619,0.0618,0.0618,0.1682,0.0,314,136,101,80,404,123,114,166,142,733,0,2091.6040935516357,2400.8486328125
2017-02-01,100370.43606376648,15244.234659194946,0.1518797293010674,0.1497,0.0551,0.0547,0.0549,0.1495,0.0546,0.0549,0.0702,0.0549,0.1496,0.0,756,120,89,71,361,109,101,191,125,657,0,9709.095703125,7863.202564239502
2017-02-02,100682.09272384644,13486.57561302185,0.1339520787476398,0.1318,0.0954,0.0484,0.0478,0.0512,0.0482,0.1315,0.1317,0.0484,0.1316,0.0,670,209,79,62,123,96,243,356,111,573,0,17973.538192749023,16215.879146575928
2017-02-03,101313.10304260254,5459.840770721436,0.05389076641375353,0.1416,0.0575,0.0918,0.104,0.0892,0.0518,0.1414,0.0755,0.1414,0.0519,0.0,710,126,150,136,214,103,261,205,326,226,0,25576.505043029785,17549.77020072937
2017-02-06,101069.2481880188,5536.371355056763,0.054778000769902524,0.1425,0.0641,0.0522,0.052,0.1425,0.052,0.1028,0.1425,0.1422,0.0524,0.0,716,140,85,68,343,104,189,387,328,229,0,13167.20986366272,13243.740447998047
2017-02-07,101030.9983882904,14226.934732437134,0.14081752095291628,0.0512,0.0828,0.0768,0.0764,0.1395,0.0513,0.0512,0.1392,0.0512,0.1394,0.0,258,180,125,100,333,104,94,377,119,610,0,15610.534194946289,24301.09757232666
2017-02-08,101379.17534446716,15587.689374923706,0.15375632443211046,0.0558,0.0556,0.0557,0.0559,0.1518,0.0557,0.0559,0.152,0.0559,0.1521,0.0,284,121,91,73,362,113,103,409,130,662,0,5591.1884841918945,6951.943126678467
2017-02-09,101632.37975120544,5369.197717666626,0.05282959752404049,0.1379,0.1277,0.0502,0.1361,0.1377,0.0507,0.1379,0.0676,0.0506,0.0506,0.0,694,278,82,177,328,102,253,184,118,220,0,32050.180625915527,21831.688968658447
2017-02-10,102092.00720024109,15845.626585006714,0.15520927660798597,0.056,0.056,0.0556,0.0554,0.1523,0.0559,0.1493,0.056,0.056,0.1524,0.0,282,122,91,72,364,112,273,152,130,661,0,14634.344066619873,25110.77293395996
2017-02-13,102537.40968322754,15358.354738235474,0.1497829405451394,0.0847,0.0541,0.1468,0.0537,0.147,0.0542,0.0539,0.0542,0.054,0.1474,0.0,424,118,240,70,353,109,98,147,125,639,0,12257.195358276367,11769.923511505127
2017-02-14,102712.17287635803,16609.928247451782,0.16171333720538011,0.0585,0.0584,0.0782,0.0578,0.1589,0.0583,0.0582,0.0927,0.0582,0.159,0.0,290,127,127,75,382,117,106,254,135,694,0,8670.965835571289,9922.539344787598
2017-02-15,102976.12557792664,6906.225505828857,0.06706627839287474,0.1736,0.0736,0.0639,0.1144,0.1742,0.0639,0.0667,0.0639,0.0748,0.064,0.0,856,160,103,148,416,129,121,176,174,281,0,23847.882369995117,14144.179628372192
2017-02-16,102910.17732048035,15404.973575592041,0.14969339259438114,0.0541,0.0558,0.0844,0.0539,0.1468,0.0537,0.054,0.1469,0.0538,0.147,0.0,267,121,136,70,350,110,98,400,125,642,0,19077.820474624634,27576.568544387817
2017-02-17,103052.9201335907,12857.393993377686,0.12476496519176988,0.1171,0.1095,0.0453,0.0832,0.1229,0.0451,0.0612,0.1229,0.045,0.1229,0.0,579,237,73,108,292,93,111,335,105,536,0,15785.863357543945,13238.28377532959
2017-02-21,103739.56891822815,15876.117166519165,0.15303820260746775,0.0553,0.0646,0.0551,0.0547,0.1506,0.0553,0.0551,0.1506,0.055,0.1506,0.0,274,140,89,71,357,114,100,409,129,652,0,11598.28914642334,14617.01231956482
2017-02-22,103665.46271705627,14912.916677474976,0.1438561724089167,0.052,0.0888,0.0519,0.0516,0.1415,0.0517,0.1412,0.0577,0.0784,0.1414,0.0,257,192,84,67,335,108,257,156,183,614,0,13834.16402053833,12870.96353149414
2017-02-23,103742.82255744934,13177.708772659302,0.12702284792147353,0.057,0.0568,0.0566,0.0566,0.1552,0.0571,0.0644,0.1551,0.0898,0.1244,0.0,282,123,91,74,367,119,118,415,211,537,0,14759.391590118408,13024.183685302734
2017-02-24,104122.87679481506,15242.78429222107,0.14639226999325575,0.0529,0.0706,0.0698,0.0528,0.1438,0.0526,0.0704,0.144,0.0527,0.144,0.0,265,153,112,69,340,111,129,381,124,621,0,5457.111976623535,7522.187496185303
2017-02-27,104172.28887748718,14783.725660324097,0.1419161066693143,0.1389,0.0571,0.0507,0.0506,0.1389,0.0511,0.0674,0.104,0.0606,0.1388,0.0,692,124,81,66,330,107,123,277,143,596,0,9767.767738342285,9308.709106445312
2017-02-28,104110.0334072113,11562.023769378662,0.11105580692838203,0.1293,0.1023,0.0475,0.0472,0.129,0.0472,0.1293,0.0975,0.0474,0.1122,0.0,644,223,76,62,306,99,237,257,112,483,0,11207.163299560547,7985.461408615112
2017-03-01,105115.06421852112,15782.396020889282,0.15014399827678027,0.073,0.0673,0.0538,0.1311,0.1472,0.0539,0.0671,0.0555,0.0539,0.1471,0.0,357,146,86,172,351,112,122,149,126,641,0,16551.90770339966,20772.27995491028
2017-03-02,104699.73905563354,15804.266803741455,0.1509484832177438,0.0546,0.0547,0.0544,0.0572,0.1486,0.0546,0.0731,0.1487,0.0544,0.1486,0.0,270,119,87,75,353,114,134,395,128,647,0,10870.369041442871,10892.239824295044
2017-03-03,104591.6081943512,15425.088884353638,0.14747922085384588,0.0533,0.053,0.1289,0.0526,0.1449,0.0531,0.0935,0.0751,0.0531,0.1449,0.0,262,115,205,69,345,111,171,200,125,632,0,9878.571949005127,9499.39402961731
2017-03-06,104281.33333396912,14698.094076156616,0.1409465491689181,0.1389,0.0513,0.0509,0.0763,0.1388,0.051,0.1117,0.0508,0.0508,0.1388,0.0,686,111,81,100,331,106,204,135,120,606,0,13298.687713623047,12571.692905426025
2017-03-07,103995.85063743591,14657.154857635498,0.14093980449984692,0.054,0.0505,0.0507,0.0503,0.1382,0.0506,0.1379,0.138,0.0507,0.1382,0.0,267,109,81,66,329,106,252,366,120,604,0,11786.747108459473,11745.807889938354
2017-03-08,103408.29147338867,17340.4172706604,0.16768884799844916,0.0607,0.0606,0.0606,0.0754,0.1652,0.0604,0.0631,0.0605,0.0607,0.165,0.0,298,130,96,98,392,129,115,162,143,728,0,12967.952564239502,15651.214977264404
2017-03-09,103244.42512512207,15296.76538848877,0.14816069119422764,0.1294,0.0602,0.0534,0.0732,0.145,0.0533,0.0733,0.0653,0.0534,0.1453,0.0,632,129,84,95,343,113,134,175,126,648,0,8632.327869415283,6588.675987243652
2017-03-10,103472.72758865356,14417.94889831543,0.13934057054756183,0.1363,0.0515,0.0497,0.0878,0.136,0.0498,0.0988,0.0642,0.0501,0.1363,0.0,668,110,78,114,321,106,180,171,118,610,0,4886.352180480957,4007.535690307617
2017-03-13,103589.49305343628,15954.10849571228,0.15401280598489278,0.0558,0.0557,0.0553,0.0555,0.1521,0.0559,0.0559,0.152,0.0558,0.152,0.0,273,119,87,72,359,119,102,404,131,680,0,14606.867172241211,16143.026769638062
2017-03-14,103286.48195075989,10312.19409751892,0.09984069456867635,0.0873,0.0684,0.054,0.0549,0.1474,0.054,0.1475,0.1256,0.0567,0.1043,0.0,427,146,85,71,348,116,271,333,134,466,0,14191.699493408203,8549.785095214844
2017-03-15,104339.74265289307,15340.191036224365,0.1470215533045406,0.0533,0.0532,0.0529,0.0815,0.1449,0.0532,0.145,0.0592,0.0647,0.145,0.0,264,114,83,106,343,113,266,156,152,642,0,7756.126037597656,12784.1229763031
2017-03-16,104063.52884674072,13649.157594680786,0.13116177921260527,0.0489,0.0525,0.0487,0.1064,0.1328,0.0488,0.1327,0.1162,0.0487,0.1331,0.0,241,112,77,138,313,104,244,309,115,589,0,8556.313507080078,6865.280065536499
2017-03-17,104166.43829727173,7951.59303855896,0.07633546052392216,0.0953,0.0737,0.0735,0.0741,0.2012,0.074,0.0738,0.0741,0.1101,0.0739,0.0,475,157,117,96,476,158,135,196,259,327,0,25897.752937316895,20200.18838119507
2017-03-20,104099.30047035217,13900.524711608887,0.1335313940516613,0.1034,0.0479,0.0477,0.0477,0.1309,0.0482,0.131,0.1308,0.0479,0.1309,0.0,519,102,76,62,309,103,240,348,112,578,0,18741.102731704712,24690.03440475464
2017-03-21,103454.56521606445,10589.961277008057,0.10236340228090432,0.0734,0.0741,0.047,0.1278,0.1278,0.0468,0.1276,0.1169,0.047,0.1092,0.0,377,159,75,167,300,100,236,305,111,480,0,11058.518760681152,7747.955326080322
2017-03-22,103614.95993995667,6263.905612945557,0.06045367982167244,0.1238,0.059,0.0588,0.0589,0.1605,0.0587,0.1604,0.0589,0.1416,0.059,0.0,638,126,94,77,378,126,296,153,334,259,0,24331.392221450806,20005.336557388306
2017-03-23,103625.82947731018,14256.48706817627,0.13757657854307315,0.0801,0.0495,0.0499,0.082,0.1355,0.0497,0.1115,0.1189,0.0498,0.1356,0.0,412,106,80,107,320,107,206,310,117,591,0,16512.28054046631,24504.86199569702
2017-03-24,103550.16800880432,5785.74178314209,0.05587380391937325,0.1442,0.0528,0.0562,0.1,0.1442,0.0528,0.1442,0.0528,0.144,0.053,0.0,742,113,90,130,341,114,267,137,341,231,0,23918.491317749023,15447.746032714844
2017-03-27,103379.75176811218,16329.873825073242,0.15796007966533196,0.057,0.0567,0.0935,0.0832,0.1549,0.0567,0.0566,0.0715,0.0568,0.1552,0.0,294,121,149,108,366,123,105,186,134,681,0,18284.945877075195,28829.077919006348
2017-03-28,103904.10940551758,14809.246482849121,0.14252801518226296,0.0757,0.0512,0.1075,0.0509,0.1397,0.0512,0.0509,0.1394,0.0512,0.1398,0.0,387,109,172,66,331,110,94,365,120,613,0,10488.547988891602,8967.92064666748
2017-03-29,104012.61852264404,5844.369049072266,0.05618903871552776,0.1479,0.0639,0.0543,0.1125,0.1478,0.0542,0.1478,0.0544,0.1066,0.0544,0.0,762,136,87,145,350,115,273,143,250,238,0,32189.00332260132,23224.125888824463
2017-03-30,104281.94843292236,15923.369943618774,0.15269536274402484,0.0555,0.0554,0.0579,0.0551,0.1509,0.0555,0.0603,0.1507,0.0553,0.1508,0.0,283,118,93,71,359,118,111,400,130,660,0,21082.290813446045,31161.291707992554
2017-03-31,104245.01310920715,14643.743146896362,0.1404742798732786,0.1331,0.0515,0.0503,0.0567,0.1379,0.0506,0.1379,0.0507,0.0528,0.138,0.0,684,110,81,73,329,108,255,134,124,601,0,16415.286060333252,15135.65926361084
2017-04-03,104123.94506263733,14524.726015090942,0.1394945802942193,0.0505,0.0506,0.0504,0.0565,0.1379,0.0506,0.1378,0.1378,0.0505,0.1379,0.0,260,108,81,73,329,108,255,364,119,599,0,9068.374519348145,8949.357387542725
2017-04-04,104250.2991809845,16166.75779914856,0.1550763683764796,0.0888,0.0557,0.0559,0.0556,0.1524,0.0556,0.0557,0.1172,0.0557,0.1522,0.0,458,119,90,72,363,118,103,309,131,664,0,9187.751392364502,10829.78317642212
2017-04-05,104147.52525901794,14653.419668197632,0.14069868325487475,0.0509,0.0504,0.0539,0.0501,0.138,0.0508,0.1382,0.1382,0.0506,0.1381,0.0,264,108,87,65,329,108,256,362,119,601,0,10710.60924911499,9197.271118164062
2017-04-06,104364.54120826721,5506.480878829956,0.052761989992763575,0.1385,0.0522,0.0508,0.1165,0.1385,0.0506,0.1383,0.1015,0.1093,0.051,0.0,716,112,82,151,331,107,256,267,256,221,0,22435.731212615967,13288.792423248291
2017-04-07,104259.2348575592,15062.574356079102,0.14447232781496866,0.0727,0.0518,0.0522,0.0547,0.1416,0.0519,0.1418,0.0951,0.0521,0.1417,0.0,377,111,84,71,337,110,262,251,122,613,0,10326.298427581787,19882.391904830933
2017-04-10,104481.17871665955,8552.00041770935,0.08185206678134205,0.119,0.0585,0.0588,0.1234,0.1598,0.0588,0.0596,0.1337,0.0588,0.0878,0.0,620,126,95,160,380,124,110,353,138,378,0,20813.922496795654,14303.348558425903
2017-04-11,104439.10950660706,13544.020301818848,0.12968341424782084,0.1147,0.1037,0.0464,0.0856,0.1267,0.0465,0.1269,0.0466,0.0463,0.127,0.0,599,224,75,111,301,98,234,123,109,544,0,15810.186973571777,20802.206857681274
2017-04-12,104072.05389404297,16607.259490966797,0.15957462997583244,0.1101,0.0574,0.0571,0.057,0.1564,0.0574,0.0575,0.0735,0.0573,0.1567,0.0,578,124,92,74,369,121,107,192,136,670,0,12233.658832550049,15296.898021697998
2017-04-13,103499.44079589844,15258.88875579834,0.1474296734210281,0.0531,0.0528,0.0529,0.0531,0.1447,0.0529,0.1002,0.1447,0.0533,0.1448,0.0,281,114,85,69,341,113,187,377,127,617,0,11786.632194519043,10438.261459350586
2017-04-17,104233.23449897766,14831.39033126831,0.1422904163202743,0.1399,0.072,0.0515,0.0509,0.1396,0.0512,0.1103,0.0513,0.0512,0.1398,0.0,732,155,83,66,329,110,205,134,122,593,0,11977.73189163208,11550.23346710205
2017-04-18,104056.8847026825,13719.974746704102,0.13185071594162776,0.0944,0.0609,0.0609,0.0874,0.1661,0.061,0.079,0.0611,0.0613,0.1361,0.0,498,131,99,113,389,132,147,159,146,575,0,10575.925868988037,9464.510284423828
2017-04-19,103832.79539108276,16034.293731689453,0.15442417466752023,0.0559,0.0559,0.0556,0.0558,0.1517,0.0557,0.0555,0.1518,0.0556,0.152,0.0,295,120,90,72,356,122,103,397,132,642,0,11098.234573364258,13412.55355834961
2017-04-20,104145.11000442505,15680.424606323242,0.15056323437228106,0.0789,0.0539,0.0539,0.0578,0.1476,0.054,0.1474,0.0543,0.0539,0.1477,0.0,411,115,87,74,348,118,271,143,127,626,0,11997.538711547852,11643.66958618164
2017-04-21,103913.67301750183,15547.695053100586,0.1496212635124729,0.0606,0.0539,0.0537,0.0578,0.1466,0.0538,0.1206,0.1025,0.054,0.1468,0.0,318,115,87,74,346,118,221,268,127,623,0,4969.776630401611,4837.047077178955
2017-04-24,104534.25485420227,15565.27851486206,0.14890122416399793,0.0536,0.0571,0.0533,0.0891,0.1458,0.0533,0.1457,0.0535,0.0534,0.1461,0.0,277,121,86,114,343,117,265,140,125,630,0,6263.142599105835,6280.72606086731
2017-04-25,105009.53052330017,15770.259214401245,0.15017931359003686,0.0642,0.0547,0.0545,0.0667,0.1487,0.0545,0.1485,0.0547,0.0545,0.1488,0.0,330,116,88,85,350,119,270,144,126,643,0,2430.7691402435303,2635.749839782715
2017-04-26,104768.60303878784,6813.132177352905,0.06503028559835355,0.0623,0.0931,0.0618,0.1303,0.1694,0.0622,0.1693,0.0623,0.062,0.0623,0.0,320,197,99,165,401,136,307,164,143,271,0,18124.036582946777,9166.909545898438
2017-04-27,104778.03889465332,16134.748430252075,0.15398979214026318,0.0554,0.0593,0.0551,0.0587,0.1506,0.0552,0.0551,0.1505,0.0553,0.1507,0.0,286,125,88,74,357,122,100,395,128,655,0,18481.001541137695,27802.617794036865
2017-04-28,104486.3982887268,15736.91499710083,0.15061209166780812,0.0545,0.0544,0.0906,0.0539,0.148,0.0545,0.0561,0.1346,0.0546,0.1482,0.0,283,114,144,68,350,120,102,354,127,646,0,3797.2025451660156,3399.3691120147705
2017-05-01,104518.61382102966,16041.959211349487,0.15348423237624076,0.0554,0.0552,0.0618,0.0556,0.1508,0.0552,0.0554,0.1508,0.0555,0.151,0.0,286,115,98,70,358,122,101,399,129,654,0,2783.765241622925,3088.809455871582
2017-05-02,104474.42256355286,14360.59058380127,0.13745556310747328,0.091,0.0501,0.05,0.0501,0.136,0.05,0.1136,0.1359,0.05,0.136,0.0,470,104,79,63,325,111,206,359,116,589,0,9767.454627990723,8086.086000442505
2017-05-03,104247.02354812622,14382.126359939575,0.1379619855841734,0.0631,0.0901,0.0492,0.0863,0.1352,0.0493,0.0691,0.1349,0.0496,0.1351,0.0,323,187,78,109,322,109,125,357,116,591,0,8013.1916847229,8034.727460861206
2017-05-04,104361.26290130615,16089.384408950806,0.15417008151929365,0.0585,0.0558,0.0552,0.0553,0.1513,0.0555,0.1515,0.0557,0.0556,0.1516,0.0,299,116,87,70,358,125,274,147,130,663,0,13864.109378814697,15571.367427825928
2017-05-05,104860.48600006104,12261.697690963745,0.1169334432701047,0.0849,0.0927,0.0517,0.1258,0.14,0.0516,0.1045,0.0516,0.0514,0.1289,0.0,437,193,82,159,332,115,189,136,119,562,0,14072.20624923706,10244.51953125
2017-05-08,104772.76550483704,6024.601068496704,0.057501594421677904,0.1493,0.0546,0.0546,0.1198,0.1489,0.0547,0.149,0.0694,0.0874,0.0548,0.0,768,113,87,151,353,121,270,183,204,240,0,18650.541389465332,12413.444766998291
2017-05-09,104572.81820869446,15341.271503448486,0.14670419872238818,0.0681,0.0528,0.0529,0.0527,0.144,0.053,0.144,0.0887,0.0528,0.1442,0.0,351,109,84,66,342,118,260,235,124,633,0,11416.080278396606,20732.75071334839
2017-05-10,104749.49530601501,13952.851573944092,0.1332020887850796,0.097,0.048,0.0476,0.0644,0.1304,0.0477,0.1308,0.1222,0.0478,0.1308,0.0,499,99,76,81,310,105,237,324,112,572,0,7778.346366882324,6389.92643737793
2017-05-11,104591.89959335327,6100.318397521973,0.05832496035772968,0.1104,0.0665,0.0565,0.1243,0.1536,0.0563,0.1536,0.0564,0.1075,0.0565,0.0,571,137,90,157,364,124,278,149,252,248,0,22501.968521118164,14649.435344696045
2017-05-12,104354.36562156677,15934.135866165161,0.15269256605851164,0.0552,0.0551,0.0547,0.0547,0.1497,0.0549,0.0683,0.1497,0.055,0.15,0.0,286,113,87,69,355,121,124,393,129,659,0,19463.428295135498,29297.245763778687
2017-05-15,104784.70635604858,16404.996271133423,0.15655907089523913,0.0689,0.0694,0.0567,0.0568,0.1546,0.0565,0.0623,0.1071,0.0566,0.1546,0.0,356,142,90,72,367,124,113,281,132,679,0,4635.976303100586,5106.836708068848
2017-05-16,104582.32687950134,15226.535558700562,0.1455937729922993,0.0529,0.0659,0.0528,0.0528,0.1438,0.0527,0.1434,0.0936,0.0528,0.1437,0.0,272,134,84,67,341,116,260,247,123,633,0,8476.72317123413,7298.2624588012695
2017-05-17,103686.44639587402,14374.420612335205,0.13863355445179193,0.1078,0.0598,0.0501,0.0829,0.1368,0.0503,0.1368,0.0502,0.05,0.1366,0.0,567,124,80,106,322,111,251,131,118,593,0,8977.19732093811,8125.082374572754
2017-05-18,103915.5492515564,16244.822994232178,0.15632716288596119,0.0566,0.0562,0.0909,0.0565,0.1536,0.0565,0.0915,0.0718,0.0563,0.1539,0.0,297,116,145,72,362,125,168,187,133,668,0,11344.83987045288,13215.242252349854
2017-05-19,104521.74550819397,9963.333377838135,0.09532306726600792,0.0548,0.0547,0.0544,0.0542,0.1488,0.0546,0.1487,0.149,0.0887,0.0967,0.0,287,113,87,69,351,120,271,389,209,420,0,17364.249294281006,11082.759677886963
2017-05-22,104990.65656852722,16114.928634643555,0.15348916904929885,0.0558,0.0559,0.0555,0.0558,0.1515,0.0556,0.0737,0.135,0.0559,0.1517,0.0,293,115,89,71,357,123,134,351,132,660,0,6719.582595825195,12871.177852630615
2017-05-23,105152.84588050842,16187.779397964478,0.1539452333640084,0.0558,0.0559,0.0606,0.0555,0.1519,0.0557,0.1448,0.0581,0.0558,0.1519,0.0,291,115,97,71,358,123,263,151,132,661,0,8063.613351821899,8136.464115142822
2017-05-24,105425.9348564148,16060.146629333496,0.15233582373451718,0.0551,0.0642,0.0588,0.0548,0.15,0.0548,0.055,0.1498,0.0552,0.15,0.0,288,132,94,70,353,122,100,388,130,651,0,10520.91975402832,10393.286985397339
2017-05-25,105777.47172927856,12651.26817703247,0.11960267125131784,0.1174,0.0484,0.0426,0.1172,0.1172,0.0431,0.1169,0.1172,0.0431,0.1174,0.0,615,99,68,149,275,98,212,302,102,509,0,19712.035606384277,16303.157154083252
2017-05-26,105798.21209716797,9700.775074005127,0.09169129498233552,0.0576,0.0576,0.0625,0.0576,0.1569,0.0576,0.153,0.1567,0.0576,0.0912,0.0,302,118,100,73,367,131,277,404,136,398,0,18301.628742218018,15351.135639190674
2017-05-30,105710.29759216309,12926.189861297607,0.12227938200654447,0.0594,0.0746,0.0593,0.0656,0.1613,0.0591,0.1337,0.0604,0.0805,0.1239,0.0,313,152,95,83,377,136,242,155,190,542,0,9400.546810150146,12625.961597442627
2017-05-31,105773.71891784668,15526.889846801758,0.1467934568780864,0.0532,0.0529,0.0532,0.0531,0.1445,0.0532,0.1007,0.1447,0.0531,0.1446,0.0,283,108,85,67,337,123,182,370,125,634,0,11116.780490875244,13717.480476379395
2017-06-01,106422.32960510254,15901.813293457031,0.14942177410007196,0.0541,0.0542,0.0661,0.054,0.1474,0.0541,0.0719,0.1472,0.0543,0.1474,0.0,286,111,105,68,343,125,130,376,127,648,0,2686.7352447509766,3061.65869140625
2017-06-02,106699.02322387695,7385.567222595215,0.06921869572412809,0.0682,0.0614,0.1017,0.0835,0.1672,0.0614,0.1418,0.1126,0.0611,0.0719,0.0,363,125,161,105,389,144,256,288,143,314,0,20343.51439666748,11827.268325805664
2017-06-05,106562.45874023438,15013.902236938477,0.1408929787697338,0.0618,0.0566,0.0536,0.05,0.1379,0.0505,0.1222,0.1378,0.0507,0.1381,0.0,328,115,85,63,320,118,221,353,119,604,0,9767.23310470581,17395.568119049072
2017-06-06,106304.34976577759,15653.59577178955,0.1472526364751717,0.104,0.0532,0.089,0.0529,0.1447,0.0529,0.1051,0.0531,0.053,0.1448,0.0,553,108,141,67,336,122,191,136,124,635,0,10486.310958862305,11126.004493713379
2017-06-07,106452.91135406494,14475.763805389404,0.13598278920942486,0.1334,0.0488,0.0486,0.0592,0.1333,0.0487,0.0763,0.1334,0.0487,0.1335,0.0,705,99,77,75,310,114,139,341,114,583,0,12269.768814086914,11091.936847686768
2017-06-08,106307.84660720825,15715.975416183472,0.1478345758827349,0.0531,0.0594,0.065,0.055,0.1445,0.0529,0.08,0.1445,0.0533,0.1447,0.0,277,120,103,70,338,124,145,372,124,634,0,7899.662321090698,9139.873931884766
2017-06-09,106558.25390052795,16622.561754226685,0.15599506510067096,0.0776,0.0564,0.0602,0.0562,0.1533,0.0562,0.0613,0.113,0.0564,0.1535,0.0,398,117,95,72,360,129,111,292,130,671,0,5088.40051651001,5994.986854553223
2017-06-12,106653.02710342407,6823.397897720337,0.06397753615660172,0.1262,0.055,0.055,0.0732,0.1497,0.0548,0.1495,0.1498,0.0548,0.0679,0.0,647,115,87,94,352,125,270,388,127,295,0,20353.168601989746,10554.004745483398
