date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC,purchases,sales
2016-01-28,97014.65120410919,12007.991934776306,0.12377503589135917,0.0695,0.1104,0.061,0.1655,0.061,0.0869,0.1143,0.1466,0.061,0.0,0.0,470,299,106,243,153,220,270,433,190,0,0,19989.807662963867,20852.194829940796
2016-01-29,98932.50015544891,11704.547991752625,0.11830842213996118,0.0754,0.0579,0.058,0.158,0.0997,0.0582,0.1582,0.0582,0.1581,0.0,0.0,506,155,101,234,250,146,371,172,488,0,0,18170.490058898926,17867.046115875244
2016-02-01,99044.54501628876,32801.02421092987,0.33117446504030534,0.0605,0.0603,0.0815,0.0604,0.1646,0.0603,0.0603,0.0604,0.0605,0.0,0.0,408,161,142,89,412,154,142,177,186,0,0,9444.619731903076,30541.095951080322
2016-02-02,97997.7344121933,10316.152707099915,0.10526929799936614,0.0734,0.0784,0.0515,0.0773,0.0514,0.1408,0.1405,0.1407,0.1406,0.0,0.0,504,211,90,115,129,368,334,406,431,0,0,36456.34225654602,13971.470752716064
2016-02-03,99345.31341266632,14396.244809150696,0.14491116203288565,0.0665,0.0663,0.0664,0.0662,0.1805,0.0664,0.081,0.1806,0.0812,0.0,0.0,462,181,117,100,460,170,192,522,244,0,0,18415.650009155273,22495.742111206055
2016-02-04,99452.81157970428,11767.929054260254,0.11832676087622826,0.0581,0.0578,0.0581,0.1577,0.0579,0.0581,0.1577,0.158,0.1182,0.0,0.0,401,158,103,240,149,149,368,459,346,0,0,20115.68684387207,17487.37108898163
2016-02-05,98220.12288856506,11153.310943603516,0.11355423527882799,0.1519,0.0987,0.0851,0.1519,0.0801,0.0556,0.1517,0.0556,0.0557,0.0,0.0,1049,274,152,236,204,144,353,159,163,0,0,18138.375942230225,17523.757831573486
2016-02-08,96962.21650886536,12009.32377243042,0.12385570591130614,0.118,0.0608,0.0985,0.1656,0.0607,0.1657,0.0855,0.0607,0.0607,0.0,0.0,825,169,176,259,153,426,198,172,180,0,0,14363.191402435303,15219.204231262207
2016-02-09,96758.90674495697,12419.426070213318,0.12835434471111998,0.0916,0.0718,0.0633,0.0627,0.0964,0.1719,0.0631,0.0788,0.1721,0.0,0.0,640,200,112,98,241,452,145,222,503,0,0,17849.081295013428,18259.183592796326
2016-02-10,96489.13771343231,35344.660756111145,0.36630714703952416,0.0671,0.067,0.0669,0.0922,0.0669,0.0669,0.0669,0.0729,0.0669,0.0,0.0,470,186,117,144,167,176,154,205,197,0,0,3495.8192596435547,26421.053945541382
2016-02-11,95699.40639972687,13579.048424720764,0.14189271318990668,0.0826,0.07,0.0697,0.151,0.0702,0.0839,0.1906,0.0701,0.07,0.0,0.0,592,193,123,234,175,220,444,199,209,0,0,21967.821422576904,202.20909118652344
2016-02-12,97333.63921070099,13229.923970222473,0.13592344925666724,0.0916,0.0669,0.0667,0.0743,0.0668,0.067,0.1821,0.1819,0.0668,0.0,0.0,641,185,118,115,167,174,423,527,197,0,0,11701.854221343994,11352.729766845703
2016-02-16,98576.16051769257,26109.208830833435,0.2648633167868952,0.0482,0.048,0.0511,0.0477,0.1301,0.048,0.0998,0.131,0.1313,0.0,0.0,336,132,90,73,327,125,230,382,386,0,0,12612.273448944092,25491.558309555054
2016-02-17,99570.65040111542,10949.680849075317,0.10996895977845954,0.0574,0.1292,0.053,0.08,0.1453,0.1032,0.1452,0.0532,0.1236,0.0,0.0,399,352,93,121,365,263,333,157,360,0,0,23641.296235084534,8481.768253326416
2016-02-18,99251.87792110443,30248.068990707397,0.304760671780454,0.0555,0.0554,0.0551,0.0553,0.151,0.061,0.0555,0.151,0.0553,0.0,0.0,387,151,97,84,380,157,127,437,161,0,0,10420.847820281982,29719.235961914062
2016-02-19,99100.55699825287,31389.570417404175,0.3167446416871054,0.0579,0.0577,0.0818,0.0576,0.1575,0.0579,0.0905,0.0646,0.0578,0.0,0.0,403,157,144,87,395,149,207,188,170,0,0,7649.9530601501465,8791.454486846924
2016-02-22,100052.59341526031,10688.020460128784,0.10682402219969458,0.1421,0.052,0.0519,0.1416,0.052,0.0521,0.1422,0.1171,0.1421,0.0,0.0,983,141,91,212,131,132,323,340,414,0,0,35471.66975784302,14770.119800567627
2016-02-23,98939.80003356934,11570.748054504395,0.11694735637810617,0.1568,0.0577,0.0573,0.1565,0.0574,0.0933,0.1569,0.0575,0.0897,0.0,0.0,1092,157,100,233,143,242,356,165,265,0,0,10145.407880783081,11028.135475158691
2016-02-24,99294.49338150024,12995.4794921875,0.13087814892470878,0.0642,0.0642,0.0642,0.064,0.1744,0.0795,0.0641,0.1745,0.12,0.0,0.0,450,174,112,95,435,205,146,500,352,0,0,27487.38282775879,28912.114265441895
2016-02-25,100223.38381576538,18072.592372894287,0.1803231110826995,0.0625,0.0588,0.0758,0.0586,0.1161,0.0588,0.1279,0.1006,0.1604,0.0,0.0,436,159,132,87,289,153,290,288,469,0,0,11527.10725402832,16604.220134735107
2016-02-26,100075.20389938354,11943.199792861938,0.11934224790458316,0.0586,0.0584,0.0586,0.1254,0.1595,0.0585,0.1442,0.1592,0.0584,0.0,0.0,405,158,102,186,402,151,326,468,168,0,0,18885.357917785645,12755.965337753296
2016-02-29,99610.6722536087,33102.99338054657,0.3323237624204199,0.0607,0.0604,0.0602,0.165,0.0791,0.0604,0.0605,0.0607,0.0607,0.0,0.0,422,164,106,245,199,157,137,177,175,0,0,5120.513518333435,26280.307106018066
2016-03-01,101032.89029788971,13413.19738483429,0.13276070144372037,0.065,0.1171,0.1401,0.0648,0.0648,0.0822,0.1771,0.0649,0.0912,0.0,0.0,444,313,245,95,164,211,399,193,260,0,0,31418.627744674683,11728.831748962402
2016-03-02,101389.12889575958,34605.83212375641,0.34131698832658314,0.0624,0.0624,0.0714,0.0624,0.1506,0.0624,0.0624,0.0623,0.0623,0.0,0.0,423,167,125,92,381,157,141,185,179,0,0,8694.500385284424,29887.135124206543
2016-03-03,101743.85556602478,16382.25360584259,0.16101467272597736,0.0502,0.0499,0.0499,0.0497,0.1365,0.1363,0.1364,0.0935,0.1365,0.0,0.0,339,134,88,73,345,339,307,277,391,0,0,25640.159729003906,7416.581211090088
2016-03-04,102278.22773742676,31758.898593902588,0.3105147527138958,0.0568,0.0569,0.0569,0.0568,0.1506,0.0565,0.0568,0.1416,0.0566,0.0,0.0,384,153,101,84,381,140,128,417,161,0,0,9231.585331916809,24608.230319976807
2016-03-07,102466.29228591919,10841.350866317749,0.10580407102138853,0.1242,0.1408,0.0515,0.0517,0.1408,0.0516,0.1408,0.0518,0.1408,0.0,0.0,842,382,91,77,359,125,317,152,397,0,0,32755.51427268982,11837.96654510498
2016-03-08,101452.36978149414,29990.56382751465,0.29561225521008194,0.054,0.054,0.0537,0.0539,0.1466,0.1469,0.054,0.0876,0.0537,0.0,0.0,368,146,95,80,369,368,122,252,153,0,0,14207.122611999512,33356.33557319641
2016-03-09,101973.77527999878,35938.78251647949,0.352431617028977,0.0644,0.1196,0.0715,0.0671,0.0681,0.0642,0.064,0.0643,0.0644,0.0,0.0,441,322,127,100,171,159,145,185,183,0,0,13069.48392868042,19017.702617645264
2016-03-10,102016.22552394867,31030.2068939209,0.3041693292861188,0.0556,0.0556,0.0552,0.0552,0.0554,0.151,0.0555,0.1513,0.0611,0.0,0.0,381,150,98,82,139,374,126,435,173,0,0,17724.24213409424,12815.666511535645
2016-03-11,103075.74073505402,37097.25127315521,0.35990283463991807,0.072,0.066,0.0659,0.0656,0.0656,0.1074,0.0659,0.0658,0.0659,0.0,0.0,486,177,116,97,166,262,149,191,185,0,0,7329.689705848694,13396.734085083008
2016-03-14,102949.37729549408,12489.40635585785,0.12131599708475836,0.1629,0.0676,0.0833,0.0598,0.0597,0.0599,0.1627,0.0597,0.1629,0.0,0.0,1102,181,147,88,151,147,367,173,460,0,0,31315.757625579834,6707.912708282471
2016-03-15,102876.70006656647,30435.737666130066,0.29584675292302914,0.0541,0.054,0.0742,0.0537,0.0599,0.0542,0.1414,0.1471,0.0654,0.0,0.0,366,144,133,79,151,133,319,425,184,0,0,8975.9619140625,26922.293224334717
2016-03-16,103405.34090518951,14388.813499450684,0.13914961619481073,0.0686,0.0683,0.0776,0.0682,0.0685,0.0684,0.1864,0.0685,0.1864,0.0,0.0,467,181,140,100,173,166,421,196,523,0,0,24328.615904808044,8281.691738128662
2016-03-17,104389.65510082245,17828.808853149414,0.1707909546777394,0.0558,0.0556,0.108,0.0554,0.0556,0.1395,0.1519,0.0557,0.1517,0.0,0.0,379,148,199,82,141,337,339,160,422,0,0,10729.164443969727,14169.159797668457
2016-03-18,104789.34815788269,14790.631860733032,0.14114632947662267,0.0692,0.0689,0.0689,0.0688,0.188,0.1881,0.0689,0.069,0.0691,0.0,0.0,468,184,126,102,479,455,153,200,192,0,0,24664.215017318726,21626.038024902344
2016-03-21,104859.0036907196,32207.218647003174,0.3071478605880901,0.0559,0.0556,0.0555,0.0553,0.1519,0.0556,0.0557,0.1518,0.0556,0.0,0.0,379,148,101,82,387,135,123,441,154,0,0,8698.836456298828,26115.42324256897
2016-03-22,104612.3939294815,29203.431639671326,0.27915842992138346,0.051,0.0508,0.1385,0.0506,0.1384,0.1387,0.051,0.0509,0.0508,0.0,0.0,346,135,249,75,354,338,113,148,142,0,0,17330.98399734497,14327.196990013123
2016-03-23,104025.65359783173,12863.547684669495,0.12365745601946036,0.1644,0.0603,0.06,0.06,0.0877,0.0602,0.1641,0.0603,0.1595,0.0,0.0,1117,160,108,89,223,149,364,173,449,0,0,37785.90817451477,21446.02421951294
2016-03-24,103928.9522190094,12072.309155464172,0.11615925011948744,0.0575,0.0574,0.0589,0.0574,0.1258,0.1563,0.1565,0.0573,0.1565,0.0,0.0,393,152,106,85,320,385,348,164,440,0,0,13923.997947692871,13132.759418487549
2016-03-28,103978.92995262146,13067.274146080017,0.12567232757669453,0.0809,0.0618,0.062,0.0617,0.0913,0.1175,0.1687,0.062,0.1685,0.0,0.0,551,164,112,91,231,291,375,178,472,0,0,6607.542154312134,7602.5071449279785
2016-03-29,104669.91893959045,21933.154913902283,0.20954592433152505,0.0594,0.0806,0.1559,0.0592,0.1613,0.0592,0.0962,0.0593,0.0592,0.0,0.0,407,212,280,87,408,147,214,169,166,0,0,19025.80894088745,27891.689708709717
2016-03-30,104951.60557174683,33001.294971466064,0.3144429738991061,0.0574,0.0572,0.0572,0.0574,0.156,0.1288,0.0571,0.0573,0.0572,0.0,0.0,392,150,103,84,393,320,127,164,160,0,0,7310.599582672119,18378.7396402359
2016-03-31,104779.08019256592,31008.707439422607,0.29594368820984057,0.147,0.0538,0.0665,0.054,0.0759,0.054,0.1369,0.0619,0.0539,0.0,0.0,1004,141,120,79,192,134,305,176,152,0,0,19193.971996307373,17201.384464263916
2016-04-01,105216.39266586304,35206.70845031738,0.3346123884148333,0.0612,0.0612,0.0715,0.0608,0.1664,0.061,0.0611,0.0612,0.061,0.0,0.0,416,160,128,89,418,154,136,174,171,0,0,12965.696353912354,17163.69736480713
2016-04-04,104976.43390655518,13127.895493507385,0.1250556434903589,0.0618,0.0619,0.0617,0.0618,0.0619,0.1683,0.1678,0.0618,0.168,0.0,0.0,421,162,109,91,155,427,377,176,476,0,0,34227.647978782654,12148.835021972656
2016-04-05,104178.5848236084,20736.265510559082,0.19904537526276647,0.0554,0.1395,0.1234,0.055,0.1115,0.0552,0.0553,0.0552,0.1505,0.0,0.0,380,366,219,81,279,140,124,159,426,0,0,19718.02205657959,27326.392073631287
2016-04-06,105168.37470245361,18635.739004135132,0.1771990777347285,0.0646,0.0644,0.0642,0.0645,0.085,0.1756,0.0643,0.0646,0.1756,0.0,0.0,445,169,112,95,213,440,145,188,496,0,0,19217.432096481323,17116.905590057373
2016-04-07,104253.00222682953,32911.51949596405,0.31568893742125986,0.0575,0.0572,0.1115,0.0569,0.0732,0.0572,0.0572,0.1562,0.0574,0.0,0.0,400,151,195,84,184,143,129,451,163,0,0,14442.440773010254,28718.221264839172
2016-04-08,104544.9768743515,18338.33503627777,0.17541096267415981,0.0676,0.0673,0.0671,0.0674,0.0834,0.0871,0.1837,0.0674,0.1336,0.0,0.0,470,178,118,100,209,214,414,194,378,0,0,28478.46431350708,13905.2798538208
2016-04-11,104414.2162809372,9996.478526115417,0.09573867316322965,0.127,0.1268,0.0503,0.1264,0.0464,0.1271,0.1267,0.0467,0.1269,0.0,0.0,878,336,89,188,117,313,285,135,357,0,0,22762.59666442871,14420.740154266357
2016-04-12,105536.17833042145,31410.800024032593,0.2976306373885271,0.0543,0.0542,0.0541,0.0543,0.0814,0.1477,0.0544,0.0541,0.1479,0.0,0.0,375,144,96,81,206,357,123,157,415,0,0,9028.926612854004,30443.24811077118
2016-04-13,106071.69086837769,12090.889547348022,0.11398790241169413,0.152,0.0559,0.0555,0.0555,0.0558,0.1517,0.1519,0.0559,0.1519,0.0,0.0,1031,148,98,82,143,367,340,164,424,0,0,21925.49606704712,2605.585590362549
2016-04-14,106151.71330833435,18452.948442459106,0.17383561571785106,0.1677,0.0615,0.0617,0.0615,0.0617,0.1677,0.0617,0.0616,0.1211,0.0,0.0,1136,163,109,91,159,405,138,181,338,0,0,6496.221973419189,12858.280868530273
2016-04-15,105983.33337593079,31186.463302612305,0.29425818484111643,0.0538,0.0772,0.0544,0.0536,0.0536,0.0536,0.1458,0.0679,0.1459,0.0,0.0,365,205,96,79,137,131,325,198,405,0,0,13742.811100006104,26476.3259601593
2016-04-18,106406.10729694366,25598.142428398132,0.2405702367906602,0.0618,0.0588,0.1549,0.0587,0.0748,0.1599,0.0729,0.0589,0.0588,0.0,0.0,418,156,272,86,191,386,163,172,163,0,0,25494.02336215973,19905.702487945557
2016-04-19,107012.45701885223,13616.226832389832,0.12723964304446425,0.0628,0.0626,0.0625,0.0628,0.107,0.1706,0.111,0.0628,0.1707,0.0,0.0,422,168,110,93,275,406,248,184,466,0,0,21830.24799346924,9848.332397460938
2016-04-20,106915.50144481659,32217.413924217224,0.30133529272035386,0.055,0.0549,0.0709,0.0548,0.1494,0.0547,0.0546,0.1496,0.0548,0.0,0.0,366,147,124,81,388,129,122,449,150,0,0,14945.108470916748,33546.29556274414
2016-04-21,106172.57713794708,32341.067237854004,0.3046084790410065,0.0655,0.0555,0.0834,0.055,0.0556,0.0552,0.151,0.1189,0.0553,0.0,0.0,437,148,144,81,146,130,336,362,151,0,0,12695.642470359802,12819.295783996582
2016-04-22,106443.34554481506,31147.346300125122,0.29261900911420885,0.0534,0.0533,0.1453,0.0534,0.1453,0.0967,0.0535,0.0532,0.0534,0.0,0.0,354,145,251,79,381,225,119,161,145,0,0,20475.863162994385,19282.142225265503
2016-04-25,106335.00567817688,14566.004224777222,0.13698221137883101,0.1623,0.0714,0.1004,0.0596,0.1622,0.0608,0.1272,0.0597,0.0595,0.0,0.0,1077,194,174,88,422,143,284,180,162,0,0,25016.25382232666,8434.91174697876
2016-04-26,106598.44017219543,10909.307374954224,0.10234021583553855,0.1359,0.0497,0.1061,0.0494,0.0993,0.1358,0.1356,0.05,0.1359,0.0,0.0,898,136,185,73,260,315,301,151,368,0,0,17501.9045753479,13845.207725524902
2016-04-27,107208.08027076721,20090.08292579651,0.18739336508084586,0.0714,0.0658,0.0655,0.0659,0.1198,0.066,0.1791,0.0658,0.1133,0.0,0.0,474,182,115,98,314,151,397,197,306,0,0,12085.229835510254,21266.00538635254
2016-04-28,106526.42986106873,13957.832841873169,0.13102694664673273,0.0645,0.0643,0.0742,0.0643,0.0646,0.1066,0.1754,0.0799,0.1753,0.0,0.0,430,179,130,96,168,246,390,238,475,0,0,13405.124626159668,7272.874542236328
2016-04-29,106138.58869934082,31434.750233650208,0.2961670267040722,0.0541,0.054,0.1465,0.054,0.147,0.0538,0.0539,0.0868,0.0538,0.0,0.0,361,151,260,80,382,124,120,256,146,0,0,17166.696083068848,34643.613474845886
2016-05-02,106699.35393428802,31405.422081947327,0.29433563488386916,0.0537,0.0534,0.0677,0.0531,0.1456,0.1458,0.0794,0.0534,0.0537,0.0,0.0,357,149,120,78,376,338,177,157,146,0,0,12576.801517486572,12547.473365783691
2016-05-03,105934.7750120163,34557.07549381256,0.3262108735294214,0.0596,0.0626,0.0594,0.0591,0.1623,0.0679,0.0596,0.0835,0.0597,0.0,0.0,399,175,105,87,417,160,133,244,164,0,0,7835.460445404053,10987.113857269287
2016-05-04,105686.58747196198,19309.56366443634,0.18270590551103802,0.0641,0.0854,0.0641,0.0638,0.1742,0.0641,0.174,0.0638,0.064,0.0,0.0,431,239,114,94,445,153,392,184,177,0,0,17757.070377349854,2509.558547973633
2016-05-05,105661.99870109558,31755.23903465271,0.3005360434689889,0.0547,0.0693,0.0796,0.0546,0.1488,0.0545,0.1287,0.0546,0.0547,0.0,0.0,368,194,141,81,380,129,290,158,152,0,0,1610.607307434082,14056.282677650452
2016-05-06,105901.24265861511,34399.866329193115,0.3248296758904431,0.0593,0.0593,0.0588,0.0589,0.0593,0.0635,0.0664,0.0887,0.1609,0.0,0.0,398,165,105,87,151,151,149,259,445,0,0,16770.146810531616,19414.77410507202
2016-05-09,105725.21262931824,11722.661751747131,0.11087858288682569,0.0543,0.0543,0.1475,0.0538,0.0898,0.1478,0.1475,0.0542,0.1399,0.0,0.0,365,151,260,79,227,356,332,157,391,0,0,30069.6026763916,7392.398098945618
2016-05-10,106974.96339797974,28784.505452156067,0.26907703015582124,0.0688,0.049,0.1329,0.049,0.133,0.1274,0.0487,0.0488,0.0734,0.0,0.0,461,136,235,72,337,305,109,143,204,0,0,6176.651306152344,23238.49500656128
2016-05-11,106458.66274261475,17641.478288650513,0.1657120034590547,0.1557,0.0704,0.0584,0.0584,0.0586,0.0585,0.1562,0.0585,0.1595,0.0,0.0,1050,196,104,87,149,139,351,170,443,0,0,34283.545367240906,23140.51820373535
2016-05-12,106545.15106964111,12170.633435249329,0.11422982006280358,0.1528,0.0562,0.0558,0.0598,0.1526,0.0561,0.1527,0.0561,0.1438,0.0,0.0,1031,157,100,89,386,133,344,162,398,0,0,10124.613124847412,4653.768271446228
2016-05-13,105573.2589559555,15702.244240760803,0.1487331583399512,0.1086,0.0734,0.0786,0.073,0.0796,0.0916,0.0734,0.0733,0.1997,0.0,0.0,735,204,140,109,202,218,166,211,553,0,0,17048.79250717163,20580.403312683105
2016-05-16,106587.86052894592,13491.7448387146,0.1265786251057236,0.0621,0.0669,0.062,0.0621,0.062,0.1485,0.1348,0.1062,0.1688,0.0,0.0,422,185,110,93,158,351,304,308,464,0,0,16085.261043548584,13874.76164150238
2016-05-17,105925.5053653717,29038.584192276,0.2741415685685183,0.0565,0.0566,0.1094,0.0564,0.1046,0.0667,0.1017,0.0566,0.1173,0.0,0.0,384,157,195,85,270,156,229,166,322,0,0,9648.352321624756,25195.191675186157
2016-05-18,105519.80293083191,13925.076642036438,0.13196647695754612,0.177,0.0822,0.0651,0.1299,0.0692,0.1489,0.0662,0.0648,0.0648,0.0,0.0,1177,227,115,196,180,350,149,193,180,0,0,32684.09363269806,17570.586082458496
2016-05-19,105326.74201869965,11697.901366233826,0.11106297548021553,0.0839,0.0679,0.0798,0.0544,0.1159,0.1351,0.1486,0.0547,0.1488,0.0,0.0,562,188,142,82,298,317,337,161,411,0,0,23967.324634552002,21740.14935874939
2016-05-20,105817.40310382843,31331.36608695984,0.29608897183214167,0.054,0.0575,0.0745,0.0538,0.1471,0.0538,0.1125,0.0539,0.0969,0.0,0.0,361,158,132,81,382,126,255,159,267,0,0,3422.281265258789,23055.745985984802
2016-05-23,105797.11770439148,12360.902395248413,0.11683590879844291,0.1257,0.0574,0.0574,0.0576,0.0574,0.1566,0.1568,0.0575,0.1568,0.0,0.0,841,158,102,87,149,368,356,171,427,0,0,30257.25114440918,11286.787452697754
2016-05-24,106749.32901954651,15730.895040512085,0.14736294068538505,0.0568,0.0568,0.1459,0.0565,0.1144,0.1543,0.0564,0.0569,0.1546,0.0,0.0,378,155,258,85,297,364,128,169,422,0,0,15501.760925292969,18871.75357055664
2016-05-25,107492.17875480652,28899.339359283447,0.26885062424126566,0.049,0.0491,0.1333,0.0551,0.1333,0.0488,0.0802,0.1333,0.049,0.0,0.0,325,134,236,83,348,114,182,400,133,0,0,12932.372829437256,26100.817148208618
2016-05-26,107609.86577987671,33555.30288696289,0.31182366638763903,0.155,0.0569,0.079,0.0564,0.0757,0.057,0.0931,0.0582,0.0568,0.0,0.0,1034,155,140,85,197,134,212,173,156,0,0,15641.283893585205,20297.24742126465
2016-05-27,107877.20025253296,15954.01301574707,0.14789049936779824,0.0611,0.116,0.0995,0.0606,0.1662,0.0607,0.1662,0.0609,0.061,0.0,0.0,406,315,176,91,433,143,378,181,168,0,0,27797.68716430664,10196.39729309082
2016-05-31,107771.17516326904,28857.253746032715,0.26776411876659156,0.0634,0.0635,0.063,0.0632,0.0634,0.1723,0.1135,0.0634,0.0665,0.0,0.0,422,172,111,95,166,407,258,187,184,0,0,13436.160499572754,26339.4012298584
2016-06-01,107902.71004486084,34793.08547210693,0.32244867119316667,0.059,0.0589,0.087,0.0585,0.0974,0.0588,0.0589,0.1401,0.0589,0.0,0.0,392,160,153,88,253,139,134,413,163,0,0,14468.249988555908,20404.081714630127
2016-06-02,108110.67757034302,31727.28573036194,0.29347041794015527,0.054,0.0539,0.061,0.054,0.0658,0.1084,0.1468,0.0539,0.1088,0.0,0.0,359,147,106,81,171,257,334,159,300,0,0,20257.275371551514,17191.47562980652
2016-06-03,108131.63401222229,12370.924825668335,0.1144061581855873,0.149,0.0779,0.1524,0.0556,0.1381,0.0559,0.1449,0.0557,0.056,0.0,0.0,1005,213,266,84,357,133,330,162,153,0,0,30990.42578125,11634.064876556396
2016-06-06,108699.32371711731,31042.639192581177,0.2855826341051354,0.0521,0.0802,0.0992,0.0515,0.1414,0.0521,0.0935,0.0926,0.0518,0.0,0.0,351,220,173,78,367,122,212,271,141,0,0,4746.44356918335,23418.15793609619
2016-06-07,108817.2083568573,35007.32385444641,0.3217076084110034,0.0587,0.0585,0.0825,0.0581,0.1595,0.0584,0.085,0.0587,0.0588,0.0,0.0,397,160,145,88,415,134,192,172,160,0,0,4796.036247253418,8760.720909118652
2016-06-08,109097.0631313324,13770.088090896606,0.12621868724660354,0.0619,0.0618,0.0615,0.0613,0.0617,0.168,0.1679,0.0616,0.168,0.0,0.0,419,169,108,93,160,387,378,180,456,0,0,34267.67868804932,13030.442924499512
2016-06-09,108831.88631343842,29702.47968864441,0.2729207468030147,0.0498,0.0667,0.1351,0.0495,0.1355,0.0497,0.0557,0.1353,0.0499,0.0,0.0,339,182,237,75,349,115,125,391,136,0,0,24453.43830871582,40385.82990646362
2016-06-10,108279.50048542023,31089.53929424286,0.28712303949378715,0.0557,0.0523,0.0921,0.0518,0.1425,0.0522,0.1393,0.0746,0.0523,0.0,0.0,382,143,162,79,365,123,315,215,143,0,0,11384.443572044373,12771.503177642822
2016-06-13,107684.30639743805,25664.445768356323,0.2383304181171465,0.1446,0.0531,0.0527,0.0617,0.1234,0.0532,0.1443,0.053,0.0757,0.0,0.0,993,146,93,94,317,125,328,152,208,0,0,14013.794548988342,8588.701023101807
