date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC,purchases,sales
2015-01-16,98615.12827968597,26081.67164516449,0.264479417105186,0.1432,0.0919,0.0523,0.1431,0.0609,0.0527,0.0862,0.0526,0.0526,0.0,0.0,903,255,87,228,161,105,188,150,134,0,0,10926.676616668701,14215.88611984253
2015-01-20,98662.91495037079,35007.86744213104,0.35482295916090284,0.0649,0.0646,0.0703,0.0649,0.0649,0.0648,0.1154,0.0646,0.0708,0.0,0.0,411,178,117,104,171,129,250,184,180,0,0,9127.941368103027,18054.13716506958
2015-01-21,99129.47934532166,24565.240007400513,0.24780963412333157,0.058,0.0532,0.1228,0.1225,0.12,0.0449,0.063,0.1228,0.0451,0.0,0.0,368,147,205,196,316,88,136,348,114,0,0,22119.247692108154,11676.620257377625
2015-01-22,99976.22361946106,25900.17880821228,0.2590633839781345,0.0903,0.0664,0.1599,0.0663,0.0665,0.0665,0.0854,0.0662,0.0734,0.0,0.0,564,182,266,105,175,131,183,190,185,0,0,15271.913120269775,16606.851921081543
2015-01-23,99488.24726295471,12713.032056808472,0.12778426001623083,0.063,0.0631,0.0685,0.0792,0.0627,0.0659,0.1711,0.1594,0.1394,0.0,0.0,396,172,114,125,166,130,368,454,355,0,0,25681.34352493286,12494.196773529053
2015-01-26,99736.78315162659,28175.472584724426,0.28249830899288353,0.0515,0.0514,0.1325,0.0514,0.1214,0.0513,0.0924,0.1141,0.0515,0.0,0.0,323,141,220,81,322,100,199,326,131,0,0,12230.088401794434,27692.52892971039
2015-01-27,99115.00781345367,23322.289608955383,0.23530532987346103,0.0767,0.0708,0.08,0.071,0.1695,0.0707,0.0844,0.0709,0.0707,0.0,0.0,483,199,133,112,452,137,183,201,180,0,0,15142.721240997314,10289.538265228271
2015-01-28,98028.48071670532,29993.007886886597,0.30596218229234884,0.0558,0.0557,0.0558,0.0557,0.1517,0.0556,0.0559,0.1521,0.0558,0.0,0.0,354,155,93,88,405,111,121,430,143,0,0,7938.635509490967,14609.35378742218
2015-01-29,98716.88674354553,19933.075456619263,0.20192163786934417,0.0731,0.067,0.0738,0.0675,0.1646,0.0604,0.1648,0.0605,0.0663,0.0,0.0,463,186,123,106,439,121,355,170,169,0,0,19193.384578704834,9133.4521484375
2015-01-30,97668.93499279022,11634.043444633484,0.1191171322334199,0.0584,0.0582,0.0729,0.0579,0.112,0.1587,0.1454,0.0584,0.1589,0.0,0.0,372,162,122,91,301,312,315,166,402,0,0,18485.359928131104,10186.327916145325
2015-02-02,98889.52810573578,12730.972623825073,0.1287393404305936,0.0682,0.1732,0.0783,0.1732,0.0636,0.0637,0.0861,0.1015,0.0634,0.0,0.0,433,483,132,273,171,123,186,291,161,0,0,28654.14806842804,29751.07724761963
2015-02-03,100155.243765831,30694.796434402466,0.30647218538221277,0.0558,0.0559,0.1516,0.0557,0.1519,0.0557,0.0557,0.0557,0.0556,0.0,0.0,353,156,257,87,410,106,120,161,140,0,0,16252.947574615479,34216.77138519287
2015-02-04,99766.48895549774,28785.726225852966,0.28853101404313475,0.0525,0.0526,0.1111,0.0524,0.1429,0.0524,0.0523,0.143,0.0523,0.0,0.0,332,146,190,81,384,101,113,417,132,0,0,8758.150390625,6849.0801820755005
2015-02-05,100537.05426692963,25552.175402641296,0.25415679411890585,0.0579,0.0577,0.0631,0.0575,0.0791,0.058,0.1574,0.0577,0.1575,0.0,0.0,365,160,107,89,213,111,340,168,391,0,0,23133.93186569214,19900.38104248047
2015-02-06,100151.16656970978,23023.728793144226,0.22988977144982792,0.0506,0.1376,0.078,0.0505,0.0905,0.0503,0.1372,0.1249,0.0504,0.0,0.0,315,381,133,78,244,96,296,378,125,0,0,17623.728675842285,15095.282066345215
2015-02-09,99778.38768291473,31174.653498649597,0.3124389381568219,0.0571,0.0832,0.0687,0.0796,0.1382,0.0569,0.0571,0.0898,0.057,0.0,0.0,356,230,118,123,374,108,123,273,141,0,0,9630.372360229492,17781.297065734863
2015-02-10,100576.10282039642,27726.41598033905,0.27567598269194665,0.0503,0.0503,0.1321,0.05,0.1369,0.0501,0.0676,0.1368,0.0501,0.0,0.0,314,138,225,77,369,96,146,411,124,0,0,12010.997760772705,8562.760242462158
2015-02-11,100335.39115047455,36664.29912471771,0.3654174135797377,0.0667,0.0667,0.0719,0.0664,0.0822,0.0665,0.0664,0.081,0.0668,0.0,0.0,415,182,122,102,220,128,143,248,165,0,0,8214.647857666016,17152.531002044678
2015-02-12,100863.84835338593,11968.61619091034,0.11866110986542149,0.1316,0.058,0.0576,0.0577,0.0579,0.088,0.158,0.1145,0.158,0.0,0.0,815,157,98,88,155,168,339,354,386,0,0,30424.944316864014,5729.261383056641
2015-02-13,101140.44251155853,12555.907156944275,0.1241432887295244,0.1659,0.0609,0.0607,0.0605,0.0608,0.1659,0.1658,0.061,0.0745,0.0,0.0,1031,164,103,92,164,311,355,192,181,0,0,13150.582565307617,13737.873531341553
2015-02-17,101307.78401088715,10219.40283870697,0.10087480383154696,0.1345,0.1345,0.0586,0.1343,0.0492,0.0695,0.1345,0.0494,0.1345,0.0,0.0,835,363,99,205,133,130,288,156,327,0,0,21059.11156463623,18722.607246398926
2015-02-18,101411.80064868927,11876.45332622528,0.11711115718542152,0.0574,0.0574,0.0847,0.0569,0.1015,0.1561,0.1557,0.0573,0.1558,0.0,0.0,359,155,143,87,273,296,332,177,378,0,0,21711.351009368896,23368.401496887207
2015-02-19,101305.28810977936,12044.789591789246,0.11889596107497294,0.1233,0.1296,0.0618,0.1583,0.0747,0.0583,0.1585,0.0583,0.0583,0.0,0.0,773,348,104,241,202,111,337,182,141,0,0,24617.35555267334,24785.691818237305
2015-02-20,101792.28227329254,16353.80857181549,0.16065862957968352,0.0675,0.0674,0.0675,0.0672,0.0675,0.1837,0.0675,0.0673,0.1838,0.0,0.0,422,181,113,102,183,353,143,211,445,0,0,27087.08420944214,31396.103189468384
2015-02-23,101743.37869358063,28008.50812625885,0.2752858071542105,0.0501,0.1279,0.0498,0.05,0.1366,0.0498,0.0743,0.1363,0.0499,0.0,0.0,314,343,83,76,369,96,158,424,121,0,0,20833.553649902344,32488.253204345703
2015-02-24,102041.17974948883,32370.493781089783,0.3172297092267981,0.058,0.0578,0.1195,0.058,0.1578,0.0581,0.0579,0.0578,0.0578,0.0,0.0,363,155,200,88,426,112,123,179,140,0,0,12544.27079963684,16906.256454467773
2015-02-25,101896.30992603302,30190.075226783752,0.29628232120180664,0.1121,0.0538,0.0844,0.0539,0.0846,0.06,0.1468,0.0541,0.054,0.0,0.0,700,145,141,81,229,115,312,170,131,0,0,14718.84182548523,12538.4232711792
2015-02-26,101669.66644001007,28384.264145851135,0.2791812458890991,0.0509,0.0509,0.0535,0.0505,0.1384,0.1381,0.0507,0.051,0.1368,0.0,0.0,318,136,89,76,373,269,108,161,333,0,0,21908.40626525879,20102.595184326172
2015-02-27,101532.06500339508,30449.36998462677,0.2998990514337376,0.0626,0.0624,0.1606,0.0625,0.0932,0.0625,0.0716,0.0624,0.0624,0.0,0.0,392,167,268,94,250,122,153,197,152,0,0,17775.88039779663,19840.986236572266
2015-03-02,101811.6087846756,32576.1864862442,0.3199653445722535,0.0584,0.0582,0.0633,0.0584,0.1464,0.0583,0.1088,0.0582,0.07,0.0,0.0,364,155,105,87,393,115,231,188,170,0,0,9918.568714141846,12045.385215759277
2015-03-03,101572.83514499664,10384.043374061584,0.10223248528248934,0.1365,0.1364,0.1096,0.0952,0.0789,0.05,0.1365,0.05,0.1048,0.0,0.0,851,365,183,142,212,98,291,160,255,0,0,30800.751224517822,8608.608112335205
2015-03-04,101199.64088916779,34112.078890800476,0.33707707449435986,0.167,0.0676,0.061,0.0609,0.0612,0.0613,0.0612,0.0614,0.0612,0.0,0.0,1044,181,101,91,165,120,131,197,149,0,0,5430.209909439087,29158.24542617798
2015-03-05,101298.33092021942,24707.387309074402,0.24390715113098413,0.0567,0.0515,0.0515,0.0509,0.0513,0.1396,0.1027,0.1155,0.1365,0.0,0.0,353,138,85,76,138,275,220,368,334,0,0,25277.11378097534,15872.422199249268
2015-03-06,99994.3415555954,16900.69209766388,0.16901648468045904,0.0623,0.1059,0.0619,0.0623,0.062,0.0722,0.0658,0.1694,0.1691,0.0,0.0,386,284,103,93,168,143,141,549,414,0,0,18158.392923355103,10351.69771194458
2015-03-09,100245.34250545502,32597.29364681244,0.3251751436236412,0.0593,0.0628,0.0592,0.0652,0.1611,0.059,0.0892,0.0598,0.0592,0.0,0.0,367,168,98,97,435,118,190,194,145,0,0,12488.150890350342,28184.7524394989
2015-03-10,99242.85916233063,20337.42052745819,0.2049257820574522,0.1704,0.0625,0.0621,0.0668,0.0627,0.0787,0.0624,0.1669,0.0625,0.0,0.0,1066,169,103,100,170,158,134,537,154,0,0,24544.860565185547,12284.987445831299
2015-03-11,99123.53234386444,11108.133091926575,0.11206353152742692,0.1495,0.0659,0.0549,0.0606,0.0549,0.1491,0.1491,0.0547,0.1493,0.0,0.0,928,179,91,91,150,298,320,177,368,0,0,24503.662788391113,15274.375352859497
2015-03-12,100145.19945240021,29798.922738075256,0.29755717599063664,0.0544,0.0543,0.0545,0.0544,0.0544,0.1481,0.0845,0.0543,0.1436,0.0,0.0,334,148,90,81,148,301,181,174,353,0,0,147.81655883789062,18838.606204986572
2015-03-13,99655.04115772247,14948.81909275055,0.15000564867653096,0.0894,0.1077,0.0789,0.0744,0.0745,0.0744,0.2023,0.0744,0.0741,0.0,0.0,550,294,130,111,203,151,435,240,183,0,0,29071.265754699707,14221.162109375
2015-03-16,100793.92385959625,13673.289174079895,0.13565588728469874,0.0667,0.0667,0.1018,0.0664,0.0668,0.1812,0.1813,0.0668,0.0667,0.0,0.0,410,182,166,99,182,367,388,214,167,0,0,12971.910278320312,11696.380359649658
2015-03-17,100435.8935289383,13204.66264629364,0.1314735418019557,0.1712,0.0629,0.1559,0.0629,0.0655,0.0765,0.0626,0.1485,0.0627,0.0,0.0,1051,171,254,94,179,155,134,475,158,0,0,24103.1726436615,23634.546115875244
2015-03-18,101718.78676891327,28865.00455379486,0.28377259964150914,0.0517,0.0847,0.1406,0.0513,0.1407,0.0516,0.077,0.0669,0.0517,0.0,0.0,320,230,229,77,387,103,165,211,130,0,0,11373.902767181396,27034.244674682617
2015-03-19,101366.43632411957,34282.55192089081,0.33820417451859724,0.0619,0.0619,0.0613,0.0614,0.1682,0.0619,0.0619,0.0618,0.0616,0.0,0.0,385,168,99,92,463,125,133,196,157,0,0,7049.936000823975,12467.483367919922
2015-03-20,102044.38199329376,31798.09086894989,0.3116104017469538,0.0568,0.0877,0.0626,0.0563,0.1001,0.0569,0.0567,0.1545,0.0568,0.0,0.0,351,238,101,84,274,114,122,489,145,0,0,12201.164283752441,9716.703231811523
2015-03-23,101942.10792064667,13676.84527873993,0.13416286515662595,0.0659,0.0656,0.0866,0.0657,0.0659,0.1195,0.1789,0.0658,0.1518,0.0,0.0,409,178,140,98,180,240,388,208,387,0,0,32949.33157348633,14828.085983276367
2015-03-24,101448.1426744461,13608.803980827332,0.13414542269639076,0.0923,0.1388,0.1794,0.0657,0.0992,0.0656,0.0928,0.066,0.066,0.0,0.0,575,376,291,98,271,132,201,210,168,0,0,23006.151012420654,22938.109714508057
2015-03-25,100244.30511951447,30254.834250450134,0.30181100277346784,0.055,0.055,0.071,0.0547,0.1493,0.0545,0.0547,0.1494,0.0547,0.0,0.0,344,151,116,82,404,107,119,475,139,0,0,13278.977201461792,29925.007471084595
2015-03-26,99993.35390377045,27583.21545124054,0.27585048780127436,0.0501,0.05,0.0796,0.0498,0.1365,0.05,0.1217,0.05,0.1363,0.0,0.0,313,137,130,75,370,98,265,160,345,0,0,15703.175025939941,13031.556226730347
2015-03-27,100187.27860546112,27809.97753238678,0.27757992750659344,0.0505,0.0503,0.0505,0.05,0.1241,0.0722,0.1372,0.0505,0.1372,0.0,0.0,316,138,82,75,335,143,298,161,348,0,0,4032.8054580688477,4259.567539215088
2015-03-30,101147.08906650543,15277.9313955307,0.15104667407171032,0.0932,0.0658,0.0659,0.066,0.0797,0.092,0.1798,0.068,0.1385,0.0,0.0,581,180,107,99,215,180,389,216,350,0,0,17029.37829017639,4497.3321533203125
2015-03-31,100419.11389636993,10971.669102668762,0.10925877232885421,0.1457,0.085,0.1152,0.1064,0.0743,0.0532,0.1457,0.0536,0.1117,0.0,0.0,908,233,189,159,201,104,316,169,283,0,0,16261.591962814331,11955.329669952393
2015-04-01,100179.11457920074,27095.898579597473,0.2704745264860141,0.0784,0.1339,0.052,0.0494,0.134,0.0492,0.134,0.0493,0.0492,0.0,0.0,488,367,86,74,361,96,292,155,124,0,0,10846.851448059082,26971.080924987793
2015-04-02,100397.30930805206,30351.026419639587,0.3023091617576386,0.0553,0.055,0.1229,0.0551,0.0552,0.0871,0.1503,0.0553,0.0614,0.0,0.0,343,151,203,82,148,170,328,174,155,0,0,14958.138118743896,18213.26595878601
2015-04-06,100947.35538387299,13818.909743309021,0.13689224141395073,0.0673,0.0673,0.0929,0.0672,0.0673,0.068,0.1828,0.0673,0.1831,0.0,0.0,419,184,154,100,180,131,398,210,461,0,0,21559.21448135376,5027.097805023193
2015-04-07,100702.62288570404,31879.337138175964,0.3165690845446849,0.0706,0.0578,0.0576,0.0576,0.157,0.0578,0.062,0.1055,0.0577,0.0,0.0,441,158,95,86,421,111,135,332,145,0,0,13306.69709777832,31367.124492645264
2015-04-08,100836.15058994293,14040.222268104553,0.13923798346091246,0.0835,0.0678,0.0696,0.0675,0.0679,0.1846,0.1846,0.0677,0.0677,0.0,0.0,520,185,114,100,182,358,401,214,170,0,0,30591.602293014526,12752.487422943115
2015-04-09,101325.41587543488,33855.95557498932,0.33413093134115907,0.061,0.061,0.0704,0.0605,0.1656,0.061,0.0607,0.0608,0.0648,0.0,0.0,381,167,115,90,445,117,132,194,163,0,0,9980.775119781494,29796.50842666626
2015-04-10,101637.12855243683,23710.466866493225,0.23328548537516458,0.1534,0.0574,0.0572,0.0572,0.0576,0.1091,0.1321,0.0576,0.085,0.0,0.0,962,157,93,85,155,209,284,183,214,0,0,23543.9767036438,13398.487995147705
2015-04-13,101257.46778583527,33542.92580318451,0.33126372342363447,0.0606,0.0604,0.0983,0.0604,0.0605,0.0602,0.1476,0.0604,0.0604,0.0,0.0,377,165,160,90,163,116,319,193,152,0,0,7061.585380554199,16894.044317245483
2015-04-14,101449.92741680145,13149.343522071838,0.12961412449363796,0.1167,0.0638,0.0633,0.0636,0.0635,0.1729,0.1729,0.0637,0.09,0.0,0.0,728,175,103,95,171,328,374,203,226,0,0,23945.286931991577,3551.7046508789062
2015-04-15,102103.60856723785,27438.067582130432,0.2687276969653992,0.0566,0.0566,0.0563,0.0566,0.0567,0.1539,0.1541,0.0566,0.0839,0.0,0.0,354,155,92,85,154,287,335,181,210,0,0,0.0,14288.724060058594
2015-04-16,101996.05044078827,32496.761651039124,0.31860803933682175,0.0598,0.1406,0.1224,0.0687,0.0581,0.0579,0.0579,0.0581,0.0578,0.0,0.0,373,386,200,103,157,108,126,187,145,0,0,17164.877376556396,22223.571445465088
2015-04-17,101259.43418979645,28405.778044700623,0.2805247557620954,0.0588,0.0586,0.0587,0.0583,0.0948,0.1596,0.1134,0.0587,0.0585,0.0,0.0,369,162,96,88,257,298,248,188,147,0,0,19806.131532669067,15715.147926330566
2015-04-20,101847.48962879181,34378.96843242645,0.33755341989998033,0.0615,0.0615,0.0789,0.0612,0.0843,0.0716,0.0616,0.1203,0.0614,0.0,0.0,387,168,129,92,229,134,134,382,154,0,0,9347.947925567627,15321.138313293457
2015-04-21,101648.3509683609,14275.974223136902,0.1404447203238983,0.071,0.0689,0.0746,0.0688,0.0691,0.1447,0.1878,0.0691,0.1055,0.0,0.0,448,188,121,103,187,273,408,221,266,0,0,27300.071752548218,7197.077543258667
2015-04-22,102008.41920185089,30204.445811271667,0.29609757750979465,0.0541,0.0539,0.0683,0.0539,0.147,0.0537,0.147,0.0721,0.0538,0.0,0.0,340,146,111,81,399,101,319,231,136,0,0,8288.021335601807,24216.492923736572
2015-04-23,102118.76848125458,33711.439452171326,0.330119917753998,0.0742,0.0603,0.1204,0.0602,0.1137,0.0604,0.0602,0.0602,0.0603,0.0,0.0,466,163,195,90,310,113,131,192,152,0,0,9902.601097106934,13409.594738006592
2015-04-24,102258.36979961395,29867.903515815735,0.29208272706033783,0.0532,0.0533,0.0528,0.0528,0.1334,0.0531,0.1445,0.0595,0.1054,0.0,0.0,335,143,86,78,364,100,316,188,264,0,0,15245.427536010742,11401.891599655151
2015-04-27,102043.61790180206,32466.696299552917,0.31816488837936,0.0738,0.058,0.1572,0.0578,0.0749,0.0579,0.0861,0.058,0.0581,0.0,0.0,466,155,260,86,205,109,188,185,144,0,0,14346.963985443115,16945.756769180298
2015-04-28,102268.36326122284,29063.807238578796,0.2841915751046242,0.0728,0.0791,0.1097,0.0729,0.0726,0.0725,0.0865,0.0771,0.0726,0.0,0.0,458,211,181,109,199,136,189,245,180,0,0,8653.996898651123,5251.107837677002
2015-04-29,101982.48988246918,30742.352107048035,0.30144735770304676,0.055,0.055,0.0548,0.0546,0.1167,0.1497,0.0845,0.0732,0.055,0.0,0.0,345,147,91,82,322,278,185,233,136,0,0,12346.28309249878,14024.827960968018
2015-04-30,101435.69170856476,11251.893279075623,0.11092637206441572,0.1474,0.1472,0.0537,0.1469,0.0541,0.054,0.0842,0.054,0.1474,0.0,0.0,927,397,90,222,149,100,185,173,365,0,0,37572.4108581543,18081.952030181885
2015-05-01,102474.90676021576,33538.52316570282,0.32728522743797817,0.0599,0.0598,0.0593,0.0598,0.1625,0.0594,0.0621,0.0902,0.0597,0.0,0.0,377,161,99,90,448,111,136,290,147,0,0,16001.378002166748,38288.007888793945
2015-05-04,102662.83825016022,35393.69345378876,0.3447566233026245,0.0629,0.0776,0.0626,0.0624,0.0627,0.0629,0.0666,0.1348,0.0627,0.0,0.0,393,209,104,94,173,118,146,431,155,0,0,8384.181079864502,10239.35136795044
2015-05-05,101728.40553760529,17807.901196479797,0.1750533796570405,0.1575,0.0579,0.0672,0.0577,0.0577,0.0579,0.1571,0.0577,0.1542,0.0,0.0,984,157,112,87,159,109,346,187,382,0,0,28671.175119400024,11085.382862091064
2015-05-06,101506.40296459198,13010.738942146301,0.1281765343087251,0.0631,0.1133,0.1317,0.0629,0.1329,0.0631,0.1715,0.063,0.0704,0.0,0.0,395,309,220,95,364,119,377,205,174,0,0,22882.022380828857,18084.86012649536
2015-05-07,101841.41001605988,30534.807375907898,0.2998270288195412,0.0546,0.0545,0.1013,0.0544,0.1488,0.0544,0.1094,0.0548,0.068,0.0,0.0,341,148,169,82,408,104,240,178,168,0,0,1634.2744445800781,19158.342878341675
2015-05-08,102727.06492328644,35181.1566324234,0.34247212902165225,0.0625,0.0625,0.099,0.0625,0.0623,0.1212,0.0626,0.0623,0.0624,0.0,0.0,388,169,164,94,171,230,137,203,153,0,0,10006.479249954224,14652.828506469727
2015-05-11,102308.16078281403,12920.303311347961,0.1262881006997669,0.1699,0.0625,0.0625,0.0625,0.0623,0.1698,0.1284,0.0625,0.0933,0.0,0.0,1054,169,103,94,171,327,280,204,229,0,0,26046.860122680664,3786.0068016052246
2015-05-12,102101.85310840607,28279.21741962433,0.2769706578155739,0.0505,0.0578,0.1377,0.0505,0.1374,0.0502,0.1377,0.0506,0.0505,0.0,0.0,314,157,228,76,377,96,300,165,125,0,0,16313.125164031982,31672.03927230835
2015-05-13,102065.67046451569,32120.866417884827,0.3147078373335334,0.0578,0.0574,0.0575,0.0575,0.1524,0.0574,0.1307,0.0574,0.0573,0.0,0.0,359,155,95,87,418,110,284,189,142,0,0,5196.407718658447,9038.056716918945
2015-05-14,102820.21791934967,12835.962313652039,0.12483889426999986,0.0611,0.0609,0.0755,0.0606,0.0625,0.1615,0.1661,0.061,0.1661,0.0,0.0,379,163,124,92,170,312,360,200,410,0,0,28653.067586898804,9368.163482666016
2015-05-15,103074.78291034698,32076.14413356781,0.31119293417738453,0.0567,0.0568,0.112,0.0563,0.1541,0.0565,0.0566,0.0835,0.0564,0.0,0.0,354,153,184,85,419,109,123,271,139,0,0,15454.057889938354,34694.239709854126
2015-05-18,103198.90957736969,30517.664931297302,0.2957169320516684,0.0541,0.054,0.1106,0.0538,0.1105,0.0539,0.1192,0.0541,0.0941,0.0,0.0,336,145,181,81,302,104,259,175,233,0,0,10375.82071685791,8817.341514587402
2015-05-19,103090.01966381073,33809.407296180725,0.3279600431393589,0.0598,0.0595,0.0769,0.0591,0.0698,0.0593,0.0657,0.1624,0.0595,0.0,0.0,369,160,125,89,191,116,143,524,148,0,0,13457.990110397339,16749.73247528076
2015-05-20,103073.68560504913,31775.904244422913,0.30828338055340043,0.0564,0.0562,0.1102,0.0564,0.1532,0.0564,0.0563,0.0863,0.0603,0.0,0.0,349,151,179,85,420,110,123,278,150,0,0,12118.697429656982,10085.19437789917
2015-05-21,103248.7078332901,18471.314972877502,0.17890117329799515,0.0608,0.1045,0.1463,0.0606,0.1653,0.0609,0.0882,0.0607,0.0737,0.0,0.0,378,280,238,91,453,118,192,196,183,0,0,15927.5445022583,2622.9552307128906
2015-05-22,103041.76934528351,31715.593611717224,0.30779356578632866,0.1616,0.0882,0.0805,0.0599,0.0623,0.0598,0.06,0.0598,0.0601,0.0,0.0,1002,236,131,90,171,116,131,193,149,0,0,10369.65463256836,23613.93327140808
2015-05-26,102262.67326831818,28831.337876319885,0.2819341305568243,0.0514,0.0512,0.0913,0.0513,0.1398,0.0511,0.1398,0.0515,0.0906,0.0,0.0,320,138,149,77,384,100,306,166,226,0,0,20389.169269561768,17504.91353416443
2015-05-27,102821.38929080963,11669.516919136047,0.113493087378261,0.0887,0.0632,0.0555,0.0554,0.1515,0.0558,0.1518,0.1128,0.1518,0.0,0.0,549,168,90,83,416,110,332,364,378,0,0,20902.92339706421,3741.102439880371
2015-05-28,102738.03074741364,29505.176102638245,0.28718845288341305,0.0523,0.1142,0.0741,0.0807,0.1423,0.0521,0.0925,0.0522,0.0524,0.0,0.0,324,304,120,121,391,103,203,168,130,0,0,9755.88761138916,27591.546794891357
2015-05-29,102291.90376758575,29003.610268592834,0.28353769164851045,0.0518,0.1128,0.0891,0.0858,0.1406,0.0518,0.0706,0.0517,0.0623,0.0,0.0,322,301,144,129,387,102,156,166,155,0,0,3091.062080383301,2589.4962463378906
2015-06-01,102418.41953754425,29372.693690299988,0.2867911243204903,0.0522,0.0521,0.0521,0.0519,0.1419,0.0521,0.124,0.0599,0.1269,0.0,0.0,325,139,84,78,391,103,273,192,316,0,0,13147.161489486694,13516.244911193848
2015-06-02,102376.0623960495,31432.06983089447,0.30702557898053495,0.056,0.0768,0.0691,0.0554,0.1155,0.056,0.1521,0.056,0.056,0.0,0.0,348,205,112,83,319,110,334,182,139,0,0,8228.445533752441,10287.821674346924
2015-06-03,102450.73038387299,33165.05370616913,0.3237171036448728,0.0646,0.0589,0.0586,0.0585,0.0662,0.0975,0.0855,0.1276,0.0589,0.0,0.0,398,157,95,87,183,193,187,421,146,0,0,13112.522109985352,14845.50598526001
2015-06-04,101881.00241184235,12804.207127571106,0.1256780638632859,0.1312,0.074,0.0857,0.0618,0.0617,0.0617,0.1683,0.0618,0.1683,0.0,0.0,811,198,139,92,171,123,370,203,420,0,0,31135.21735572815,10774.370777130127
2015-06-05,101720.20376491547,27325.8308801651,0.2686372015466814,0.0826,0.0601,0.1265,0.049,0.1333,0.049,0.1331,0.0491,0.0487,0.0,0.0,507,161,205,73,374,97,292,163,122,0,0,11502.740520477295,26024.36427307129
2015-06-08,101321.51630687714,20308.132195472717,0.20043257282060942,0.0678,0.0604,0.0598,0.0602,0.0601,0.164,0.1031,0.0604,0.1638,0.0,0.0,417,163,97,90,168,325,227,201,410,0,0,25703.347064971924,18685.64838027954
2015-06-09,101336.7659292221,35412.30797290802,0.3494517280889098,0.064,0.0639,0.0641,0.0641,0.078,0.1065,0.0822,0.0638,0.064,0.0,0.0,393,173,104,96,217,211,181,213,160,0,0,3365.9671363830566,18470.14291381836
2015-06-10,102068.99510860443,23914.755499839783,0.2342999014969607,0.0646,0.0644,0.0712,0.0643,0.0645,0.0644,0.1753,0.0646,0.1323,0.0,0.0,394,173,115,96,179,127,385,216,330,0,0,17243.11555290222,5745.563079833984
2015-06-11,102325.05798625946,30914.573172569275,0.3021212377589914,0.0575,0.0572,0.0871,0.057,0.0575,0.0604,0.1562,0.1076,0.0573,0.0,0.0,350,154,140,85,160,120,342,358,143,0,0,5958.512390136719,12958.330062866211
2015-06-12,101792.83160686493,30631.110041618347,0.3009161800304274,0.0549,0.0548,0.1488,0.0543,0.0726,0.0546,0.1493,0.0548,0.0549,0.0,0.0,334,148,241,81,202,109,327,183,137,0,0,7887.26053237915,7603.797401428223
