date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2012-03-30,109415.94248485565,81.07750988006592,0.0007410027098316859,0.1207,0.0835,0.0835,0.0835,0.1342,0.1355,0.2254,0.133,623,544,532,280,795,976,1225,131,27010.736457824707,26952.92161178589
2012-04-02,110815.0679101944,67.298264503479,0.0006073024704367656,0.1984,0.1742,0.0838,0.0913,0.1887,0.0954,0.0838,0.0838,1021,1132,539,310,1117,689,451,83,25723.13080406189,25709.351558685303
2012-04-03,108963.00801372528,101.51316356658936,0.0009316295999629752,0.1324,0.179,0.1128,0.0671,0.0763,0.1825,0.1825,0.0665,680,1168,735,227,450,1329,981,65,24199.385124206543,24233.600023269653
2012-04-04,106316.90082263947,183.8355836868286,0.0017291285041642417,0.089,0.089,0.0891,0.1377,0.2423,0.089,0.1739,0.0882,454,585,584,465,1421,652,932,85,27305.774185180664,27388.096605300903
2012-04-05,105501.82738876343,70.73537540435791,0.0006704658786971082,0.1233,0.0784,0.0784,0.0782,0.1834,0.0784,0.1659,0.2133,628,518,518,262,1078,577,888,204,16729.747634887695,16616.647426605225
2012-04-09,104797.07970237732,182.02948665618896,0.0017369709840498507,0.1581,0.2417,0.09,0.1132,0.0901,0.1005,0.1068,0.0978,807,1599,600,379,527,736,569,94,28028.469966888428,28139.76407814026
2012-04-10,102545.58969783783,60.57510471343994,0.0005907138950776073,0.1918,0.1622,0.1406,0.0781,0.078,0.1245,0.078,0.1464,973,1071,954,259,455,922,417,140,16210.837469100952,16089.383087158203
2012-04-11,104017.60006141663,178.1076192855835,0.001712283490297996,0.1749,0.1004,0.0868,0.0868,0.1529,0.1344,0.1396,0.1226,893,660,583,288,896,994,745,118,16139.835023880005,16257.367538452148
2012-04-12,106057.67918109894,113.94983673095703,0.0010744138247300492,0.2198,0.1225,0.0808,0.0808,0.2197,0.0808,0.1139,0.0805,1115,805,541,272,1287,597,607,78,14061.374811172485,13997.217028617859
2012-04-13,103695.29361820221,72.82457256317139,0.0007022939038227294,0.0823,0.2241,0.0864,0.1093,0.0823,0.2243,0.1081,0.0824,416,1490,588,364,481,1670,575,79,29315.5527009964,29274.427436828613
2012-04-16,104439.35925006866,96.9095811843872,0.0009279028699548776,0.2112,0.0776,0.08,0.0777,0.2111,0.1079,0.127,0.1066,1076,512,546,260,1228,804,674,103,31480.283334732056,31504.36834335327
2012-04-17,106478.59093570709,85.14251613616943,0.0007996209884818949,0.0752,0.1039,0.2022,0.2046,0.0752,0.1877,0.0753,0.0752,383,684,1354,694,439,1389,400,73,37668.477418899536,37656.71035385132
2012-04-18,105268.0749092102,74.18495655059814,0.0007047241684107923,0.2364,0.0869,0.087,0.1069,0.087,0.0869,0.0869,0.2213,1193,571,594,359,506,647,455,213,34526.96538543701,34516.00782585144
2012-04-19,104616.63385772705,154.86090564727783,0.0014802703923534786,0.0927,0.0784,0.0724,0.0723,0.0924,0.197,0.1969,0.1963,466,517,501,243,531,1485,1024,189,23531.549308776855,23612.225257873535
2012-04-20,105335.87198352814,66.13334369659424,0.0006278330681777222,0.0775,0.2108,0.0775,0.1259,0.2,0.1527,0.0775,0.0775,391,1380,530,425,1145,1151,403,75,31309.69712638855,31220.969564437866
2012-04-23,103271.26665496826,149.8062744140625,0.0014506094411969284,0.212,0.1136,0.078,0.078,0.2026,0.078,0.159,0.0773,1062,751,542,261,1154,591,822,74,22545.669633865356,22629.342564582825
2012-04-24,103816.98861885071,107.49605464935303,0.0010354379960298163,0.1143,0.0753,0.0752,0.1576,0.2048,0.0753,0.0918,0.2045,574,498,517,527,1173,564,475,196,21819.04870223999,21776.73848247528
2012-04-25,105405.083152771,126.28351020812988,0.0011980779904617912,0.1366,0.0915,0.0864,0.1406,0.2176,0.0865,0.0864,0.1532,686,600,582,475,1250,639,450,147,7490.7740087509155,7509.561464309692
2012-04-26,105876.3572435379,131.95497131347656,0.0012463119694414151,0.1957,0.105,0.1515,0.0791,0.0871,0.0861,0.0791,0.2152,986,684,1021,267,502,636,411,206,21093.24209499359,21098.913556098938
2012-04-27,106536.00804042816,114.44572734832764,0.0010742445625041433,0.0631,0.1632,0.1001,0.0631,0.1716,0.0979,0.1716,0.1684,316,1063,670,215,997,722,890,162,26354.81227874756,26337.30303478241
2012-04-30,105981.7458562851,170.19999027252197,0.0016059368422116677,0.1094,0.0812,0.1931,0.081,0.2206,0.1258,0.1071,0.0802,547,529,1299,275,1276,935,556,77,24829.089597702026,24884.84386062622
2012-05-01,106516.36135482788,166.98800563812256,0.0015677216487132077,0.0939,0.1158,0.0939,0.1113,0.0939,0.1316,0.138,0.22,469,755,632,384,542,975,714,211,25766.42813873291,25763.21615409851
2012-05-02,105557.98285484314,136.5457525253296,0.0012935615936607934,0.1734,0.0985,0.0984,0.0984,0.1245,0.0985,0.0984,0.2087,866,645,678,338,719,727,507,199,12330.06100845337,12299.618755340576
2012-05-03,104322.79853057861,146.00016403198242,0.0013995039060343798,0.0815,0.0816,0.1899,0.0815,0.0816,0.2218,0.1754,0.0853,411,534,1316,279,470,1634,901,81,30448.968158721924,30458.422570228577
2012-05-04,102621.68734741211,70.59480476379395,0.000687913116501433,0.1371,0.0775,0.0776,0.0775,0.211,0.1096,0.2111,0.098,694,512,538,263,1207,807,1086,93,23943.326210021973,23867.920850753784
2012-05-07,103311.9598646164,56.31763744354248,0.0005451221476907715,0.1187,0.1392,0.0775,0.0773,0.2105,0.0882,0.2106,0.0775,603,921,525,263,1214,646,1080,74,6511.043255805969,6496.766088485718
