date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-01-24,102388.31625652313,36724.64932346344,0.3586800786083219,0.0657,0.0657,0.083,0.0655,0.0936,0.0654,0.0714,0.0656,0.0654,0.0,0.0,600,271,245,154,364,139,228,282,218,0,0
2013-01-25,102753.90875339508,31146.456625938416,0.303117000645577,0.0638,0.0636,0.0636,0.0634,0.0881,0.1306,0.0636,0.0966,0.0636,0.0,0.0,582,263,187,148,342,276,203,415,212,0,0
2013-01-28,102617.91361904144,16783.152523994446,0.16354992936516125,0.0684,0.1858,0.0995,0.0683,0.0684,0.0984,0.0684,0.0953,0.0839,0.0,0.0,626,765,293,160,265,208,218,409,282,0,0
2013-01-29,103086.90106678009,33403.79393386841,0.32403529049951074,0.0593,0.0593,0.0635,0.0593,0.1046,0.0923,0.0592,0.1191,0.0593,0.0,0.0,543,245,186,140,405,193,189,510,199,0,0
2013-01-30,102862.12090682983,16228.854122161865,0.15777289034183528,0.0667,0.0668,0.0666,0.1249,0.1733,0.0663,0.1446,0.0665,0.0665,0.0,0.0,612,276,195,295,671,139,465,284,224,0,0
2013-01-31,102645.11734199524,35152.199073791504,0.342463431131075,0.0626,0.094,0.0884,0.0625,0.0796,0.0829,0.0624,0.0626,0.0625,0.0,0.0,574,387,259,148,308,174,201,266,212,0,0
2013-02-01,103251.99669456482,14668.985004425049,0.14206974658144528,0.1057,0.0828,0.0844,0.0705,0.0733,0.1917,0.0891,0.0704,0.0899,0.0,0.0,962,339,247,167,283,401,286,300,303,0,0
2013-02-04,102352.2642993927,14124.304867744446,0.13799699463833212,0.0786,0.0683,0.0682,0.13,0.1017,0.0683,0.1646,0.0684,0.1138,0.0,0.0,717,281,200,309,393,143,528,291,384,0,0
2013-02-05,103149.31739139557,16420.95648097992,0.15919597818249556,0.0699,0.1198,0.0735,0.0696,0.097,0.0818,0.1898,0.0697,0.0698,0.0,0.0,636,491,215,165,373,171,608,298,236,0,0
2013-02-06,103224.03182697296,31428.96902370453,0.30447337182475737,0.0556,0.0556,0.1418,0.0554,0.1511,0.0564,0.0555,0.0685,0.0556,0.0,0.0,506,228,415,131,581,118,178,292,188,0,0
2013-02-07,103181.7200422287,12856.618492126465,0.12460170742322087,0.0679,0.0614,0.0613,0.1671,0.1269,0.0615,0.1671,0.0615,0.1007,0.0,0.0,619,252,180,396,485,129,536,262,342,0,0
2013-02-08,103612.09105491638,11596.764617919922,0.11192481977584465,0.1193,0.0553,0.0554,0.0555,0.1507,0.1185,0.111,0.0718,0.1506,0.0,0.0,1090,226,162,131,579,247,356,307,511,0,0
2013-02-11,103577.6335697174,33320.82168388367,0.32169900523413336,0.0587,0.0587,0.0836,0.0831,0.1596,0.0587,0.0586,0.0586,0.0586,0.0,0.0,534,239,245,197,613,123,188,250,199,0,0
2013-02-12,103684.7318611145,32016.93377304077,0.3087912096443225,0.0648,0.0648,0.0647,0.069,0.0897,0.0732,0.1072,0.0932,0.0648,0.0,0.0,585,265,190,163,345,153,343,396,220,0,0
2013-02-13,103799.17894935608,10829.414848327637,0.10433044806270905,0.1404,0.1403,0.0618,0.0682,0.0515,0.1285,0.1228,0.0515,0.1307,0.0,0.0,1272,575,182,161,198,268,391,219,443,0,0
2013-02-14,103882.75613594055,13235.642721176147,0.12740942975998865,0.0629,0.0895,0.0626,0.1084,0.0627,0.1705,0.0666,0.1297,0.1196,0.0,0.0,568,368,184,256,241,353,212,557,407,0,0
2013-02-15,103710.70897865295,37474.87687110901,0.3613404752523923,0.0662,0.0662,0.0782,0.0658,0.0953,0.0684,0.0661,0.0662,0.0662,0.0,0.0,600,272,229,155,365,143,210,283,225,0,0
2013-02-19,104160.83638381958,14396.09344959259,0.13821023284168724,0.0684,0.122,0.0684,0.087,0.0685,0.186,0.1216,0.0683,0.0715,0.0,0.0,617,500,200,205,261,386,385,291,245,0,0
2013-02-20,102889.54907035828,11999.989176750183,0.1166298160034146,0.1198,0.0965,0.0571,0.0732,0.0581,0.0922,0.1559,0.0748,0.1559,0.0,0.0,1083,396,166,173,219,193,494,315,543,0,0
2013-02-21,102275.79022502899,33978.32007884979,0.33222251330534913,0.0641,0.0615,0.0634,0.0604,0.1379,0.0606,0.0737,0.0606,0.0856,0.0,0.0,581,253,184,143,515,127,234,255,299,0,0
2013-02-22,102882.9459438324,33289.08093547821,0.3235626724146483,0.0592,0.0592,0.0854,0.0591,0.0765,0.1442,0.0745,0.0592,0.0591,0.0,0.0,533,242,248,140,286,301,236,248,205,0,0
2013-02-25,101593.38770961761,13127.093977928162,0.1292120902144643,0.0639,0.064,0.0638,0.064,0.0639,0.1739,0.0639,0.172,0.1414,0.0,0.0,584,262,185,152,239,368,204,718,496,0,0
2013-02-26,102181.02677059174,11677.145957946777,0.11427900391100322,0.0717,0.0562,0.056,0.0959,0.0562,0.1528,0.1531,0.0908,0.153,0.0,0.0,655,230,163,227,211,322,489,380,534,0,0
2013-02-27,103494.58558654785,31693.320669174194,0.3062316785902824,0.0663,0.0662,0.0686,0.0661,0.0856,0.1118,0.069,0.0662,0.0942,0.0,0.0,604,272,200,156,323,235,219,278,327,0,0
2013-02-28,103504.2447681427,12422.202758789062,0.12001636055232065,0.0668,0.0786,0.0593,0.0723,0.0593,0.1614,0.1615,0.0592,0.1615,0.0,0.0,610,324,173,170,224,340,513,248,560,0,0
2013-03-01,103635.92170715332,12837.844352722168,0.12387446496590626,0.1132,0.0609,0.061,0.115,0.0998,0.0608,0.1255,0.0738,0.166,0.0,0.0,1032,251,177,270,376,128,400,309,576,0,0
2013-03-04,104033.7264213562,18914.930643081665,0.18181537174274265,0.1225,0.0667,0.095,0.0664,0.1353,0.0665,0.1086,0.0666,0.0906,0.0,0.0,1112,275,275,155,508,141,348,277,315,0,0
