date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2016-01-04,100000.0,10798.36408996582,0.1079836408996582,0.1441,0.1439,0.0526,0.0589,0.0527,0.0744,0.1439,0.1408,0.0809,0.0,0.0,908,380,87,85,136,182,326,442,229,0,0
2016-01-05,100233.59118270874,29502.02499485016,0.29433271467918376,0.0535,0.0614,0.1453,0.0531,0.1459,0.0536,0.0534,0.0858,0.0536,0.0,0.0,337,163,240,77,375,131,121,268,152,0,0
2016-01-06,99408.68527793884,33315.60089588165,0.33513772768178013,0.0614,0.0612,0.0612,0.0613,0.1669,0.0611,0.0614,0.0693,0.0612,0.0,0.0,389,163,101,89,427,154,140,215,177,0,0
2016-01-07,98084.87284564972,9190.993680000305,0.09370449706820358,0.1252,0.0458,0.1251,0.1251,0.0638,0.1251,0.1249,0.046,0.1252,0.0,0.0,806,124,208,183,163,319,289,142,367,0,0
2016-01-08,97084.27592945099,18877.864121437073,0.1944482146125826,0.0733,0.0566,0.0569,0.1257,0.0569,0.1119,0.1547,0.113,0.0566,0.0,0.0,474,153,95,184,145,286,358,345,166,0,0
2016-01-11,96953.55431461334,13253.80992603302,0.13670267191055765,0.0673,0.0817,0.0669,0.0669,0.067,0.1829,0.1563,0.0672,0.1071,0.0,0.0,434,219,113,97,169,477,361,204,319,0,0
2016-01-12,97442.09724330902,11371.984373092651,0.1167050453019013,0.1561,0.0574,0.0573,0.0895,0.0571,0.156,0.1559,0.0572,0.0967,0.0,0.0,1005,153,96,129,144,408,359,175,289,0,0
2016-01-13,95382.42239761353,27381.96946334839,0.28707563485023724,0.0524,0.0522,0.0621,0.137,0.1337,0.0522,0.0524,0.1188,0.0521,0.0,0.0,339,140,105,200,336,137,121,356,156,0,0
2016-01-14,96344.14513969421,32125.25392150879,0.3334427211423047,0.061,0.061,0.0607,0.0608,0.061,0.0748,0.0607,0.1656,0.061,0.0,0.0,395,162,101,89,154,190,140,494,182,0,0
2016-01-15,95179.03137493134,34072.660276412964,0.35798494462707015,0.0655,0.0655,0.0654,0.065,0.084,0.0824,0.0656,0.0831,0.0655,0.0,0.0,429,177,109,96,213,213,152,247,197,0,0
2016-01-19,95172.57371616364,9880.868772506714,0.10382054815471063,0.082,0.1394,0.1392,0.051,0.0671,0.1393,0.1393,0.0867,0.0522,0.0,0.0,537,376,232,75,168,368,323,254,159,0,0
2016-01-20,94073.0084438324,9539.74383354187,0.10140787449396504,0.1201,0.086,0.0499,0.1356,0.0498,0.1357,0.1356,0.05,0.1358,0.0,0.0,793,231,82,199,125,364,315,148,412,0,0
2016-01-21,94798.75259113312,32274.968415260315,0.3404577331778004,0.0623,0.1615,0.062,0.0623,0.0624,0.0622,0.0622,0.0623,0.0624,0.0,0.0,416,435,103,91,157,163,145,186,189,0,0
2016-01-22,96152.70795726776,12861.348558425903,0.13375960835280637,0.1792,0.0658,0.0657,0.066,0.1095,0.0656,0.0657,0.179,0.0695,0.0,0.0,1193,175,109,96,275,167,154,533,210,0,0
2016-01-25,94774.1793794632,10325.9049949646,0.10895272385974508,0.1456,0.0536,0.1212,0.1454,0.1009,0.0657,0.0547,0.0585,0.1454,0.0,0.0,975,142,200,211,252,173,128,173,447,0,0
2016-01-26,96041.05747795105,26115.028394699097,0.27191525250223886,0.0523,0.0523,0.0518,0.0518,0.1316,0.0521,0.1419,0.142,0.0522,0.0,0.0,349,139,86,75,330,134,330,423,160,0,0
2016-01-27,95586.3524980545,9813.457893371582,0.10266588939641062,0.137,0.0503,0.0503,0.1365,0.05,0.137,0.1367,0.0626,0.137,0.0,0.0,913,136,84,200,125,352,320,185,421,0,0
2016-01-28,96349.3233165741,29131.279634475708,0.30235064068648754,0.0551,0.1498,0.0881,0.0549,0.13,0.0549,0.055,0.0549,0.055,0.0,0.0,370,403,152,80,324,138,129,161,170,0,0
2016-01-29,97959.16360664368,10536.941816329956,0.10756463640952658,0.0844,0.0528,0.0765,0.1432,0.0527,0.1433,0.1434,0.0527,0.1433,0.0,0.0,561,140,132,210,131,356,333,154,438,0,0
2016-02-01,97896.5224237442,29921.151867866516,0.30564060016711403,0.0558,0.0557,0.0889,0.0556,0.1516,0.0559,0.0559,0.1192,0.0559,0.0,0.0,372,147,153,81,375,141,130,345,170,0,0
2016-02-02,96948.95132923126,9915.591292381287,0.102276416159559,0.1364,0.1364,0.1058,0.0496,0.05,0.1207,0.1361,0.1002,0.0627,0.0,0.0,926,363,183,73,124,312,320,286,190,0,0
2016-02-03,97943.63449573517,10700.214360237122,0.10924869610289016,0.1453,0.1452,0.114,0.053,0.1453,0.0674,0.0975,0.0639,0.0591,0.0,0.0,996,391,198,79,365,170,228,182,175,0,0
2016-02-04,98153.85996723175,9517.654538154602,0.09696668619381887,0.0477,0.1298,0.1297,0.0932,0.1299,0.0652,0.1299,0.0478,0.1298,0.0,0.0,325,350,227,140,330,165,299,137,375,0,0
