date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC,purchases,sales
2021-01-19,104756.8418712616,321.8838119506836,0.003072675790916406,0.0577,0.0547,0.0555,0.0552,0.151,0.1511,0.0556,0.1508,0.0554,0.1047,0.1052,211,46,53,36,272,431,70,289,84,353,173,19041.813062667847,18971.800201416016
2021-01-20,105796.34554672241,393.6344528198242,0.003720681000706069,0.0601,0.066,0.0595,0.1626,0.1635,0.0798,0.0601,0.0603,0.1639,0.0603,0.0602,223,55,57,105,297,229,76,116,250,201,97,26699.741744995117,26771.492385864258
2021-01-21,105186.99603271484,475.6602210998535,0.004522043969692941,0.1379,0.0526,0.0856,0.0579,0.1452,0.0657,0.0529,0.0535,0.0533,0.1455,0.1455,514,43,82,37,263,194,67,103,82,484,232,28810.31411743164,28892.33988571167
2021-01-22,104934.77177429199,482.05850982666016,0.004593887247056078,0.0558,0.1514,0.12,0.0672,0.1518,0.1516,0.0551,0.0558,0.0758,0.0556,0.0553,209,124,115,43,275,449,70,107,117,184,88,27549.30471420288,27555.703002929688
2021-01-25,105252.68039131165,504.1116065979004,0.004789536995387659,0.0584,0.0577,0.0576,0.0579,0.1584,0.0583,0.0577,0.1146,0.0578,0.1586,0.1582,221,47,55,37,285,175,74,216,90,522,251,28959.49241256714,28981.54550933838
2021-01-26,105336.43982696533,456.39537811279297,0.004332739732446883,0.1386,0.0503,0.05,0.05,0.051,0.0508,0.1381,0.0509,0.1387,0.1386,0.1386,529,41,48,32,91,156,179,97,219,452,217,25641.41379547119,25593.697566986084
2021-01-27,102798.34164428711,351.10637283325195,0.0034154867405175138,0.0563,0.0555,0.0559,0.0558,0.1213,0.08,0.0558,0.1533,0.0561,0.1533,0.1532,216,45,54,36,215,243,72,293,89,494,242,25431.298820495605,25326.009815216064
2021-01-28,103647.1957244873,436.8020267486572,0.00421431591752617,0.1529,0.0553,0.0719,0.0741,0.1528,0.153,0.0936,0.0562,0.0737,0.0562,0.0561,581,45,69,48,272,463,120,107,116,182,89,30009.998056411743,30095.69371032715
2021-01-29,101541.45497512817,405.51115226745605,0.00399355270580654,0.0561,0.1114,0.0559,0.0554,0.1522,0.1526,0.0927,0.056,0.152,0.0561,0.0555,213,91,53,36,271,468,119,105,239,180,88,13829.676223754883,13798.385349273682
2021-02-01,102732.921667099,379.7765712738037,0.0036967367919745445,0.1627,0.0596,0.1623,0.0593,0.0595,0.0597,0.137,0.117,0.0598,0.0599,0.0597,617,48,155,38,107,184,176,221,94,190,94,33814.305671691895,33788.57109069824
2021-02-02,104102.65320014954,353.6728343963623,0.003397346979393358,0.1628,0.1626,0.0591,0.0597,0.0883,0.0599,0.0651,0.0637,0.0598,0.1105,0.1051,611,131,57,38,160,185,83,121,94,354,165,23838.846504211426,23812.742767333984
2021-02-03,104439.67957305908,389.9545383453369,0.0037337776211056888,0.168,0.0616,0.0615,0.0608,0.0617,0.1679,0.0618,0.0618,0.1677,0.0617,0.0618,629,50,60,39,112,499,79,118,264,199,96,23298.638065338135,23334.91976928711
2021-02-04,105397.71729660034,493.48112869262695,0.004682085545590317,0.1374,0.0496,0.05,0.128,0.0506,0.1375,0.0854,0.0502,0.1373,0.0865,0.0827,508,40,49,82,92,408,109,96,219,280,129,14417.163425445557,14520.690015792847
2021-02-05,106173.88803482056,405.36666679382324,0.0038179506684438277,0.0744,0.118,0.0741,0.1048,0.1246,0.1293,0.0743,0.0741,0.0741,0.0745,0.0741,277,96,73,67,226,383,95,142,117,242,115,20283.945686340332,20195.83122444153
2021-02-08,107224.38897323608,524.4128894805908,0.004890798581388864,0.0499,0.1353,0.1348,0.0685,0.1315,0.0498,0.0492,0.0815,0.0493,0.1249,0.1205,185,110,134,44,240,143,63,159,78,409,188,20664.813373565674,20783.85959625244
2021-02-09,107210.0791091919,293.6220397949219,0.0027387540633737628,0.0976,0.1597,0.0584,0.0589,0.0679,0.0589,0.0588,0.0585,0.0584,0.1601,0.1601,362,130,58,38,124,171,75,114,93,522,249,18722.236822128296,18491.445972442627
2021-02-10,107534.62209320068,406.9525661468506,0.0037843864443410902,0.1164,0.066,0.0584,0.0581,0.0589,0.1194,0.1552,0.0591,0.1606,0.073,0.0712,433,54,58,38,108,341,199,115,257,237,110,29928.04231071472,30041.37283706665
2021-02-11,107280.68046569824,506.05530738830566,0.004717115003293729,0.1539,0.0558,0.1243,0.1529,0.0566,0.0567,0.0749,0.0563,0.1511,0.0564,0.0565,573,45,123,100,104,164,96,110,241,183,87,21248.063690185547,21347.166431427002
2021-02-12,107908.55429649353,342.7068386077881,0.0031759005654561374,0.0655,0.0656,0.0648,0.178,0.1782,0.0655,0.0656,0.0829,0.0995,0.0655,0.0655,243,53,64,117,329,188,84,164,158,214,101,22866.47950363159,22703.131034851074
2021-02-16,107827.32831382751,259.77455711364746,0.0024091717858165146,0.0513,0.1396,0.0522,0.1395,0.1396,0.0511,0.1249,0.0575,0.1397,0.0512,0.0509,187,113,52,92,258,143,160,115,222,169,78,18734.594635009766,18651.662353515625
2021-02-17,107945.87649917603,274.6611728668213,0.002544434134720448,0.18,0.0661,0.0814,0.0655,0.102,0.066,0.0661,0.0805,0.066,0.1148,0.1091,653,54,81,43,188,182,85,161,105,379,167,34164.54108047485,34179.42769622803
2021-02-18,107483.68760490417,428.65381813049316,0.003988082542405578,0.0509,0.0501,0.1385,0.0505,0.1383,0.0509,0.0505,0.1384,0.0508,0.1387,0.1384,185,41,138,33,254,143,65,274,81,456,212,21821.201873779297,21975.19451904297
2021-02-19,107101.18437957764,455.65026473999023,0.004254390531528753,0.0559,0.0551,0.0557,0.055,0.0556,0.1518,0.0555,0.1518,0.0557,0.1519,0.1518,200,45,56,36,103,418,70,304,87,496,234,17438.121347427368,17465.117794036865
2021-02-22,107209.86491775513,438.62368392944336,0.004091262350399646,0.062,0.1448,0.0535,0.1299,0.0534,0.0544,0.0532,0.0533,0.0996,0.1458,0.1458,220,121,54,87,99,145,67,109,155,474,226,23204.755409240723,23187.728828430176
2021-02-23,107490.95861434937,428.55417251586914,0.003986885762675298,0.0557,0.1417,0.1185,0.1509,0.0781,0.0559,0.0763,0.0556,0.1518,0.0557,0.0558,197,119,120,102,145,147,96,113,236,181,86,20425.461463928223,20415.39195251465
2021-02-24,108572.8344669342,546.7609748840332,0.0050358911376726465,0.1007,0.055,0.1063,0.0548,0.1514,0.0554,0.0553,0.0582,0.0552,0.1513,0.1512,353,46,108,37,284,142,69,121,86,494,235,34115.46421813965,34233.67102050781
2021-02-25,106600.62086486816,479.2085151672363,0.004495363265986068,0.0511,0.0565,0.1389,0.1292,0.1391,0.051,0.0505,0.1389,0.1387,0.0509,0.0506,179,48,140,89,259,131,63,286,217,166,79,29150.69792175293,29083.145462036133
2021-02-26,105497.87133026123,458.50219345092773,0.004346080045687235,0.1456,0.0944,0.0527,0.053,0.0534,0.1456,0.1451,0.0535,0.1453,0.0536,0.0533,515,79,53,36,100,379,181,111,228,176,82,35233.17244720459,35212.46612548828
2021-03-01,108012.85955047607,280.7101593017578,0.002598858695807212,0.0669,0.1084,0.1613,0.078,0.1612,0.0593,0.0586,0.0592,0.0594,0.0939,0.0912,235,90,164,53,306,154,73,123,93,315,140,36827.893898010254,36650.101863861084
2021-03-02,107451.81479644775,418.06796646118164,0.0038907483066074984,0.0593,0.0584,0.0592,0.0585,0.1612,0.1613,0.0588,0.161,0.1,0.0592,0.0591,208,49,60,40,305,419,73,334,155,199,91,26190.230445861816,26327.58825302124
2021-03-03,106815.68289756775,436.4134922027588,0.004085668699242068,0.0741,0.0736,0.1244,0.0733,0.2011,0.0739,0.0738,0.0805,0.0739,0.0739,0.0735,256,63,127,51,380,188,91,168,115,250,114,20920.568166732788,20938.913692474365
2021-03-04,105959.49494361877,423.50086212158203,0.003996818429032033,0.1421,0.1417,0.1003,0.0978,0.0521,0.0519,0.1415,0.0521,0.054,0.082,0.0804,493,123,103,69,98,128,176,108,85,277,124,26042.953340530396,26030.04071044922
2021-03-05,108012.89023780823,487.88660049438477,0.004516929409260522,0.0591,0.0587,0.0711,0.1428,0.0938,0.059,0.0589,0.0592,0.0708,0.1612,0.1608,205,51,73,102,176,143,73,123,111,549,247,29995.80962753296,30060.19536590576
2021-03-08,108108.753698349,403.1003665924072,0.003728656124527715,0.049,0.0483,0.1331,0.0868,0.1332,0.0488,0.0489,0.1331,0.0491,0.1333,0.1328,168,43,137,62,249,118,60,273,76,452,207,18848.802082061768,18764.01584815979
2021-03-09,109096.32455253601,573.8633441925049,0.005260152865334684,0.0641,0.1737,0.0745,0.1742,0.0863,0.064,0.0636,0.1028,0.0637,0.0641,0.0637,224,151,77,121,163,159,79,210,99,217,99,29651.68148803711,29822.444465637207
2021-03-10,109971.64361000061,383.83590507507324,0.0034903170715197707,0.0519,0.1409,0.051,0.0517,0.0516,0.0516,0.0518,0.1408,0.1233,0.1409,0.1409,179,124,53,36,97,126,64,288,190,476,220,27645.066928863525,27455.039489746094
2021-03-11,110955.42514419556,608.1548976898193,0.005481074015979596,0.0513,0.1392,0.0941,0.1387,0.0816,0.0515,0.0835,0.1397,0.0511,0.0843,0.0796,179,121,98,96,155,127,104,289,79,283,123,21462.36389541626,21686.682888031006
2021-03-12,111541.24789237976,450.3098545074463,0.0040371599118375154,0.0527,0.1432,0.0526,0.0519,0.1156,0.0526,0.0632,0.1433,0.0522,0.1353,0.1335,183,126,55,36,219,130,78,294,81,449,208,16743.464359283447,16585.619316101074
2021-03-15,112331.772397995,542.3833522796631,0.004828405541025222,0.0594,0.1608,0.0593,0.1538,0.0595,0.1616,0.0641,0.0995,0.059,0.0593,0.059,209,141,62,106,113,407,79,203,92,196,92,28145.515621185303,28237.58911895752
2021-03-16,111632.5994606018,606.5353450775146,0.005433317400188083,0.1197,0.1075,0.0808,0.0621,0.0811,0.0633,0.0627,0.0632,0.1721,0.0925,0.0894,423,93,84,43,153,163,78,128,269,304,137,31084.047145843506,31148.199138641357
2021-03-17,111942.17373085022,445.34270668029785,0.003978328201407488,0.1267,0.1267,0.0459,0.1256,0.0465,0.0464,0.1266,0.0465,0.0985,0.1018,0.1048,446,110,48,86,88,119,156,96,153,336,161,19873.326068878174,19712.133430480957
2021-03-18,110652.67999076843,461.04128646850586,0.004166562314685643,0.1661,0.0702,0.166,0.0606,0.166,0.061,0.0607,0.0625,0.0609,0.0609,0.0609,575,62,172,42,312,162,74,128,94,200,94,34075.65978050232,34091.35836029053
2021-03-19,110491.30798149109,452.913610458374,0.004099088143062291,0.1338,0.1335,0.0485,0.0988,0.0492,0.134,0.1173,0.049,0.1336,0.0491,0.0491,468,118,50,68,92,355,144,100,207,163,75,33582.66544723511,33574.537771224976
2021-03-22,110724.0486278534,408.9682216644287,0.003693580814037809,0.1662,0.061,0.0605,0.0598,0.0609,0.166,0.0894,0.0611,0.0973,0.0878,0.0862,590,53,62,41,113,445,110,125,151,289,131,19745.464309692383,19701.518920898438
2021-03-23,109717.34617042542,480.1270065307617,0.0043760355430487174,0.0569,0.1027,0.08,0.0627,0.1109,0.0568,0.0564,0.1026,0.0567,0.155,0.1549,203,89,82,43,203,153,70,205,89,504,235,31585.1014213562,31656.260206222534
2021-03-24,109191.07179260254,379.7981605529785,0.003478289518710531,0.1504,0.055,0.0646,0.0549,0.0552,0.1505,0.1501,0.0553,0.1502,0.0554,0.0549,532,48,66,38,101,394,184,110,233,180,85,40498.53926086426,40398.210414886475
2021-03-25,110251.12594604492,322.56530570983887,0.002925732530547552,0.146,0.0533,0.0535,0.0534,0.0536,0.1462,0.0533,0.066,0.0797,0.1463,0.1458,513,47,55,37,98,385,65,131,123,476,229,21298.250122070312,21241.017267227173
2021-03-26,111878.34854888916,500.8335304260254,0.0044765903047556035,0.0747,0.0539,0.0635,0.053,0.147,0.1473,0.1473,0.0538,0.1472,0.054,0.054,262,47,65,37,268,384,179,108,225,174,87,29483.153434753418,29661.421659469604
2021-03-29,111804.61707305908,465.3508186340332,0.004162178904740117,0.1504,0.154,0.1052,0.0913,0.0565,0.0569,0.1548,0.0569,0.0567,0.0567,0.0564,532,135,107,64,102,150,188,113,87,183,90,30309.98110961914,30274.49839782715
2021-03-30,111604.40000152588,470.87874031066895,0.004219177203624866,0.0744,0.1392,0.1317,0.14,0.0511,0.0738,0.0911,0.0515,0.1401,0.0513,0.0515,261,123,135,97,93,196,110,103,215,166,82,19604.408737182617,19609.936658859253
2021-03-31,111796.77181243896,434.0107173919678,0.003882139979140954,0.0726,0.0735,0.1601,0.0682,0.1596,0.0586,0.0585,0.0679,0.1599,0.0587,0.0586,257,64,164,47,292,157,71,135,247,191,93,21074.034870147705,21037.166847229004
2021-04-01,112538.88380813599,454.41038703918457,0.004037807837279554,0.156,0.057,0.057,0.0567,0.0854,0.156,0.1003,0.0574,0.1557,0.0573,0.0573,549,49,59,39,158,410,122,115,240,185,90,24883.34951400757,24903.749183654785
2021-04-05,113298.35900306702,540.5273952484131,0.004770831634320324,0.1385,0.138,0.1383,0.0502,0.0506,0.1387,0.0504,0.0506,0.1383,0.0508,0.051,487,117,143,34,93,376,61,101,212,164,79,18288.740966796875,18374.857975006104
2021-04-06,113227.18383216858,249.7693042755127,0.0022059128896620285,0.1602,0.1363,0.16,0.1291,0.059,0.0589,0.0586,0.059,0.0589,0.059,0.0589,564,116,166,87,108,160,71,117,90,190,91,18460.80694961548,18170.048858642578
2021-04-07,113226.79968452454,255.0357265472412,0.0022524325270857114,0.0599,0.163,0.0596,0.071,0.06,0.1629,0.0599,0.1631,0.0598,0.0687,0.0698,210,138,62,48,110,441,73,324,93,221,107,29291.584995269775,29296.851417541504
2021-04-08,113283.96361351013,497.67872428894043,0.004393196604480281,0.1261,0.127,0.0462,0.1263,0.0469,0.1275,0.1275,0.0467,0.1274,0.047,0.0469,442,106,48,85,86,350,155,93,198,152,72,29020.875785827637,29263.518783569336
2021-04-09,113901.43949699402,449.65465354919434,0.003947752157786041,0.0538,0.0529,0.0532,0.091,0.1462,0.0536,0.0537,0.1458,0.0536,0.1463,0.1459,188,44,55,61,270,149,65,292,83,475,225,46066.624099731445,46018.6000289917
2021-04-12,114104.01826286316,339.85240364074707,0.0029784437815136705,0.0617,0.0609,0.0619,0.0615,0.0614,0.1679,0.168,0.0619,0.1681,0.0618,0.0619,215,51,64,41,113,471,203,124,260,200,96,42020.805644989014,41911.00339508057
2021-04-13,114185.98711585999,674.9164943695068,0.005910677057813547,0.1506,0.1495,0.0553,0.0545,0.0599,0.0592,0.1498,0.055,0.1502,0.0553,0.0548,530,124,57,36,111,166,182,109,233,178,85,20265.022094726562,20600.086185455322
2021-04-14,114299.26370048523,545.6407146453857,0.004773790285081857,0.0517,0.0751,0.0514,0.1228,0.1402,0.0516,0.051,0.0572,0.1362,0.1299,0.1282,181,63,53,82,260,141,62,113,210,421,201,34312.09887313843,34182.82309341431
2021-04-15,115470.51672172546,350.9089641571045,0.003038948591550573,0.0556,0.0552,0.1513,0.0552,0.1511,0.0554,0.1514,0.151,0.0597,0.0554,0.0556,197,46,155,37,281,154,185,298,92,178,87,36305.434745788574,36110.70299530029
2021-04-16,116012.06685447693,467.0579662322998,0.004025942980726026,0.1721,0.0633,0.0626,0.0629,0.063,0.1722,0.0988,0.063,0.1119,0.0633,0.063,608,53,64,42,117,485,121,124,171,204,99,36782.314392089844,36898.46339416504
2021-04-19,115603.62832450867,450.47894859313965,0.0038967544109308498,0.0663,0.0665,0.0658,0.0654,0.1809,0.1808,0.0661,0.0665,0.066,0.0856,0.0863,234,56,67,44,336,508,81,131,101,274,136,21322.440536499023,21305.861518859863
2021-04-20,114883.71284675598,321.1163082122803,0.0027951421507469826,0.0755,0.1434,0.1429,0.0679,0.1432,0.0526,0.1429,0.0528,0.0528,0.0604,0.0629,270,121,144,46,263,151,176,102,81,190,99,27981.99208831787,27852.62944793701
2021-04-21,115954.09878349304,450.33569145202637,0.003883741033535031,0.1562,0.1553,0.1562,0.1126,0.0596,0.0574,0.0571,0.0574,0.0696,0.0573,0.0574,556,131,157,76,110,164,70,113,106,181,91,20426.29663848877,20555.516021728516
2021-04-22,114892.38255119324,503.1510601043701,0.004379324798841022,0.0617,0.0615,0.1679,0.0606,0.1679,0.0618,0.0614,0.168,0.0613,0.0617,0.0619,220,52,168,41,309,177,75,330,94,194,98,28352.153442382812,28404.968811035156
2021-04-23,115635.70435905457,395.2072353363037,0.003417692117904741,0.1303,0.0572,0.058,0.0579,0.0845,0.0581,0.0699,0.0581,0.1165,0.1525,0.1536,459,48,58,39,157,166,85,115,177,480,242,36186.51718521118,36078.573360443115
2021-04-26,115763.56114006042,470.7844715118408,0.00406677599475578,0.0928,0.1521,0.0557,0.0924,0.0558,0.1527,0.0557,0.0748,0.1521,0.056,0.0559,326,127,56,62,105,434,68,149,230,176,88,31865.61344909668,31941.190685272217
2021-04-27,115879.16911125183,656.4664516448975,0.005665094569453163,0.0619,0.0811,0.1621,0.162,0.1624,0.0598,0.0668,0.0597,0.0593,0.0597,0.0594,216,68,164,109,306,168,81,120,90,188,94,34953.832248687744,35139.5142288208
2021-04-28,116025.67945671082,469.3086338043213,0.004044868653231377,0.0509,0.0508,0.1378,0.0504,0.1385,0.0507,0.051,0.1384,0.0508,0.1385,0.1383,177,43,140,34,261,138,62,279,77,438,217,27414.805629730225,27227.64781188965
2021-04-29,117086.8068408966,415.5848865509033,0.0035493741589145973,0.064,0.0678,0.0641,0.1235,0.0638,0.1742,0.073,0.064,0.1744,0.0641,0.0636,221,58,66,84,120,473,89,129,265,203,98,43677.713050842285,43623.98930358887
2021-04-30,116171.49893379211,521.6428775787354,0.004490282748921295,0.0651,0.0651,0.0683,0.064,0.0933,0.0651,0.0649,0.0897,0.065,0.1777,0.1774,225,56,70,43,174,180,79,178,99,555,275,33173.30810546875,33279.36609649658
2021-05-03,116509.57468223572,542.2829341888428,0.004654406607077975,0.0743,0.1109,0.0738,0.1092,0.1099,0.0741,0.1043,0.1166,0.0737,0.0743,0.0742,256,96,75,74,204,200,126,232,111,234,116,23705.26638031006,23725.906436920166
2021-05-04,116127.17120170593,604.494794845581,0.00520545526589647,0.059,0.0581,0.0583,0.0586,0.1608,0.0588,0.0584,0.1035,0.0586,0.1605,0.1603,201,51,59,40,299,158,70,206,87,507,252,26015.333908081055,26077.545768737793
2021-05-05,115945.5830745697,407.69333839416504,0.0035162472565424033,0.0447,0.1217,0.122,0.0761,0.1222,0.0446,0.0543,0.1221,0.0444,0.1222,0.1221,151,107,123,52,227,116,65,247,65,391,192,19133.71103286743,18936.909576416016
2021-05-06,116840.87362480164,344.930269241333,0.002952137026542355,0.0943,0.1779,0.0651,0.1077,0.1233,0.0652,0.0743,0.0935,0.065,0.0657,0.0651,316,156,66,74,228,170,89,189,95,211,102,23242.873664855957,23180.110595703125
2021-05-07,117729.92158699036,522.1870975494385,0.004435466281726822,0.1414,0.1484,0.1487,0.0641,0.1342,0.0547,0.0545,0.0852,0.0548,0.0548,0.0549,475,130,151,44,250,141,65,173,80,175,86,16818.82675552368,16996.083583831787
2021-05-10,117271.42967796326,568.5816745758057,0.004848424515137033,0.0672,0.0726,0.0663,0.0661,0.0972,0.0926,0.0665,0.0669,0.0671,0.1673,0.1653,225,65,67,46,179,238,79,134,98,530,263,33778.561153411865,33824.95573043823
2021-05-11,116083.95606040955,372.1044864654541,0.003205477303614745,0.1508,0.1249,0.1682,0.0617,0.0664,0.0617,0.1165,0.0618,0.0618,0.0618,0.0614,509,111,170,43,122,161,139,124,89,196,97,33440.29355621338,33243.81636810303
2021-05-12,114015.98810768127,487.022912979126,0.0042715317479787305,0.1672,0.0612,0.0669,0.0607,0.0612,0.167,0.0608,0.0614,0.1667,0.0613,0.0613,560,55,67,43,112,426,73,124,242,196,97,25598.94623565674,25713.86466217041
2021-05-13,115093.81791877747,411.5194454193115,0.00357551302807353,0.1256,0.1251,0.1247,0.1253,0.0461,0.1254,0.0605,0.046,0.1254,0.0462,0.046,418,112,125,89,84,327,72,92,181,147,73,21443.03565979004,21367.532192230225
2021-05-14,116882.88001823425,352.441370010376,0.0030153378318141504,0.0577,0.0573,0.0573,0.0578,0.1574,0.1511,0.0579,0.1574,0.0573,0.0933,0.0925,192,51,58,41,290,388,69,318,83,299,146,39865.350078582764,39806.27200317383
2021-05-17,117011.78570365906,406.39488792419434,0.0034731107253881182,0.0584,0.058,0.0581,0.0999,0.0715,0.0589,0.0585,0.1593,0.0585,0.1594,0.1563,194,52,59,71,132,148,70,325,84,511,249,21134.042324066162,21187.99584197998
2021-05-18,116258.26093101501,334.29108238220215,0.0028754178817500357,0.1066,0.0534,0.0525,0.0534,0.1369,0.0532,0.053,0.0533,0.1448,0.145,0.145,357,48,53,38,252,136,64,108,209,461,232,23302.841018676758,23230.737213134766
2021-05-19,115595.87987709045,478.76402473449707,0.004141704922732126,0.1468,0.146,0.0537,0.0798,0.0605,0.0541,0.1467,0.054,0.1468,0.0539,0.0535,492,130,54,57,111,141,177,109,214,171,85,29996.502853393555,30140.97579574585
2021-05-20,116428.51309394836,488.53562355041504,0.0041960135929607414,0.0516,0.0637,0.0509,0.1152,0.1403,0.0514,0.0511,0.1404,0.0511,0.1403,0.1399,174,56,51,82,257,135,62,283,75,443,220,43442.215423583984,43451.9870223999
2021-05-21,116440.87454414368,347.17087745666504,0.002981520697227757,0.0883,0.1481,0.0539,0.1482,0.0546,0.1483,0.0539,0.0543,0.1386,0.0544,0.0545,295,131,54,106,100,389,65,109,203,172,86,40085.29869842529,39943.93395233154
2021-05-24,117519.81346702576,458.0292491912842,0.0038974640588567656,0.0554,0.1174,0.1505,0.1511,0.0694,0.0557,0.1512,0.0552,0.0792,0.0554,0.0556,186,103,152,108,128,146,183,112,116,175,87,25329.86480331421,25440.723175048828
2021-05-25,117137.37909126282,351.51856803894043,0.003000908597801809,0.0574,0.0572,0.0574,0.1563,0.1099,0.0746,0.057,0.0572,0.057,0.1564,0.1565,194,50,58,111,202,199,69,117,84,491,244,31690.38670349121,31583.876022338867
2021-05-26,117529.99614524841,448.7470989227295,0.003818149524723453,0.0536,0.0741,0.1452,0.1374,0.1451,0.0535,0.0818,0.0531,0.1456,0.0535,0.0534,181,65,148,97,268,142,99,109,215,168,83,29924.401397705078,30021.629928588867
2021-05-27,117725.28574562073,633.1147060394287,0.005377899081149438,0.1288,0.1279,0.0469,0.0994,0.0473,0.0557,0.0878,0.0473,0.1056,0.1228,0.1251,431,113,48,70,88,148,105,98,155,387,194,32654.152488708496,32838.520095825195
2021-05-28,117902.94891548157,318.7582759857178,0.0027035649143450926,0.0625,0.1702,0.0617,0.1217,0.0623,0.0987,0.1703,0.0626,0.0625,0.0625,0.0622,209,150,63,86,116,262,204,129,92,196,97,27706.944744110107,27392.588314056396
2021-06-01,118392.088388443,288.95976066589355,0.002440701609366161,0.1635,0.0596,0.1104,0.0788,0.0597,0.122,0.0601,0.06,0.1633,0.0601,0.0601,546,53,115,56,112,313,72,125,238,186,94,32069.50821685791,32039.709701538086
2021-06-02,118629.49102973938,393.6151599884033,0.003318021147791382,0.0661,0.0938,0.066,0.0657,0.1437,0.0662,0.1121,0.1796,0.0713,0.0661,0.0662,221,83,69,47,269,167,135,373,105,202,104,35719.82004928589,35824.4754486084
2021-06-03,118630.88253211975,456.6924304962158,0.003849692598995583,0.0606,0.0604,0.0604,0.0594,0.0602,0.1649,0.0605,0.1647,0.0604,0.1227,0.1219,202,54,63,43,112,415,73,340,89,376,193,25093.57943725586,25156.656707763672
2021-06-04,119252.08506584167,478.07052421569824,0.004008907047216366,0.1269,0.126,0.0459,0.126,0.0515,0.1269,0.1265,0.0467,0.1266,0.0465,0.0465,424,111,48,91,96,319,153,97,187,143,73,39362.87210083008,39384.25019454956
2021-06-07,118897.71790885925,372.68736457824707,0.003134520755595407,0.0707,0.0853,0.0607,0.0611,0.0656,0.1665,0.1376,0.0609,0.1663,0.0612,0.0611,237,75,63,44,122,419,167,126,248,186,95,19367.645069122314,19262.261909484863
2021-06-08,119052.92769813538,547.6879329681396,0.004600373494021329,0.1414,0.1512,0.1515,0.0559,0.0984,0.0556,0.0553,0.0555,0.0859,0.073,0.0717,476,133,158,40,185,139,67,116,128,221,112,33806.410190582275,33981.41075897217
2021-06-09,118859.72270393372,545.8892345428467,0.004592718392104916,0.0575,0.1561,0.1561,0.0571,0.0939,0.0574,0.0572,0.1335,0.1114,0.0576,0.0576,195,137,161,41,177,144,70,276,167,174,90,13872.648517608643,13870.84981918335
2021-06-10,119424.9226512909,539.9739475250244,0.0045214510969514765,0.151,0.1508,0.055,0.1128,0.0552,0.0998,0.0737,0.0819,0.1049,0.0553,0.0551,521,132,56,81,104,252,91,169,159,166,86,25076.828689575195,25070.913402557373
