date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2012-01-03,100000.0,12471.202935218811,0.12471202935218811,0.1223,0.0615,0.0615,0.1674,0.0614,0.1672,0.0614,0.0614,0.1112,0.0,0.0,1449,286,219,500,271,379,229,274,426,0,0
2012-01-04,100191.50986385345,11178.986248970032,0.11157618309336534,0.0552,0.1501,0.1501,0.0576,0.0551,0.1033,0.1121,0.15,0.0552,0.0,0.0,657,697,538,171,244,234,417,674,210,0,0
2012-01-05,100400.10049247742,27166.266538619995,0.2705800731808576,0.0654,0.0558,0.1519,0.0698,0.1155,0.0557,0.1038,0.0558,0.0557,0.0,0.0,770,259,544,206,513,127,387,251,212,0,0
2012-01-06,100232.22318649292,22699.834030151367,0.22647241883396985,0.0639,0.0637,0.0639,0.0836,0.1736,0.1331,0.0638,0.0641,0.0639,0.0,0.0,755,295,228,246,775,305,238,289,243,0,0
2012-01-09,100415.76946640015,12034.771968841553,0.1198494223844839,0.1616,0.0947,0.0594,0.0593,0.0593,0.1615,0.1214,0.0594,0.1036,0.0,0.0,1904,440,212,175,265,369,450,268,394,0,0
2012-01-10,101362.79290008545,18463.119460105896,0.18214888256192013,0.0857,0.0794,0.0841,0.074,0.187,0.0687,0.0916,0.0787,0.0687,0.0,0.0,1001,371,301,219,840,157,338,358,259,0,0
2012-01-11,101392.8207988739,11710.716682434082,0.11549847997289513,0.0573,0.0736,0.0573,0.1376,0.0572,0.1557,0.0739,0.1162,0.1556,0.0,0.0,662,343,205,407,258,361,272,531,581,0,0
2012-01-12,101629.5815525055,12736.03561592102,0.12531819398804792,0.062,0.1687,0.0619,0.0619,0.0718,0.1595,0.0621,0.1647,0.0621,0.0,0.0,716,784,221,183,325,374,227,756,229,0,0
2012-01-13,101261.51001167297,30907.03017425537,0.3052199218705365,0.0591,0.059,0.059,0.1605,0.0984,0.0588,0.0591,0.0621,0.0789,0.0,0.0,684,275,211,473,444,138,217,284,292,0,0
2012-01-17,101471.16836738586,16294.06085395813,0.16057823237990082,0.059,0.1603,0.1095,0.0791,0.0588,0.0586,0.1584,0.0667,0.0889,0.0,0.0,690,745,390,233,265,137,580,306,328,0,0
2012-01-18,102344.97655105591,12361.747424125671,0.12078509215309535,0.0596,0.1621,0.0596,0.1518,0.0595,0.1052,0.0596,0.0596,0.162,0.0,0.0,693,749,213,444,270,244,218,276,596,0,0
2012-01-19,102738.95181083679,13312.460391044617,0.1295755909166326,0.116,0.1381,0.1174,0.0845,0.0641,0.0638,0.1584,0.064,0.064,0.0,0.0,1341,636,421,246,291,148,576,300,236,0,0
2012-01-20,102649.93069839478,20606.27191066742,0.2007431643691276,0.1197,0.0833,0.0832,0.0832,0.0833,0.0967,0.0832,0.0834,0.0832,0.0,0.0,1373,383,298,244,378,224,304,390,308,0,0
2012-01-23,102769.63854408264,27986.59291934967,0.27232355115606377,0.0499,0.1357,0.1357,0.0643,0.0499,0.0683,0.0582,0.1158,0.0499,0.0,0.0,571,622,489,189,227,157,213,540,185,0,0
2012-01-24,102636.95275688171,13757.641387939453,0.13404179506895011,0.0662,0.0661,0.0662,0.066,0.1051,0.1801,0.0701,0.18,0.0661,0.0,0.0,758,303,238,193,480,415,256,845,245,0,0
2012-01-25,103646.66704750061,11127.92405128479,0.10736403174628792,0.1442,0.1115,0.053,0.1173,0.0531,0.144,0.0724,0.053,0.1442,0.0,0.0,1664,512,191,344,242,331,264,247,531,0,0
2012-01-26,103175.27249908447,12171.465620040894,0.11796882455676477,0.0774,0.058,0.058,0.158,0.0582,0.1578,0.0987,0.0582,0.1579,0.0,0.0,896,267,209,462,265,366,359,269,579,0,0
