date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC,purchases,sales
2015-01-26,100794.88326072693,30696.2489528656,0.30454173822954256,0.0556,0.151,0.0566,0.0553,0.1197,0.0553,0.0556,0.0911,0.0553,0.0,0.0,352,419,95,88,321,109,121,263,142,0,0,9986.937343597412,27952.37361240387
2015-01-27,99968.8774394989,31316.366468429565,0.3132611595782118,0.1141,0.072,0.0954,0.0566,0.1208,0.0568,0.0572,0.057,0.0569,0.0,0.0,725,204,160,90,325,111,125,163,146,0,0,10460.894790649414,11081.012306213379
2015-01-28,98972.95540523529,30076.642932891846,0.30388748936258303,0.0554,0.0726,0.0552,0.0551,0.1009,0.0551,0.0554,0.1219,0.1245,0.0,0.0,355,204,93,88,272,111,121,348,322,0,0,13145.777462005615,11906.053926467896
2015-01-29,99690.53368377686,11377.642803192139,0.11412962076502235,0.0558,0.0645,0.1338,0.1513,0.0557,0.0657,0.1517,0.0557,0.1516,0.0,0.0,357,181,225,240,150,133,330,158,390,0,0,30707.831634521484,12008.831504821777
2015-01-30,98677.02719783783,24560.01055431366,0.2488928907948679,0.059,0.0587,0.1584,0.0649,0.1525,0.0589,0.0795,0.0588,0.0602,0.0,0.0,380,165,268,103,414,117,174,169,154,0,0,12836.956334114075,26019.324085235596
2015-02-02,99527.58893871307,11940.246202468872,0.11996920984212142,0.0796,0.144,0.0589,0.1462,0.0654,0.1358,0.1108,0.0589,0.0802,0.0,0.0,509,404,100,232,177,264,241,170,205,0,0,31194.524807929993,18574.760456085205
2015-02-03,100976.42575359344,29723.380725860596,0.29435960427429597,0.0538,0.0536,0.0918,0.0533,0.1463,0.0537,0.0534,0.1461,0.0536,0.0,0.0,343,151,157,84,398,103,116,426,136,0,0,20434.17014694214,38217.30467033386
2015-02-04,100554.27434825897,27624.195065498352,0.274719252309702,0.0839,0.0629,0.0824,0.0629,0.171,0.0736,0.0629,0.0629,0.0629,0.0,0.0,534,176,142,98,463,143,137,185,160,0,0,11218.98812007904,9119.802459716797
2015-02-05,101336.5186548233,20207.51885700226,0.1994100362361367,0.054,0.0802,0.0538,0.0954,0.0538,0.0891,0.1465,0.0811,0.1467,0.0,0.0,343,224,92,149,146,172,319,238,367,0,0,25258.252098083496,17841.575889587402
2015-02-06,100859.75886058807,19092.78425502777,0.189300316307701,0.1154,0.1556,0.0641,0.0925,0.0645,0.0645,0.1252,0.0643,0.0645,0.0,0.0,724,434,110,144,175,124,272,196,161,0,0,15855.192708969116,14740.458106994629
2015-02-09,100526.04293346405,29994.203875541687,0.2983724714539314,0.0544,0.0542,0.0797,0.0539,0.1482,0.0544,0.0544,0.1482,0.0542,0.0,0.0,342,151,138,84,404,104,118,454,135,0,0,18534.864765167236,29436.284385681152
2015-02-10,101400.50735378265,28232.675303459167,0.27842735741899594,0.051,0.051,0.1386,0.0509,0.1387,0.0508,0.051,0.1387,0.0509,0.0,0.0,321,141,238,79,377,98,111,420,127,0,0,5905.437469482422,4143.908897399902
2015-02-11,101154.37678432465,26198.844042778015,0.2589986204812238,0.0626,0.088,0.0649,0.0627,0.1704,0.0871,0.0626,0.08,0.0626,0.0,0.0,393,242,111,97,460,169,136,247,156,0,0,15208.898887634277,13175.067626953125
2015-02-12,101763.8885755539,12060.339793205261,0.11851296134631437,0.0582,0.0579,0.0577,0.1176,0.0581,0.1584,0.0947,0.1583,0.1205,0.0,0.0,364,158,99,181,157,305,205,494,297,0,0,29863.341789245605,15724.837539672852
2015-02-13,102107.55122280121,18045.207201957703,0.17672745047604377,0.1378,0.1378,0.0502,0.1375,0.0507,0.0877,0.0592,0.0506,0.1117,0.0,0.0,865,375,86,211,138,166,128,161,274,0,0,18291.106773376465,24275.974182128906
2015-02-17,102210.84314632416,12421.164332389832,0.12152491800314963,0.1616,0.0591,0.098,0.1611,0.0594,0.1615,0.0592,0.0593,0.0591,0.0,0.0,1012,161,167,248,162,305,128,189,145,0,0,19036.404914855957,13412.362045288086
2015-02-18,102148.42080974579,10520.575596809387,0.10299303223105373,0.1196,0.0747,0.0506,0.1377,0.0505,0.1377,0.1378,0.0505,0.1379,0.0,0.0,753,203,86,212,137,263,296,157,337,0,0,17595.053741455078,15694.465005874634
2015-02-19,102082.75637722015,11828.313416481018,0.11586984752618333,0.0837,0.1049,0.155,0.1552,0.0569,0.0568,0.1531,0.0569,0.0616,0.0,0.0,529,284,263,238,155,109,328,179,150,0,0,18346.449268341064,19654.187088012695
2015-02-20,102620.08682155609,21331.96125125885,0.2078731553633603,0.0642,0.0643,0.074,0.064,0.1749,0.064,0.0941,0.1282,0.0643,0.0,0.0,405,174,125,98,478,124,201,405,157,0,0,20559.673614501953,30063.321449279785
2015-02-23,102700.99977970123,31670.20720767975,0.3083729201820228,0.062,0.0617,0.0618,0.0619,0.0891,0.1485,0.0755,0.0694,0.0617,0.0,0.0,392,167,104,95,243,289,162,218,151,0,0,8705.11459350586,19043.360549926758
2015-02-24,102957.40466403961,27806.992302894592,0.270082490847857,0.0552,0.0551,0.1469,0.0549,0.1501,0.055,0.0831,0.0749,0.0549,0.0,0.0,348,149,248,84,409,107,178,234,134,0,0,16351.199424743652,12487.984519958496
2015-02-25,102776.98394489288,10911.205130577087,0.10616389693267779,0.0522,0.142,0.0724,0.0976,0.052,0.1418,0.1418,0.052,0.1419,0.0,0.0,329,386,122,148,142,274,304,165,347,0,0,37178.34228134155,20282.555109024048
2015-02-26,102388.53813266754,31610.770827293396,0.30873349110946857,0.0564,0.0643,0.0603,0.0561,0.1256,0.0627,0.0564,0.1531,0.0563,0.0,0.0,355,173,101,85,341,123,121,487,138,0,0,18293.719120025635,38993.28481674194
2015-02-27,102272.7157945633,12232.668982505798,0.11960833236381187,0.1261,0.1476,0.1249,0.1254,0.0541,0.0539,0.1403,0.0541,0.0542,0.0,0.0,795,398,210,190,146,106,302,172,133,0,0,37982.740089416504,18604.638244628906
2015-03-02,102789.73687648773,31129.37638759613,0.30284518020511353,0.0553,0.0554,0.1141,0.1169,0.1192,0.0552,0.055,0.0709,0.0551,0.0,0.0,348,149,191,176,323,110,118,231,135,0,0,8864.912284851074,27761.619689941406
2015-03-03,102548.6795167923,11726.383658409119,0.11434943593290178,0.0985,0.094,0.1252,0.1156,0.1187,0.1066,0.0776,0.056,0.0936,0.0,0.0,620,254,211,174,322,211,167,181,230,0,0,21163.524131774902,1760.5314025878906
2015-03-04,102220.74166965485,33437.98838329315,0.3271154937552123,0.0599,0.0599,0.1316,0.065,0.0617,0.0597,0.0596,0.1158,0.0598,0.0,0.0,378,162,220,98,168,118,129,375,147,0,0,6671.323181152344,28382.927906036377
2015-03-05,102347.86786174774,31723.00187587738,0.3099527380358235,0.0565,0.0565,0.0563,0.0563,0.0563,0.1291,0.0739,0.1181,0.087,0.0,0.0,356,153,94,85,153,257,160,380,215,0,0,11588.247505187988,9873.260997772217
2015-03-06,101117.6663198471,10909.813639640808,0.10789226093422469,0.0795,0.1085,0.0856,0.1438,0.0529,0.0529,0.1439,0.0812,0.1438,0.0,0.0,498,294,144,217,145,106,312,266,356,0,0,32251.09531402588,11437.907077789307
2015-03-09,101505.38346767426,32163.367215156555,0.3168636590137055,0.0578,0.1532,0.0578,0.0577,0.1159,0.0578,0.0622,0.063,0.0576,0.0,0.0,362,415,97,87,317,117,134,207,143,0,0,11471.01369857788,32724.567274093628
2015-03-10,100439.02642726898,12007.454524040222,0.11954969050536539,0.1071,0.0592,0.059,0.0779,0.161,0.161,0.1017,0.0946,0.0589,0.0,0.0,678,162,99,118,442,327,221,308,147,0,0,29443.80786705017,9287.895175933838
2015-03-11,100266.06045627594,10935.343454360962,0.10906326033553149,0.1463,0.1462,0.0823,0.1461,0.0536,0.0534,0.123,0.0538,0.0863,0.0,0.0,919,402,138,222,148,108,267,176,215,0,0,26653.000920295715,25580.889850616455
2015-03-12,101500.5788974762,31038.07164955139,0.30579206529356207,0.0559,0.0557,0.0555,0.0557,0.0559,0.1519,0.0558,0.0557,0.1521,0.0,0.0,348,154,93,84,154,313,121,181,379,0,0,17157.63762664795,37260.36582183838
2015-03-13,101015.17116165161,10493.374450683594,0.10387919289758323,0.1387,0.051,0.0509,0.1382,0.051,0.1385,0.1385,0.0508,0.1386,0.0,0.0,865,141,85,209,141,285,302,166,347,0,0,25107.38592147827,4562.688722610474
2015-03-16,102076.42469596863,10073.328485488892,0.09868418212620572,0.1126,0.097,0.069,0.1317,0.0482,0.1311,0.1315,0.0484,0.1318,0.0,0.0,701,268,114,199,133,269,285,157,334,0,0,6484.043056488037,6063.997091293335
2015-03-17,101659.1573638916,25955.798025131226,0.2553217899713822,0.1141,0.0887,0.0673,0.0872,0.0918,0.0731,0.0674,0.0673,0.0878,0.0,0.0,709,244,111,132,254,150,146,218,224,0,0,6490.926738739014,22373.396278381348
2015-03-18,102695.79550743103,30165.651433944702,0.29373794014538723,0.0535,0.0532,0.0766,0.0726,0.1455,0.0531,0.0532,0.1454,0.0532,0.0,0.0,334,146,126,110,404,107,115,463,135,0,0,14383.624458312988,18593.477867126465
2015-03-19,102240.96061897278,33494.56632423401,0.32760418252582857,0.0598,0.065,0.0596,0.0596,0.1062,0.0594,0.0609,0.1425,0.0595,0.0,0.0,375,178,97,90,295,121,132,456,153,0,0,4082.733257293701,7411.648147583008
2015-03-20,102909.60065460205,32299.00400352478,0.31385802488856895,0.0573,0.0993,0.0731,0.0572,0.1293,0.0569,0.0571,0.0987,0.0571,0.0,0.0,357,272,119,86,357,115,124,315,147,0,0,7236.049758911133,6040.487438201904
2015-03-23,102803.68250465393,11250.990369796753,0.1094415111957436,0.0535,0.0534,0.0963,0.1455,0.0534,0.1456,0.1436,0.0536,0.1455,0.0,0.0,335,146,157,219,147,295,314,171,374,0,0,38631.035095214844,17583.021461486816
2015-03-24,102286.16995239258,10407.41290473938,0.10174799691476706,0.1355,0.1355,0.0495,0.1355,0.0497,0.0725,0.1351,0.0496,0.1352,0.0,0.0,851,370,81,204,137,147,295,159,347,0,0,16797.405738830566,15953.828273773193
2015-03-25,101024.6115322113,14275.293432235718,0.14130510591158368,0.0541,0.0538,0.1471,0.1343,0.147,0.0677,0.0538,0.147,0.0538,0.0,0.0,341,149,242,203,401,134,118,471,138,0,0,29495.991847991943,33363.87237548828
2015-03-26,100704.82567214966,13729.011066436768,0.136329227271912,0.0668,0.0965,0.0663,0.0983,0.1051,0.0765,0.0826,0.1108,0.1609,0.0,0.0,420,266,109,149,287,151,181,357,410,0,0,20046.739488601685,19500.457122802734
2015-03-27,100895.80146598816,11569.943424224854,0.11467219900250325,0.0755,0.0855,0.0556,0.1522,0.1085,0.1519,0.1138,0.0558,0.0865,0.0,0.0,476,236,91,230,295,303,249,179,221,0,0,17427.1681060791,15268.100463867188
2015-03-30,102114.33397293091,11748.514297485352,0.11505254786854624,0.0559,0.0558,0.0555,0.152,0.0675,0.1377,0.152,0.0564,0.1521,0.0,0.0,352,154,91,230,184,272,332,181,388,0,0,10629.586860656738,10808.157733917236
2015-03-31,101394.97059249878,11190.454833984375,0.1103649891961431,0.0569,0.1246,0.0543,0.1477,0.0542,0.1023,0.1475,0.0543,0.1477,0.0,0.0,358,345,90,223,148,202,323,173,378,0,0,7089.956325531006,6531.896862030029
2015-04-01,101203.64561080933,30419.54475212097,0.3005775589261177,0.0549,0.0549,0.0725,0.0548,0.1491,0.0548,0.0545,0.1492,0.0546,0.0,0.0,345,152,121,83,406,108,120,474,139,0,0,21061.157020568848,40290.246938705444
2015-04-02,101451.33644104004,12605.802263259888,0.1242546693368198,0.0531,0.089,0.142,0.1443,0.0531,0.0528,0.1442,0.0529,0.1443,0.0,0.0,333,247,237,217,144,104,318,168,368,0,0,37787.38550186157,19973.64301300049
2015-04-06,102080.48627281189,12097.973943710327,0.11851407046963197,0.1094,0.0582,0.0668,0.1527,0.058,0.1134,0.1431,0.058,0.1218,0.0,0.0,689,161,112,230,157,221,315,183,310,0,0,13758.246849060059,13250.418529510498
2015-04-07,101795.25672531128,17736.98380470276,0.17424175128871675,0.0751,0.1675,0.0612,0.0616,0.1675,0.0613,0.0632,0.1072,0.0614,0.0,0.0,474,463,102,93,454,119,139,341,156,0,0,27327.81435394287,32966.8242149353
2015-04-08,101973.50552558899,11730.188369750977,0.11503172622429295,0.0563,0.0562,0.1533,0.0621,0.1176,0.1357,0.0942,0.1533,0.0563,0.0,0.0,355,155,254,93,319,266,207,490,143,0,0,24909.370029449463,18902.57459449768
2015-04-09,102373.75511169434,16805.017389297485,0.16415357013096238,0.0576,0.1049,0.0691,0.1065,0.0575,0.1239,0.1025,0.0574,0.1565,0.0,0.0,364,290,114,160,156,240,225,185,398,0,0,20816.804302215576,25891.633321762085
2015-04-10,102812.9473400116,9929.999612808228,0.09658316262414725,0.1283,0.128,0.0468,0.1283,0.047,0.128,0.1219,0.047,0.128,0.0,0.0,814,354,77,193,128,248,265,151,326,0,0,14242.566276550293,7367.548500061035
2015-04-13,102352.93917655945,11662.973278045654,0.11394859172462994,0.1521,0.0558,0.0705,0.1521,0.0558,0.1119,0.0801,0.0557,0.1521,0.0,0.0,957,154,116,229,152,218,175,180,387,0,0,11473.533826828003,13206.50749206543
2015-04-14,102662.59393501282,11616.847835540771,0.11315560410342286,0.1507,0.1411,0.0583,0.1502,0.0554,0.0552,0.1503,0.0552,0.0704,0.0,0.0,951,392,96,227,151,106,329,178,179,0,0,16018.462539672852,15972.337097167969
2015-04-15,103093.87139320374,30809.019577026367,0.29884433633808993,0.06,0.0546,0.1485,0.0929,0.0674,0.0542,0.0547,0.1143,0.0546,0.0,0.0,379,151,245,141,185,102,120,369,138,0,0,16683.306896209717,35875.47863769531
2015-04-16,103006.13631248474,25415.781997680664,0.24674046525323534,0.0651,0.1475,0.0624,0.0621,0.1161,0.087,0.0624,0.0804,0.0703,0.0,0.0,410,409,103,94,317,164,137,261,178,0,0,20883.749618530273,15490.51203918457
2015-04-17,102205.72224235535,11772.879863739014,0.11518806976210753,0.1509,0.0896,0.0581,0.0709,0.0567,0.1433,0.1187,0.0566,0.14,0.0,0.0,956,250,96,108,155,270,262,183,355,0,0,28420.948375701904,14778.046241760254
2015-04-20,102950.08587265015,27993.74340248108,0.27191568773540903,0.0496,0.0793,0.1143,0.0494,0.1348,0.0492,0.0674,0.1349,0.0493,0.0,0.0,315,219,189,75,370,93,148,433,125,0,0,21872.68928527832,38093.552824020386
2015-04-21,102806.01349830627,11631.395980834961,0.11313925698545434,0.0557,0.0938,0.1116,0.1512,0.0555,0.0613,0.1511,0.0557,0.1509,0.0,0.0,355,259,183,229,152,117,332,180,385,0,0,32970.588958740234,16608.241537094116
2015-04-22,103131.92944526672,13422.726606369019,0.1301510277037201,0.0955,0.0635,0.0633,0.0632,0.152,0.1215,0.1732,0.0738,0.0638,0.0,0.0,607,174,104,96,417,231,380,239,163,0,0,24369.184198379517,26160.514823913574
2015-04-23,103304.17658424377,28406.14741706848,0.27497578855297766,0.05,0.1104,0.1361,0.0496,0.1364,0.0497,0.05,0.0927,0.0502,0.0,0.0,318,302,223,75,376,94,110,299,128,0,0,14258.062423706055,29241.483234405518
2015-04-24,103510.50778770447,30775.37759590149,0.29731645852825345,0.0543,0.0541,0.1475,0.0575,0.0543,0.054,0.1341,0.0928,0.054,0.0,0.0,346,147,243,86,150,103,297,297,137,0,0,12070.326271057129,14439.556449890137
2015-04-27,103068.23969268799,31789.7989692688,0.3084344805349778,0.0563,0.1175,0.0575,0.0559,0.0922,0.0563,0.0562,0.1433,0.0564,0.0,0.0,359,317,96,84,255,107,124,462,141,0,0,16275.245351791382,17289.66672515869
2015-04-28,103313.02125740051,30477.45021057129,0.29500105446183655,0.0537,0.0534,0.1458,0.0569,0.1181,0.0533,0.0535,0.1169,0.0535,0.0,0.0,341,144,243,86,327,101,118,375,134,0,0,11934.970371246338,10622.621612548828
2015-04-29,102958.1290359497,30629.45700454712,0.2974943046396296,0.0545,0.086,0.0543,0.0541,0.0786,0.087,0.0814,0.1482,0.0585,0.0,0.0,345,232,91,82,219,163,180,476,146,0,0,13448.45202255249,13600.45881652832
2015-04-30,102307.50895881653,12751.285329818726,0.12463684689020924,0.1671,0.1669,0.0923,0.061,0.076,0.0701,0.0844,0.0613,0.0961,0.0,0.0,1060,454,156,93,211,131,187,198,240,0,0,28733.8061504364,10855.634475708008
2015-05-01,103272.08847236633,32766.43216896057,0.31728255575782466,0.0578,0.0944,0.0648,0.0573,0.1206,0.0574,0.1141,0.0586,0.0577,0.0,0.0,367,256,109,87,335,108,252,190,143,0,0,7649.624313354492,27664.771152496338
2015-05-04,103445.09775924683,32258.160753250122,0.3118384674769821,0.057,0.0719,0.0723,0.0567,0.1098,0.0566,0.057,0.1499,0.057,0.0,0.0,359,195,121,86,305,107,126,483,142,0,0,10147.099327087402,9638.827911376953
2015-05-05,102466.14872741699,12503.217302322388,0.12202290666338753,0.1305,0.0809,0.0833,0.1041,0.0602,0.0849,0.1145,0.06,0.1595,0.0,0.0,821,221,140,158,167,161,254,196,398,0,0,33859.836307525635,14104.8928565979
2015-05-06,102201.3904094696,24186.716579437256,0.23665741221849565,0.0687,0.0684,0.0749,0.1203,0.0685,0.0817,0.1139,0.0986,0.0683,0.0,0.0,433,188,126,183,189,155,252,323,170,0,0,6459.534688949585,18143.033966064453
2015-05-07,102456.92379760742,31547.41920852661,0.3079091001291931,0.0615,0.0563,0.0673,0.0587,0.1414,0.0562,0.0562,0.1382,0.0564,0.0,0.0,386,154,113,89,390,108,124,452,140,0,0,11506.9778881073,18867.680517196655
2015-05-08,103282.82041931152,12695.274026870728,0.12291757695355308,0.0604,0.0604,0.1351,0.1461,0.0733,0.1295,0.1323,0.0605,0.0795,0.0,0.0,377,164,225,221,202,247,291,198,196,0,0,34056.36562728882,15204.220445632935
2015-05-11,102793.36082267761,11075.289262771606,0.10774323530365831,0.1444,0.1269,0.0634,0.1223,0.053,0.1121,0.0726,0.053,0.1444,0.0,0.0,900,345,105,185,146,217,159,174,356,0,0,22143.67010498047,20523.685340881348
2015-05-12,102474.92002296448,22610.684476852417,0.22064603194406393,0.0532,0.0532,0.0945,0.0609,0.1449,0.0531,0.1212,0.1451,0.0532,0.0,0.0,332,145,157,92,399,102,265,475,132,0,0,27012.811042785645,38548.206256866455
2015-05-13,102324.793592453,10270.887231826782,0.10037535255369735,0.0866,0.1333,0.0489,0.1331,0.0491,0.1332,0.1331,0.0491,0.1333,0.0,0.0,539,361,81,202,135,256,290,162,331,0,0,36553.74499511719,24213.947750091553
2015-05-14,103164.27684020996,17625.626178741455,0.17085009189800843,0.068,0.0741,0.0679,0.0676,0.086,0.0975,0.1596,0.1103,0.0981,0.0,0.0,423,199,112,103,235,189,347,363,243,0,0,14723.435892105103,22078.174839019775
2015-05-15,103430.66752243042,23839.97612953186,0.23049233559632418,0.0581,0.1169,0.1213,0.099,0.0681,0.077,0.1132,0.058,0.0579,0.0,0.0,364,316,200,150,186,149,247,189,143,0,0,13204.984310150146,19419.33426094055
2015-05-18,103639.55910873413,20169.586135864258,0.194612812996466,0.092,0.0608,0.0609,0.0608,0.1658,0.0769,0.061,0.1661,0.0611,0.0,0.0,574,164,100,92,455,149,133,540,152,0,0,25213.18667793274,21542.796684265137
2015-05-19,103536.87365722656,19071.874534606934,0.1842036934372489,0.0564,0.0619,0.153,0.0999,0.1532,0.056,0.0805,0.0988,0.0561,0.0,0.0,350,167,250,151,421,110,176,320,140,0,0,15701.47512435913,14603.763523101807
2015-05-20,103491.53468322754,13171.908058166504,0.12727522206027564,0.0732,0.122,0.0619,0.1468,0.0621,0.1388,0.0716,0.0622,0.1341,0.0,0.0,455,329,101,222,171,272,157,201,335,0,0,29459.424629211426,23559.458152770996
2015-05-21,103824.67140197754,12762.484394073486,0.12292342678996815,0.0606,0.0932,0.0605,0.1648,0.0842,0.0775,0.1394,0.0807,0.1161,0.0,0.0,379,251,99,249,232,151,305,262,290,0,0,13126.413181304932,12716.989517211914
2015-05-22,103617.42439079285,13031.547479629517,0.1257659853663325,0.1562,0.0617,0.1424,0.0993,0.1072,0.062,0.0962,0.0875,0.0617,0.0,0.0,974,166,233,150,296,121,211,284,154,0,0,21476.784090042114,21745.847175598145
2015-05-26,102684.27863121033,30236.982341766357,0.2944655476459275,0.0538,0.0536,0.0861,0.0537,0.1461,0.0534,0.0591,0.1462,0.0535,0.0,0.0,336,145,141,81,403,105,130,473,134,0,0,9980.598867416382,27186.033729553223
2015-05-27,103213.47891616821,12785.308883666992,0.12387247303282396,0.061,0.0607,0.0608,0.0984,0.0809,0.1658,0.0966,0.1003,0.1516,0.0,0.0,379,162,99,148,223,328,212,325,379,0,0,31572.80128097534,14121.127822875977
2015-05-28,103116.59585762024,12198.466026306152,0.11829779605165947,0.0581,0.158,0.1015,0.1574,0.0747,0.058,0.1579,0.0579,0.0582,0.0,0.0,361,422,165,237,206,115,348,187,145,0,0,26683.088287353516,26096.245429992676
2015-05-29,102540.2387676239,34169.50278091431,0.3332301854528449,0.0609,0.0609,0.0944,0.061,0.1058,0.0608,0.0795,0.0824,0.061,0.0,0.0,380,163,153,92,292,120,176,265,152,0,0,6543.2412757873535,28514.278030395508
2015-06-01,102653.89811325073,15555.164148330688,0.15153018476872435,0.0742,0.0599,0.13,0.1037,0.1633,0.06,0.0875,0.1098,0.0601,0.0,0.0,463,160,210,156,451,119,193,353,150,0,0,18863.66389656067,249.32526397705078
2015-06-02,102476.07529640198,11542.149179458618,0.11263262323497544,0.0552,0.055,0.0548,0.1441,0.0691,0.147,0.1501,0.0618,0.1502,0.0,0.0,343,147,89,216,191,289,330,201,373,0,0,28554.694858551025,24541.679889678955
2015-06-03,102552.4912109375,17394.881141662598,0.16961929384907412,0.0623,0.1375,0.1067,0.1686,0.0787,0.0621,0.0749,0.0775,0.062,0.0,0.0,384,367,173,251,218,123,164,256,154,0,0,19566.83947944641,25419.57144165039
2015-06-04,101850.96475219727,10325.75806427002,0.10138105308469607,0.0953,0.1353,0.0752,0.1014,0.0498,0.1354,0.1215,0.0496,0.1351,0.0,0.0,589,362,122,151,138,270,267,163,337,0,0,23128.434198379517,16059.311120986938
2015-06-05,101735.44906044006,11342.749008178711,0.11149259292540294,0.0546,0.0545,0.0845,0.1482,0.0592,0.136,0.1486,0.0545,0.1486,0.0,0.0,335,146,137,221,166,269,326,181,372,0,0,11440.321285247803,12457.312229156494
2015-06-08,101212.07589149475,10709.97869682312,0.10581720217165431,0.1413,0.1387,0.0518,0.083,0.0519,0.1359,0.0987,0.0517,0.1412,0.0,0.0,868,374,84,124,145,269,217,172,353,0,0,17334.49029159546,16701.719980239868
2015-06-09,101221.67672920227,11407.806673049927,0.11270122212625623,0.0555,0.1117,0.0549,0.1491,0.0554,0.1505,0.1046,0.0552,0.1505,0.0,0.0,340,302,89,223,154,298,230,184,376,0,0,10715.385372161865,11413.213348388672
2015-06-10,102234.9481678009,11318.279386520386,0.11070851591711472,0.0544,0.148,0.0779,0.1478,0.0543,0.0608,0.1441,0.0543,0.1477,0.0,0.0,332,398,126,221,151,120,317,182,369,0,0,10032.363983154297,9942.836696624756
2015-06-11,102504.06154823303,12295.374074935913,0.11995011601711368,0.1142,0.0594,0.0677,0.1352,0.0592,0.1086,0.119,0.066,0.1509,0.0,0.0,696,160,109,202,165,216,261,220,377,0,0,13078.272060394287,14055.366748809814
2015-06-12,101878.91485404968,31926.191061019897,0.313373882189037,0.0572,0.057,0.1216,0.057,0.1125,0.057,0.0616,0.1056,0.0572,0.0,0.0,348,154,197,85,313,114,135,353,143,0,0,15004.740501403809,34635.55748748779
