,Annual return,Cumulative returns,Annual volatility,Sharpe ratio,Calmar ratio,Stability,Max drawdown,Omega ratio,Sortino ratio,Skew,Kurtosis,Tail ratio,Daily value at risk (95%),Portfolio turnover (in %),lookback
0,0.12111932041671136,0.12061080538749702,0.10290402532178318,1.1628015882489842,1.9661033033356032,0.9066972075908781,-0.061603741884378976,1.2195904875081744,1.5009316909500954,-0.4813027798360533,1.1643634938795198,0.8292176872339472,-0.011966631539726047,65.01901724750049,10
1,0.08024798150480006,0.07991713924407962,0.11122974738025708,0.7497081033207138,1.5518661771587912,0.8999039148812538,-0.051710632453966336,1.1340500237881852,1.0959577246538483,-0.10025503408313213,1.0515973447737452,0.8399636271639171,-0.012365556364947128,44.30156973875778,30
2,0.1481184114740437,0.14748928544998163,0.11597223422868227,1.249358763799255,2.0155634553830595,0.8960796418838881,-0.07348734721224327,1.2367192947051358,1.7692861991943019,-0.21625415929893035,1.3362913050372813,1.0132570973344965,-0.012235536038149697,25.54082964893623,60
3,0.06798393147769599,0.06770522109985344,0.12356940883922701,0.5941975295553237,0.7831265793823331,0.8900206717385729,-0.08681091060823937,1.1051935213456348,0.8374950312194326,-0.2569710835801418,0.8526115243162531,0.969191370936007,-0.01321676282743145,25.99422481745293,90
4,0.04961352300731203,0.049411858215332005,0.12460066134904066,0.4509786253596182,0.4620690162068877,0.8892045277658177,-0.10737253801301834,1.0785069743334263,0.6616390364509696,-0.09531904856398911,0.8043241187622403,1.0031521709753655,-0.013383134587526824,28.505337772609344,120
5,0.08602607889999159,0.08567048412323008,0.1137317091675793,0.782652269153959,1.5272807151118108,0.8978823102265947,-0.05632630468570651,1.138281607384529,1.1200933047366322,-0.257492515699987,0.9269479792774677,0.8886301760639508,-0.012449143490863901,25.739299570622446,150
6,0.16384475076542104,0.16314421184539785,0.12040235919419989,1.320822668466914,2.843358439677755,0.8925364997617518,-0.057623670824980475,1.2478454392642042,1.8433571484158915,-0.30297737092599086,0.8730017378604376,0.9282120954017324,-0.012287106082670252,18.000878744813985,252
7,0.1886037062572481,0.18778904084205617,0.13456388600356212,1.3517372195571706,2.5884908966430973,0.8813959375372366,-0.072862418215123,1.2537702805414783,1.9954544314075247,-0.16153064679445622,0.959050488442275,1.024235049217736,-0.01389917241608346,8.92542639126452,504
8,0.2053419015923279,0.20444892465591424,0.12912175667432468,1.5114952680121199,2.9163898570262297,0.8856440805333207,-0.07040961999563047,1.2896725713165265,2.2500735324870917,-0.0836282823742785,0.8893455733487503,1.0576268631146475,-0.013705751351779316,7.925584717203263,756
9,0.18339371483972267,0.18260323556900016,0.12128895458337109,1.449414405343165,2.8176809619942764,0.8918307773499494,-0.06508675656094212,1.2763547100009622,2.134638901360722,-0.11426099480759866,0.8973895325660233,1.0354381890382227,-0.012768970391616952,8.150718890591028,882
