date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2012-01-25,103069.19417667389,111.33994674682617,0.0010802446612319017,0.1514,0.0839,0.084,0.2024,0.0839,0.084,0.1164,0.193,736,562,507,684,495,599,613,191,24248.653718948364,24196.267689704895
2012-01-26,102976.54478931427,67.77315616607666,0.000658141679784826,0.1771,0.1262,0.0804,0.0804,0.2188,0.0804,0.1556,0.0805,865,838,484,272,1292,572,815,80,24866.77430152893,24823.20751094818
2012-01-27,103089.29961299896,129.5993595123291,0.001257156271299251,0.1927,0.0708,0.1927,0.0709,0.0709,0.1376,0.1927,0.0703,940,467,1166,239,418,981,1017,70,23067.3433675766,23129.16957092285
2012-01-30,101888.62123012543,168.53203868865967,0.00165408106080868,0.0748,0.2032,0.0747,0.0746,0.2032,0.0908,0.2032,0.0739,363,1346,452,250,1204,651,1074,73,28776.480967521667,28815.413646697998
2012-01-31,102271.83433055878,126.07999801635742,0.0012327929663297804,0.2179,0.0965,0.0967,0.1239,0.0801,0.1555,0.1486,0.0797,1060,641,582,414,476,1110,783,79,29071.62656211853,29029.174521446228
2012-02-01,103772.49328231812,114.68127155303955,0.0011051220600534631,0.0864,0.0864,0.0864,0.235,0.1123,0.0865,0.0863,0.2196,423,569,516,792,665,615,454,219,29516.912355422974,29505.513628959656
2012-02-02,104064.15801620483,168.32739162445068,0.0016175347481141278,0.0744,0.1989,0.1479,0.073,0.1989,0.0731,0.1441,0.0881,364,1302,884,246,1181,519,759,88,33125.04521179199,33178.6913318634
2012-02-03,105712.39082241058,148.68560886383057,0.0014065107004685193,0.2028,0.0746,0.2027,0.0744,0.0928,0.2028,0.0746,0.074,996,487,1212,254,553,1440,388,74,33360.59498023987,33340.95319747925
2012-02-06,104940.14481639862,127.6912899017334,0.0012168011596052186,0.1456,0.1705,0.1705,0.0627,0.1705,0.064,0.1437,0.0715,714,1110,1028,213,1011,455,745,71,25369.20485496521,25348.210536003113
2012-02-07,105673.50680446625,131.12876987457275,0.0012408859499402044,0.078,0.1202,0.2122,0.078,0.11,0.1204,0.1728,0.1072,387,782,1269,264,651,852,899,107,18717.512364387512,18720.94984436035
2012-02-08,106206.82713222504,99.53752613067627,0.000937204592382318,0.0799,0.0798,0.0799,0.1027,0.1913,0.0799,0.1686,0.217,398,519,473,348,1136,566,883,217,23222.479795455933,23190.888551712036
2012-02-09,106372.00128269196,152.3764123916626,0.0014324860917743786,0.2479,0.0912,0.0911,0.1941,0.0911,0.0912,0.0911,0.101,1240,591,539,661,540,644,477,101,31225.013885498047,31277.852771759033
2012-02-10,104566.0841140747,126.45343780517578,0.0012093159926236064,0.0917,0.0918,0.0918,0.1576,0.1318,0.0917,0.2495,0.0929,458,601,550,534,780,653,1303,92,21266.560145378113,21240.637170791626
2012-02-13,105513.31419086456,148.47345161437988,0.0014071537109127679,0.0925,0.2514,0.0925,0.0925,0.0925,0.1461,0.1394,0.0917,464,1643,556,313,547,1043,726,91,22819.906312942505,22841.92632675171
2012-02-14,104808.78058815002,104.10234451293945,0.0009932597624812893,0.0926,0.1425,0.1264,0.1281,0.0925,0.1562,0.1684,0.0922,463,933,761,432,547,1120,877,91,11432.162214279175,11387.791107177734
2012-02-15,104757.07166671753,67.29815292358398,0.0006424210972381098,0.1991,0.1296,0.0733,0.0733,0.1096,0.1186,0.1991,0.0969,993,852,444,243,648,852,1038,96,16685.33299636841,16648.528804779053
2012-02-16,106204.38758277893,153.24107837677002,0.0014428883953342255,0.0814,0.1333,0.1176,0.1962,0.2216,0.0815,0.0814,0.0855,406,875,712,653,1311,583,425,85,30057.83964729309,30143.782572746277
2012-02-17,106720.56267356873,84.84993267059326,0.0007950663915643679,0.1728,0.0855,0.1196,0.0856,0.1653,0.137,0.1059,0.1275,869,557,721,286,979,975,553,127,22981.283737182617,22912.89259147644
2012-02-21,107172.10960197449,99.34547805786133,0.0009269713774117126,0.0893,0.1693,0.0894,0.1283,0.1396,0.1734,0.1208,0.089,445,1099,538,431,828,1232,637,89,19159.164748191833,19173.6602935791
2012-02-22,106837.63370323181,174.77469444274902,0.0016358907286193678,0.0679,0.1849,0.1849,0.086,0.0773,0.1165,0.1849,0.096,336,1204,1117,287,459,828,978,96,19597.619314193726,19673.048530578613
2012-02-23,107578.27977371216,133.32655143737793,0.001239344519338165,0.1254,0.1461,0.1188,0.0829,0.0829,0.2254,0.1156,0.1018,622,950,723,277,491,1588,610,102,19029.820762634277,18988.372619628906
2012-02-24,108311.75225639343,169.61408805847168,0.0015659804640309443,0.1762,0.0958,0.1309,0.0956,0.1813,0.0958,0.0958,0.1271,883,620,791,321,1075,673,505,128,21744.13761138916,21780.425148010254
2012-02-27,107667.72373390198,152.3741111755371,0.0014152255280526394,0.2344,0.0863,0.0862,0.0861,0.1187,0.1453,0.1446,0.0971,1170,559,526,289,703,1026,763,97,16835.93969154358,16818.699714660645
2012-02-28,108450.17035484314,122.2419662475586,0.0011271717310133256,0.2291,0.0843,0.0843,0.0841,0.1454,0.0843,0.107,0.1803,1142,544,515,280,866,596,565,181,12043.873565673828,12013.74142074585
2012-02-29,107553.93029785156,48.103172302246094,0.00044724699663724863,0.1876,0.1643,0.1474,0.069,0.1586,0.1234,0.0802,0.0691,930,1067,903,232,949,872,423,69,21162.14043045044,21088.001636505127
2012-03-01,108992.29459571838,160.7875270843506,0.001475219213254979,0.0986,0.0985,0.0985,0.1285,0.0985,0.1035,0.2295,0.1429,490,641,592,435,593,732,1209,144,30912.373565673828,31025.057920455933
