date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2017-01-20,101964.1867237091,159.94003868103027,0.0015685903435332397,0.1297,0.1204,0.2095,0.1178,0.1017,0.1166,0.0964,0.1065,592,559,1153,275,411,597,440,55,25879.09331893921,25863.904472351074
2017-01-23,102037.32207870483,134.07778549194336,0.0013140072941989268,0.0853,0.1336,0.0854,0.1807,0.156,0.0853,0.0852,0.1872,390,620,471,422,631,436,386,97,21582.956327438354,21557.094074249268
2017-01-24,102507.79301452637,237.73736763000488,0.002319212624120345,0.1523,0.0902,0.1459,0.2453,0.0901,0.0949,0.0901,0.0889,687,419,801,574,366,487,410,46,21126.564380645752,21230.223962783813
2017-01-25,103423.62796401978,196.66272735595703,0.0019015260944469513,0.1263,0.0779,0.0779,0.1468,0.1942,0.0779,0.0865,0.2107,570,359,432,343,785,400,393,109,23311.94563484192,23270.87099456787
2017-01-26,103106.2171382904,122.27188301086426,0.0011858827372831268,0.0843,0.1646,0.1442,0.0834,0.1281,0.2274,0.0835,0.0833,380,760,811,194,516,1177,380,43,31382.478313446045,31308.087469100952
2017-01-27,102862.39516448975,175.97882270812988,0.0017108178594005894,0.092,0.1348,0.0937,0.0919,0.2499,0.0998,0.1355,0.1008,417,621,527,215,1004,516,616,52,21389.41687965393,21443.123819351196
2017-01-30,102015.5835571289,172.93309020996094,0.0016951634660122108,0.0917,0.119,0.113,0.2385,0.0915,0.0916,0.0918,0.1612,416,548,647,555,366,474,418,83,23184.669342041016,23181.623609542847
2017-01-31,102115.79944992065,134.43385696411133,0.0013164843999487073,0.1245,0.0868,0.0869,0.1645,0.2245,0.0868,0.0869,0.1377,562,401,498,384,895,448,394,71,16854.07417488098,16815.574941635132
2017-02-01,102266.39982795715,96.61043167114258,0.0009446937785398762,0.0834,0.0833,0.2267,0.2266,0.0834,0.1291,0.0832,0.0833,378,384,1302,527,333,666,376,43,24923.45500946045,24885.63158416748
2017-02-02,102488.56545448303,171.76801872253418,0.001675972514210079,0.0817,0.1456,0.2223,0.0815,0.0817,0.2224,0.0818,0.0813,370,673,1266,190,328,1148,372,42,15980.663383483887,16055.820970535278
2017-02-03,103107.6713809967,276.54086112976074,0.0026820590303887775,0.1361,0.0821,0.082,0.2231,0.1046,0.082,0.0821,0.2053,618,381,464,521,420,424,375,106,35452.36560821533,35557.13845062256
2017-02-06,102400.79008293152,208.40727043151855,0.0020352115473204393,0.1389,0.1284,0.1002,0.133,0.1942,0.1,0.1001,0.1032,631,601,578,309,777,520,456,53,19977.305877685547,19909.172286987305
2017-02-07,102222.93279266357,88.30478286743164,0.0008638451319581898,0.095,0.0949,0.105,0.2581,0.0949,0.151,0.0949,0.1053,432,444,609,599,379,790,430,54,18795.00421142578,18674.901723861694
2017-02-08,102492.59877967834,273.57963371276855,0.002669262336696768,0.0836,0.1228,0.2274,0.0836,0.1521,0.1625,0.0835,0.0818,380,576,1314,194,608,851,378,42,22453.86728477478,22639.142135620117
2017-02-09,102998.31411743164,169.53296852111816,0.0016459780917173874,0.0823,0.0822,0.0822,0.2236,0.217,0.0925,0.0821,0.1365,373,386,474,522,870,483,372,70,26824.921508789062,26720.874843597412
2017-02-10,103300.64588928223,150.23963928222656,0.001454392061045326,0.2179,0.1696,0.1138,0.08,0.0801,0.1497,0.0801,0.1073,980,798,662,186,322,784,363,55,32260.872827529907,32241.579498291016
2017-02-13,103729.4896850586,236.6838550567627,0.002281741246152637,0.116,0.1331,0.1573,0.1264,0.1041,0.1407,0.099,0.1211,522,626,913,294,421,736,448,62,15210.908403396606,15297.352619171143
2017-02-14,103787.3188457489,216.9795627593994,0.002090617285160622,0.0815,0.1851,0.167,0.2215,0.0814,0.0995,0.0815,0.0804,366,871,965,519,330,520,370,41,16302.583930969238,16282.879638671875
2017-02-15,103915.86880683899,85.26179504394531,0.0008204886897729906,0.0941,0.1474,0.0941,0.1477,0.1676,0.1299,0.1121,0.1063,422,693,547,347,677,675,508,54,19148.376733779907,19016.658966064453
2017-02-16,104207.74598693848,183.35544204711914,0.0017595183573983178,0.1443,0.0744,0.0745,0.2028,0.1485,0.0746,0.0771,0.202,649,349,432,477,598,388,350,103,21033.266120910645,21131.35976791382
2017-02-17,103991.83267784119,141.16124153137207,0.0013574262314299133,0.1603,0.1032,0.0717,0.0843,0.1949,0.0716,0.1178,0.1949,721,485,418,198,783,376,535,99,13699.185274124146,13656.991073608398
2017-02-21,104342.05780792236,218.57566452026367,0.0020947992507741008,0.1874,0.0805,0.0804,0.2186,0.1244,0.0803,0.0803,0.146,844,376,471,511,501,424,365,74,18714.244680404663,18791.659103393555
2017-02-22,104198.31443023682,159.5918426513672,0.0015316163560228954,0.0838,0.1958,0.15,0.1021,0.122,0.1781,0.0837,0.0829,379,911,887,238,491,937,380,42,29816.785551071167,29757.80172920227
2017-02-23,104209.29870033264,254.96420288085938,0.0024466550112196995,0.1817,0.0984,0.1298,0.0985,0.0985,0.1814,0.0985,0.1106,824,459,769,230,396,953,444,56,14902.47798538208,14997.850345611572
2017-02-24,103381.1062335968,107.56687355041504,0.0010404887069728217,0.1666,0.0688,0.0689,0.1168,0.1875,0.0689,0.1341,0.1874,760,322,409,271,751,362,605,94,22513.44515800476,22366.047828674316
2017-02-27,103508.7226600647,153.43147468566895,0.0014823047830428424,0.1287,0.1477,0.1776,0.1412,0.0972,0.0972,0.0972,0.1117,589,690,1035,329,390,511,439,56,24784.10041999817,24829.965021133423
2017-02-28,103173.1987400055,133.19836616516113,0.0012910171225845046,0.0803,0.1857,0.2184,0.0803,0.0963,0.1776,0.0802,0.0798,373,866,1270,187,384,930,362,40,16320.435832977295,16300.202724456787
2017-03-01,104439.8039112091,91.70949935913086,0.0008781086896438346,0.0801,0.0801,0.2177,0.2176,0.0799,0.1637,0.0801,0.08,374,373,1261,507,320,856,364,40,14411.473937988281,14369.985071182251
2017-03-02,103969.85575675964,142.7088680267334,0.001372598499709423,0.1132,0.0721,0.0722,0.196,0.1962,0.072,0.1012,0.1756,530,336,417,459,783,376,459,88,27665.024629592896,27716.023998260498
2017-03-03,104572.89036560059,199.35259819030762,0.0019063506564019096,0.0942,0.1308,0.1318,0.133,0.1656,0.1553,0.0941,0.0933,441,608,749,313,660,801,429,47,20844.256721496582,20900.900451660156
2017-03-06,104149.88605690002,136.13418006896973,0.001307098694228007,0.2434,0.1031,0.0936,0.0932,0.1363,0.0935,0.0965,0.1391,1133,480,534,219,542,483,441,70,20518.118270874023,20454.899852752686
2017-03-07,103737.21083641052,208.810941696167,0.0020128837088694584,0.0945,0.0945,0.1846,0.1816,0.158,0.0968,0.0945,0.0935,439,440,1054,426,629,502,433,47,21245.95509338379,21318.631855010986
2017-03-08,103229.06088638306,119.70733451843262,0.0011596282431570895,0.0947,0.0897,0.0896,0.1751,0.2437,0.0949,0.0895,0.1217,443,417,513,410,969,491,410,61,11800.263702392578,11711.160095214844
2017-03-09,103731.94279289246,92.28329277038574,0.0008896323570709103,0.0908,0.0971,0.1543,0.2469,0.0909,0.1131,0.0907,0.1153,427,451,872,581,361,582,417,58,16877.551147460938,16850.12710571289
2017-03-10,104460.9383354187,131.30223274230957,0.0012569505389728058,0.1617,0.1323,0.134,0.1628,0.0968,0.1096,0.0945,0.107,765,613,756,383,385,561,435,54,12156.298458099365,12195.317398071289
2017-03-13,104851.3308506012,204.53729438781738,0.0019507362732405853,0.1276,0.1243,0.1271,0.1804,0.0995,0.123,0.0995,0.1165,603,578,717,424,395,632,455,59,5036.536033630371,5109.771095275879
2017-03-14,103981.56667518616,254.58756828308105,0.00244839134880851,0.197,0.1079,0.0839,0.1769,0.0837,0.0838,0.0839,0.1805,935,500,476,415,331,431,384,91,13874.655242919922,13924.705516815186
2017-03-15,105415.31838989258,226.79430198669434,0.002151435915109277,0.1332,0.0931,0.115,0.093,0.1453,0.1349,0.1333,0.15,628,432,648,219,576,695,609,76,20328.965824127197,20301.17255783081
2017-03-16,106094.65860939026,127.83034896850586,0.001204870731891792,0.1238,0.1502,0.1058,0.1609,0.1431,0.1027,0.1028,0.1096,587,696,586,382,568,527,468,56,13328.206550598145,13229.242597579956
2017-03-17,106012.24583816528,147.88146591186523,0.0013949470152496918,0.0923,0.234,0.1168,0.1235,0.1146,0.1333,0.0923,0.0919,440,1086,650,292,454,684,418,47,13369.332624435425,13389.383741378784
2017-03-20,105763.35034942627,137.69350814819336,0.0013019019130282336,0.2335,0.0858,0.0859,0.1594,0.1078,0.0858,0.0858,0.1547,1115,398,480,376,427,440,389,79,25343.516817092896,25333.328859329224
2017-03-21,105028.24914550781,143.72651290893555,0.0013684557638375418,0.0907,0.1123,0.0908,0.2469,0.1478,0.0908,0.0907,0.1284,435,520,504,583,585,462,409,66,17544.040420532227,17550.07342529297
2017-03-22,105271.8937625885,218.21788787841797,0.0020728979035044984,0.1474,0.1127,0.094,0.1836,0.1185,0.094,0.094,0.1537,704,523,519,434,469,478,425,79,9648.3342628479,9722.825637817383
2017-03-23,105510.57551383972,245.48399353027344,0.0023266292723242094,0.1629,0.1176,0.1036,0.0828,0.1403,0.1411,0.1156,0.1338,777,544,571,196,555,717,523,69,12629.39926147461,12656.665367126465
2017-03-24,105681.35542106628,151.7261962890625,0.0014356950257170694,0.1181,0.1674,0.1024,0.1231,0.1589,0.1141,0.1024,0.1122,565,771,563,290,628,580,465,58,11377.744270324707,11283.986473083496
2017-03-27,106017.71625900269,244.10626029968262,0.0023025044201417035,0.2161,0.1441,0.0851,0.1312,0.1085,0.085,0.0851,0.1426,1034,664,467,310,428,430,387,74,14559.214000701904,14651.594064712524
2017-03-28,106563.90284347534,156.1013584136963,0.001464861498578775,0.1461,0.085,0.0848,0.2306,0.1413,0.0849,0.0848,0.141,697,391,465,543,562,431,388,73,14181.780574798584,14093.775672912598
2017-03-29,106591.12982177734,120.36839294433594,0.0011292533735742785,0.1033,0.1014,0.091,0.0958,0.2478,0.0912,0.1505,0.1179,489,467,502,226,986,464,688,61,21518.660795211792,21482.92782974243
2017-03-30,106277.91147994995,206.85408401489258,0.0019463506681152369,0.1074,0.0929,0.093,0.0973,0.2528,0.1255,0.093,0.1361,510,429,514,230,1006,640,424,70,6943.279468536377,7029.765159606934
2017-03-31,106262.45684051514,288.93803787231445,0.002719098037663193,0.111,0.1335,0.1614,0.0926,0.0988,0.1366,0.0926,0.1707,527,614,888,221,394,692,422,88,16679.922050476074,16762.006004333496
2017-04-03,105967.13487243652,160.18183135986328,0.0015116180271618227,0.158,0.1056,0.0952,0.2006,0.1225,0.0952,0.0952,0.1262,751,485,527,475,487,482,435,65,19142.771978378296,19014.015771865845
2017-04-04,106015.5498046875,142.26764106750488,0.0013419506980778255,0.1948,0.0813,0.0812,0.1557,0.1523,0.0812,0.0812,0.1709,923,373,450,370,605,411,371,88,11734.478984832764,11716.564794540405
2017-04-05,105408.54307365417,133.1936492919922,0.0012635944431840138,0.1425,0.1418,0.1445,0.2025,0.0919,0.0919,0.092,0.0915,674,652,802,482,366,466,419,47,20299.090839385986,20290.016847610474
2017-04-06,105569.96285057068,273.8759346008301,0.002594260026296387,0.1125,0.1428,0.171,0.1595,0.0933,0.1333,0.0934,0.0917,530,658,945,382,371,673,426,47,7492.038158416748,7632.720443725586
2017-04-07,105470.51942443848,92.88862037658691,0.0008807069585272544,0.0876,0.1411,0.1193,0.1185,0.1735,0.1836,0.0878,0.0878,413,651,661,283,690,926,400,45,13751.292419433594,13570.30510520935
2017-04-10,105237.88875579834,109.79635429382324,0.0010433158208694466,0.1689,0.1266,0.1911,0.0904,0.0903,0.1043,0.0903,0.1369,788,585,1066,216,359,528,410,70,21478.63610267639,21495.543836593628
2017-04-11,105534.63145637512,207.7364501953125,0.0019684197246776247,0.1112,0.0945,0.2221,0.0848,0.0858,0.2309,0.0849,0.0838,521,438,1238,202,339,1170,382,43,16628.7490234375,16726.68911933899
2017-04-12,105389.3969631195,263.73716926574707,0.002502501929658451,0.0885,0.0977,0.2021,0.1675,0.1285,0.1276,0.0885,0.0971,414,451,1131,400,505,645,399,50,15316.610290527344,15372.611009597778
2017-04-13,104396.25557136536,169.606782913208,0.0016246443130066546,0.1311,0.1103,0.0904,0.1103,0.2456,0.1035,0.0903,0.1169,616,509,508,263,962,523,406,60,20178.906532287598,20084.77614593506
2017-04-17,105178.19093894958,165.56219482421875,0.0015741114516822114,0.1656,0.0804,0.0803,0.2183,0.1274,0.0803,0.0803,0.1658,774,372,452,519,500,407,361,85,20007.335037231445,20003.290449142456
2017-04-18,104632.36968421936,116.63505935668945,0.0011147129679724757,0.1083,0.1376,0.09,0.2444,0.09,0.09,0.09,0.1486,508,634,509,580,353,458,404,76,11744.9873752594,11696.06023979187
2017-04-19,104380.2905921936,123.61502265930176,0.0011842755175137123,0.0921,0.1392,0.105,0.1896,0.1644,0.1244,0.0922,0.0919,436,642,587,449,646,632,416,47,13273.97862815857,13280.958591461182
2017-04-20,105228.69347763062,103.57662010192871,0.000984300162616263,0.2216,0.0814,0.0815,0.126,0.1047,0.0815,0.0814,0.221,1051,376,456,299,411,410,369,113,27226.405935287476,27206.367532730103
2017-04-21,105091.92714309692,193.53386116027832,0.0018415673441477165,0.1581,0.091,0.0819,0.0817,0.2189,0.0817,0.0819,0.203,751,420,459,193,858,411,371,104,13108.962490081787,13198.919731140137
2017-04-24,107652.66302680969,153.74049186706543,0.0014281160125948586,0.0831,0.1546,0.2046,0.1086,0.1026,0.1789,0.0832,0.0828,401,698,1106,261,404,871,379,43,32919.27033615112,32879.47696685791
2017-04-25,108438.66613960266,152.29701042175293,0.0014044530041128277,0.0868,0.1636,0.1637,0.2252,0.0867,0.0926,0.0935,0.0866,422,738,882,543,340,450,427,45,15670.693336486816,15669.249855041504
2017-04-26,108068.66948699951,281.5615978240967,0.0026053952469357283,0.1059,0.1183,0.0953,0.2342,0.1249,0.0929,0.0928,0.1331,519,535,515,562,488,453,423,69,12157.869832992554,12287.134420394897
2017-04-27,107997.58485794067,223.57592391967773,0.002070193738255981,0.1511,0.0784,0.0784,0.0784,0.2132,0.0784,0.1307,0.1893,748,355,426,188,828,382,593,98,24547.249128341675,24489.263454437256
2017-04-28,107807.21594619751,258.54090118408203,0.0023981780710588983,0.0864,0.1011,0.0865,0.1955,0.0864,0.0864,0.1217,0.2337,426,457,470,470,336,420,553,121,21584.890281677246,21619.85525894165
2017-05-01,108135.2806854248,122.46790504455566,0.0011325434610081214,0.0854,0.1004,0.1679,0.1923,0.1342,0.1476,0.0861,0.0849,423,452,911,462,522,717,392,44,20575.313541412354,20439.240545272827
2017-05-02,108657.05521392822,149.2744483947754,0.0013738127551945712,0.0844,0.0845,0.0974,0.1737,0.2017,0.0843,0.1074,0.1653,420,381,528,418,782,408,488,86,18351.49835205078,18378.304895401
2017-05-03,108496.65657424927,177.8116111755371,0.0016388671945282702,0.2157,0.096,0.0793,0.2157,0.0793,0.0794,0.0792,0.1538,1076,433,430,517,307,385,362,80,20001.20514678955,20029.742309570312
2017-05-04,109086.28227615356,240.80749130249023,0.002207495628945191,0.1972,0.1325,0.0931,0.0928,0.1881,0.093,0.1054,0.0957,1001,591,494,223,721,443,482,50,21155.237411499023,21218.233291625977
2017-05-05,110551.67628288269,227.77382850646973,0.0020603380804795376,0.0934,0.1174,0.0995,0.2539,0.1389,0.0934,0.0933,0.1081,472,523,522,615,535,443,427,57,19946.228858947754,19933.195196151733
2017-05-08,109812.30697441101,283.1964702606201,0.002578913767166479,0.1183,0.1072,0.0984,0.1368,0.1586,0.0985,0.0983,0.1813,593,481,520,329,614,473,449,95,14070.509582519531,14125.932224273682
2017-05-09,109576.95785713196,140.08727836608887,0.0012784373750249272,0.182,0.0815,0.2216,0.0814,0.0828,0.1532,0.0814,0.1147,917,366,1174,196,320,738,369,60,26604.879844665527,26461.770652770996
2017-05-10,109840.53231239319,114.4875431060791,0.001042306885225843,0.0837,0.0837,0.1141,0.1464,0.1691,0.0967,0.0837,0.2215,419,377,604,355,656,467,378,116,28947.930530548096,28922.330795288086
2017-05-11,109593.9919872284,239.824312210083,0.00218829798843381,0.1347,0.0828,0.1913,0.2247,0.0826,0.0826,0.0827,0.1165,678,373,1010,545,320,399,373,61,22650.13854598999,22775.475315093994
2017-05-12,110078.58176231384,182.85090255737305,0.0016610942803768325,0.2081,0.0765,0.0764,0.0765,0.1945,0.0764,0.1171,0.1728,1054,343,402,186,751,367,528,91,30512.74235343933,30455.76894378662
2017-05-15,110768.69916343689,193.67176246643066,0.0017484340244952417,0.128,0.0805,0.1183,0.2116,0.0806,0.0806,0.0804,0.2182,646,361,621,516,312,387,363,115,25558.372774124146,25569.193634033203
2017-05-16,111301.68622779846,311.74255180358887,0.0028008789657108426,0.2197,0.1329,0.0807,0.0805,0.1186,0.0807,0.1352,0.149,1115,593,420,197,456,385,607,79,26285.87261390686,26403.94340324402
2017-05-17,109647.11663627625,110.84627532958984,0.001010936527380756,0.0962,0.0962,0.2088,0.1494,0.0961,0.1039,0.0961,0.1523,491,429,1094,361,369,497,428,81,24525.87644958496,24324.980173110962
2017-05-18,109981.24953079224,122.75228500366211,0.0011161201161775697,0.1207,0.0851,0.1064,0.0848,0.1179,0.0851,0.1674,0.2316,618,380,556,205,453,408,745,123,21660.21396255493,21672.119972229004
2017-05-19,111255.90715026855,248.1866626739502,0.002230772900343486,0.2187,0.0803,0.0804,0.0804,0.1093,0.0804,0.131,0.2173,1112,359,418,195,419,385,584,116,10806.945365905762,10932.37974357605
2017-05-22,111690.60677719116,135.82823181152344,0.0012161115041883857,0.0963,0.0962,0.2619,0.0961,0.1171,0.1217,0.1082,0.1013,489,431,1359,234,448,583,484,54,29301.881868362427,29189.5234375
2017-05-23,111577.95730400085,124.39323234558105,0.0011148548992222919,0.0876,0.0875,0.1092,0.2382,0.0984,0.0876,0.0986,0.1919,445,392,566,579,377,420,442,102,25915.890003204346,25904.455003738403
2017-05-24,111589.6507434845,226.51301383972168,0.002029874744929671,0.1858,0.0684,0.0683,0.0682,0.1859,0.0683,0.1683,0.1848,943,306,355,166,714,327,754,98,28513.892152786255,28616.011934280396
2017-05-25,111580.05996513367,239.61607933044434,0.002147481184409823,0.1541,0.0854,0.0854,0.1413,0.1059,0.0853,0.1093,0.2312,785,383,446,343,406,409,490,122,18978.94176864624,18992.044834136963
2017-05-26,111415.95184135437,274.72049713134766,0.002465719608288437,0.0871,0.1513,0.1542,0.0871,0.1754,0.121,0.1361,0.0854,442,681,808,211,672,580,614,45,29843.471940994263,29878.576358795166
2017-05-30,111021.87211608887,169.69470596313477,0.0015284799538031143,0.0857,0.1455,0.1658,0.0855,0.1051,0.2264,0.0988,0.0856,435,652,882,206,403,1084,443,45,13231.114887237549,13126.089096069336
2017-05-31,111261.64605140686,268.0762062072754,0.0024094215367208805,0.156,0.0896,0.0898,0.1375,0.0898,0.0899,0.1021,0.2429,797,400,478,332,343,430,458,128,31586.177570343018,31684.55907058716
2017-06-01,112118.75505638123,263.8553657531738,0.0023533561857736356,0.1659,0.0925,0.1304,0.153,0.0926,0.0924,0.0924,0.1784,848,414,690,369,355,442,415,94,8313.702976226807,8309.482135772705
2017-06-02,112943.31709861755,317.51387214660645,0.002811267459670643,0.1017,0.0909,0.1145,0.1593,0.1246,0.0909,0.1168,0.1985,524,403,608,379,477,434,529,105,9264.088626861572,9317.747133255005
2017-06-05,112354.85083198547,132.69212913513184,0.0011810093480837652,0.1402,0.0846,0.0887,0.0842,0.1388,0.0933,0.2229,0.1462,718,375,475,200,535,447,1006,77,18124.504693984985,17939.68295097351
2017-06-06,112159.5462474823,190.53968238830566,0.0016988271508149293,0.2076,0.0762,0.0763,0.0764,0.1777,0.0763,0.1012,0.2067,1056,340,407,181,686,367,457,109,18645.803119659424,18703.650672912598
2017-06-07,111887.23107719421,240.1763687133789,0.002146593193888893,0.0878,0.0879,0.1125,0.1776,0.0877,0.0879,0.1183,0.2381,451,391,599,420,339,421,533,125,23183.794300079346,23233.43098640442
2017-06-08,111835.99028015137,200.7166042327881,0.0017947407067258852,0.081,0.1426,0.1234,0.081,0.0811,0.0875,0.2204,0.1811,414,636,649,192,316,421,996,95,18666.645334243774,18627.185569763184
2017-06-09,111528.96236228943,217.25530624389648,0.0019479720930081533,0.2242,0.0823,0.0824,0.0956,0.1255,0.0823,0.0824,0.2233,1133,365,434,228,488,395,375,117,27168.6509475708,27185.18964958191
2017-06-12,111349.7974395752,179.2602310180664,0.0016098837639587384,0.1697,0.0867,0.1079,0.0864,0.0867,0.0993,0.1266,0.2351,854,386,570,205,338,480,578,123,11576.678426742554,11538.683351516724
2017-06-13,112073.96853637695,208.6786880493164,0.001861972862873893,0.1075,0.2153,0.2147,0.0791,0.0791,0.1452,0.079,0.0782,541,958,1132,188,308,700,361,41,31464.662929534912,31494.081386566162
2017-06-14,111881.49530982971,95.063720703125,0.0008496822503119769,0.1577,0.073,0.0731,0.1985,0.1415,0.0731,0.0837,0.1985,802,323,386,471,551,352,383,104,40061.9512424469,39948.33627510071
2017-06-15,111062.46834945679,158.26242637634277,0.0014249856745338295,0.0945,0.1516,0.257,0.1182,0.0944,0.0946,0.0944,0.0941,479,677,1361,281,367,458,432,49,32867.31506538391,32930.51377105713
2017-06-16,112056.55366325378,116.6789608001709,0.0010412506630429498,0.1385,0.1169,0.1434,0.0912,0.1853,0.1163,0.0913,0.1161,702,522,759,218,716,561,417,61,20000.64012336731,19959.056657791138
2017-06-19,112519.67475128174,95.42127418518066,0.000848040792831155,0.094,0.1328,0.1951,0.0941,0.115,0.1692,0.0939,0.1051,477,591,1038,225,444,815,430,55,14227.815950393677,14206.558263778687
2017-06-20,111480.99111175537,113.60781669616699,0.0010190779213855353,0.0863,0.1105,0.1942,0.2022,0.147,0.0864,0.0863,0.0862,439,492,1037,479,565,416,398,45,15459.599361419678,15477.785903930664
2017-06-21,111628.68846321106,104.30044174194336,0.0009343515827144845,0.0967,0.0899,0.09,0.2445,0.1317,0.0899,0.09,0.1664,495,401,476,581,507,433,416,87,15808.30784034729,15799.000465393066
2017-06-22,111754.20750236511,138.03521728515625,0.0012351679670068345,0.2189,0.0804,0.0804,0.1428,0.0973,0.0804,0.0809,0.2177,1110,359,428,339,374,388,375,114,19314.900197982788,19348.634973526
2017-06-23,111980.61212730408,166.75785064697266,0.0014891671645569824,0.181,0.0898,0.0899,0.1185,0.2448,0.095,0.0899,0.0897,916,402,479,282,939,458,416,47,21259.019397735596,21287.742031097412
2017-06-26,112297.49443435669,302.00623893737793,0.0026893408482405205,0.1043,0.1129,0.1044,0.1491,0.2036,0.1044,0.1044,0.1142,528,506,554,357,779,503,483,60,13165.801927566528,13301.050315856934
2017-06-27,112324.42066383362,123.27211570739746,0.0010974649589008635,0.0869,0.2043,0.1116,0.2358,0.1,0.0868,0.0867,0.0868,438,915,594,566,381,417,401,46,20883.50782394409,20704.77370071411
2017-06-28,113380.05022621155,260.760103225708,0.002299876413050174,0.0918,0.1254,0.2397,0.1509,0.0916,0.116,0.0917,0.0906,460,562,1260,364,351,558,424,48,19177.51136779785,19314.999355316162
2017-06-29,111992.88015174866,136.7931957244873,0.0012214454663469195,0.0837,0.126,0.2275,0.0835,0.0835,0.2275,0.0836,0.0833,417,567,1200,201,320,1100,384,44,12680.490173339844,12556.523265838623
2017-06-30,111953.78483772278,282.74708557128906,0.002525569689145673,0.0979,0.0857,0.0857,0.2332,0.1717,0.0858,0.0857,0.1518,488,387,452,559,658,415,393,80,36052.67498207092,36198.628871917725
2017-07-03,112030.33409500122,221.59041023254395,0.0019779500973784144,0.1853,0.068,0.0681,0.0755,0.1636,0.0681,0.1852,0.1843,918,307,356,182,627,330,850,97,24494.378719329834,24433.22204399109
2017-07-05,111860.53043174744,159.61063385009766,0.0014268717771500762,0.2297,0.1122,0.0903,0.0843,0.0844,0.0844,0.0845,0.2289,1144,505,474,203,324,408,387,120,20195.65683746338,20133.677061080933
2017-07-06,111327.28812026978,279.2201175689697,0.0025081013135550465,0.0898,0.09,0.0898,0.2445,0.1669,0.0898,0.0899,0.1367,447,405,466,590,643,433,412,72,28259.7804851532,28379.38996887207
2017-07-07,111583.28746414185,136.61739540100098,0.001224353561413971,0.1189,0.1282,0.1549,0.124,0.1143,0.1296,0.1144,0.1144,591,576,804,300,440,626,525,60,21954.14719772339,21811.54447555542
2017-07-10,111815.13996315002,276.44168853759766,0.0024723099987059194,0.0969,0.1463,0.0968,0.0967,0.1857,0.1337,0.1442,0.0971,480,657,501,235,715,645,664,51,13821.38565826416,13961.209951400757
2017-07-11,112022.82025909424,223.1383457183838,0.001991900803803134,0.1442,0.2354,0.1097,0.0967,0.0969,0.0968,0.0968,0.1216,716,1050,564,234,375,466,448,64,19332.311000823975,19279.00765800476
2017-07-12,113028.0815448761,201.11266708374023,0.0017793159393216054,0.1159,0.1145,0.155,0.0945,0.1182,0.0945,0.1121,0.1935,572,512,799,229,456,456,518,102,17386.568670272827,17364.542991638184
